name,bad,da,good,da2
party,30,NOUN,26.0,NOUN
refills,30,NOUN,26.0,NOUN
open,30,NOUN,0.0,0
part,30,NOUN,25.0,NOUN
ok,29,NOUN,0.0,0
lot,29,NOUN,82.0,NOUN
What,29,NOUN,26.0,NOUN
anyone,29,NOUN,23.0,NOUN
card,29,NOUN,23.0,NOUN
return,29,NOUN,24.0,NOUN
shrimp,29,NOUN,81.0,NOUN
applebees,29,NOUN,45.0,NOUN
refill,28,NOUN,7.0,NOUN
star,28,NOUN,23.0,NOUN
fact,28,NOUN,19.0,NOUN
name,28,NOUN,87.0,NOUN
hell,27,NOUN,2.0,NOUN
couple,27,NOUN,27.0,NOUN
front,27,NOUN,12.0,NOUN
ribs,27,NOUN,26.0,NOUN
need,27,NOUN,30.0,NOUN
hours,27,NOUN,22.0,NOUN
kind,26,NOUN,64.0,NOUN
dessert,26,NOUN,55.0,NOUN
mind,26,NOUN,24.0,NOUN
year,26,NOUN,34.0,NOUN
deal,26,NOUN,49.0,NOUN
dressing,25,NOUN,17.0,NOUN
friends,25,NOUN,78.0,NOUN
charge,25,NOUN,12.0,NOUN
cut,25,NOUN,10.0,NOUN
face,25,NOUN,14.0,NOUN
meat,25,NOUN,18.0,NOUN
sucks,25,NOUN,0.0,0
ass,25,NOUN,1.0,NOUN
offer,24,NOUN,17.0,NOUN
pasta,24,NOUN,27.0,NOUN
salt,24,NOUN,5.0,NOUN
doing,24,NOUN,0.0,0
%,24,NOUN,0.0,0
sorry,24,NOUN,0.0,0
gross,24,NOUN,0.0,0
game,24,NOUN,36.0,NOUN
course,23,NOUN,22.0,NOUN
section,23,NOUN,19.0,NOUN
corporate,23,NOUN,0.0,0
cook,23,NOUN,14.0,NOUN
bit,23,NOUN,47.0,NOUN
issue,23,NOUN,16.0,NOUN
dishes,23,NOUN,10.0,NOUN
price,23,NOUN,61.0,NOUN
complain,23,NOUN,0.0,0
Service,23,NOUN,68.0,NOUN
daughter,23,NOUN,36.0,NOUN
crappy,22,NOUN,0.0,0
lettuce,22,NOUN,7.0,NOUN
shit,22,NOUN,0.0,0
serving,22,NOUN,17.0,NOUN
Food,22,NOUN,90.0,NOUN
hair,21,NOUN,6.0,NOUN
waiters,21,NOUN,16.0,NOUN
attention,21,NOUN,21.0,NOUN
potato,21,NOUN,21.0,NOUN
mine,21,NOUN,15.0,NOUN
suck,21,NOUN,0.0,0
shitty,21,NOUN,0.0,0
Manager,20,NOUN,39.0,NOUN
margarita,20,NOUN,27.0,NOUN
stuff,20,NOUN,9.0,NOUN
looks,20,NOUN,10.0,NOUN
napkins,20,NOUN,4.0,NOUN
medium,20,NOUN,21.0,NOUN
use,20,NOUN,16.0,NOUN
reason,20,NOUN,28.0,NOUN
matter,19,NOUN,8.0,NOUN
response,19,NOUN,1.0,NOUN
chips,19,NOUN,27.0,NOUN
son,19,NOUN,30.0,NOUN
box,19,NOUN,4.0,NOUN
amount,19,NOUN,25.0,NOUN
apology,19,NOUN,1.0,NOUN
lady,19,NOUN,15.0,NOUN
pick,19,NOUN,19.0,NOUN
lack,19,NOUN,2.0,NOUN
Worst,19,NOUN,0.0,0
One,19,NOUN,17.0,NOUN
dip,19,NOUN,43.0,NOUN
ordering,19,NOUN,15.0,NOUN
waste,19,NOUN,0.0,0
chance,19,NOUN,14.0,NOUN
managers,18,NOUN,26.0,NOUN
car,18,NOUN,6.0,NOUN
experiences,18,NOUN,10.0,NOUN
entrees,18,NOUN,31.0,NOUN
burgers,18,NOUN,24.0,NOUN
situation,18,NOUN,10.0,NOUN
mention,18,NOUN,0.0,0
phone,18,NOUN,5.0,NOUN
#,18,NOUN,0.0,0
talk,18,NOUN,21.0,NOUN
today,18,NOUN,59.0,NOUN
mistake,18,NOUN,3.0,NOUN
places,17,NOUN,36.0,NOUN
ran,17,NOUN,11.0,NOUN
booth,17,NOUN,19.0,NOUN
broccoli,17,NOUN,27.0,NOUN
needs,17,NOUN,24.0,NOUN
together,17,NOUN,0.0,0
zero,17,NOUN,0.0,0
hands,17,NOUN,10.0,NOUN
tacos,16,NOUN,48.0,NOUN
dish,16,NOUN,33.0,NOUN
outside,16,NOUN,17.0,NOUN
music,16,NOUN,14.0,NOUN
employee,16,NOUN,13.0,NOUN
nor,16,NOUN,0.0,0
choice,16,NOUN,16.0,NOUN
shot,16,NOUN,12.0,NOUN
mom,16,NOUN,28.0,NOUN
help,15,NOUN,23.0,NOUN
house,15,NOUN,27.0,NOUN
finish,15,NOUN,12.0,NOUN
bread,15,NOUN,8.0,NOUN
crap,15,NOUN,5.0,NOUN
straw,15,NOUN,0.0,0
issues,15,NOUN,12.0,NOUN
discount,15,NOUN,5.0,NOUN
write,15,NOUN,0.0,0
u,15,NOUN,3.0,NOUN
fault,15,NOUN,1.0,NOUN
entree,15,NOUN,28.0,NOUN
feeling,15,NOUN,11.0,NOUN
break,15,NOUN,13.0,NOUN
mother,15,NOUN,7.0,NOUN
sandwich,15,NOUN,12.0,NOUN
piece,15,NOUN,2.0,NOUN
floor,14,NOUN,4.0,NOUN
SERVICE,14,NOUN,4.0,NOUN
spinach,14,NOUN,46.0,NOUN
excuse,14,NOUN,0.0,0
hold,14,NOUN,0.0,0
industry,14,NOUN,6.0,NOUN
seat,14,NOUN,25.0,NOUN
man,14,NOUN,15.0,NOUN
must,14,NOUN,40.0,NOUN
bite,14,NOUN,33.0,NOUN
Yelp,14,NOUN,12.0,NOUN
group,14,NOUN,25.0,NOUN
lemon,14,NOUN,11.0,NOUN
days,14,NOUN,15.0,NOUN
eyes,13,NOUN,3.0,NOUN
case,13,NOUN,5.0,NOUN
inside,13,NOUN,18.0,NOUN
garlic,13,NOUN,19.0,NOUN
complaints,13,NOUN,12.0,NOUN
love,13,NOUN,208.0,NOUN
item,13,NOUN,9.0,NOUN
line,13,NOUN,4.0,NOUN
rest,13,NOUN,13.0,NOUN
sticks,13,NOUN,30.0,NOUN
story,13,NOUN,1.0,NOUN
evening,13,NOUN,35.0,NOUN
flavor,13,NOUN,34.0,NOUN
run,13,NOUN,10.0,NOUN
onion,13,NOUN,34.0,NOUN
health,13,NOUN,1.0,NOUN
guys,13,NOUN,24.0,NOUN
problems,13,NOUN,4.0,NOUN
smile,13,NOUN,53.0,NOUN
step,13,NOUN,3.0,NOUN
portions,12,NOUN,32.0,NOUN
items,12,NOUN,29.0,NOUN
seats,12,NOUN,7.0,NOUN
attempt,12,NOUN,1.0,NOUN
utensils,12,NOUN,0.0,0
poisoning,12,NOUN,1.0,NOUN
glasses,12,NOUN,13.0,NOUN
street,12,NOUN,17.0,NOUN
IDs,12,NOUN,0.0,0
show,12,NOUN,14.0,NOUN
clean,12,NOUN,105.0,NOUN
complaint,12,NOUN,10.0,NOUN
waitresses,12,NOUN,16.0,NOUN
soda,12,NOUN,1.0,NOUN
head,12,NOUN,7.0,NOUN
bowl,12,NOUN,2.0,NOUN
type,12,NOUN,24.0,NOUN
menus,12,NOUN,8.0,NOUN
room,12,NOUN,18.0,NOUN
damn,12,NOUN,5.0,NOUN
girl,12,NOUN,11.0,NOUN
cream,12,NOUN,20.0,NOUN
tonight,12,NOUN,60.0,NOUN
shopping,12,NOUN,17.0,NOUN
APPLEBEES,11,NOUN,3.0,NOUN
fish,11,NOUN,14.0,NOUN
channel,11,NOUN,0.0,0
coupon,11,NOUN,6.0,NOUN
mess,11,NOUN,0.0,0
receipt,11,NOUN,4.0,NOUN
AGAIN,11,NOUN,0.0,0
middle,11,NOUN,4.0,NOUN
store,11,NOUN,9.0,NOUN
credit,11,NOUN,8.0,NOUN
tv,11,NOUN,7.0,NOUN
closing,11,NOUN,10.0,NOUN
wonder,11,NOUN,2.0,NOUN
sister,11,NOUN,12.0,NOUN
bitch,11,NOUN,0.0,0
town,11,NOUN,28.0,NOUN
hamburger,11,NOUN,2.0,NOUN
daughters,11,NOUN,6.0,NOUN
hand,11,NOUN,13.0,NOUN
charges,11,NOUN,0.0,0
option,11,NOUN,12.0,NOUN
honey,11,NOUN,26.0,NOUN
bag,11,NOUN,1.0,NOUN
children,11,NOUN,11.0,NOUN
Avoid,11,NOUN,0.0,0
wonton,10,NOUN,33.0,NOUN
IT,10,NOUN,2.0,NOUN
chair,10,NOUN,2.0,NOUN
company,10,NOUN,13.0,NOUN
cause,10,NOUN,9.0,NOUN
fuck,10,NOUN,0.0,0
child,10,NOUN,1.0,NOUN
idea,10,NOUN,8.0,NOUN
salads,10,NOUN,23.0,NOUN
quesadilla,10,NOUN,14.0,NOUN
weeks,10,NOUN,12.0,NOUN
ID,10,NOUN,0.0,0
locations,10,NOUN,24.0,NOUN
Nothing,10,NOUN,8.0,NOUN
movie,10,NOUN,14.0,NOUN
woman,10,NOUN,7.0,NOUN
pass,10,NOUN,0.0,0
pm,10,NOUN,15.0,NOUN
girlfriend,10,NOUN,19.0,NOUN
apps,10,NOUN,47.0,NOUN
contact,10,NOUN,5.0,NOUN
ones,10,NOUN,7.0,NOUN
mistakes,10,NOUN,2.0,NOUN
ticket,10,NOUN,4.0,NOUN
girls,10,NOUN,5.0,NOUN
patrons,10,NOUN,6.0,NOUN
avoid,10,NOUN,3.0,NOUN
none,10,NOUN,2.0,NOUN
fire,10,NOUN,2.0,NOUN
sort,10,NOUN,7.0,NOUN
Sorry,10,NOUN,0.0,0
portion,10,NOUN,21.0,NOUN
mozzarella,10,NOUN,18.0,NOUN
cup,10,NOUN,4.0,NOUN
online,10,NOUN,10.0,NOUN
FOOD,10,NOUN,1.0,NOUN
sense,10,NOUN,7.0,NOUN
mushrooms,10,NOUN,5.0,NOUN
options,10,NOUN,32.0,NOUN
ranch,10,NOUN,6.0,NOUN
alcohol,9,NOUN,8.0,NOUN
total,9,NOUN,10.0,NOUN
dine,9,NOUN,14.0,NOUN
Ok,9,NOUN,0.0,0
tomato,9,NOUN,8.0,NOUN
word,9,NOUN,9.0,NOUN
months,9,NOUN,13.0,NOUN
chef,9,NOUN,11.0,NOUN
onions,9,NOUN,9.0,NOUN
margaritas,9,NOUN,22.0,NOUN
boneless,9,NOUN,42.0,NOUN
tender,9,NOUN,15.0,NOUN
rating,9,NOUN,12.0,NOUN
tenders,9,NOUN,16.0,NOUN
hope,9,NOUN,23.0,NOUN
drop,9,NOUN,0.0,0
rack,9,NOUN,4.0,NOUN
ketchup,9,NOUN,3.0,NOUN
guests,9,NOUN,12.0,NOUN
bacon,9,NOUN,49.0,NOUN
parking,9,NOUN,20.0,NOUN
special,9,NOUN,66.0,NOUN
straws,9,NOUN,1.0,NOUN
eye,9,NOUN,8.0,NOUN
fingers,9,NOUN,8.0,NOUN
foot,9,NOUN,0.0,0
disappointment,9,NOUN,2.0,NOUN
shift,9,NOUN,3.0,NOUN
cooks,9,NOUN,4.0,NOUN
stomach,9,NOUN,2.0,NOUN
policy,9,NOUN,1.0,NOUN
cash,9,NOUN,0.0,0
cups,9,NOUN,4.0,NOUN
baby,9,NOUN,12.0,NOUN
butter,9,NOUN,10.0,NOUN
checks,9,NOUN,5.0,NOUN
others,9,NOUN,22.0,NOUN
trash,9,NOUN,3.0,NOUN
lemonade,9,NOUN,10.0,NOUN
pretzels,9,NOUN,9.0,NOUN
comment,9,NOUN,0.0,0
cuz,9,NOUN,1.0,NOUN
excuses,9,NOUN,1.0,NOUN
became,9,NOUN,0.0,0
handle,9,NOUN,8.0,NOUN
disrespectful,9,NOUN,0.0,0
playing,8,NOUN,6.0,NOUN
favor,8,NOUN,3.0,NOUN
oz,8,NOUN,6.0,NOUN
tips,8,NOUN,4.0,NOUN
surprise,8,NOUN,7.0,NOUN
chairs,8,NOUN,5.0,NOUN
visits,8,NOUN,7.0,NOUN
pink,8,NOUN,2.0,NOUN
miss,8,NOUN,7.0,NOUN
notice,8,NOUN,6.0,NOUN
red,8,NOUN,0.0,0
kid,8,NOUN,8.0,NOUN
bun,8,NOUN,6.0,NOUN
mouth,8,NOUN,6.0,NOUN
Management,8,NOUN,3.0,NOUN
boy,8,NOUN,3.0,NOUN
beers,8,NOUN,21.0,NOUN
favorite,8,NOUN,95.0,NOUN
pepper,8,NOUN,16.0,NOUN
fake,8,NOUN,0.0,0
act,8,NOUN,4.0,NOUN
sangria,8,NOUN,5.0,NOUN
fat,8,NOUN,3.0,NOUN
fucking,8,NOUN,0.0,0
picture,8,NOUN,16.0,NOUN
vegetables,8,NOUN,4.0,NOUN
bartenders,8,NOUN,25.0,NOUN
patron,8,NOUN,2.0,NOUN
spicy,8,NOUN,22.0,NOUN
artichoke,8,NOUN,33.0,NOUN
hello,8,NOUN,3.0,NOUN
school,8,NOUN,10.0,NOUN
riblets,8,NOUN,0.0,0
waters,8,NOUN,3.0,NOUN
nachos,8,NOUN,14.0,NOUN
anytime,7,NOUN,2.0,NOUN
rock,7,NOUN,3.0,NOUN
pot,7,NOUN,3.0,NOUN
freaking,7,NOUN,0.0,0
members,7,NOUN,2.0,NOUN
nobody,7,NOUN,6.0,NOUN
training,7,NOUN,6.0,NOUN
request,7,NOUN,14.0,NOUN
.I,7,NOUN,0.0,0
fry,7,NOUN,2.0,NOUN
2nd,7,NOUN,0.0,0
doubt,7,NOUN,1.0,NOUN
week,7,NOUN,45.0,NOUN
Disgusting,7,NOUN,0.0,0
dollar,7,NOUN,11.0,NOUN
skills,7,NOUN,6.0,NOUN
emergency,7,NOUN,0.0,0
steaks,7,NOUN,22.0,NOUN
moment,7,NOUN,14.0,NOUN
Wrong,7,NOUN,0.0,0
level,7,NOUN,11.0,NOUN
sign,7,NOUN,5.0,NOUN
absolute,7,NOUN,0.0,0
super,7,NOUN,113.0,NOUN
weekend,7,NOUN,10.0,NOUN
veggies,7,NOUN,16.0,NOUN
dog,7,NOUN,3.0,NOUN
sugar,7,NOUN,1.0,NOUN
department,7,NOUN,0.0,0
salsa,7,NOUN,20.0,NOUN
strawberry,7,NOUN,10.0,NOUN
jeager,7,NOUN,0.0,0
paper,7,NOUN,1.0,NOUN
dinners,7,NOUN,4.0,NOUN
afternoon,7,NOUN,9.0,NOUN
address,7,NOUN,0.0,0
drive,7,NOUN,8.0,NOUN
bottle,7,NOUN,2.0,NOUN
question,7,NOUN,5.0,NOUN
wine,7,NOUN,3.0,NOUN
WRONG,7,NOUN,0.0,0
hit,7,NOUN,0.0,0
sirloin,7,NOUN,36.0,NOUN
AT,7,NOUN,2.0,NOUN
month,7,NOUN,16.0,NOUN
gratuity,7,NOUN,2.0,NOUN
drunk,7,NOUN,0.0,0
gift,7,NOUN,17.0,NOUN
assistant,7,NOUN,0.0,0
female,7,NOUN,0.0,0
ours,7,NOUN,1.0,NOUN
blame,7,NOUN,0.0,0
shame,7,NOUN,0.0,0
tilapia,7,NOUN,1.0,NOUN
spending,7,NOUN,0.0,0
brother,7,NOUN,5.0,NOUN
comp,7,NOUN,0.0,0
grill,7,NOUN,16.0,NOUN
dollars,7,NOUN,2.0,NOUN
tasting,7,NOUN,5.0,NOUN
dealing,7,NOUN,0.0,0
greet,6,NOUN,0.0,0
stand,6,NOUN,5.0,NOUN
number,6,NOUN,5.0,NOUN
smoking,6,NOUN,0.0,0
PLACE,6,NOUN,1.0,NOUN
salmon,6,NOUN,14.0,NOUN
booths,6,NOUN,5.0,NOUN
figure,6,NOUN,3.0,NOUN
Who,6,NOUN,4.0,NOUN
shock,6,NOUN,0.0,0
round,6,NOUN,2.0,NOUN
Today,6,NOUN,20.0,NOUN
s,6,NOUN,2.0,NOUN
bites,6,NOUN,11.0,NOUN
combo,6,NOUN,18.0,NOUN
Dirty,6,NOUN,0.0,0
law,6,NOUN,1.0,NOUN
men,6,NOUN,1.0,NOUN
atmosphere,6,NOUN,87.0,NOUN
cost,6,NOUN,3.0,NOUN
microwave,6,NOUN,1.0,NOUN
buffalo,6,NOUN,18.0,NOUN
Hostess,6,NOUN,7.0,NOUN
occasions,6,NOUN,4.0,NOUN
sound,6,NOUN,0.0,0
bathroom,6,NOUN,4.0,NOUN
owner,6,NOUN,0.0,0
stick,6,NOUN,2.0,NOUN
bone,6,NOUN,3.0,NOUN
napkin,6,NOUN,0.0,0
post,6,NOUN,7.0,NOUN
worry,6,NOUN,0.0,0
cheeseburger,6,NOUN,9.0,NOUN
tries,6,NOUN,0.0,0
wtf,6,NOUN,0.0,0
occasion,6,NOUN,5.0,NOUN
lie,6,NOUN,0.0,0
seating,6,NOUN,15.0,NOUN
strips,6,NOUN,7.0,NOUN
milk,6,NOUN,3.0,NOUN
mac,6,NOUN,17.0,NOUN
watch,6,NOUN,0.0,0
clue,6,NOUN,0.0,0
rice,6,NOUN,10.0,NOUN
A1,6,NOUN,0.0,0
words,6,NOUN,7.0,NOUN
leftover,6,NOUN,0.0,0
3rd,6,NOUN,0.0,0
drank,6,NOUN,0.0,0
Person,6,NOUN,0.0,0
size,5,NOUN,30.0,NOUN
bottom,5,NOUN,5.0,NOUN
mustard,5,NOUN,2.0,NOUN
pizza,5,NOUN,0.0,0
green,5,NOUN,0.0,0
plenty,5,NOUN,13.0,NOUN
ppl,5,NOUN,3.0,NOUN
date,5,NOUN,21.0,NOUN
hosts,5,NOUN,5.0,NOUN
wedge,5,NOUN,5.0,NOUN
sliders,5,NOUN,8.0,NOUN
IM,5,NOUN,0.0,0
grease,5,NOUN,1.0,NOUN
initial,5,NOUN,0.0,0
tone,5,NOUN,1.0,NOUN
smell,5,NOUN,2.0,NOUN
bucks,5,NOUN,5.0,NOUN
lol,5,NOUN,17.0,NOUN
understanding,5,NOUN,6.0,NOUN
chewy,5,NOUN,0.0,0
dust,5,NOUN,0.0,0
wipe,5,NOUN,0.0,0
vegetable,5,NOUN,1.0,NOUN
sub,5,NOUN,0.0,0
beef,5,NOUN,6.0,NOUN
insult,5,NOUN,0.0,0
injury,5,NOUN,0.0,0
Waitress,5,NOUN,8.0,NOUN
Cheese,5,NOUN,15.0,NOUN
decision,5,NOUN,6.0,NOUN
process,5,NOUN,4.0,NOUN
sides,5,NOUN,10.0,NOUN
basis,5,NOUN,1.0,NOUN
period,5,NOUN,0.0,0
standard,5,NOUN,6.0,NOUN
mash,5,NOUN,2.0,NOUN
costs,5,NOUN,1.0,NOUN
sodas,5,NOUN,3.0,NOUN
services,5,NOUN,2.0,NOUN
sip,5,NOUN,2.0,NOUN
cilantro,5,NOUN,2.0,NOUN
parts,5,NOUN,0.0,0
dad,5,NOUN,6.0,NOUN
lemons,5,NOUN,0.0,0
doors,5,NOUN,8.0,NOUN
Everyone,5,NOUN,20.0,NOUN
names,5,NOUN,5.0,NOUN
wet,5,NOUN,0.0,0
computer,5,NOUN,3.0,NOUN
app,5,NOUN,15.0,NOUN
beginning,5,NOUN,7.0,NOUN
percent,5,NOUN,1.0,NOUN
AWFUL,5,NOUN,0.0,0
wrap,5,NOUN,5.0,NOUN
spot,5,NOUN,37.0,NOUN
replacement,5,NOUN,2.0,NOUN
fan,5,NOUN,24.0,NOUN
clueless,5,NOUN,0.0,0
salty,5,NOUN,10.0,NOUN
ton,5,NOUN,10.0,NOUN
guest,5,NOUN,5.0,NOUN
risk,5,NOUN,0.0,0
matters,5,NOUN,0.0,0
tattoos,5,NOUN,2.0,NOUN
bills,5,NOUN,1.0,NOUN
ball,5,NOUN,5.0,NOUN
appetite,5,NOUN,4.0,NOUN
entrance,5,NOUN,1.0,NOUN
awhile,5,NOUN,8.0,NOUN
jobs,5,NOUN,3.0,NOUN
Appetizers,5,NOUN,2.0,NOUN
buzz,5,NOUN,1.0,NOUN
Thanks,5,NOUN,69.0,NOUN
police,5,NOUN,1.0,NOUN
example,5,NOUN,3.0,NOUN
adults,5,NOUN,1.0,NOUN
comments,5,NOUN,2.0,NOUN
behavior,5,NOUN,0.0,0
hostesses,5,NOUN,4.0,NOUN
chances,5,NOUN,0.0,0
noodles,5,NOUN,0.0,0
rush,5,NOUN,5.0,NOUN
nowhere,5,NOUN,0.0,0
turns,5,NOUN,0.0,0
brand,5,NOUN,7.0,NOUN
20min,5,NOUN,0.0,0
trio,5,NOUN,4.0,NOUN
tortilla,5,NOUN,8.0,NOUN
Staff,5,NOUN,10.0,NOUN
book,5,NOUN,7.0,NOUN
cocktail,5,NOUN,3.0,NOUN
dirt,5,NOUN,0.0,0
chatting,5,NOUN,0.0,0
heat,5,NOUN,6.0,NOUN
set,5,NOUN,10.0,NOUN
folks,5,NOUN,6.0,NOUN
states,5,NOUN,3.0,NOUN
fiance,5,NOUN,3.0,NOUN
manger,5,NOUN,4.0,NOUN
payment,5,NOUN,1.0,NOUN
sight,5,NOUN,1.0,NOUN
Kids,5,NOUN,5.0,NOUN
solution,5,NOUN,1.0,NOUN
chains,5,NOUN,9.0,NOUN
result,5,NOUN,1.0,NOUN
decor,5,NOUN,17.0,NOUN
prices,5,NOUN,47.0,NOUN
midnight,4,NOUN,3.0,NOUN
OMG,4,NOUN,0.0,0
apologies,4,NOUN,1.0,NOUN
Strike,4,NOUN,0.0,0
martini,4,NOUN,2.0,NOUN
daiquiri,4,NOUN,1.0,NOUN
container,4,NOUN,3.0,NOUN
dark,4,NOUN,0.0,0
workers,4,NOUN,3.0,NOUN
products,4,NOUN,0.0,0
shelf,4,NOUN,1.0,NOUN
arms,4,NOUN,1.0,NOUN
body,4,NOUN,0.0,0
parties,4,NOUN,1.0,NOUN
olds,4,NOUN,1.0,NOUN
lime,4,NOUN,19.0,NOUN
liar,4,NOUN,0.0,0
birthday,4,NOUN,33.0,NOUN
professionalism,4,NOUN,3.0,NOUN
runner,4,NOUN,0.0,0
bbq,4,NOUN,6.0,NOUN
draft,4,NOUN,4.0,NOUN
spit,4,NOUN,0.0,0
human,4,NOUN,0.0,0
hang,4,NOUN,0.0,0
system,4,NOUN,2.0,NOUN
heads,4,NOUN,0.0,0
macaroni,4,NOUN,8.0,NOUN
gravy,4,NOUN,1.0,NOUN
sampler,4,NOUN,8.0,NOUN
reaction,4,NOUN,0.0,0
majority,4,NOUN,0.0,0
leftovers,4,NOUN,1.0,NOUN
road,4,NOUN,9.0,NOUN
flash,4,NOUN,1.0,NOUN
scene,4,NOUN,0.0,0
chunks,4,NOUN,5.0,NOUN
sons,4,NOUN,1.0,NOUN
