name,bad,da,good,da2
way,292,NOUN,825.0,NOUN
right,290,NOUN,1196.0,NOUN
being,288,NOUN,678.0,NOUN
am,282,NOUN,878.0,NOUN
dinner,279,NOUN,1704.0,NOUN
times,277,NOUN,1084.0,NOUN
pasta,265,NOUN,1619.0,NOUN
drink,265,NOUN,642.0,NOUN
$,264,NOUN,918.0,NOUN
anything,256,NOUN,499.0,NOUN
bill,249,NOUN,170.0,NOUN
birthday,242,NOUN,922.0,NOUN
while,235,NOUN,789.0,NOUN
something,234,NOUN,983.0,NOUN
staff,232,NOUN,1182.0,NOUN
too,229,NOUN,0.0,0
well,228,NOUN,1738.0,NOUN
point,224,NOUN,323.0,NOUN
 The,221,NOUN,1374.0,NOUN
where,219,NOUN,528.0,NOUN
dish,219,NOUN,1019.0,NOUN
factory,214,NOUN,1053.0,NOUN
plate,212,NOUN,540.0,NOUN
put,206,NOUN,332.0,NOUN
eating,199,NOUN,480.0,NOUN
cheese,199,NOUN,1484.0,NOUN
else,197,NOUN,298.0,NOUN
water,196,NOUN,283.0,NOUN
dirty,194,NOUN,34.0,NOUN
half,192,NOUN,369.0,NOUN
care,192,NOUN,508.0,NOUN
day,192,NOUN,1005.0,NOUN
 We,191,NOUN,689.0,NOUN
cold,191,NOUN,166.0,NOUN
someone,187,NOUN,186.0,NOUN
orders,187,NOUN,293.0,NOUN
family,186,NOUN,822.0,NOUN
bring,184,NOUN,0.0,0
menu,179,NOUN,3191.0,NOUN
leave,179,NOUN,0.0,0
tables,178,NOUN,305.0,NOUN
hostess,172,NOUN,234.0,NOUN
bar,171,NOUN,1059.0,NOUN
thing,170,NOUN,751.0,NOUN
name,168,NOUN,750.0,NOUN
kitchen,167,NOUN,134.0,NOUN
problem,166,NOUN,208.0,NOUN
management,162,NOUN,103.0,NOUN
husband,161,NOUN,651.0,NOUN
nothing,157,NOUN,209.0,NOUN
lunch,156,NOUN,1425.0,NOUN
cake,151,NOUN,965.0,NOUN
attitude,148,NOUN,115.0,NOUN
hours,147,NOUN,251.0,NOUN
appetizer,147,NOUN,735.0,NOUN
friend,147,NOUN,785.0,NOUN
burger,144,NOUN,695.0,NOUN
look,144,NOUN,326.0,NOUN
customers,142,NOUN,200.0,NOUN
front,139,NOUN,191.0,NOUN
thought,138,NOUN,370.0,NOUN
call,138,NOUN,159.0,NOUN
A,137,NOUN,425.0,NOUN
pay,136,NOUN,164.0,NOUN
kids,136,NOUN,390.0,NOUN
sauce,135,NOUN,1101.0,NOUN
visit,134,NOUN,713.0,NOUN
steak,134,NOUN,715.0,NOUN
min,133,NOUN,200.0,NOUN
everything,133,NOUN,1136.0,NOUN
sitting,132,NOUN,188.0,NOUN
meals,129,NOUN,416.0,NOUN
mins,129,NOUN,142.0,NOUN
area,128,NOUN,576.0,NOUN
party,127,NOUN,568.0,NOUN
dessert,124,NOUN,1213.0,NOUN
side,124,NOUN,650.0,NOUN
work,124,NOUN,378.0,NOUN
plates,123,NOUN,266.0,NOUN
review,123,NOUN,548.0,NOUN
tip,123,NOUN,177.0,NOUN
saying,122,NOUN,96.0,NOUN
whole,122,NOUN,406.0,NOUN
What,121,NOUN,258.0,NOUN
sorry,120,NOUN,58.0,NOUN
need,119,NOUN,357.0,NOUN
home,118,NOUN,705.0,NOUN
ate,118,NOUN,335.0,NOUN
both,117,NOUN,730.0,NOUN
everyone,114,NOUN,639.0,NOUN
years,114,NOUN,463.0,NOUN
NO,114,NOUN,0.0,0
wife,112,NOUN,435.0,NOUN
things,110,NOUN,522.0,NOUN
person,108,NOUN,237.0,NOUN
second,106,NOUN,200.0,NOUN
money,106,NOUN,135.0,NOUN
end,105,NOUN,358.0,NOUN
upset,102,NOUN,0.0,0
taste,102,NOUN,600.0,NOUN
shrimp,101,NOUN,679.0,NOUN
 It,101,NOUN,498.0,NOUN
start,101,NOUN,312.0,NOUN
sit,101,NOUN,465.0,NOUN
enough,100,NOUN,702.0,NOUN
try,98,NOUN,1225.0,NOUN
outside,97,NOUN,645.0,NOUN
fine,97,NOUN,131.0,NOUN
phone,97,NOUN,98.0,NOUN
appetizers,96,NOUN,655.0,NOUN
anyone,95,NOUN,205.0,NOUN
disgusting,95,NOUN,0.0,0
today,95,NOUN,402.0,NOUN
fact,94,NOUN,210.0,NOUN
star,94,NOUN,243.0,NOUN
situation,93,NOUN,35.0,NOUN
servers,93,NOUN,545.0,NOUN
return,93,NOUN,178.0,NOUN
card,93,NOUN,88.0,NOUN
forgot,93,NOUN,0.0,0
job,92,NOUN,395.0,NOUN
glass,92,NOUN,174.0,NOUN
top,92,NOUN,794.0,NOUN
course,92,NOUN,878.0,NOUN
stars,92,NOUN,513.0,NOUN
part,91,NOUN,349.0,NOUN
quality,89,NOUN,419.0,NOUN
twice,89,NOUN,0.0,0
offer,89,NOUN,187.0,NOUN
guy,89,NOUN,177.0,NOUN
dishes,89,NOUN,654.0,NOUN
restaurants,89,NOUN,639.0,NOUN
group,88,NOUN,327.0,NOUN
business,88,NOUN,110.0,NOUN
reason,87,NOUN,226.0,NOUN
inside,87,NOUN,414.0,NOUN
dining,87,NOUN,487.0,NOUN
line,87,NOUN,287.0,NOUN
silverware,87,NOUN,10.0,NOUN
piece,86,NOUN,236.0,NOUN
past,86,NOUN,192.0,NOUN
talk,85,NOUN,108.0,NOUN
walk,85,NOUN,220.0,NOUN
apology,85,NOUN,8.0,NOUN
old,84,NOUN,218.0,NOUN
mistake,84,NOUN,51.0,NOUN
seat,84,NOUN,157.0,NOUN
apologize,83,NOUN,51.0,NOUN
looking,83,NOUN,377.0,NOUN
girl,81,NOUN,125.0,NOUN
friends,81,NOUN,749.0,NOUN
lot,81,NOUN,645.0,NOUN
guess,79,NOUN,123.0,NOUN
minute,79,NOUN,242.0,NOUN
boyfriend,79,NOUN,425.0,NOUN
lady,79,NOUN,92.0,NOUN
couple,78,NOUN,306.0,NOUN
sister,78,NOUN,140.0,NOUN
pick,78,NOUN,203.0,NOUN
issue,77,NOUN,77.0,NOUN
host,76,NOUN,113.0,NOUN
lack,76,NOUN,19.0,NOUN
kind,76,NOUN,534.0,NOUN
slow,74,NOUN,0.0,0
needs,74,NOUN,195.0,NOUN
sick,73,NOUN,0.0,0
hold,73,NOUN,64.0,NOUN
reviews,73,NOUN,254.0,NOUN
attention,72,NOUN,106.0,NOUN
rice,72,NOUN,254.0,NOUN
booth,71,NOUN,210.0,NOUN
love,71,NOUN,3034.0,NOUN
deal,71,NOUN,148.0,NOUN
charge,71,NOUN,44.0,NOUN
worth,70,NOUN,871.0,NOUN
pizza,70,NOUN,242.0,NOUN
counter,69,NOUN,60.0,NOUN
hell,69,NOUN,41.0,NOUN
mind,69,NOUN,229.0,NOUN
ok,69,NOUN,115.0,NOUN
 He,69,NOUN,161.0,NOUN
extra,68,NOUN,354.0,NOUN
HORRIBLE,68,NOUN,0.0,0
hair,68,NOUN,88.0,NOUN
daughter,68,NOUN,267.0,NOUN
chain,67,NOUN,679.0,NOUN
salmon,67,NOUN,675.0,NOUN
making,67,NOUN,319.0,NOUN
life,67,NOUN,185.0,NOUN
corporate,67,NOUN,54.0,NOUN
entree,66,NOUN,312.0,NOUN
entrees,65,NOUN,327.0,NOUN
ice,65,NOUN,189.0,NOUN
dry,65,NOUN,0.0,0
hate,65,NOUN,112.0,NOUN
fries,64,NOUN,452.0,NOUN
door,63,NOUN,118.0,NOUN
son,63,NOUN,214.0,NOUN
employees,62,NOUN,111.0,NOUN
rest,62,NOUN,180.0,NOUN
TO,61,NOUN,49.0,NOUN
help,61,NOUN,216.0,NOUN
 She,60,NOUN,198.0,NOUN
experiences,60,NOUN,112.0,NOUN
managers,60,NOUN,74.0,NOUN
slice,60,NOUN,560.0,NOUN
sandwich,60,NOUN,400.0,NOUN
tonight,59,NOUN,280.0,NOUN
seating,59,NOUN,388.0,NOUN
waiters,59,NOUN,271.0,NOUN
short,58,NOUN,0.0,0
%,58,NOUN,114.0,NOUN
floor,58,NOUN,106.0,NOUN
dressing,58,NOUN,211.0,NOUN
cut,57,NOUN,94.0,NOUN
fish,57,NOUN,237.0,NOUN
mean,57,NOUN,178.0,NOUN
total,57,NOUN,60.0,NOUN
working,57,NOUN,141.0,NOUN
price,56,NOUN,359.0,NOUN
days,56,NOUN,233.0,NOUN
 My,56,NOUN,370.0,NOUN
bartender,56,NOUN,227.0,NOUN
evening,56,NOUN,318.0,NOUN
year,55,NOUN,305.0,NOUN
pieces,55,NOUN,145.0,NOUN
bathroom,55,NOUN,37.0,NOUN
establishment,55,NOUN,78.0,NOUN
bit,55,NOUN,661.0,NOUN
meat,55,NOUN,163.0,NOUN
guests,54,NOUN,100.0,NOUN
idea,54,NOUN,120.0,NOUN
 This,54,NOUN,183.0,NOUN
ordering,54,NOUN,221.0,NOUN
favorite,53,NOUN,1761.0,NOUN
waste,53,NOUN,22.0,NOUN
Worst,53,NOUN,6.0,NOUN
mention,52,NOUN,154.0,NOUN
comp,52,NOUN,11.0,NOUN
show,52,NOUN,103.0,NOUN
cook,52,NOUN,70.0,NOUN
stop,52,NOUN,224.0,NOUN
stand,52,NOUN,56.0,NOUN
serving,52,NOUN,155.0,NOUN
excuse,51,NOUN,16.0,NOUN
run,50,NOUN,92.0,NOUN
mine,50,NOUN,129.0,NOUN
week,50,NOUN,266.0,NOUN
waters,50,NOUN,44.0,NOUN
tea,50,NOUN,195.0,NOUN
use,50,NOUN,139.0,NOUN
response,49,NOUN,8.0,NOUN
gross,49,NOUN,0.0,0
car,49,NOUN,69.0,NOUN
change,49,NOUN,94.0,NOUN
ten,48,NOUN,0.0,0
face,48,NOUN,118.0,NOUN
refills,48,NOUN,137.0,NOUN
mother,48,NOUN,96.0,NOUN
mom,48,NOUN,282.0,NOUN
section,47,NOUN,173.0,NOUN
bother,47,NOUN,42.0,NOUN
 When,47,NOUN,0.0,0
Manager,47,NOUN,45.0,NOUN
receipt,46,NOUN,22.0,NOUN
fix,46,NOUN,32.0,NOUN
coffee,45,NOUN,165.0,NOUN
crap,45,NOUN,16.0,NOUN
high,45,NOUN,0.0,0
guys,45,NOUN,148.0,NOUN
patio,45,NOUN,321.0,NOUN
potatoes,44,NOUN,517.0,NOUN
stay,44,NOUN,102.0,NOUN
woman,44,NOUN,43.0,NOUN
Food,44,NOUN,478.0,NOUN
ass,44,NOUN,30.0,NOUN
damn,44,NOUN,62.0,NOUN
fault,44,NOUN,50.0,NOUN
employee,44,NOUN,54.0,NOUN
 They,43,NOUN,222.0,NOUN
utensils,43,NOUN,22.0,NOUN
wine,43,NOUN,184.0,NOUN
salt,43,NOUN,38.0,NOUN
cream,43,NOUN,565.0,NOUN
others,43,NOUN,152.0,NOUN
cheesecakes,43,NOUN,755.0,NOUN
brother,42,NOUN,86.0,NOUN
refill,42,NOUN,65.0,NOUN
 After,42,NOUN,33.0,NOUN
desk,42,NOUN,62.0,NOUN
mess,42,NOUN,31.0,NOUN
slices,42,NOUN,221.0,NOUN
shit,42,NOUN,16.0,NOUN
buzzer,42,NOUN,84.0,NOUN
reservations,42,NOUN,171.0,NOUN
bland,42,NOUN,30.0,NOUN
lemon,42,NOUN,306.0,NOUN
flavor,41,NOUN,481.0,NOUN
locations,41,NOUN,258.0,NOUN
lettuce,41,NOUN,320.0,NOUN
story,40,NOUN,34.0,NOUN
finish,40,NOUN,289.0,NOUN
bite,40,NOUN,278.0,NOUN
 and,40,NOUN,105.0,NOUN
eyes,40,NOUN,57.0,NOUN
request,40,NOUN,142.0,NOUN
add,40,NOUN,0.0,0
mall,40,NOUN,454.0,NOUN
restroom,39,NOUN,17.0,NOUN
stuck,39,NOUN,0.0,0
medium,39,NOUN,128.0,NOUN
box,39,NOUN,78.0,NOUN
places,39,NOUN,328.0,NOUN
looks,38,NOUN,121.0,NOUN
skills,38,NOUN,19.0,NOUN
child,38,NOUN,47.0,NOUN
stood,38,NOUN,0.0,0
industry,38,NOUN,59.0,NOUN
 the,38,NOUN,78.0,NOUN
hands,38,NOUN,112.0,NOUN
middle,38,NOUN,65.0,NOUN
man,38,NOUN,146.0,NOUN
SERVICE,38,NOUN,28.0,NOUN
cause,38,NOUN,97.0,NOUN
 And,38,NOUN,117.0,NOUN
salty,38,NOUN,65.0,NOUN
 So,38,NOUN,108.0,NOUN
wish,38,NOUN,315.0,NOUN
bag,37,NOUN,52.0,NOUN
fat,37,NOUN,59.0,NOUN
yesterday,37,NOUN,113.0,NOUN
butter,37,NOUN,444.0,NOUN
soup,37,NOUN,179.0,NOUN
decent,36,NOUN,0.0,0
warm,36,NOUN,369.0,NOUN
matter,36,NOUN,175.0,NOUN
list,36,NOUN,162.0,NOUN
children,36,NOUN,73.0,NOUN
poisoning,36,NOUN,1.0,NOUN
drive,36,NOUN,83.0,NOUN
rare,36,NOUN,131.0,NOUN
girlfriend,36,NOUN,139.0,NOUN
amount,35,NOUN,288.0,NOUN
CF,35,NOUN,287.0,NOUN
girls,35,NOUN,93.0,NOUN
case,35,NOUN,108.0,NOUN
prices,35,NOUN,343.0,NOUN
ones,35,NOUN,204.0,NOUN
thinking,35,NOUN,83.0,NOUN
moment,35,NOUN,83.0,NOUN
feeling,34,NOUN,131.0,NOUN
bacon,34,NOUN,219.0,NOUN
stomach,34,NOUN,48.0,NOUN
parking,34,NOUN,387.0,NOUN
WTF,34,NOUN,0.0,0
general,34,NOUN,66.0,NOUN
blame,34,NOUN,0.0,0
noodles,34,NOUN,115.0,NOUN
pager,34,NOUN,70.0,NOUN
number,34,NOUN,82.0,NOUN
contact,34,NOUN,30.0,NOUN
oil,33,NOUN,30.0,NOUN
answer,33,NOUN,44.0,NOUN
question,33,NOUN,39.0,NOUN
baby,33,NOUN,104.0,NOUN
seats,33,NOUN,80.0,NOUN
item,33,NOUN,144.0,NOUN
training,32,NOUN,53.0,NOUN
reservation,32,NOUN,80.0,NOUN
break,32,NOUN,99.0,NOUN
bites,32,NOUN,118.0,NOUN
items,32,NOUN,440.0,NOUN
flag,32,NOUN,21.0,NOUN
plain,32,NOUN,0.0,0
zero,32,NOUN,0.0,0
issues,32,NOUN,36.0,NOUN
bitch,31,NOUN,7.0,NOUN
Service,31,NOUN,505.0,NOUN
move,31,NOUN,56.0,NOUN
boy,31,NOUN,94.0,NOUN
cup,30,NOUN,110.0,NOUN
appetite,30,NOUN,57.0,NOUN
comped,30,NOUN,0.0,0
bottom,30,NOUN,43.0,NOUN
sucks,30,NOUN,34.0,NOUN
credit,30,NOUN,37.0,NOUN
spot,30,NOUN,349.0,NOUN
eye,30,NOUN,72.0,NOUN
none,30,NOUN,60.0,NOUN
FOOD,30,NOUN,49.0,NOUN
company,30,NOUN,75.0,NOUN
doubt,30,NOUN,36.0,NOUN
ID,30,NOUN,7.0,NOUN
toast,30,NOUN,65.0,NOUN
rolls,29,NOUN,508.0,NOUN
tacos,29,NOUN,276.0,NOUN
hand,29,NOUN,82.0,NOUN
orange,29,NOUN,135.0,NOUN
complaints,29,NOUN,92.0,NOUN
pass,29,NOUN,63.0,NOUN
notice,29,NOUN,34.0,NOUN
napkins,29,NOUN,32.0,NOUN
disappointment,29,NOUN,34.0,NOUN
set,29,NOUN,129.0,NOUN
kid,29,NOUN,77.0,NOUN
mouth,29,NOUN,190.0,NOUN
salads,28,NOUN,256.0,NOUN
menus,28,NOUN,77.0,NOUN
chance,28,NOUN,114.0,NOUN
complaint,28,NOUN,89.0,NOUN
gift,28,NOUN,116.0,NOUN
pm,28,NOUN,98.0,NOUN
leaves,28,NOUN,29.0,NOUN
disaster,28,NOUN,3.0,NOUN
AGAIN,28,NOUN,0.0,0
Pasta,28,NOUN,421.0,NOUN
garlic,28,NOUN,189.0,NOUN
house,27,NOUN,145.0,NOUN
cashier,27,NOUN,16.0,NOUN
IT,27,NOUN,71.0,NOUN
paper,27,NOUN,16.0,NOUN
size,27,NOUN,364.0,NOUN
share,27,NOUN,371.0,NOUN
glasses,27,NOUN,86.0,NOUN
read,27,NOUN,109.0,NOUN
hamburger,27,NOUN,39.0,NOUN
mushrooms,27,NOUN,274.0,NOUN
office,27,NOUN,24.0,NOUN
toilet,27,NOUN,2.0,NOUN
hurt,27,NOUN,0.0,0
problems,27,NOUN,37.0,NOUN
Ok,27,NOUN,53.0,NOUN
napkin,26,NOUN,14.0,NOUN
chef,26,NOUN,60.0,NOUN
shows,26,NOUN,30.0,NOUN
ingredients,26,NOUN,95.0,NOUN
 No,26,NOUN,34.0,NOUN
apps,26,NOUN,86.0,NOUN
type,26,NOUN,167.0,NOUN
shame,26,NOUN,21.0,NOUN
word,26,NOUN,44.0,NOUN
mashed,26,NOUN,436.0,NOUN
complaining,26,NOUN,34.0,NOUN
SO,26,NOUN,167.0,NOUN
portion,26,NOUN,606.0,NOUN
writing,26,NOUN,89.0,NOUN
workers,25,NOUN,57.0,NOUN
cousin,25,NOUN,54.0,NOUN
town,25,NOUN,157.0,NOUN
checks,25,NOUN,38.0,NOUN
whatever,25,NOUN,120.0,NOUN
beer,25,NOUN,74.0,NOUN
head,25,NOUN,77.0,NOUN
insult,25,NOUN,0.0,0
nachos,25,NOUN,136.0,NOUN
 Then,25,NOUN,34.0,NOUN
months,25,NOUN,94.0,NOUN
dollars,25,NOUN,42.0,NOUN
soda,25,NOUN,43.0,NOUN
month,25,NOUN,139.0,NOUN
 Our,25,NOUN,201.0,NOUN
Came,25,NOUN,180.0,NOUN
plastic,24,NOUN,7.0,NOUN
manger,24,NOUN,8.0,NOUN
guest,24,NOUN,64.0,NOUN
option,24,NOUN,139.0,NOUN
CHEESECAKE,24,NOUN,122.0,NOUN
attempt,24,NOUN,12.0,NOUN
running,24,NOUN,56.0,NOUN
straw,24,NOUN,4.0,NOUN
cash,24,NOUN,17.0,NOUN
 Not,24,NOUN,49.0,NOUN
date,24,NOUN,427.0,NOUN
thanks,24,NOUN,125.0,NOUN
tone,23,NOUN,4.0,NOUN
burgers,23,NOUN,216.0,NOUN
cooks,23,NOUN,25.0,NOUN
idiot,23,NOUN,1.0,NOUN
beans,23,NOUN,125.0,NOUN
comment,23,NOUN,23.0,NOUN
0,23,NOUN,0.0,0
fuck,23,NOUN,0.0,0
treatment,23,NOUN,11.0,NOUN
neither,23,NOUN,15.0,NOUN
fork,23,NOUN,22.0,NOUN
ONE,23,NOUN,0.0,0
handle,23,NOUN,37.0,NOUN
conversation,23,NOUN,80.0,NOUN
room,23,NOUN,442.0,NOUN
became,22,NOUN,0.0,0
patrons,22,NOUN,25.0,NOUN
WE,22,NOUN,5.0,NOUN
beginning,22,NOUN,56.0,NOUN
curbside,22,NOUN,22.0,NOUN
brunch,22,NOUN,239.0,NOUN
#,22,NOUN,61.0,NOUN
lie,22,NOUN,22.0,NOUN
dog,22,NOUN,47.0,NOUN
AT,22,NOUN,11.0,NOUN
bunch,22,NOUN,69.0,NOUN
store,21,NOUN,61.0,NOUN
excuses,21,NOUN,1.0,NOUN
drop,21,NOUN,46.0,NOUN
 But,21,NOUN,137.0,NOUN
father,21,NOUN,19.0,NOUN
country,21,NOUN,60.0,NOUN
parties,21,NOUN,99.0,NOUN
portions,21,NOUN,1015.0,NOUN
services,21,NOUN,40.0,NOUN
freaking,21,NOUN,28.0,NOUN
sign,21,NOUN,36.0,NOUN
plus,21,NOUN,185.0,NOUN
cups,21,NOUN,33.0,NOUN
MANAGER,21,NOUN,0.0,0
chips,20,NOUN,125.0,NOUN
explanation,20,NOUN,2.0,NOUN
dine,20,NOUN,179.0,NOUN
desserts,20,NOUN,326.0,NOUN
desert,20,NOUN,181.0,NOUN
Anyways,20,NOUN,54.0,NOUN
DIRTY,20,NOUN,0.0,0
behavior,20,NOUN,3.0,NOUN
asparagus,20,NOUN,225.0,NOUN
system,20,NOUN,19.0,NOUN
choice,20,NOUN,226.0,NOUN
delivery,20,NOUN,17.0,NOUN
discount,20,NOUN,13.0,NOUN
mistakes,20,NOUN,21.0,NOUN
tasting,20,NOUN,82.0,NOUN
female,20,NOUN,12.0,NOUN
tastes,20,NOUN,161.0,NOUN
weekend,20,NOUN,217.0,NOUN
error,20,NOUN,4.0,NOUN
smile,20,NOUN,233.0,NOUN
bun,20,NOUN,55.0,NOUN
cooking,20,NOUN,21.0,NOUN
 That,19,NOUN,65.0,NOUN
w/,19,NOUN,78.0,NOUN
cakes,19,NOUN,242.0,NOUN
rush,19,NOUN,154.0,NOUN
fucking,19,NOUN,0.0,0
FACTORY,19,NOUN,53.0,NOUN
closing,19,NOUN,29.0,NOUN
alcohol,19,NOUN,66.0,NOUN
act,19,NOUN,23.0,NOUN
address,19,NOUN,5.0,NOUN
turkey,19,NOUN,60.0,NOUN
hit,19,NOUN,132.0,NOUN
trip,19,NOUN,157.0,NOUN
trouble,19,NOUN,32.0,NOUN
Everyone,19,NOUN,135.0,NOUN
manage,19,NOUN,0.0,0
ME,19,NOUN,0.0,0
waitresses,19,NOUN,92.0,NOUN
shopping,19,NOUN,291.0,NOUN
weeks,19,NOUN,88.0,NOUN
avocado,19,NOUN,550.0,NOUN
sort,19,NOUN,87.0,NOUN
condescending,19,NOUN,0.0,0
joke,19,NOUN,36.0,NOUN
inconvenience,19,NOUN,15.0,NOUN
 There,19,NOUN,104.0,NOUN
sense,19,NOUN,66.0,NOUN
cost,19,NOUN,49.0,NOUN
ours,19,NOUN,34.0,NOUN
hope,18,NOUN,195.0,NOUN
split,18,NOUN,206.0,NOUN
fiancé,18,NOUN,56.0,NOUN
train,18,NOUN,16.0,NOUN
3rd,18,NOUN,10.0,NOUN
bus,18,NOUN,11.0,NOUN
branch,18,NOUN,26.0,NOUN
daughters,18,NOUN,48.0,NOUN
compensation,18,NOUN,3.0,NOUN
jambalaya,18,NOUN,109.0,NOUN
seeing,18,NOUN,62.0,NOUN
roll,18,NOUN,118.0,NOUN
disrespectful,18,NOUN,0.0,0
beef,18,NOUN,97.0,NOUN
spicy,18,NOUN,362.0,NOUN
team,18,NOUN,79.0,NOUN
app,18,NOUN,74.0,NOUN
ranch,18,NOUN,106.0,NOUN
pepper,18,NOUN,58.0,NOUN
tray,18,NOUN,2.0,NOUN
ruin,18,NOUN,0.0,0
scene,18,NOUN,14.0,NOUN
ourselves,18,NOUN,0.0,0
shift,18,NOUN,32.0,NOUN
incident,18,NOUN,9.0,NOUN
dip,18,NOUN,177.0,NOUN
REALLY,18,NOUN,30.0,NOUN
CUSTOMER,18,NOUN,0.0,0
figure,18,NOUN,50.0,NOUN
frustration,18,NOUN,4.0,NOUN
shock,18,NOUN,7.0,NOUN
health,17,NOUN,17.0,NOUN
level,17,NOUN,98.0,NOUN
heat,17,NOUN,62.0,NOUN
register,17,NOUN,13.0,NOUN
onions,17,NOUN,96.0,NOUN
plenty,17,NOUN,189.0,NOUN
Shrimp,17,NOUN,244.0,NOUN
Thanks,17,NOUN,243.0,NOUN
pot,17,NOUN,37.0,NOUN
world,17,NOUN,139.0,NOUN
shot,17,NOUN,24.0,NOUN
light,17,NOUN,267.0,NOUN
apologies,17,NOUN,10.0,NOUN
brothers,17,NOUN,4.0,NOUN
cards,17,NOUN,29.0,NOUN
downhill,17,NOUN,0.0,0
thin,17,NOUN,54.0,NOUN
mood,17,NOUN,113.0,NOUN
note,17,NOUN,83.0,NOUN
yelp,17,NOUN,38.0,NOUN
milk,17,NOUN,21.0,NOUN
 If,17,NOUN,138.0,NOUN
step,17,NOUN,39.0,NOUN
Today,17,NOUN,82.0,NOUN
watch,17,NOUN,85.0,NOUN
ticket,17,NOUN,25.0,NOUN
forks,16,NOUN,9.0,NOUN
hostesses,16,NOUN,46.0,NOUN
information,16,NOUN,21.0,NOUN
treat,16,NOUN,168.0,NOUN
tomato,16,NOUN,119.0,NOUN
seconds,16,NOUN,21.0,NOUN
stuff,16,NOUN,159.0,NOUN
sisters,16,NOUN,25.0,NOUN
floors,16,NOUN,18.0,NOUN
calories,16,NOUN,299.0,NOUN
policy,16,NOUN,10.0,NOUN
straws,16,NOUN,2.0,NOUN
wet,16,NOUN,12.0,NOUN
stall,16,NOUN,2.0,NOUN
WRONG,16,NOUN,2.0,NOUN
knife,16,NOUN,16.0,NOUN
afternoon,16,NOUN,152.0,NOUN
suppose,16,NOUN,20.0,NOUN
EXPERIENCE,16,NOUN,8.0,NOUN
flies,16,NOUN,3.0,NOUN
calamari,16,NOUN,174.0,NOUN
Mind,16,NOUN,9.0,NOUN
options,16,NOUN,435.0,NOUN
respond,16,NOUN,0.0,0
age,16,NOUN,15.0,NOUN
balls,16,NOUN,176.0,NOUN
men,16,NOUN,10.0,NOUN
foods,16,NOUN,121.0,NOUN
returns,15,NOUN,0.0,0
Yelp,15,NOUN,64.0,NOUN
downtown,15,NOUN,54.0,NOUN
hurry,15,NOUN,18.0,NOUN
runner,15,NOUN,16.0,NOUN
member,15,NOUN,31.0,NOUN
women,15,NOUN,15.0,NOUN
difference,15,NOUN,54.0,NOUN
Disgusting,15,NOUN,0.0,0
fiance,15,NOUN,41.0,NOUN
Shame,15,NOUN,0.0,0
takeout,15,NOUN,34.0,NOUN
opinion,15,NOUN,121.0,NOUN
Management,15,NOUN,11.0,NOUN
lots,15,NOUN,172.0,NOUN
margarita,15,NOUN,70.0,NOUN
booths,15,NOUN,49.0,NOUN
alright,15,NOUN,28.0,NOUN
chaos,15,NOUN,15.0,NOUN
shitty,15,NOUN,0.0,0
