name,bad,da,good,da2
front,47,NOUN,29.0,NOUN
person,47,NOUN,41.0,NOUN
servers,47,NOUN,145.0,NOUN
management,47,NOUN,41.0,NOUN
side,46,NOUN,113.0,NOUN
everything,46,NOUN,189.0,NOUN
need,46,NOUN,67.0,NOUN
money,44,NOUN,21.0,NOUN
What,43,NOUN,38.0,NOUN
appetizers,43,NOUN,69.0,NOUN
ranch,43,NOUN,44.0,NOUN
dining,43,NOUN,69.0,NOUN
paid,42,NOUN,0.0,0
looking,42,NOUN,53.0,NOUN
quality,41,NOUN,55.0,NOUN
top,41,NOUN,97.0,NOUN
party,41,NOUN,64.0,NOUN
try,41,NOUN,105.0,NOUN
second,40,NOUN,0.0,0
home,40,NOUN,97.0,NOUN
mins,39,NOUN,15.0,NOUN
whole,39,NOUN,50.0,NOUN
stars,39,NOUN,89.0,NOUN
life,39,NOUN,25.0,NOUN
refills,38,NOUN,52.0,NOUN
plates,38,NOUN,15.0,NOUN
review,38,NOUN,93.0,NOUN
ok,38,NOUN,0.0,0
NO,37,NOUN,0.0,0
anyone,37,NOUN,34.0,NOUN
mistake,36,NOUN,9.0,NOUN
ribs,36,NOUN,94.0,NOUN
soup,36,NOUN,78.0,NOUN
guy,36,NOUN,44.0,NOUN
sauce,35,NOUN,88.0,NOUN
boyfriend,35,NOUN,76.0,NOUN
bite,35,NOUN,24.0,NOUN
fact,35,NOUN,35.0,NOUN
queso,35,NOUN,81.0,NOUN
return,35,NOUN,34.0,NOUN
restaurants,35,NOUN,124.0,NOUN
walk,35,NOUN,18.0,NOUN
girl,35,NOUN,27.0,NOUN
close,34,NOUN,32.0,NOUN
use,34,NOUN,49.0,NOUN
talk,34,NOUN,29.0,NOUN
couple,33,NOUN,50.0,NOUN
fine,33,NOUN,0.0,0
chain,33,NOUN,108.0,NOUN
employees,32,NOUN,28.0,NOUN
meat,32,NOUN,20.0,NOUN
door,32,NOUN,39.0,NOUN
everyone,32,NOUN,82.0,NOUN
part,31,NOUN,31.0,NOUN
To,31,NOUN,32.0,NOUN
guess,31,NOUN,0.0,0
start,31,NOUN,48.0,NOUN
reviews,31,NOUN,78.0,NOUN
%,31,NOUN,0.0,0
mess,30,NOUN,3.0,NOUN
job,30,NOUN,124.0,NOUN
working,30,NOUN,54.0,NOUN
establishment,30,NOUN,21.0,NOUN
items,30,NOUN,43.0,NOUN
shrimp,30,NOUN,76.0,NOUN
sick,30,NOUN,0.0,0
needs,29,NOUN,31.0,NOUN
quick,29,NOUN,0.0,0
attention,29,NOUN,27.0,NOUN
year,29,NOUN,54.0,NOUN
pick,28,NOUN,24.0,NOUN
stop,28,NOUN,46.0,NOUN
refill,28,NOUN,27.0,NOUN
kind,28,NOUN,101.0,NOUN
daughter,28,NOUN,60.0,NOUN
room,27,NOUN,32.0,NOUN
lot,27,NOUN,118.0,NOUN
minute,27,NOUN,29.0,NOUN
call,27,NOUN,21.0,NOUN
dish,26,NOUN,38.0,NOUN
friend,26,NOUN,80.0,NOUN
stomach,26,NOUN,2.0,NOUN
poisoning,26,NOUN,0.0,0
rice,26,NOUN,54.0,NOUN
group,26,NOUN,39.0,NOUN
past,25,NOUN,41.0,NOUN
apology,25,NOUN,3.0,NOUN
talking,25,NOUN,0.0,0
burgers,25,NOUN,78.0,NOUN
card,25,NOUN,31.0,NOUN
waste,25,NOUN,1.0,NOUN
end,25,NOUN,35.0,NOUN
Worst,25,NOUN,0.0,0
reason,25,NOUN,38.0,NOUN
hours,25,NOUN,21.0,NOUN
employee,24,NOUN,8.0,NOUN
help,24,NOUN,23.0,NOUN
guacamole,24,NOUN,58.0,NOUN
course,24,NOUN,46.0,NOUN
booth,24,NOUN,30.0,NOUN
rest,24,NOUN,29.0,NOUN
forgot,24,NOUN,23.0,NOUN
ordering,24,NOUN,31.0,NOUN
sandwich,24,NOUN,38.0,NOUN
bacon,23,NOUN,80.0,NOUN
seat,23,NOUN,21.0,NOUN
Food,23,NOUN,151.0,NOUN
corporate,23,NOUN,0.0,0
situation,23,NOUN,3.0,NOUN
friends,23,NOUN,110.0,NOUN
tonight,23,NOUN,88.0,NOUN
mind,22,NOUN,31.0,NOUN
chance,22,NOUN,23.0,NOUN
TO,22,NOUN,0.0,0
glass,22,NOUN,21.0,NOUN
phone,22,NOUN,21.0,NOUN
onion,22,NOUN,40.0,NOUN
dishes,22,NOUN,20.0,NOUN
lettuce,22,NOUN,10.0,NOUN
price,22,NOUN,61.0,NOUN
silverware,22,NOUN,1.0,NOUN
total,21,NOUN,8.0,NOUN
blah,21,NOUN,6.0,NOUN
son,21,NOUN,59.0,NOUN
taste,21,NOUN,62.0,NOUN
charge,21,NOUN,16.0,NOUN
deal,21,NOUN,101.0,NOUN
napkins,21,NOUN,18.0,NOUN
lady,21,NOUN,23.0,NOUN
serving,21,NOUN,28.0,NOUN
glasses,20,NOUN,19.0,NOUN
hell,20,NOUN,5.0,NOUN
complain,20,NOUN,0.0,0
shit,20,NOUN,3.0,NOUN
change,20,NOUN,30.0,NOUN
section,20,NOUN,37.0,NOUN
days,20,NOUN,26.0,NOUN
standing,20,NOUN,0.0,0
margarita,20,NOUN,97.0,NOUN
baby,20,NOUN,40.0,NOUN
onions,20,NOUN,15.0,NOUN
boxes,20,NOUN,6.0,NOUN
cut,20,NOUN,13.0,NOUN
hair,20,NOUN,9.0,NOUN
cook,20,NOUN,21.0,NOUN
dessert,20,NOUN,122.0,NOUN
box,20,NOUN,6.0,NOUN
issue,20,NOUN,23.0,NOUN
star,19,NOUN,52.0,NOUN
sucks,19,NOUN,5.0,NOUN
today,19,NOUN,106.0,NOUN
birthday,19,NOUN,70.0,NOUN
wings,19,NOUN,65.0,NOUN
hands,19,NOUN,11.0,NOUN
mistakes,19,NOUN,9.0,NOUN
problems,19,NOUN,9.0,NOUN
black,19,NOUN,39.0,NOUN
medium,19,NOUN,17.0,NOUN
waitresses,19,NOUN,29.0,NOUN
amount,18,NOUN,45.0,NOUN
week,18,NOUN,68.0,NOUN
places,18,NOUN,70.0,NOUN
show,18,NOUN,12.0,NOUN
host,18,NOUN,28.0,NOUN
lack,18,NOUN,2.0,NOUN
offer,18,NOUN,30.0,NOUN
ice,18,NOUN,45.0,NOUN
shame,18,NOUN,1.0,NOUN
mention,18,NOUN,31.0,NOUN
Service,18,NOUN,101.0,NOUN
chair,18,NOUN,3.0,NOUN
line,17,NOUN,12.0,NOUN
coupon,17,NOUN,19.0,NOUN
months,17,NOUN,21.0,NOUN
experiences,17,NOUN,35.0,NOUN
man,17,NOUN,20.0,NOUN
store,17,NOUN,8.0,NOUN
beer,17,NOUN,45.0,NOUN
ass,17,NOUN,4.0,NOUN
bowl,17,NOUN,29.0,NOUN
evening,17,NOUN,45.0,NOUN
makes,17,NOUN,79.0,NOUN
entree,17,NOUN,39.0,NOUN
entrees,17,NOUN,60.0,NOUN
love,17,NOUN,453.0,NOUN
looks,16,NOUN,0.0,0
face,16,NOUN,21.0,NOUN
survey,16,NOUN,1.0,NOUN
low,16,NOUN,0.0,0
beans,16,NOUN,50.0,NOUN
piece,16,NOUN,3.0,NOUN
avocado,16,NOUN,36.0,NOUN
mine,16,NOUN,21.0,NOUN
wish,16,NOUN,51.0,NOUN
woman,15,NOUN,13.0,NOUN
seating,15,NOUN,22.0,NOUN
cup,15,NOUN,14.0,NOUN
rush,15,NOUN,19.0,NOUN
complaining,15,NOUN,0.0,0
bathroom,15,NOUN,5.0,NOUN
pasta,15,NOUN,56.0,NOUN
cause,15,NOUN,24.0,NOUN
idea,15,NOUN,8.0,NOUN
IT,15,NOUN,0.0,0
u,15,NOUN,17.0,NOUN
outside,15,NOUN,22.0,NOUN
mom,15,NOUN,34.0,NOUN
fault,15,NOUN,6.0,NOUN
restroom,15,NOUN,6.0,NOUN
response,15,NOUN,1.0,NOUN
bother,15,NOUN,0.0,0
managers,15,NOUN,22.0,NOUN
sister,15,NOUN,24.0,NOUN
salt,15,NOUN,24.0,NOUN
ONE,14,NOUN,0.0,0
kiosk,14,NOUN,18.0,NOUN
stuff,14,NOUN,30.0,NOUN
soda,14,NOUN,5.0,NOUN
coupons,14,NOUN,24.0,NOUN
stand,14,NOUN,7.0,NOUN
move,14,NOUN,6.0,NOUN
tacos,14,NOUN,40.0,NOUN
contact,14,NOUN,2.0,NOUN
option,14,NOUN,23.0,NOUN
town,14,NOUN,43.0,NOUN
patrons,14,NOUN,13.0,NOUN
bit,14,NOUN,59.0,NOUN
issues,14,NOUN,18.0,NOUN
skillet,14,NOUN,34.0,NOUN
tortillas,14,NOUN,11.0,NOUN
inside,14,NOUN,24.0,NOUN
paper,13,NOUN,4.0,NOUN
discount,13,NOUN,10.0,NOUN
Manager,13,NOUN,24.0,NOUN
quesadillas,13,NOUN,29.0,NOUN
WRONG,13,NOUN,0.0,0
word,13,NOUN,8.0,NOUN
crispy,13,NOUN,34.0,NOUN
online,13,NOUN,21.0,NOUN
bottom,13,NOUN,5.0,NOUN
heat,13,NOUN,7.0,NOUN
etc,13,NOUN,25.0,NOUN
quesadilla,13,NOUN,29.0,NOUN
pm,13,NOUN,14.0,NOUN
Went,13,NOUN,0.0,0
checks,13,NOUN,8.0,NOUN
whatever,13,NOUN,9.0,NOUN
child,13,NOUN,5.0,NOUN
machine,13,NOUN,12.0,NOUN
locations,13,NOUN,31.0,NOUN
guac,13,NOUN,21.0,NOUN
air,12,NOUN,5.0,NOUN
sign,12,NOUN,12.0,NOUN
broccoli,12,NOUN,49.0,NOUN
workers,12,NOUN,8.0,NOUN
guys,12,NOUN,48.0,NOUN
matter,12,NOUN,21.0,NOUN
eyes,12,NOUN,3.0,NOUN
waters,12,NOUN,10.0,NOUN
receipt,12,NOUN,21.0,NOUN
stuck,12,NOUN,0.0,0
AGAIN,12,NOUN,0.0,0
beginning,12,NOUN,5.0,NOUN
hold,12,NOUN,0.0,0
excuse,12,NOUN,4.0,NOUN
Who,12,NOUN,5.0,NOUN
dad,12,NOUN,12.0,NOUN
cups,12,NOUN,13.0,NOUN
waiters,12,NOUN,40.0,NOUN
sides,12,NOUN,20.0,NOUN
comp,12,NOUN,0.0,0
complaint,12,NOUN,11.0,NOUN
however,12,NOUN,0.0,0
SERVICE,12,NOUN,8.0,NOUN
flavor,12,NOUN,57.0,NOUN
ladies,12,NOUN,9.0,NOUN
moment,12,NOUN,26.0,NOUN
item,12,NOUN,12.0,NOUN
2nd,11,NOUN,2.0,NOUN
trip,11,NOUN,17.0,NOUN
car,11,NOUN,6.0,NOUN
fish,11,NOUN,15.0,NOUN
house,11,NOUN,36.0,NOUN
pickles,11,NOUN,33.0,NOUN
wonder,11,NOUN,3.0,NOUN
counter,11,NOUN,5.0,NOUN
screaming,11,NOUN,0.0,0
parking,11,NOUN,44.0,NOUN
movie,11,NOUN,14.0,NOUN
#,11,NOUN,20.0,NOUN
pieces,11,NOUN,9.0,NOUN
thanks,11,NOUN,41.0,NOUN
fry,11,NOUN,2.0,NOUN
means,11,NOUN,10.0,NOUN
hit,11,NOUN,13.0,NOUN
month,11,NOUN,31.0,NOUN
number,11,NOUN,16.0,NOUN
mother,11,NOUN,6.0,NOUN
cream,11,NOUN,38.0,NOUN
bun,11,NOUN,7.0,NOUN
Today,11,NOUN,21.0,NOUN
turn,11,NOUN,13.0,NOUN
joke,11,NOUN,3.0,NOUN
corn,11,NOUN,45.0,NOUN
bathrooms,11,NOUN,6.0,NOUN
gift,11,NOUN,24.0,NOUN
multiple,11,NOUN,0.0,0
damn,11,NOUN,0.0,0
fajita,11,NOUN,30.0,NOUN
Yelp,10,NOUN,29.0,NOUN
w/,10,NOUN,17.0,NOUN
tea,10,NOUN,44.0,NOUN
par,10,NOUN,4.0,NOUN
feeling,10,NOUN,9.0,NOUN
Waitress,10,NOUN,10.0,NOUN
cash,10,NOUN,5.0,NOUN
napkin,10,NOUN,2.0,NOUN
sliders,10,NOUN,17.0,NOUN
ours,10,NOUN,7.0,NOUN
Server,10,NOUN,17.0,NOUN
crispers,10,NOUN,54.0,NOUN
enchiladas,10,NOUN,15.0,NOUN
floors,10,NOUN,1.0,NOUN
doubt,10,NOUN,4.0,NOUN
asparagus,10,NOUN,10.0,NOUN
portion,10,NOUN,32.0,NOUN
disrespectful,10,NOUN,0.0,0
mouth,10,NOUN,28.0,NOUN
flag,10,NOUN,0.0,0
others,10,NOUN,19.0,NOUN
foods,10,NOUN,13.0,NOUN
appetite,10,NOUN,2.0,NOUN
manger,10,NOUN,5.0,NOUN
flatbread,10,NOUN,12.0,NOUN
set,10,NOUN,7.0,NOUN
rating,10,NOUN,26.0,NOUN
fat,10,NOUN,3.0,NOUN
chillis,10,NOUN,6.0,NOUN
eye,10,NOUN,7.0,NOUN
plastic,10,NOUN,1.0,NOUN
beverages,10,NOUN,8.0,NOUN
weeks,10,NOUN,15.0,NOUN
hope,10,NOUN,34.0,NOUN
thinking,10,NOUN,10.0,NOUN
disappointment,10,NOUN,2.0,NOUN
office,10,NOUN,3.0,NOUN
app,10,NOUN,31.0,NOUN
favor,10,NOUN,0.0,0
spot,10,NOUN,69.0,NOUN
burrito,10,NOUN,17.0,NOUN
hand,10,NOUN,16.0,NOUN
game,10,NOUN,56.0,NOUN
peppers,9,NOUN,9.0,NOUN
weekend,9,NOUN,22.0,NOUN
dip,9,NOUN,47.0,NOUN
ticket,9,NOUN,1.0,NOUN
enchilada,9,NOUN,33.0,NOUN
plain,9,NOUN,0.0,0
crap,9,NOUN,0.0,0
scene,9,NOUN,2.0,NOUN
jobs,9,NOUN,9.0,NOUN
tortilla,9,NOUN,22.0,NOUN
break,9,NOUN,11.0,NOUN
EAT,9,NOUN,1.0,NOUN
smell,9,NOUN,3.0,NOUN
list,9,NOUN,19.0,NOUN
cooks,9,NOUN,10.0,NOUN
gon,9,NOUN,7.0,NOUN
lamp,9,NOUN,0.0,0
ignoring,9,NOUN,0.0,0
complaints,9,NOUN,13.0,NOUN
shitty,9,NOUN,0.0,0
tips,9,NOUN,6.0,NOUN
bites,9,NOUN,24.0,NOUN
window,9,NOUN,4.0,NOUN
choice,9,NOUN,39.0,NOUN
lemon,9,NOUN,4.0,NOUN
seconds,9,NOUN,6.0,NOUN
straw,9,NOUN,0.0,0
garbage,9,NOUN,0.0,0
beers,9,NOUN,22.0,NOUN
hill,9,NOUN,2.0,NOUN
Someone,9,NOUN,3.0,NOUN
fucking,9,NOUN,0.0,0
head,9,NOUN,8.0,NOUN
alcohol,9,NOUN,13.0,NOUN
disaster,9,NOUN,0.0,0
training,9,NOUN,6.0,NOUN
potatoes,9,NOUN,29.0,NOUN
butter,9,NOUN,8.0,NOUN
afternoon,9,NOUN,15.0,NOUN
weird,9,NOUN,0.0,0
meantime,8,NOUN,1.0,NOUN
handle,8,NOUN,0.0,0
behavior,8,NOUN,2.0,NOUN
hamburger,8,NOUN,7.0,NOUN
computer,8,NOUN,6.0,NOUN
NASTY,8,NOUN,0.0,0
credit,8,NOUN,18.0,NOUN
buffalo,8,NOUN,32.0,NOUN
wall,8,NOUN,6.0,NOUN
round,8,NOUN,3.0,NOUN
booths,8,NOUN,5.0,NOUN
industry,8,NOUN,9.0,NOUN
Sorry,8,NOUN,0.0,0
finish,8,NOUN,20.0,NOUN
cake,8,NOUN,72.0,NOUN
mayo,8,NOUN,4.0,NOUN
drive,8,NOUN,16.0,NOUN
post,8,NOUN,10.0,NOUN
middle,8,NOUN,7.0,NOUN
smile,8,NOUN,91.0,NOUN
dressing,8,NOUN,9.0,NOUN
Came,8,NOUN,37.0,NOUN
margaritas,8,NOUN,85.0,NOUN
lie,8,NOUN,3.0,NOUN
bucks,8,NOUN,15.0,NOUN
conversation,8,NOUN,21.0,NOUN
met,8,NOUN,0.0,0
law,8,NOUN,5.0,NOUN
fan,8,NOUN,42.0,NOUN
chilies,8,NOUN,19.0,NOUN
strips,8,NOUN,14.0,NOUN
none,8,NOUN,7.0,NOUN
bartenders,8,NOUN,43.0,NOUN
options,8,NOUN,43.0,NOUN
parents,8,NOUN,9.0,NOUN
w,8,NOUN,7.0,NOUN
request,8,NOUN,28.0,NOUN
WTF,8,NOUN,1.0,NOUN
brand,8,NOUN,7.0,NOUN
mini,8,NOUN,11.0,NOUN
type,8,NOUN,19.0,NOUN
questions,8,NOUN,17.0,NOUN
menus,8,NOUN,9.0,NOUN
guests,8,NOUN,10.0,NOUN
freaking,8,NOUN,5.0,NOUN
bag,8,NOUN,19.0,NOUN
seats,8,NOUN,8.0,NOUN
third,7,NOUN,0.0,0
taco,7,NOUN,11.0,NOUN
yell,7,NOUN,3.0,NOUN
wtf,7,NOUN,0.0,0
standard,7,NOUN,11.0,NOUN
sense,7,NOUN,6.0,NOUN
nachos,7,NOUN,22.0,NOUN
fingers,7,NOUN,8.0,NOUN
Thanks,7,NOUN,116.0,NOUN
reading,7,NOUN,0.0,0
bills,7,NOUN,0.0,0
control,7,NOUN,2.0,NOUN
beef,7,NOUN,16.0,NOUN
WAY,7,NOUN,1.0,NOUN
juice,7,NOUN,1.0,NOUN
suck,7,NOUN,0.0,0
girlfriend,7,NOUN,18.0,NOUN
morning,7,NOUN,5.0,NOUN
female,7,NOUN,5.0,NOUN
tablet,7,NOUN,10.0,NOUN
bottle,7,NOUN,5.0,NOUN
gentleman,7,NOUN,9.0,NOUN
coke,7,NOUN,2.0,NOUN
street,7,NOUN,15.0,NOUN
bank,7,NOUN,5.0,NOUN
waitstaff,7,NOUN,12.0,NOUN
buns,7,NOUN,2.0,NOUN
level,7,NOUN,6.0,NOUN
Dirty,7,NOUN,0.0,0
salads,7,NOUN,19.0,NOUN
plus,7,NOUN,35.0,NOUN
company,7,NOUN,15.0,NOUN
rings,7,NOUN,29.0,NOUN
grill,7,NOUN,11.0,NOUN
comment,7,NOUN,5.0,NOUN
clue,7,NOUN,0.0,0
public,7,NOUN,0.0,0
bus,7,NOUN,0.0,0
franchise,7,NOUN,4.0,NOUN
guest,7,NOUN,6.0,NOUN
children,7,NOUN,16.0,NOUN
inconvenience,7,NOUN,3.0,NOUN
toilet,7,NOUN,0.0,0
size,7,NOUN,22.0,NOUN
story,7,NOUN,7.0,NOUN
hurt,7,NOUN,0.0,0
fork,7,NOUN,3.0,NOUN
parties,7,NOUN,8.0,NOUN
blame,7,NOUN,0.0,0
straws,7,NOUN,2.0,NOUN
adults,7,NOUN,11.0,NOUN
kid,7,NOUN,21.0,NOUN
trouble,7,NOUN,4.0,NOUN
condiments,7,NOUN,6.0,NOUN
plenty,7,NOUN,23.0,NOUN
Shame,7,NOUN,1.0,NOUN
account,7,NOUN,2.0,NOUN
device,6,NOUN,4.0,NOUN
chains,6,NOUN,20.0,NOUN
shopping,6,NOUN,12.0,NOUN
MINUTES,6,NOUN,0.0,0
trash,6,NOUN,3.0,NOUN
act,6,NOUN,2.0,NOUN
dog,6,NOUN,1.0,NOUN
Drinks,6,NOUN,22.0,NOUN
fun,6,NOUN,83.0,NOUN
pictures,6,NOUN,10.0,NOUN
hotel,6,NOUN,4.0,NOUN
spicy,6,NOUN,54.0,NOUN
wet,6,NOUN,3.0,NOUN
finishing,6,NOUN,0.0,0
potato,6,NOUN,28.0,NOUN
crumbs,6,NOUN,2.0,NOUN
fiancé,6,NOUN,4.0,NOUN
school,6,NOUN,8.0,NOUN
mustard,6,NOUN,11.0,NOUN
rate,6,NOUN,8.0,NOUN
figure,6,NOUN,5.0,NOUN
insult,6,NOUN,0.0,0
website,6,NOUN,1.0,NOUN
row,6,NOUN,5.0,NOUN
sort,6,NOUN,8.0,NOUN
People,6,NOUN,6.0,NOUN
combo,6,NOUN,23.0,NOUN
question,6,NOUN,6.0,NOUN
tenders,6,NOUN,15.0,NOUN
fire,6,NOUN,1.0,NOUN
plan,6,NOUN,18.0,NOUN
grease,6,NOUN,0.0,0
FOOD,6,NOUN,4.0,NOUN
career,6,NOUN,1.0,NOUN
allergy,6,NOUN,3.0,NOUN
Nothing,6,NOUN,6.0,NOUN
station,6,NOUN,2.0,NOUN
tomato,6,NOUN,5.0,NOUN
cilantro,6,NOUN,10.0,NOUN
picture,6,NOUN,12.0,NOUN
Management,6,NOUN,7.0,NOUN
compensation,6,NOUN,0.0,0
surprise,6,NOUN,13.0,NOUN
men,6,NOUN,4.0,NOUN
roll,6,NOUN,5.0,NOUN
health,6,NOUN,0.0,0
buy,6,NOUN,13.0,NOUN
cards,6,NOUN,13.0,NOUN
checking,6,NOUN,33.0,NOUN
ways,6,NOUN,4.0,NOUN
view,6,NOUN,7.0,NOUN
bottomless,6,NOUN,0.0,0
understanding,6,NOUN,3.0,NOUN
bunch,6,NOUN,9.0,NOUN
seasoning,6,NOUN,7.0,NOUN
payment,6,NOUN,4.0,NOUN
spoon,6,NOUN,1.0,NOUN
nobody,6,NOUN,1.0,NOUN
breast,6,NOUN,8.0,NOUN
explanation,6,NOUN,1.0,NOUN
note,6,NOUN,8.0,NOUN
drinking,6,NOUN,3.0,NOUN
Everyone,6,NOUN,33.0,NOUN
apologies,6,NOUN,3.0,NOUN
soups,6,NOUN,4.0,NOUN
foot,6,NOUN,5.0,NOUN
honey,6,NOUN,42.0,NOUN
DIRTY,6,NOUN,0.0,0
WHAT,6,NOUN,0.0,0
prices,6,NOUN,71.0,NOUN
opinion,6,NOUN,12.0,NOUN
temperature,6,NOUN,12.0,NOUN
dust,6,NOUN,0.0,0
notice,6,NOUN,9.0,NOUN
future,6,NOUN,9.0,NOUN
bell,5,NOUN,4.0,NOUN
nightmare,5,NOUN,0.0,0
mix,5,NOUN,17.0,NOUN
BACK,5,NOUN,0.0,0
greeter,5,NOUN,3.0,NOUN
rim,5,NOUN,2.0,NOUN
decision,5,NOUN,5.0,NOUN
microwave,5,NOUN,1.0,NOUN
cob,5,NOUN,21.0,NOUN
choices,5,NOUN,38.0,NOUN
mango,5,NOUN,31.0,NOUN
limp,5,NOUN,0.0,0
Waiter,5,NOUN,5.0,NOUN
chef,5,NOUN,9.0,NOUN
exit,5,NOUN,1.0,NOUN
condescending,5,NOUN,0.0,0
police,5,NOUN,0.0,0
version,5,NOUN,7.0,NOUN
shift,5,NOUN,3.0,NOUN
pink,5,NOUN,5.0,NOUN
touch,5,NOUN,16.0,NOUN
replacement,5,NOUN,3.0,NOUN
dump,5,NOUN,0.0,0
yelp,5,NOUN,21.0,NOUN
vomit,5,NOUN,0.0,0
process,5,NOUN,8.0,NOUN
concern,5,NOUN,3.0,NOUN
voice,5,NOUN,2.0,NOUN
ketchup,5,NOUN,1.0,NOUN
rolls,5,NOUN,41.0,NOUN
pizza,5,NOUN,18.0,NOUN
attempt,5,NOUN,0.0,0
tone,5,NOUN,3.0,NOUN
warning,5,NOUN,3.0,NOUN
areas,5,NOUN,2.0,NOUN
center,5,NOUN,4.0,NOUN
refund,5,NOUN,0.0,0
stack,5,NOUN,2.0,NOUN
Order,5,NOUN,3.0,NOUN
ingredients,5,NOUN,9.0,NOUN
runner,5,NOUN,2.0,NOUN
daughters,5,NOUN,7.0,NOUN
case,5,NOUN,9.0,NOUN
miss,5,NOUN,13.0,NOUN
turns,5,NOUN,0.0,0
tomatoes,5,NOUN,8.0,NOUN
husbands,5,NOUN,3.0,NOUN
PLACE,5,NOUN,0.0,0
brother,5,NOUN,9.0,NOUN
road,5,NOUN,10.0,NOUN
mall,5,NOUN,6.0,NOUN
step,5,NOUN,8.0,NOUN
Good,5,NOUN,57.0,NOUN
kinda,5,NOUN,11.0,NOUN
answer,5,NOUN,6.0,NOUN
somebody,5,NOUN,0.0,0
bread,5,NOUN,16.0,NOUN
offering,5,NOUN,4.0,NOUN
date,5,NOUN,47.0,NOUN
