Username,location,friend_count,review_count,photo_count,date,rating,review
Rotem K.,Washington  DC,677,90,35,5/17/2017,3.0,Went there with friends to watch the Wizards game.The TV screens are relatively small(for such a big space) so it wasn't a great choice.The pros - 1) many beer options2) diverse menu3) good saladsThe cons - 1) The service was SO bad. everything took forever. our waitress was so slow... The other waiters looked like they work in a good phase  actually. It was just our waitress who was walking there like she's on the beach.2) pizza - really dry  not recommended.I guess I need to give this place another try before eliminating completely.
Tisha S.,Capitol Heights  MD,521,341,214,3/24/2017,4.0,We came on a whim looking for quick bites before the movie. We was able to get seating quick at the bar. Never been here before either. Bartender was very attentive  and even changed a game to the middle tv to make it easier for some guys next to us to watch. We ordered the sampler and it was great. They even have mules from around the world...We going back tonight
Soaad A.,Laurel  MD,36,10,,10/7/2017,3.0,The pizza and pizookie are really good. I normally dont have issues with service  but I did one Friday night. Service was slow. The waiter took awhile to ask us for something to drink and then 20 minutes for our order. We saw people who came after us that got their food before us  but they had a different waiter.
Kim S.,Temple Hills  MD,144,315,599,10/25/2016,4.0,Monday night. 845PM.Nice crowd.Waitress was kinda out of it. She barely raised her head to speak to us. She managed to ask us if we wanted a table for 2 then she gathered the menus and walked off.Being the jerk that I am  I didn't follow her. I wanted her to TELL us to FOLLOW her! lolShe realized that we weren't behind her and she waved us over to the table.We ended up asking to be seated somewhere else. She mumbled. I thought she was hilarious - my man  not so much.Food was delicious.The ribs were fall off the bone good. I could've used more BBQ sauce. I asked for some onion strings that I saw piled on a salad and the chef obliged #happinessServer was great.Price was right.I'll be back again and again.
Kelcie J.,Annapolis  MD,19,16,5,9/18/2017,5.0,Definitely one of my favorite restaurants. The place is huge and beautiful inside. It is always clean including the restrooms and every employee we have ever had is always very friendly. After 10+ visits  we have not had any issues with our food no matter how busy they seem to be. They have several gluten free sensitive options including a bun to enjoy their yummy burgers or sandwiches  gluten free pizza  gluten free warm Pizookie desserts and other GF entrees. They are doing a great job here and pricing is very reasonable.
Katrina L.,College Park  MD,555,197,632,8/4/2016,4.0,"Sometimes  I think people have Maestro\'s Steakhouse expectations at places that have much lower price points. Get real  and know it is what it is. BJ\'s is not going to deliver world-class gourmet food  but it will deliver tasty cheap American fare and good drinks. If you\'re coming here expecting anything other than a step above TGI Fridays  you and your wallet should head North on 295 in search of something a little more ""high-class"".Because I know who and what BJ\'s is  I feel comfortable delivering a 4-star review. I\'ve never personally had bad service here  and I\'ve always left satisfied with what I ordered: be it a burger  a ribeye  tacos  wings or pizza - it\'s all good in the hood of Laurel for me.It\'s a great place to enjoy company - whether it be on a date or out with friends  and eat a good meal that won\'t hurt your wallet."
Travis S.,Washington  DC,2189,154,96,1/15/2017,3.0,I decided to try BJs again since I came here before with one of my colleagues. Upon arrival it was crowded so I was able to secure seating fast. I'm not a rocket scientist but I couldn't understand why I was seated 10-15mins went by I didn't even get a drink order in. After getting up to mentally yell at the hostess  she finally sent someone to help. The server/hostess because that's who she was didn't have no social skills the thought just because she was young and smiled that we were suppose to roll over and ignore her tardiness and non management skills. I finally ordered the root beer glaze wings and avocado egg rolls for an appetizer. I ended up getting the brisket burger as well. Please help me figure out why all came at the same time 35mins later to be exact. We finally got a waitress she was awesome and kinda allowed my son to butter her up lol. Perhaps I came on the wrong day  in the end my brisket burger was fire. I would have given more stars if the service didn't start off so terrible.
Aisha P.,College Park  MD,60,101,136,2/19/2017,3.0,"I came here on a Saturday afternoon after a friend of mine chose this place to meet up. Our original place was vetoed because she was bringing her baby and the other place was too small and did not want to deal with the hassle. So  we came here and it was packed! The only table available at the time we arrived was a table right by a baby shower  which at the time  we thought we didn\'t mind. But  it may have been a bit much. I say all of this to say  that this may have impacted our inconsistent service. Our server seemed new  or maybe he was overwhelmed. But  our service was patchy and slow. At times  he would come back quickly and other times  it would take him long periods of time before we even saw him and that was usually the times we needed something the most. My friend ordered the appetizer sampler and I ordered some calamari and wings. The calamari was average in taste  but chewy; and the wings were pretty good. I will likely get those if I ever come again. I also ordered a pear cider and they brought me something totally different. When I realized it  they switched it out. It was weird that they made a big deal to come back and tell me they were taking the other drink off my bill. Uh  of course you are. You brought me the wrong drink and I only took 2 sips of it. Yes  that should be a given  not a perk. Also  my silverware was dirty  but the server took so long to come back after our food arrived  that I never got a chance to swap it out. Luckily  I didn\'t really need a fork. But  yeah  our server disappeared after we received our food and we had to flag him down to get a check and he took about 20+ minutes to come back to process our check. He did have some help as it seems the manager was walking around helping; the manager was actually the person who changed my drink and took my order. So  in sum  it was an average experience. I like to think that service would have been better had it not been so packed and we weren\'t sitting next to a baby shower. However  I would have liked some more ""check in"" from staff. The food is average American restaurant fare  nothing spectacular. But  it is a nice  affordable spot to just stop in for an average meal."
Alfredo M.,Joint Base Lewis-McChord  WA,1,3,1,6/21/2017,2.0,I've been to BJs all over the country and this time they messed up my order pretty bad and took a little longer than I could tolerate. I ordered curbside and showed up promptly on the time I gave online. Now I understand that it takes a while to make the food and package it so I gave them the benefit of the doubt despite having an increasingly fussy baby in the back crying his head off. I let that part go and even gave them a tip. Now I messed up because I didn't look in the bag to check my order. My son was crying like crazy and I had a 20 min drive back home to start. Come to find out I arrive home and my sides for both my meals were missing. I am disappointed that someone didn't check the receipt before the order came out. I got home and do not have the energy to go back and explain the mistake. I'm very patient and will probably still go back in the future but I hope the staff reads this and at least brings it up to the take out crew. Food that I did get was good though.Update: burger I ordered had a old piece of avocado on it as well and the pizookie was also not good. Called them up to inform them of the missing sides  the burger  and the long wait time. The person on the phone was nice enough and offered a courtesy card for a free burger  but honestly I just hope they focus more on the curbside or scrap it altogether because I don't think this would've happened if I was standing there in front of them waiting for my order. Gotta say that the server that came out to my car was extremely nice and offered another free pizookie I declined because of the crying baby in my backseat. I just wanted to get home.
William G.,Fort Meade  MD,0,2,1,10/21/2017,2.0,"BJs is a nice little spot. The atmosphere and over all vibe was nice. If you like sauce on your pizza  don\'t waste your time ordering any pizzas from BJ\'s. My wife and I ordered BJs favorite ""pizza""  and it was pretty much sauceless. As soon as I picked up my slice of pizza  my toppings were falling off."
Chantel M.,Allentown  PA,79,39,17,7/9/2017,2.0,Nice ambiance  but here is the problem with that it's too DARK!!!!!  I was able to see my menu because I was directly under the dim  dim lighting  the blinds were closed so no sunlight was coming thru to help see better  as I'm looking across my table I see my family as well as others at the next table using their cell phone flashlight to see the menu!!!!!  Next my waiter was all over the place  he would ask us a question and turn his head to pay attention to something else and had to ask us to repeat what we said. Not to mention this place is way over priced. I gave this place 3 stars because the food was not horrible  but wasn't great. I honestly said twice after looking at the menu could we go to the Outback Steakhouse which was right across from B.J.'s I could have gotten a better  cheaper meal and not strain to see my menu
Khoi N.,Silver Spring  MD,229,250,609,1/27/2017,4.0,A lot of my friends have been coming here for years for happy hour so I thought I'd give it a try. Food and service here is great especially in Laurel where it's rare to find. They have HH specials in the afternoon and late in the evenings. Typical American food here with craft beers and they have personal dish pizzas! I ordered the $18 whole rack of ribs special on Thursdays. It came with 2 sides 1 salad and dessert. It was a lot of food for $18. My friends ordered the fish n chips and baked ziti. Everything was delicious  seasoned well and the food came out quickly. This might be my new bar food spot in the area. Place was really busy when we came in the evening. Restaurant is great for large parties and families. Highly recommend this restaurant if your looking for some good beers  bar food and a place to catch any game
Christopher D.,Frederick  MD,2,24,1,8/1/2017,4.0,First time here the other night. Definitely a sizable layout/floor plan and nice bar area inside. Sat out on the patio which could have been a bigger space but the accommodations were nice and pretty comfortable. Service was quick and attentive  unfortunately I didn't remember to get the waiter's name. Good selection of food and drinks  menu almost seemed too thick to get through at firsts. Ended up keeping things simple with an app of avocado rolls which were really tasty. I had the Ahi salad which I really enjoyed and my friend had the spaghetti and meatballs which looked good. Both were very generous portion sizes. I definitely look forward to going back and trying some of the other items on the menu here soon. I tried the beer sampler where you can pick 4 of their in house brews. I thought it was a little pricey for the smaller glasses (think DuCLaw) but otherwise I found a couple of like and ended up ordering a couple of extra beers. All in all I enjoyed the atmosphere  drinks  and food. I do plan to go back in the future and check things out some more. Nice change from the usual franchise spots.
Daniel B.,Laurel  MD,2,175,270,6/4/2017,3.0,I've been here two times and both times were ok but not great. During my last visit I ordered the great white pizza and my guest ordered a build your own pizza with pepperoni. I enjoyed my pizza but unfortunately my guest wasn't thrilled with their pizza because they put sasauge on the pizza and not just a few small pieces but it was overflowing with huge pieces of sausage. My guest was too bashful to request the pizza to be remade even though she dislikes sausage. The service was not great but not terrible either. The server did come by one time to ask if we needed anything and did refill my drink one time. The pizzas are way overpriced. Our small pizzas were $14 each but smaller than a $5 Pizza Hut personal pan.
Elise R.,Mount Airy  MD,0,4,,10/8/2017,2.0,"We arrived pretty hungry. We\'ve never been to a BJs before so were unaware of the giant tap list so my husband asked the man that seated us about the tap list. He looked at us like he\'s never heard ""tap list"" before and said I think its in the menu. My husband ordered a flight. The oktoberfest beer was skunked. He told a runner and our waitress. Both offered no solutions. My husband wanted the prime rib special but it was out so we both got a wonderful bison burger. We wanted to order the trio if pizookies but they didnt seem to offer the flavors we wanted in the trio. I asked the waitress which versions we could have in the trio and it was confusing. We finally settled on the peanut butter  monkey bread  and chocolate chunk. The only one of these flavors we were actually excited about was the monkey bread which was quite good  but the other two were raw in the middle."
Love R.,Greenbelt  MD,0,20,3,8/20/2017,5.0,The avocado rolls are just wonderful! The pizookie is just amazing and the cucumber mint sparkling water is just refreshing!! My favorite dish used to be the baked ziti!! Omg!! Sooooo good Before I went vegan:-) I love that you can get on a waitlist  earn points and rewards  pay for your food all on their app! BJs
Tivona R.,Laurel  MD,8,25,7,9/16/2016,1.0,So I ordered a entre sized blackened shrimp Ceasar salad.................WTF is this. 1. Entre size where?2. Blackened shrimp?3. This was $16.43?????????Ok....
A C.,Odenton  MD,0,1,,11/12/2017,5.0,Came here for Veteran' Day. Everything ordered at my table was delicious and service was fantastic! The prices are comparable with chain restaurants  but based on the taste and quality  you know there is a legit chef(s) in the kitchen.
Louis D.,Woodstock  MD,9,11,,3/11/2017,1.0,Not happy with the service. The waitress is good but the length of time for food is way too long. We were seated at our table for 1.5 hrs before the food came out. We had a party of 10 but that's way too long for meals. Oh and the table behind us with a party of 10 was seated after we were yet they received their food well ahead of ours.I've been to BJs before on a couple of occasions and have always had a good experience until now.
Seneca U.,Mount Rainier  MD,5,7,62,7/2/2017,4.0,This Sunday's lunch  I was impressed with the quality of beer and the food they have  it is super excellent  one of the things I really like is the service and friendly atmosphere we experienced at this place. I highly recommend everyone to visit BJ's R&B. More over; I would like to thank the Bartender for her professionalism and dedication to perfection. She indeed made my day  taking care of us at the bar and making the experience very comfortable  encouraging us to comeback without a doubt. By the way  her name is Carolina and I am sure she will be the best Bartender for you on weekends.
J F.,Laurel  MD,4,42,6,7/31/2017\n            \n\n\n\n\n\nUpdated review,1.0,"So the manager sent me a message ""reaching out"" about the bad service my mom and I got  but then never responded to any of my emails. So no  I shall NOT be back."
Penni L.,Rockville  MD,32,108,56,2/26/2017,4.0,Today  I met with a group of Vets for lunch. We selected this establishment because it has a vast selection to choose from. Everything on the menu looked appetizing  which made it difficult to choose one entree.Each of us ordered something different and each of us really enjoyed the food; so much that we plan to return soon.The food  prices  food selections and staff are wonderful. I can't wait to return. See you in a few weeks.
Carley M.,Silver Spring  MD,17,156,203,3/19/2017,4.0,Carolina was a great bartender. She had a few hard customers but was still attentive. My food was great and when i couldnt decide on a drink her recommendation was perfect. White peach margaritas go hard! Mmmm. The pizookie wws good too. Gluten free options  but i wish the spinach dip was gf too...there are no apps for people like us. Hopefully that changes. Otherwise good.
Mike B.,Hanover  MD,2,20,7,1/6/2017\n            \n\n\n\n\n\nUpdated review,2.0,"Ordered the fish tacos  they came out within a reasonable time except they were missing the fish. When i pointed out this small detail to the server she immediately took my plate to the kitchen to correct the problem. When she returned  the kitchen had placed the smallest possible fish they could find in the middle of the taco. Lesson  do not order the ""fish"" tacos."
Ivan G.,Upper Marlboro  MD,154,34,70,2/26/2017,4.0,My fianc and I had a meeting with the wedding party at this restaurant last night. I highly recommend making a reservation because they were packed. Noise level was above moderate but I'm sure that was due the large groups.Tasha was our server and was amazing to say the least. She was on point with everything.What kept me from giving this place 5 stars was the super sized menu! There were too many choices. The beer menu was great but the food menu was ridiculous. I get wanting to cover every option so everyone can dine there but come on. From pizza to seafood to burgers and wings then ribs and salads  whoa! I ordered ribs by the way and they were tasty my fiance had the shrimp tacos and she enjoyed them but had they been a focus on the menu I feel it would have been better. Just my opinion.
Brooke T.,Baltimore  MD,513,544,424,6/21/2016,2.0,Slightly underwhelmed. In the 'new' Laurel Plaza. Heard its good for a drink or whatever. Fair parking  wait was pretty awful. Not sure what was going on. Had a toddler with us  despite telling the hostess on at least three occasions  they did not provide us with appropriate seating. We ended up sitting in the bar area without a high chair. Odd. The flights are cool  and decently priced. The food was alright. Brussel sprouts were grilled nice  the salad that I had  the Sante Fe was pretty large  decent. Food is just okay  service slightly less than that. We were seated in a high traffic area  but felt that we were forgotten about. Download the app for deals. Can't say I'd purposely return  maybe I'd try happy hour.
Elain X.,Baltimore  MD,264,141,47,12/21/2016,3.0,Have you ever walked into an establishment and no one spoke to you and no one was around to greet you so you stand there awkwardly waiting.... that was my first impression of this location. I've been to the one in Tysons Corner and I do like that one.When we were finally greeted by the hostess  who was so rude  it was almost as if we came in to bother her. We told her we had made a reservation for 6:45 PM and so she looks around then looks on pieces of receipt paper and told us there was no reservation under our name. We called in earlier so we could avoid the wait but there was nothing for us. She went to the back and came out to tell us someone else had spoke to us about the reservation but didn't write it down. She was very short with us and told us there was a wait so we asked to speak with the manager. The manager came out and I explained the situation to him and he said they didn't take reservation and only call a heads and we had to wait anyway. Well  maybe you should train your staff to tell people that instead of writing names on pieces of receipt paper laying around or not even writing it down. While we waited the hostess had a confrontation with a man behind us with a similar situation. Not an organized establishment at all!We were seated about 10 minutes later and my fork had crusted on stuff on them  TWICE. Our waitress was really nice though and she came back to refill waters and checked up on us. The food was decent. I got the Ahi Tuna Salad and for dessert I got the Chocolate chunk pizookie  which was really good. I would hesitate about coming back here. Definitely not my first choice at all.
Jeff T.,Silver Spring  MD,1351,52,90,7/3/2017,5.0,This place has some amazingly good BBQ ribs. You do not want to pass these ribs up. The unlimited soup and salad lunch deal is a steal
Heather M.,Honolulu  HI,413,167,258,12/16/2015,3.0,Went for a going away thing and we have a lot of people. It was pretty crazy whenever food/drinks came out because the runners didn't know who ordered it so would just be going up and down the line yelling whatever it was. Then everyone would be yelling it down the line haha. Would of been better to assign seat numbers for everyone that worked that table. I was impressed when the server did our checks though. She kept the checks separate for everyone which was nice. The place lacks many vegetarian/vegan options. I opted for the baby kale and brussels sprout salad. It came with blueberries  grapes  seeds  goat cheese in a raspberry vinaigrette. It was pretty good but was kinda skimpy on some of the things and I was still hungry after. Fianc got the brisket burger and he said he enjoyed it. At a previous visit  I did get the portobello mushroom burger and that was really good. If you take off the cheese  it could be vegan. Make sure to specify that you want the all vegetarian burger because the original has some meat in it still.
Talisha R.,Upper Marlboro  MD,51,105,95,6/26/2016,5.0,Came here for dinner with my family and it's was a great choice. Every dish that came to the table  I tried a little of each. The ribs was moist and tender and comea with two sides. Both my niece and nephew order them with shoe string fries and they enjoyed every bit of them. My husband order the deep dish pizza and he almost finished a medium by himself. I had the cobb salad that was packed with a good heaping size of all the veggies. We also ordered calamari and mozzarella stick for our appetizer. The drinks were specialty with homemade iced teas and lemonade. The service was pretty fast and pleasant.Great solid restaurant that I look forward to visiting again.
Brian M.,Seattle  WA,0,13,,10/12/2017,4.0,BJs is one of my go-to dining choices when I travel for business. I ate twice at the bar at this one this week. Bar tender was friendly and attentive. I love their pulled pork sandwich and ribs. They also have a great soup snd salad deal for lunch. Always a good place to eat.
Ashley N.,Alexandria  VA,0,14,2,6/18/2017,3.0,The food is blah. It's okay  but not great. The waitlist app is a good option. You get a free pizookie if you sign up for the online points program but I'll warn you it's not the full size version at all. I'm not even being ungrateful I just think that's totally tacky if you ask me. What I do give an extra star for is the healthy option. (I know I just complained about a cookie. That was for my husband) The root beer wings are amazing.Peruvian quinoa bowl was decent but I could make it at home easy. Nothing special.The Salmon was dry. I've had that Brussel sprouts super salad before and it was soooooo tasteless.
Marcus M.,Washington D.C.  DC,108,15,28,2/10/2017,4.0,Nice casual dining experience. Portions are decent. Our server  Tasha  was attentive and offered recommendations since we were first-timers. We'll return!
Camille M.,Springfield  VA,59,16,12,8/10/2017,5.0,First time coming here. Came when they first opened at 11am. My friend ordered Chips & Spinach Artichoke Dip  soooo yummy and the chips were freshly made. I ordered a House Margarita which tasted just like a lemonade with a punch! I ended up getting two of them. I could not decide on what I wanted to order so I ended up combining two different grilled cheese's that they offer...I basically got the Buffalo Chicken Grilled Cheese add Bacon (make it like the Chicken Club Grilled Cheese) with pickles added and ranch instead of blue cheese. IT WAS SO GOOD! I was full off half of the sandwich but could not stop and ate the entire thing. The French fries are THE ABSOLUTE BEST!!!! Would definetly come here again.
Julius L.,Southern Maryland  MD,18,52,111,1/28/2017,5.0,My crew and I stopped in for lunch. Pleasant atmosphere  bartender was very cool. Had the shrimp tacos and a side of steamed spinach. Food was good  i would go back.
L V.,Columbia  MD,1,30,2,11/9/2016,1.0,Been here a few times and quality has gotten worse and worse. Tonight we ordered a steak... We got a hockey puck and an ice cream scoop of potatoes. When we brought it to the attention of our waiter and the manager (who stopped to ask how things were)  neither offered anything to remedy the situation. So now we have bad food and bad service. Save your money... Go somewhere else.
Kelly K.,Northwest Washington  Washington  DC,1,11,24,8/6/2017,2.0,I've been to this BJs several times over the last year. When we first started going  the food and drinks were really good. The food and the service made you want to come back for more. We even took our kids a few times. Now fast forward to today. The service is ok but I would rather have a server that didn't wipe their nose so much! Every time I looked at our server  he was wiping his nose across his arm. That is nasty and unsanitary! The food was ok but could have been better.
Valencia S.,Bowie  MD,39,21,54,1/28/2017,4.0,I have to admit service started off rocky but Ariana saved the day. She was absolutely wonderful. I ordered the fish and chips which was recommended hubby ordered buffalo grilled cheese sandwich with the root beer wings. Everything was so tasty. Ariana stay sweet
Karl D.,Silver Spring  MD,158,90,114,1/11/2016,2.0,"I came here with my family of 4 for lunch on a Saturday. We waited about 10 minutes to be seated  which was fine. We decided to come here because of their promotion of buy one entre  get one entre free during lunch from 11 am to 3 pm. We asked our waitress right away if there was a way to use the deal for all of us. She said  ""We could have 2 separate checks so we could get 2 entres free."" We were glad that we could do this. However  later when we got our bill  our waitress told us that we can only use the deal once per table even though she said we could make 2 separate checks so we can use the deal twice. We felt that we were misled. I would rather have them tell us that we cannot use the deal twice than telling us that we can and then when we already had finished eating tell us that we can\'t. Now on to the food part! I got the buffalo bison burger  which was okay but the edges were too charred giving a very bitter aftertaste. The salad that came with it was not good  they should change the dressing that they use. I also got the chance of tasting the lemon thyme chicken and the toasted chicken pesto sandwich. They would have been good if they were not too salty. However  get the appetizer called the Best Beginnings Appetizer Combo. It comes with yummy avocado egg rolls  chips with spinach and artichoke dip  mozzarella sticks  and Santa Fe spring rolls. Everyone will be happy  especially when you cannot agree on what appetizers to get! How can I forget their scrumptious pizookies  which is a warm cookie contrasted with ice cream. The greatest combo ever that will leave you very satisfied!"
Dorrie S.,Ledyard  CT,33,2,,7/19/2017,3.0,Server was slow. Food was cold and I had to send it back. After dinner we waited over half an hour for our dessert. Not sure when or if we'll be returning.
