Username,location,friend_count,review_count,photo_count,date,rating,review
Preet S.,Fremont  CA,32,3,4,11/13/2017,1.0,This was the wurst experience I had here. Pizza crust was completely uncooked. Manager took the feedback for future but no action today  lol. Let's see what would improve in future. I know there service was always bad but food use to cope up with bad service but now with both food and service being bad I don't know if they can be boy survive on Booz and desserts.
Aide P.,San Bruno  CA,14,1,1,11/12/2017,5.0,April was my waitress and she is amazing very great i recommend this place the best service and again April made our experience enjoyable
Nohemy C.,San Jose  CA,17,202,197,10/13/2017,1.0,DO NOT COME HERE FOR FOOD IF YOU LOVE FOOD. The service was actually not too bad here although they seem to get really busy so it can take quite a bit to get anything. I am upset about the damn soup. I was sick so I couldn't eat their pizza or burgers so I ordered their chicken tortilla soup. First mistake was that they were out of bread bowls-at 4:30 pm on a Friday!! Come on  people! Second mistake  I paid $7.25 for a freaking 3 ounces of flavored broth with six mini pieces of avocado and some cilantro sprinkled on top. There was 1 bite size piece of so-called chicken and some sprinkled chips. Pathetic beyond belief. This is why I hate chain restaurants. Come here to drink  eat elsewhere.
Robert W.,Patterson  CA,1652,145,847,1/15/2017,2.0,We arrived around 4 pm on a Saturday during the NFL playoffs. Surprisingly we were seated right away  thought there would be more people to watch the games. We sat at a table in the main dining area. About 5 minutes went by and no service. We realized that during playoff games they have happy hour specials  but in the bar area only. There was plenty of open seating in the bar so we moved. We were greeted right away and had the specials explained to us. During happy hour all draft beers are a dollar off and cocktails are $2 off. All appetizers  including the huge sampler are half off along with the mini deep dish pizzas.To start  we ordered drinks. Our first two beer choices were not available because they were out. My wife's second beer choice was also not available because they were out as well. We ordered the large appetizer sampler which comes with avocado egg rolls  chips and artichoke dip  BBQ boneless wings and cheese sticks. That was enough to feed us right there. Didn't realize how big it would be  we ordered 3 mini pizzas as well. The mini pizza is nowhere near as good as a larger deep dish. They were a little over cooked and minimal toppings. Overall  this is the worst Bj's I've been too.
Mark G.,Fremont  CA,94,160,115,7/17/2017,4.0,This is like any other BJ's. The food is all the same from place to place. The food is generally good. The servers are always what makes or breaks your dining experience. Call ahead and watch the bar to see if you can swoop on seats.This past time we were here we had Jose as a server at the bar. He was fantastic and was quite personable. He made sure that we had everything we needed/wanted. At the same time he was just an overall cool guy to talk to. He was efficient  which is the main thing I care about when dining. I drank the stout that was only there for a limited time. It was fantastic. What I also like about what this company is trying to do is that they are trying to have different types of whiskeys. They are branching out from the normal  my fiancee got angel's envy in the past and today a whiskey she has had in the past that I forget the name.I have had experiences where the service stunk. We waited due to the server or the food took forever. The drinks also depend on who is making them  so the bartender at the time. Overall you will have a good experience depending on the server and how efficiently everything else is running. Pending that  this Bj's is good. Its really a flip of the coin.
Diann U.,East Bay  CA,371,175,1077,6/29/2017,4.0,Usually go here for late dinners with the bf or fam. I really love their steak  I think it was the rib eye steak or something. But yes very filling and delicious!!! I also like their stuffed mushrooms :) Best times to go is late like 9ish during the weekday not crowded that much and can be seated right away depending on how many is in your party.
Mike T.,Los Angeles  CA,7,148,13,10/2/2017,1.0,"This is another of those places that are absolutely horrible  in terms of service. I asked what size of beer they have.. They told me the only have 16oz..alright..not according to the menu.. Then I asked for bread.. No bread. Then we asked for a pizza with light sauce.. They told me is not possible because it is ""embedded"" already in the though.So bottom line  frozen food all the way."
Nicole G.,Union City  CA,172,312,466,12/30/2016,4.0,Standard chain restaurant.. you know what you're getting. This location is always busy due to the limited selection of the TriCity area and/or game night.The menu is large  but has been condensed. We were lucky to get a table at the end of the bar. The only thing I did not like was the servers and staff cut through that section which is small and my food is right there. The margarita pizza was good  but the ahi salad was even better. I would recommend the salad if you have not tried it.
Adrian G.,Hayward  CA,410,37,2,11/21/2017,3.0,In terms of this place in general it meets the requirements. Came for pizookies and wine everything came out delicious but I have to say the service was below par  never want to be that guy but we did wait 45 minutes which was a bit off putting given another 15 minute wait for the check  they were having a real hectic night I'm assuming this isn't something that happens a lot place is kept well together!
Angela C.,Union City  CA,12,14,5,5/23/2017,1.0,On Sunday 5/21 around 6pm. my husband and I went to the Newark  Ca location to have dinner. My husband ordered a small pizza  pepperoni extreme I believe. We weren't given plates or utensils so when the food arrived he was just gonna eat it from the pan. When he took a slice what looked like a glob of cheese fell from the slice. At closer inspection  we realized it was some sort of condom or finger protector. We were absolutely horrified and disgusted!For one  this is extremely unsanitary! Condom or not  it didn't belong on the pizza and is just plain dirty. Who knows what type of bodily fluid was on it. Semen  blood  sweat  puss?? Who knows!?! And two  this could have been a huge chokinghazard! Good think my little niece wasn't with us.The manager came out and was absolutely speechless. He said he'd look into it. We never found out what it really was or how it got there. You can't tell me as an employee  you won't notice that your finger protector went missing?? Especially while working with food??? Not that I'm a person that tries to get stuff for free. I have a job and make money to buy my own things but we were only comped for the contaminated pizza. It was such a horrible and traumatizing experience. They remade the pizza which my husband agreed to. Personally I wouldn't have eaten it.I want to make sure that this incident is really taken seriously! I want to know that it really was investigated. Are the employees properly trained in food handling??? Is it a disgruntled employee??? Should health and safety or food inspectors be contacted or sent to this location??? I was in shock at first and just laughed it off. But after the shock wore off  it really pissed me off. I don't think I could ever eat at this location again.
Julia L.,East Bay  CA,505,278,573,11/17/2016,3.0,I came here with a small group on a late Saturday night to grab some appetizers and drinks. I wasn't surprised that it was busy  but luckily we didn't have to wait long since we opted for the bar. My party and I ordered wings  fried calamari and a deep dish pizza  all of which didn't blow me away. Drink wise  I ordered the Irish Root Beer. It was really good. You couldn't taste the alcohol at all  making it very dangerous.Overall  I'm not highly impressed with this BJ's  but at the same time I didn't have high expectations anyway. Food and drinks are average. Service was extremely welcoming  but delayed. I like how BJ's offers an extensive menu and I like this location  but honestly I am not interested in returning anytime soon.
Carlos C.,Jardim San Leandro  Brazil,16,2,,11/23/2017,2.0,Nice place if you like cold half baked potatoes and unchewable asparagus. Long wait for meals to come out. Service was great.
Joseph S.,San Jose  CA,113,1280,2342,6/21/2017,3.0,More like a 3.5 star. The beer selection is the highlight of the place  from Blond to Stout  from Brown to Red  and everything in the middle  I can't get enough of it. The food  is just ok  we ordered the Sriracha Dry Rub boneless chicken and Hot and Spicy Buffalo boneless wings. Well  the Dry  the Rub and boneless are there  but I have no idea where the Sriracha is  it is just chicken nuggets. The Hot and Spicy is really just chicken nuggets with Tabasco sauce. Service is great. Overall  standard chain restaurants  good place to meet with a group  but nothing special.
Katie C.,Milpitas  CA,192,97,32,6/3/2017,5.0,"TLDR; Based on the reviews below  I think we just got super lucky with the service and food!Service: Friday nights seem to be super busy here but we still got awesome service! The food came out super quickly. The waitress came to check up on us very often and she was very friendly and helpful.Food:Omg the guac burger was AMAZING. The fries were amazing and crisp. I couldn\'t fit the burger in my mouth at all. I will definitely order this burger again! If you buy soda  definitely try their root beer! Sweet  but with undertones of vanilla and ""i dont know what but it tastes good""."
Vineet J.,Redwood City  CA,50,41,14,11/5/2017,1.0,I waited 14 minutes from when I sat down to when I left but no one came to my table to take my order or offer me water. I asked a waiter to call my server  and he said he would- but instead he and 4 other waiters started talking and splitting tips in a corner for more than 10 min. Note that this was 4 pm on a Sunday and the restaurant was not busy. I will not be coming here again.
Kamiya M.,Sunnyvale  CA,193,58,22,9/21/2017,4.0,Love the pizookie there  along with the jambalaya.Their Vanilla Cream Soda is a must try if you have not tried it before.It's my favorite late night hangout place as it is open quite late on weekdays as well.The ambience is pretty cool too !
Vikash S.,Fremont  CA,2,28,6,9/28/2017\n            \n\n\n\n\n\nUpdated review,5.0,Duty manager on Sunday get 5 star he just turned the bitter experience into a smile. We will comeBack again. Thank you again
Alice L.,Fremont  CA,156,11,6,5/4/2017,3.0,Came here for BOGO free entrees on a Thursday night and it was decently full  but we got seated right away.Food: I got a full rack of ribs  with steamed broccoli and mashed potatoes as my sides. The ribs were a bit dry and over salted  but the sides were pretty good. I also got a peach iced tea  but it tasted like Lipton instant tea and barely flavored.Service: Our server was very nice  but forgot to bring my drink for ~45 mins. We tried to get her attention  but she must have had too many tables to watch over since she was walking very fast and passed us a couple times. Would come here for the weekdays specials and deals  but probably wouldn't come for full priced entrees.
Janet D.,San Jose  CA,104,1213,1378,3/29/2017,3.0,Just came here for their Monday 50% off of large pizza specials and am so sad I did. The quality of the pizza was way below average and it was super super greasy. I am sorry I decided to save myself some money and went that route. Will not be back for this pizza special again. And the pizza was super salty. Sad panda!
Mars S.,Fremont  CA,905,386,275,3/21/2017,2.0,I don't know what it is about BJ's. I've definitely had a handful of enjoyable times at the restaurant  but at the same time  I've also had an equal number of less than satisfactory visits. Although their food is better than Applebee's and Chili's  BJ's has never wowed me and can overall be completely hit or miss. Sometimes  I'm 100% happy with my meal  while other times it's just completely off. For example  once I ordered the ahi tuna appetizer and it was pitiful  coming out with 3 pieces of avocado instead of having it piled on like the menu's picture. Another time my friend ordered the sante fe salad and replaced the chicken with salmon as she does not eat meat. The salad came out with both salmon and chicken which was odd  and she ended up having to send it back to the kitchen.In terms of service  again  I've had an equal number of visits that it's been just fine and other times where it's been awfully slow. Overall  for the price  inconsistency with food/service  and the always ridiculous wait times  BJ's is not the place I'd suggest going with a friend given all the amazing new restaurants that are popping up in Fremont/Newark.Additional things worth mentioning:- Lots of cool beer options. I'd suggest taking a seat at the bar with a couple of friends instead of indulging in a full dine-in meal with a larger party as that's where BJ's tends to mess up more.- Huge parking lot  but it's always really full. Make sure to not leave valuables in the car as it's an area that's targeted. Thankfully  they have security guards now  but better be safe than sorry.
Khang N.,Foster City  CA,43,5,,8/26/2017,2.0,The beer is good. That's about it. Everything else sucked. We ordered their Nashville hot and their brunch egg combo. Their sweet potato fries were cold and hard. Their sunny side up eggs were eclipse from even being decent with old potato hash. Go to Country Way just down the street. The food is infinitely better with real bacon  not whimsy limp ones here.
Tarcisio G.,Eastside  Las Vegas  NV,15,40,12,9/28/2017,4.0,Love this place! I come here to have a beer and appetizers. Tonight I did not like that there was people waiting around for tables and some employees had a glass of water on one table simulating busy table for themselves and their friends while still wearing bjs uniforms. Our waiter was the best.. friendly and quick to respond to our needs.
Nick S.,Thousand Oaks  CA,28,128,12,8/4/2017,1.0,Went here with family yesterday. Knew there wasn't a lot of vegan options but that's fine. Asked for pasta with tomato sauce said no meat no cheese. Arrived covered in Parmesan cheese and I said is that cheese I asked for no meat no cheese. Guy says yeah it's cheese. I said again that I asked for no meat and no cheese and he then asked if I wanted him to take it back. I said yes. 5 minutes later the manager came out to let me know that the meatballs have Parmesan in them  I tell him I just want noodles and tomato sauce  no cheese  no meat. Dish comes back out 10 minutes later and silently put down. Giant roll covered in butter on top. I don't mind that there's few vegan options I don't expect every restaurant to have good choices but I don't understand when my order is wrong and they act like it's my fault.
Nataly G.,Union City  CA,2,142,74,3/28/2017,4.0,My family and I come here on occasion  mostly Sundays. What's cool is that there is a mall across the street that has an AMC so it's pretty convenient! It does get a bit crowded sometimes if you go later on in the afternoon. My all time favorite dish is the 5 meats pizza  it comes in the pan(dish?) that it was cooked in and all pizzas come like this so the pizza is fresh and hot! The crust is amazing it's fluffy yet crunchy and flavorful and the toppings are awesome! We usually get pizza when we come because it's always a hit! However this last time my dad got a burger and couldn't finish it because he said the meat tasted off and was cold. So we defiantly recommend ordering pizza!The staff never seems to be in a good mood so that's why I unfortunately docked off a star  they're slow to take your order  never get you refills and the hostess can often times be grumpy.
Brandon D.,San Lorenzo  CA,197,90,197,5/29/2017,4.0,BJs is the place to be at! It's definitely always going to be busy here  but you've got to know the right time to go. I came here for my birthday and decided I'd also try my luck coming during dinner hours. Got here around 7 PM and it was definitely packed. I came with a party of 2  so that definitely helped things along. The wait was only about ~20 minutes  so it definitely wasn't as bad of a wait that I bet other people had to wait for. There's plenty of seating available at this location. If you're looking for some good ol' fashioned American foods  you've come to the right place! They've got pretty much any sort of food you can think of. They've got salads  pizzas  burgers  fries  ribs  steaks  drinks. The list goes on and on  if you can think of it  BJs probably serves it. If she's working during the time you're there  I highly recommend asking for April. She's kind  patient  funny  and all around awesome! I decided to get a drink to start off my meal  and started with the fried calamari as an appetizer. Because it was pretty busy  I expected the entrees to come a little while after so to have some time to enjoy the appetizer. To my surprise  the entrees came out right away! We got burgers and the steak special. All that came out  you can say  pretty much with the appetizers  so we had a ton of food to eat at the same time! Everything was very flavorful and juicy. Despite how busy it was for dinner time  my food was cooked perfectly  medium rare quality and everything came out in a timely manner. When it came down to dessert  we of course got the pizookies! Since it was my birthday too  we were able to get a mini pizookie on the house! We were able to try and mix and match flavors which is awesome when you love sweets and desserts but can't seem to choose exactly the dessert flavors you want!Service was awesome  especially during the busy hours. April  our server  was awesome! She was especially patient when it came to making the crucial decision of what to have for dessert. Not only that  she was also patient and had recommendations when it came to what flavors to get in terms of pizookies. All the food was cooked beautifully and filled with flavor. Will definitely come again to enjoy the good foods with good company! Definitely come to BJs!
Joey V.,San Diego  CA,105,95,56,5/11/2017,5.0,Came here twice The first time Cassandra our sever made my party feel unwelcome. She took forever to take our orders and to bring our drinks. We receivers our appetizer but gave us small plates when we were already more than half way done with it. We asked for a straw for our drinks and she never came back after she acknowledged that she was going to get us some.The second time April was our server and changed my whole perspective about their customer service. She made it fun and did not make my party feel ignored. She is the best server I've had at this restaurant. I was hesitant to give this place no stars because of my first incident here with Cassandra but April made it so much better. Give this girl a raise because she deserves it.
Celena Z.,Union City  CA,5,24,32,7/25/2017,4.0,Just ended my day by coming to Bj's. Ordered a calamari appetizer and was a little disappointed on how much I paid for the calamari and how little I got. The Oreo pizookie is to die for! I think it's the best out of all of them.But overall  Michael our server was super friendly and did a great job.
Sarah L.,Union City  CA,288,100,408,7/15/2017,4.0,My husband and I went here on a Friday night for date night. You have to be prepared to roam the parking lot for days just to find a spot.. We ended up parking by the gas station across the street.. I think it's the Overflow parking lot.? After all that once we got in the weight time was ridiculous.. but expected on a Friday night! Luckily there was bar seating open and we were able to sit right away! (Bar seating available first-come first-serve which includes high top tables) we were greeted by the server who was very pleasant. I ordered the classic burger with french fries and my husband ordered the mahi mahi tacos (fried). When our food came it was PERFECT!MY BURGER WAS SO JUICY AND HAD A GREAT CHAR ON THE OUTSIDE! The Buns had a great toast on the inside and had a nice gloss on top. The french fries were perfectly fried and had a great crunch as well. The mahi-mahi tacos were also made perfectly! It was fried but NOT dry and was nice and flaky. Great flavors BUT the green stuff I think it was a guacamole sauce . It tasted a bit funny almost over ripe? It was also nice that the manager stopped by to see how everything was. No complaints here except for the parking lol We would definitely come back!
Samina M.,Fremont  CA,8,1,,9/23/2017,2.0,We have been to Newark bj's multiple time  the food and service is always good  yesterday it was my son's birthday and he picked bj's.Our host was good she was very friendly that is why I added 1 star but the food was not good we ordered 2 app sets of calamari it was very salty and overly battered and seems like was fried in an old oil our main dishes was not as expected also we ordered jalapeo burger and it was totally burnt but last we ordered birthday pazooki ice cream the cookie was very doughy it was under cooked so basically bj's ruined my son's birthday we walked out unhappy.
Learnee L.,Emeryville  CA,39,658,86,3/22/2017,4.0,I'm never a fan of franchise restaurants and I've had bad food experience from other BJ locations so I wasn't looking forward to going with my girls to this place. Came in Tuesday for early dinner and d place is crowded. Parking area close to d entrance is full but thank God for more parking spots on d other side closer to d gas station.We were a group of 9 but we were able to get seats right away.Service was good.Food came in pretty quick. I ordered the super salad and it was great. The pizookie was on sale that night so all my girls got one. I unfortunately am cutting on sugar so I opted to skip it.Big screens to watch sports. Bar was hustlin but wasn't packed. Restroom was clean. I'll give it a 4 star.
Kathy T.,Hayward  CA,205,99,129,4/18/2017,4.0,"BJ\'s is one of my favorite places to get ""American food""- I think that\'s the best way to explain it? I go here a lot because like I said  it\'s one of my FAVS! APPETIZERS:-Stuffed mushrooms: 4/5I have no clue what goes inside these little mushroom but it tastes amazing! Perfect combo of crunch with softness. Only reason not 5/5 is the price. You only get 5-6 mushroom for about $13. I only get these when I\'m balling! -Calamari: 4/5 I love that BJ\'s give two dipping options for their calamari  fav is the white sauce! Calamari here has the perfect crunch. Same reason for it not being 5/5.... why is it so expensive! Such a small plate for basically the same price as an entree. -Avocado egg rolls: 3/5 My boyfriend loves these but I\'m not the biggest fan. I think it\'s too much avocado? I\'m also not a huge fan of the Asian like sauce  reminds me of sweet and sour. Of everyone I know  I\'m probably the only one that isn\'t a huge fan of these egg rolls. -Chicken tortilla soup: 5/5Hands down my absolute favorite tortilla soup  EVER! I\'m serious! I love those soup  I\'ve tried chicken tortilla soup at many other places  nothing fulfills my craving like BJ\'s!ENTREES: -Blacken Atlantic salmon: 5/5My favorite! I have no idea how they do it! It has the perfect taste and the sauce that comes on the salmon  delicious! Comes with rice and steamed veggies  great combo.-Chicken Parmesan: 5/5 Usually this plate comes with red sauce. I\'m not a fan or red sauce (marinara) but at bj\'s it\'s a delicious lemon white sauce! I order extra of that! AMAZING! The chicken is nice and crunchy with the amazing sauce poured over it. Side of mash potatoes and broccoli....... YUMMERS! DESSERTS: -Bizzokie aka Huge cookies! 6/5 Cookies and cream is my favorite. But so far whatever I tried is still pretty good as well! BEERS:They have ""brew house"" in their name  meaning their beers should be good. I agree with that fact! I enjoy their Hefes and blonds. I like their berry cider but I DO NOT like their pear cider.... taste like cleaning appliances. TIPS- if you know you\'re coming out name down on their app! Worth it! Also  on your birthday they give you a free mini bizzoki! :)"
Danae L.,Fremont  CA,361,423,79,4/17/2017,3.0,I don't think they have happy hour  but regardless it's still a great place or small bites and drinks. I came on a Saturday night with friends and there was a 50 minute wait. We started started with a few alcoholic drinks and calamari. I wish the calamari was served in smaller bits and slightly crispier.I ordered the shrimp tacos with tortilla chips. I asked for nothing spicy but still received salsa that was too much to handle. There was barely enough tortilla chips and insufficient shrimp in my tacos. The waiter was probably new because she had a hard time working their system.
Stanley Y.,Union City  CA,306,156,51,8/23/2016,2.0,The menu is too large for their own good. About half of it is actually edible. Certain dishes are amazing  some are pretty good  and others taste worse overcooked boiled chicken. I think people just come here for the decor  ambiance  and pizookies. If you come here  stick to burgers  pizzas  drinks  and pizookies (they would 5 stars if they stuck to those).Skip appetizers if you're not that hungry. I ordered the Late Night Burger. It was pretty good  but my medium rare came out well done... almost too well. The burger would have been slightly dry if I didn't add generous amounts of hot sauce. I know it says its an open faced burger  but do you really have to but the patty halfway on each bun? Presentation was underwhelming since the over easy egg was too wide and covered everything else. Fries were okay and tasted a bit stale like they sat in the kitchen window a bit too long. Pizza is always a safe bet.Do not get any of the pasta or rice dishes. Pasta is under-seasoned every time. Jambalaya is an exorbitant $17 but isn't even close to authentic and was way too salty.Pizookies! This is the best thing here. They have a supersized pizookie that is not on the menu. For $25  you'll get a giant half baked cookie the size of a large pizza with half a gallon of ice cream stacked on the center.Their alcoholic mixed drinks are pretty good. About $10 each.Service is usually good  but the waiter whose name starts with a K gave us the check way too early.
carlotta b.,Hayward  CA,17,5,3,11/6/2017,2.0,Take out is terrible I put the order in thirty minutes ago been waiting for ten minutes still no update and there's no one at the counter terrible service I say
Jim J.,Naperville  IL,25,57,,11/2/2017,2.0,The ambiance of this restaurant is nice  but the service is mediocre and the food falls way short. Came here for lunch  and started with the Avocado Eggrolls. They were kind of non-descript  with the texture consistency of baby food and flavor to match. Also had the Santa Fe Chicken Salad  which was rather limp  and had a weird mix of flavors that didn't really resemble chicken or barbecue. Both dishes were so over salted that the flavor essentially burned in my mouth. How do you screw up a salad? Not impressed!
Kia F.,San Jose  CA,3,125,12,6/21/2017,1.0,"We were here Tuesday night from 10:15pm until around 11:55pm  June 20  2017. Our server was Shea  and she was inattentive and served us in a hurry. She would come and leave with a quickness that was unbecoming of basic food service hospitality. She left me wondering if she even wanted to be there to ""take care of us"". No refills  she gave us the bare minimum version of checking-in and no ""sorry the food is taking a while"". She managed to drop off the bill with a sub-standard script and snatched it away without a word as soon as it was ready. She left the card and customer copy in the same swift  non-verbal way. To top it off  the fries were barely warm  we waited 40 minutes for the food and the steak was chewy. This was not a good night at BJs  Fremont. It wasn\'t even busy!Thanks  but we will remember to go somewhere else."
Ying Bo C.,Newark  CA,12,4,,10/1/2017,1.0,We noticed waiters wearing some type of tablet for ordering. My order was switched from Ziti to Chicken Alfredo. Wife's side order was wrong. They rushed my order out and under cooked the pasta. My wife's prime rib was not seasoned at all. She ate two bites and threw it away! That's $24 in the trash! So if you want to flush money down the drain  go to BJ's.
Sean C.,Fremont  CA,1008,1374,2124,6/20/2016,3.0,Nearly twenty-four hours after the Golden State Warriors loss (Game 7  2016 vs. Cleveland)  there should be an empty hole inside me. Thankfully  the BJ's deep dish filled up the void. With all the sports TV's  I couldn't have unassumingly picked a better place; every shoulder turn there's a new TV to look at. The staff must hate LeBron James because as soon as it cut to his post-game interview  they cut off the sound. LeBron is a true nemesis but I can't deep down not admire the guy; I could have listened to him for a couple minutes.You'd think as a Warriors fan I'd be all for the Golden Pilsners  but not quite. I almost never go without the Jeremiah Red Beer (toasty amber hue). And I never finish without doing a Pazookie (baked cookie with ice cream on top). This particular staff is almost rock solid. I only found one of the four hostesses a little airhead-y  but the waiters and waitresses like to think two steps ahead of the customers (except when it comes to the cheque; I'll wave anybody down after this much waiting post-Pazookie. Come on!) Good kid's menu. Good coloring book and crayons. Good iced water. Good beer (for me). Solid 3-stars  but there's upside here if you need sports TV viewing. SUBSEQUENT TRIP HERE: We ordered a pizza  pasta dish and pazookie dessert and they all came at the same time  that means  dripping ice cream on cookie when we're just trying to start on pizza. Idiotic. #likereally
