Username,location,friend_count,review_count,photo_count,date,rating,review
Jennifer P.,Los Angeles  CA,0,10,11,11/10/2017,5.0,This is one of my favorite restaurant's in town The service is always amazing Mandy our waitress is the best ever And We Veteran's Appreciate the offer that BJ'S has given to Us!  Great Food ! Great Service! Who could ask for More!!!!  YES! I Brought My Crew! 5 of Us. AWESOME!!!!  YOU Gotta Go  i got the Jambalaya Awesome  my friends Root Beer Wings! Awesome
Je Don D.,Carson  CA,35,200,259,1/31/2017,4.0,I had a decent experience at this BJ s. The wait was 10 min to be seated. The waiter was fast and attentive. I watched him during the evening and he was a stand out employee.  The food was good and satisfying.  Pot stickers= delicious  Barbecue Pizza = Bomb.... I love that buttery crust and the barbecue sauce is just enough and hickory sweet.Fried Portabella Mushroom = deep fried crust with a good aioli sauce Pork Ribs= meat falling off the bone with hickory sweet barbecue sauce. The meat fell onto the plate and I was left with a bone. I ain't complaining.  The aesthetics of the restaurant is very balanced between bar and restaurant. Near the bar area there are T.V.s with sports channels. The place can get loud during that time. Parking sucks unless you valet. This restaurant is connected with the mall  with an outside entrance. Most people are shopping so parking is a struggle
Monique P.,Hawthorne  CA,134,6,1,10/10/2017,1.0,On Sept 8th 2017 I made reservations for 20 people for a 80th birthday celebration on 10/07/17 I spoke with Kyle.We have celebrated special events at BJ's and have always had such a wonderful experience that my mother choose this location once again.I arrived at 3:30 for a 4pm reservation and was told was no record of a reservation for my group. I was told we could be accommodated if we didnt mind being seated on the patio. The sun was blinding and extremely uncomfortable but we were told there were no shades we were then told by our waiter (who was pleasant) that he would take our order although he still had to take care of other tables inside.To start off there were 2 dinner salads served about 15 min before the next order. There for the orders were brought out in shifts. By the time 1st and 2nd shift the 3rd and 4th shift orders were just being served. Most of the food was cold. There for if our pervious events on a scale of 1 to 10 would have been rated a 9 1/2. How ever this occasion is rated at a 1 or 2. The dishwasher broke down so we were not able to get glasses of water they brought out several orders that did not belong to our group. And a steak so tough my daughter broke her tooth as she bit into it.
Rhina D.,West Hollywood  CA,3,20,16,11/10/2017,1.0,My family and I are usually here at least once a month. Today is my husband birthday and unfortunately it wasn't a good experience. We ordered spinach and artichoke dip... it was brought to the table frozen! Not once but 4 times. The waitress said they won't be able to bring us our appetizer as ALL spinach dips are frozen... we waited about 45 minutes for our food too come. then my chicken Alfredo was warm when it came to the table. My husbands food was ok my daughters food came 20 after the 45 minutes we already waited for our food. Overall a bad experience. It will be a while till we return to this location.
Amyra T.,Los Angeles  CA,50,5,9,9/2/2017,2.0,"Been to multiple BJ\'s location and this one has the worst customer service! Here\'s why: 1. Waited 30 minutes to be seated when I was told the wait was only 5. 2. Waitress (did not catch her name but she\'s a blonde young girl) did not come to our table once within a 30 minute time frame. So we eventually got out order taken by another waitress that at first refused to take our order until I said to my friend ""Nevermind let\'s go"" which cause her to be completely apologetic afterwards.3. Our first waitress (blonde girl) came back and after we informed her that some else took our order she had a lot of attitude. Later in the night we asked her if we could have some ketchup and her response was ""Did you want me to tell your server or did you want me to be your server again"" Completely rude. To top it off the food took forever to come out. So in total we waited about 2 hours to finally eat. Thanks BJ\'s for a bad night. Always remembering to never come to this location again."
Pascha S.,Inglewood  CA,0,9,5,11/12/2017,2.0,Ok  I hardly ever have to give a bad review but  my food experience last night at BJ's was unacceptable. For starters  our lettuce wrap was cold and it had two Brussels sprouts and a French fry in it  had to send it back. The pizza I ordered was not even cooked all the way through and it was dry ( no sauce)  I didn't even eat it. My husbands spaghetti and meat balls was horrible  the meat balls were undercooked and only had 1 tablespoon of marinara sauce on it. The best thing hung about our dinner was the Dr.Pepper and my Orange cream soda. Horrible dinner experience for our Saturday night...
Stephanie S.,Orange  CA,2,34,1,8/31/2017,1.0,Just got food to go from a third party delivery service and impressively BJs missed the mark on everything I ordered. No dressing  no dipping sauces  missing ingredients from each of the things I ordered. The avocado rolls  which I normally love were so soggy  even after a few minutes in the oven they were still inedible  and no tamarind sauce. A side salad with croutons from probably last week and no dressing  even though indicated on my receipt was the dressing request. Mediterranean tacos missing ingredients  cold and underwhelming. Sloppy job BJs  I expect better especially when I'm paying a higher price to have the food delivered. Your staff neglected to take care to confirm accuracy and freshness of the order.Disappointing  I won't order from you again.
Angie G.,Los Angeles  CA,81,9,2,10/13/2017,5.0,Our waiter Charles was so helpful  polite and informative! My family really enjoyed the help and the food!
Justn C.,Culver City  CA,0,1,,12/3/2017,1.0,Terrible service food took an hour to get here.... Then the MANAGER KYLE MW/30. was inconsiderate and not understanding of the situation his customers were in and provided zero to no solutions to the problem his restaurants created... never going to this BJs again.. would not recommend you coming here...
Justin L.,San Francisco  CA,499,155,577,11/17/2016,4.0,Better than most Bj's I have been to. I went for my friend's 21st birthday and sat at the bar sections so that we could get happy hour specials. We ordered a pitcher of Stella and I had the Late Night Burger. Very filling and jam packed with meaty goodness. They also top it off with a nice over-easy egg on top of the burger.The environment was comfortable. Not too many people but not too little. They had a huge tv screen that showed the basketball game which made the night even more entertaining. The waiter was patient and helpful. Overall  my experience there was good and would go back for a group event!
Joy B.,Los Angeles  CA,182,137,153,4/16/2017,2.0,Super long wait to get drinks and utensils to us  about 15 minutes. Then food took about 35 minutes to come out. When they came  I got yucky looking celery and very sorry looking and tasting Brussels sprouts. Our sever was apologetic but we won't be coming back.
Lenny L.,Long Beach  CA,50,1,1,4/20/2017,5.0,So I went with my co Workers/Friends/Family and this was my first time. I just wanted to say that I had a fun time the food was awesome and your beautiful friendly waitress Natash E was great and very helpful and made us feel welcomed she knows what hospitality is all about. look forward to going back again. Keep up the great work!!!-Len
Christian R.,Inglewood  CA,71,5,14,8/6/2017,5.0,Maddie (Madison) did an amazing job serving us! She was very attentive and super friendly! She also had a great sense of humor! Would love to be seated in her section again. As far as the food goes  the jambalaya was cold and my steak was medium instead of medium rare. Overall we had a great experience. Thanks again Maddie. P.S. Thanks for the A1 sauce
brandon k.,Cleveland  OH,0,28,1,10/5/2017,1.0,A decent Thursday night rib special gave way to neglectful service that kept us waiting almost 40 minutes for the included desert and our tabs. Nobody checked on us  our empty dinnerware or our empty drinks. After 30 mins we asked for a manager. 10 mins later we finally got a preview of our bill and an apology from the manager. We explained that we just wanted our tab and to leave. While he was gone preparing the bill  our desert finally came out. Not hungry for it  take it back and please just bring our check.Finally  after nearly 10 mins of telling him we simply wanted to pay our bills and leave  we gave up waiting on the manager. We left cash for our meals based on what he showed us and walked out in disgust.Ok food with abysmal service. This place has operational issues that I'm not used to seeing at a BJ's.
Dr Dave D.,Los Angeles  CA,6,41,26,9/30/2017,1.0,"Worse BJ\'s ever !I ordered jambalaya  the waitress asks me what salad do I want with that ? - I didn\'t want any salad or asked for it  so I asked if it comes with a salad   which she replied that I don\'t have to take it... implying once again that it\'s part of main course and comes as a side dish.So I insisted and asked - I know I don\'t have to ... I don\'t have to take shrimp with the jambalaya but it does come with it ... does it come with the salad ? She kept answering ""you don\'t have to take salad"".I got upset and asked ""just tell me if you charge extra for the salad or it comes free as a side dish ?"". She finally admitted it cost extra.So I said so why you confuse me with stuff I didn\'t ask for - if I wanted a salad I\'d ask for it!And I kept ordering the food - then she just left... in the middle of my order - while I was talking ... and refused to serve us.But she didn\'t tell us for like 20 minute so we are waiting there for a waiter but no one comes ...Till we gave up and left.What kind of waitress leaves in the middle of an order whiles the customer speaks to her ?? And leaves us to dry ??If you can\'t deal with feedback from customers - don\'t be a waitress !! You represent an establishment as a waitress - a chain of restaurants - you cannot be that rude to clients !! Period.And what kind of scam is that ? You don\'t ask ""what salad would you want with that ?"" When it doesn\'t really come with a salad - you ask ""would you want a salad with that ?""   that\'s misleading and she knew it as twice she refused to answer it properly ... until I asked her ""do you charge extra for it ?"" She had no choice but to say yes... But then she left the table in the middle of my order and just never came back... while we were waiting ... not really understanding what just happened. Super rude and unprofessional!! I would never expect that from a waitress in BJ\'s. I would definitely not go there ever again. Worse service ever !!"
Billy S.,Los Angeles  CA,267,1,,10/4/2017,1.0,Usually don't have a problem with bjs... but this location always seem to mess up on something when I'm there.. food  drinks or the service is just terrible. The front desk lady decided to put my food next to someone else's order and of course it got taken with that guest order so I had to wait another 15 minutes. Manager was great  but when I got my order I got home opened it  and it wasn't even what I asked for. . Thank you bjs.
Sandz V.,El Segundo  CA,0,3,1,7/6/2017,1.0,These STARS need to have a negative on them! Bad experience and this is what I wrote to them! Everyone.... watch out for this waitress!!!! Ask for the manager if you get stuck at her table! We work too hard to spend money for this service! Today during lunch  my guests and I experienced bad service from the waitress by the name Natasha E. We were there today  Thursday  July 6 at 12:40 PM.Natasha E. was very rude  she came to ask us what to order  without introducing herself to us... just basically asked us for our order  and when we kept her there for a few seconds  she walked away from our table as we were talking to her as if she had something more important to do other than to do her job and serve us. She didn't come by to ask us if we needed anything extra  not even to ask if we were satisfied with our meals. It was just the worst. And when she would talk to us  she seemed to be in a rush due to the fact that in the middle of us talking she would be in the middle of leaving.She seemed to have an attitude towards us and especially walking away as my guest started to talk to her about our order BURNED me up!I work very hard to take guests out to eat to your Restaurant and I just feel very upset and dissatisfied that you can allow your staff to treat customers like this! Do your staff realize that we are their paycheck? Paying exactly $53 in exchange for lunch with a large side horrible service  I would've been better off at In-N-Out. Never have I been treated this bad at a restaurant like BJs. I really hope to hear from them!
Mary C.,Los Angeles  CA,0,6,7,8/3/2017,1.0,Food was not made as requested. Dessert was burnt and service was horrible. Not a good place to enjoy good food. Also kinda expensive for below par food. Do not go. I guarantee that you will hate your time there
Jene R.,Rancho Cucamonga  CA,10,7,1,7/9/2017,1.0,"The only decent thing here was our waiter  and even he forgot to fill our water.When we first came in we were brushed aside and told it would be a 10 minute wait (usually no problem) or we could look for seating in the bar area. When I went to the bar area I happened to see a bunch of empty tables and booths in the regular area of the restaurant. They didn\'t even bother to check. When I told the hostess this she said ""if you see a clean one you like you can go sit there"". Neither the host or hostess seeming to care about moving a muscle to move toward the table or reach for a menu. We got seated eventually by the reluctant host. Aside from that the bathroom seemed to be a hang out spot for the waitresses as they blocked the sinks and doorway. And the menus looked and felt like they hadn\'t ever been cleaned. The food was pretty lack luster.I\'ve been to plenty of their locations and have had a great experience  but this one in particular is worth avoiding."
Bianca B.,Los Angeles  CA,42,27,3,10/7/2017,1.0,Zero stars if I could. Ordered a pizza and appetizer tonight. Appetizer was $12 and tiny  but the worst part was the undercooked pizza for $26. The pizza got me sick and the manager offered us a free dessert. Ugh  no im sick now I don't want a free desert. No offer to take the pizza off the bill. Thanks for the $3.00 discount! Never again ewww
Steven P.,San Jacinto  CA,1,11,1,7/30/2017,5.0,Every one of these five stars is for Nick. Attentive  not overbearing  anticipating guest needs while still maintaining good face time with each of his tables in the bar  very genuine.. Next time we are in town  we will come back for Nick. Thank you!
Dayana P.,Los Angeles  CA,546,226,292,1/8/2017,1.0,I had dinner here today and it was just awful.I have been to other BJs and the service here is so bad.The place was fairly empty  not as busy as it usually is. Therefore  i expected good service. I was wrong.The waitress was very rude and inattentive. She took our order and NEVER came back to our table again.I had to get up and find a waiter (a different one) who could give me the bill.My drink was empty for the entire dinner because our waitress never came..My food didn't all arrive at the same time. Our side order arrived about 30 minutes later.. by that time everyone was done with the dinner. The food took forever to come out and it was cold.I will not be returning to this location.
Krissten M.,Los Angeles  CA,52,9,2,10/30/2017,5.0,came in on monday 10/30/2017 for a late lunch with a couple friends and usually i've had average service here  but today our server Julius R was incredible  super friendly  informative  and over all pretty damn great. i will honestly be coming back in hopes that he would be my server again. shout out to julius r for being probably the best server BJs has.
Sarah H.,Redondo Beach  CA,900,305,1300,6/24/2016,3.0,We ordered ahead online so that it'd be ready to pick up. I tried their new avocado bacon lettuce tomato  skinny fries (as in thin - not low fat) and added a wedge salad. You gain a lot as far as ease and convenience but the texture looses something because the warm things get a little soggy due to condensation. Still the flavor a were there! I liked the taste of the sourdough and there was a lot of avocado! Delilah! I will have to go to the restaurant next time to get everything when it's still hot and crispy. Speaking of crispy  the wedge salad was really crisp and everything I hoped for.
Jen C.,Beverly Hills  Los Angeles  CA,142,54,22,9/16/2017,5.0,Love this place if you go try and Ask for Alejandro he is the absolute best waiter the wait here usually isnt that bad deff try to joing the bj's club u get a free pizzookie when you sign up
Elizabeth G.,Long Beach  CA,0,1,,11/27/2017,2.0,This was literally are spot to go to until yesterday. The food was great like always. Everything was prefect. Until it came to pay. She brought us our bill. My boyfriend and I decided to pay through that app because it really more convenient then wait for them to pick up the bill and wait to get it back. The waitress. Ask my boyfriend if the bill was ready to go he said yes and told her we were paying through the app. But she didn't hear and we didn't thought much of it. We paid through the app and causally walking away from our table 404. While we were causally walking through the mall to get out to the parking lot we get stop by the security telling us to hold up. My boyfriend and I were lost thinking we had to drop something  until the waitress pop up and telling security to help her take us to her manager because we didn't pay. I was shock. That when my boyfriend told her Noo  we pay through the app and she was looking at the recite saying we didn't. I did let her know that my boyfriend clearly told her he was paying through he app. But she was rude and still assuming we didn't. As my boyfriend pull up the history pay on the app she didn't say anything anymore as she was trying to pull up on her system. I told her we can go back the restaurant and said it was fine but next time to let her know all rude. And left as security only apologize for the inconvenience . This situation should've been handle completely differently. But it was not . She didn't even apologize for chasing us down Or anything. She should've thought to check cause they do have an app to pay or atleast ask us if we paid through the app  instead of assuming that we didn't pay. It was the most embarrassing thing I ever had to deal with. Because we aren't the type of people to walk away from a bill. Especially when it our place to go to.
Khoi P.,Sydney  Australia,397,257,846,6/5/2016,3.0,Pretty large pub restaurant at one of the entrances to Westfields Culver City. I happened upon this establishment on my last day in LA with a number of hours to kill before my flight back to Australia. The NBA play-offs were on so this place was more than suitable with their numerous large tv screens. I asked to be seated at a table with a clear view of a tv and the hostess happily obliged. I ordered a drink and a serving of Sriracha dry rub buffalo wings. These were spicy and well fried with the outside crispy and the inside still moist. I would suggest not rubbing your eyes while eating these as the dry rub is very spicy.The place was doing a pretty good turn over however I was never rushed to finish up and I was able to sit and enjoy the entire basketball game before moving on.
Linda E.,Inglewood  CA,0,8,18,7/2/2017,3.0,Delicious brunch!! However   service was slow. The nice thing about it was that the waiter acknowledged it without us saying anything and made up for it by letting us choose a complimentary poozokie.
Jeff N.,Culver City  CA,2,16,11,9/1/2017\n            \n\n\n\n\n\nUpdated review,1.0,Came to try to have a nice brunch before going shopping and it was a fail. Can't blame the waitress for all it. The kitchen and management share the blame as well for this debacle. We were seated after 11am figuring that since they opened at 10am they would be good to go for the day guess not. Ordered coffee and was told it was brewing which is fine. But then is comes 30 min later right before the first half of our food came out. Now to the food. One in our group ordered a simple breakfast of sausage  eggs  and potatoes and some how the chef forgot the potatoes. I ordered an open face burger with a fried egg on top and they forgot the egg. So instead of taking the plates back to get fixed 20 min later a fried egg on a plate and a side of potatoes comes out. Around the same time as my daughter's breakfast came. We all finally start eating when the last person in our group that we thought may have gotten away with no issues finds a long think black hair scrambled into her eggs. That was it. I didn't have the stomach to eat anymore. Her plate was taken off the bill but that was it. Nothing from the manager on duty. Since he/she couldn't take the time to acknowledge issues I will not take the time to consider BJ's a place to take my family to eat.
Marc B.,Poway  CA,174,727,691,11/27/2016,2.0,"The App Combo was very mediocre. The egg rolls were made of dried up avocado  the spinach dip was fine  the BBQ ""wings"" weren\'t wings they were nuggets  and the mozzarella sticks were ok. The Chocolate Chip Pazooki was and always is a good dessert investment.I rarely comment on service (and it won\'t affect my score)  but the restaurant either had too few servers or it just doesn\'t have its stuff together service-wise. Ordered. Waited 25 minutes for water. Waited another 10 minutes  then the manager visited us and said our order wasn\'t put in and he expedited it. Food came 45 minutes after we ordered  and the App Combo was sub-par (see above). What\'s weird is that the waitress never came back to our table after taking our initial order."
MARGIE I.,Torrance  CA,905,699,1187,11/22/2016,3.0,Cool revolving door.Nice  dim and cozy.Great wedge salad.Lunch specials.Helpful service.
Mike T.,Los Angeles  CA,436,364,4,7/10/2017,4.0,I always sit in the bar so I don't know what it's like to get service at a table at this location. Food is always tasty and good. Happy Hour food & drinks in the bar area are great. The service doesn't always knock my socks off  but still 4 stars solid.I like their Rewards program where I occasionally get free stuff and get notified when there are Free Pizookie (Dessert) days or other specials going on.
Mel M.,Woodland Hills  CA,0,39,13,5/14/2017,1.0,I hate that I am spending Mother's Day writing this but my experience was so disturbing that I felt compelled to yelp them and write their corporate office. This review is all about the poor customer service. Our waitress Contessa never introduced herself or smiled. She was in a rush and a bad mood. It took about 20 minutes to get silverware dumped in a pile on our table. She then failed to deliver meals in a timely manner (30 minutes) so they were all lukewarm. Soggy sandwich  cold pasta  lukewarm ribs and fries. One meal NEVER arrived nor did the dessert we ordered. A female manager came to the table with no hospitality skills and made the experience worse. I read a few reviews and it seems like my experience is typical there. I wish I would have checked yelp before going. How many bad reviews will they get before they take action? I highly suggest they get hospitality  customer service training and hire managers who can motivate the staff to smile  be friendly  prepare tables  and deliver food in a timely manner.
Molly R.,Inglewood  CA,17,3,1,10/13/2017,5.0,Decided to come to BJ's on my lunch break since it's really close. Our server was Charles today and I must say he has great customer service. He made sure that we were satisfied and if we need anything while we ate our meal. Thank you Charles keep up the great work !
David L.,Moss Point  MS,1,9,,11/3/2017,2.0,After a LONG flight in to LAX we just wanted a beer and food. So like on many times after our biweekly or monthly flight we went to BJ's. The Server was nice and professional  read our order back to us to ensure accuracy (like any good server would do). Food comes out and I had the wrong entree. Apparently the kitchen mixed it up so  she took the entree back to the kitchen to get the right order. Well  it seems they didn't have my entree at all..! So I had to wait another 25 minutes for my food while my girlfriend waited so not to eat without me so she ends up eating a cold meal. The shift manager came over and apologized - like he should of. Here is why I gave em 2 STARS.. I received my bill they did NOT take off anything for the mix up or the extended wait time. I would of thought with such a CRAPPY EXPERIENCE the management would have done the right thing and at least took some of the cost off the bill. I am a bit salty over this experience  so I feel we will be finding another restaurant to visit on our future returns to LA.
Leah L.,San Fernando  CA,1,4,1,6/14/2017,2.0,Me and my friend had dinner at this location last night. Great service  waiter was very attentive. The reason I'm giving 2 stars is because the burger my friend ordered was horrible. The patty they brought on the first burger was tiny and weird shaped so much so that you could see the bottom bun. In my opinion if I order a burger from a restaurant I shouldn't be able to see the bottom bun through the patty. The second burger  the patty was slightly better  still small and oddly shaped. Extremely disappointed because we go here often  basically a Tuesday ritual for us. The only other bad experience was slow service from another waiter and over cooked mozzarella sticks. I'd suggest checking your food before eating it
Kalisa F.,Los Angeles  CA,3,12,,8/21/2017,1.0,Second time I've been here on the half off pizza day and they gave us the receipt without the discount. When we asked for the discount they went back and gave it to us  but should we have to do that?
