Username,location,friend_count,review_count,photo_count,date,rating,review
Erz L.,Newnan  GA,0,1,1,10/20/2017,5.0,Good placeBison burger was awesome Blond beer-goodSalad with fresh mozzarella and tomato's was very tastyI was great with their service
Mauricio V.,Miami  FL,68,98,47,6/25/2017\n            \n\n\n\n\n\nUpdated review,2.0,I am very familiar eith the BJs chain and am a fan of the establishment. However  I am not a fan of this particular branch. If you're tight on time for a lunch break on a work day  DO NOT come here. I came here with coworkers on a Thursday afternoon for lunch. We were promptly seated  however  the waitress took TOO LONG to in the rest of the service aspects; the food and drinks took forever to arrive  and the waitress even took a while to bring us our checks and then our receipts to sign once we have paid.As for the food  my pulled pork sandwich was too sweet  and my coworker complained that his side of brussel sprouts were as hard and unpalatable. Bottom line: look elsewhere for a good and quick meal.
Maryann S.,Hallandale Beach  FL,275,125,413,5/2/2017,4.0,We came here for a late lunch after a full day of shopping around the area. The plaza get a little packed from nearby stores but regardless the side u park on  there is easy access in both sides to the entrance. Sometimes depending on the hour of day your having a bite to eat  it does get a little packed. So if your in a rush or hate to wait  you can sit by the bar area and there is a lot of seating and high chair/tables.We didn't want to wait for a table to we sat in the bar area. Service is semi-quick  it would be the same if you were to sit in the dining area. For drinks  I ordered the strawberry lemonade  had strawberry chunks and sourness was settled  not over powering at all. What's nice about the appetizer is that you can get a shareable dish or mini bites. We stuck with the shareable dish and ordered the chips & artichoke/spinach dip. Chips were a bit greasy but warm and the dip had pieces of spinach with little chunks of artichoke that broke apart as you scope it with your chip. Not bad at all!For my main entree  I was being good and ordered the quinoa/brown rice with shrimp. The mixture of the rice was perfect and tasted more of the quinoa  it balanced with the tomato and mushroom with steamed shrimp  that was lightly seasoned. Shrimp could of use a bit of lemon but that's ok. Dish was fulfilling with only have the calories  plus for me!Dessert! Omg! I ordered the white chocolate macadamia pazookie with 2 scoops of ice cream on top ! Fresh from the oven  it was just WOW Amazing! That dish never disappointments me at all! Our server was friendly and attentive  we did wait awhile for our appetizer but other than that service was good!
Jenn B.,Hallandale Beach  FL,82,8,8,11/20/2017,5.0,Just want to give a huge thumbs up and 5 stars for our waiter tonight Daniel C. He was a great server. The food was great and we had a very relaxed enjoyable dinner. We will definitely be back.
Foodie ..,Fort Lauderdale  FL,148,73,369,6/4/2017,1.0,I went for a late dinner last night and was very disappointed The food took forever and was cold when it arrived. The hamburger buns were burned so everything had to go back to be redone.The staff was compassionate but the kitchen was not helping their efforts to resolve the issues.I am hoping that management can find where the problems are so that their ratings don't continue to fall .
Al H.,Davie  FL,0,5,,10/8/2017,4.0,Brought some family from out of town to BJ's for lunch and none of us were disappointed. Everyone thoroughly enjoyed their lunch entre but I will comment only on mine. I ordered the Bacon-Guacamole Deluxe burger. Housemade guacamole  Applewood smoked bacon  pepper jack cheese  chipotle mayonnaise  red onions  tomatoes and jalapeos cooked to medium rare perfection.In short: The burger was great as were their piping hot crispy fries and the service was on-point.
Najla A.,Hollywood  FL,75,2,,11/12/2017,3.0,Stopped in here for early dinner. Tried the Mac & Cheese Couscous  description says creamy but appears like it was microwaved to long & dried out. Had the shrimp & arugula tacos & they were extremely cheap with the shrimp  only 2 in each. There should have been one at least for each bite.  Not happy with today's visit. Most likely will not return.  Only good thing was the server  she was very pleasant.
Denise C.,Miami  FL,99,104,74,7/30/2017,3.0,This restaurant is alright. Nothing too impressive. I order their salad every time I dine here and I enjoy trying to different beers they offer. The drinks aren't that great at all. We ordered 3 and they all came out mediocre. If you want something simple and not too crazy  this place is good for a quick bite.
Nicole H.,Hialeah  FL,80,25,123,7/26/2017,4.0,*Make sure to sign up for their rewards club!* I absolutely love their avocado egg rolls! This appetizer comes with 6 rolls  which is always a good starter. I've tried the avocado chicken sandwich and the bj burger. Those dishes are ok but my favorite dish here is the deep dish pizza. I highly recommend as desert to order the Pizzoci Trio. You can choose three hot and fresh cookies topped with vanilla ice cream. I always choose the macadamia nut cookie. It's delicious!
Thu N.,Pembroke Pines  FL,76,91,118,4/18/2017,5.0,Had a great Dinner here with My friend. The service was quick and our waitress was really nice. I got the salmon Peruvian quinoa bowl and it was really good and filling too  which I wasn't expecting. We also got the monkey bread pizookie which taste like a cinnamon bun with ice cream on top. It was delicious!
Mike M.,Bradenton  FL,23,87,2,10/23/2017,3.0,Food was good.Our server was excellent. Not enough TV's. Drinks are very expensive even beer $5.99 for domestic beer a Yuengling? I uderstand it was a Saturday  But you should always have a special price beer or drink. My bill was over $80 for (2) adults. I could have spent half of that at Chilis  Apple bees or Ruby Tuesday. I only tried this place because it was something different. It was not worth the extra expense......
Sadie G.,Fort Lauderdale  FL,0,5,,11/7/2017,5.0,Food is good my favorite entrees are the Mediterranean chicken tacos or Parmesan crusted chicken but their pizookies are AAAMAZING! If you come out make sure you ask for Desi he's awesome and super cute.
Richard P.,Hollywood  FL,0,10,,11/7/2017,2.0,Food is good but the service is absolutely horrible. I have tried several times but just can't get over the service. They always seem to be under staffed even when not busy.
Manny M.,Fort Lauderdale  FL,4,83,229,3/20/2017,3.0,Service is slow  food is average at a higher price. Had the Italian Market thin crust--have had better frozen pizza from the grocery store. Wife had the Atlantic Salmon  she thought it was average as well. And my oldest had soup and salad. The Caesar salad was good to go  the broccoli and cheddar soup--was most all cheddar light broccoli. My kid said it was ok. We had two different desserts  the chocolate chip pizookie--the kids loved it; however  the baked Beignet was a disappointment. It was completely covered in cinnamon and sugar. It tasted like a cinnamon sugar donut--the whip cream and ice cream were almost non-existen. Recommend you eat elsewhere if you want to play average price for average food.
Paige B.,Hollywood  FL,1,25,16,11/5/2017,5.0,From delicious pizookies made with freshly baked cookies topped with ice cream  to incredible Asian-themed soba noodles and parmesan crusted chicken  BJ's menu is great. Service is typically top notch  and they have lots of great options on their menu. The beer selection is pretty great  too. If you're in this area and are interested in a quality sit down restaurant  BJ's is a great option.
Cassandra A.,Hialeah  FL,87,42,173,2/26/2017,5.0,I have to say BJs is one of my all time favorites. Nothing that I have tried has ever left me disappointed. I have been here way too many times and try to get different plates all the time. I've had wings  spicy peanut chicken noodles  balsamic glazed chicken  burgers  Parmesan crusted chicken  soups  pizza  and most importantly their pizookies are the absolute best. It is a warm cookie topped with ice cream. They come in a variety of flavors and I will literally drive 25 minutes just to pick one up. The ambience is casual as it is also a bar with TVs and they make their own beer. I like their blonde Brew. You can call ahead and save a spot which I recommend on the weekends. Service can be slow at times which is the only downfall.
Marcia B.,Baltimore  MD,0,57,29,10/5/2017,3.0,Good location. Lots of food choices. We went for dinner at about 8:30 on a Thursday evening. The restaurant was not super crowded but the service was lacking. Our food arrived in decent time  but 4 of the 6 orders were not correct In some way. IThey served pizza but didn't have crushed pepper or oregano. The light above the table was caked with dust and cobwebs. The floors were noticeably not clean. This is not my first trip here and the atmosphere is pretty nice but it was disappointing on this visit. Hopefully this was just an off night. This restaurant is still worth a try. They have a great variety of food choices.
Foncho G.,Denver  CO,0,17,,8/3/2017,5.0,Great place to have lunch or dinner. We came here after having such a negative experience at a furniture store near by and we felt so relaxed and at home. My partner and I always try to find a BJ's whenever we are travelling together. Atmosphere is lovely and so is their architecture.We recommend BJ's to all our friends and acquaintances.WE LOVE BJ's !
Cisco A.,Fort Lauderdale  FL,18,114,13,7/2/2017,5.0,Food is pretty good. They have a wide selection of different entrees. Will not disappoint.
Heather G.,Fort Lauderdale  FL,39,65,81,9/4/2017,4.0,I've been here before quite a while back and don't really remember it standing out to me for any reason  nor do I have any bad memories of the place. So when a friend suggested it for lunch I was like sounds good to me. Its pretty big inside and has a decent bar area. They have a point system for the loyals. The menu is huge!! Like it has actual page numbers. I wanted to call it a sports bar type place but it's not. It's more than that and they have a lot of food options. I decided on the California chicken club and fries. The sandwich came on garlic toast and had avocado. It was really good! The waitress was attentive and nice. They had this cookie thing that I kept eyeballing for dessert but ended up being full so I passed on it. I think that I may give this place another try as there were a lot of yummy looking things on the menu. Ok really because I want that damn cookie  but I'll play it off by ordering actual food first.
Jessica C.,Hialeah  FL,0,1,,11/20/2017,3.0,It was our first time there and the waitress had a snarky attitude since we sat down i asked what she recommended and she looked at me like i was speaking another language. Am not one to give reviews but it had to be said if you have bad service you will lose customers! The meatballs were so salty i couldn't eat
Harvey D.,Fort Lauderdale  FL,215,404,,6/22/2017\n            \n\n\n\n\n\nUpdated review,2.0,I had to downgrade my review because I am sick and tired of this restaurant filling carry out orders incorrectly. I have ordered carry out from them many times because my wife likes their food. They can't seem to ever get it right. For example  I ordered the chicken club with fries (online). I even called and made sure that they didn't put bacon or cheese on the sandwich and that it came with fries. What happened? They forgot to give me the fries and gave us some sort of shrimp pasta (which we didn't order). Come on! Do they even look at what they are putting in the bag? My wife was in a hurry and didn't have time to check and make sure that everything was ok. She shouldn't have to. An order of tacos and a chicken club with fries is not that difficult to package correctly. There have been several other instances of ineptness at this restaurant throughout the past few months. I think management needs to take a look at their carry out staff and the procedures that go along with the carry out process.Until they fix this problem  I won't be ordering carry out from them.
Charelle B.,Miami  FL,9,30,54,4/29/2017,1.0,The worse experience EVER as a first time guest. My party and I waited 2 hours to be seated after arriving ON TIME! 7: 30 to 9:35. However after another 45mins our waitress brought the food to the table as an appetizer we had the barbeque boneless chicken and for my entree the lemon herbed chicken with Brussels sprouts and tomato perfectly seasoned over a bed of brown rice. OMG it was amazing. The chicken was succulent and juicy and the veggies were more flavorful than I could've ever imagined. The strawberry lemonade wasn't any good but my long island definitely did the trick. The food was delightful everything else was lacklustre.
Rendy I.,Hollywood  FL,0,1,,5/13/2017,1.0,Waiting was over an hour. Food is not even close to good. Pasta is like pasta sauce from walmart and not fresh.Bug in my friend's salad. She tried to make a complain but they denied it. Not gonna come back.Also their beer taste 1 out of 10.
Maria B.,Miami Beach  FL,7,7,,8/22/2017,1.0,My husband suggested we go there for lunch. I had never been but he said the food was always good. When we went we ordered an appetizer and the hostess had told me about the loyalty rewards program so I downloaded the app immediately. We started off ordering an appetizer which was great. But when the entrees came  my husbands pasta was awful  it tasted like it was a day old. He didn't eat it and when the waiter came we told him. We paid 50 bucks that day for our meal and we figure the restaurant can keep the ten dollars or whatever for the meal. We aren't ever going back and deleted the app.
Steve W.,Southwest Ranches  FL,73,63,33,5/14/2017,3.0,Have not been here in awhile. They did update their menu but I'd say it's a better bar and appetizer place than a restaurant. Beers are reasonably priced  food seems pricy for what you get.
Christian D.,Fort Lauderdale  FL,84,160,198,5/10/2017,2.0,My GF and I were at the mall nearby and were starving by the time we left. We decided to stop by BJs for dinner. It was about 5:15 on a Saturday. Surprisingly enough  they were quite empty. We were greeted and seated right away. Our server was pleasant  I am sorry her name escapes me right now. She brought us our beverages and we ordered our food: I got a BBQ burger on a gluten free bun (stupid dietary restriction!) and my GF got the pork chop. We each ordered a side salad. My GF and I chatted for a few minutes and the salads were brought out. The lettuce was crisp  cold and the veggies were fresh and temp appropriate. The main meal came out maybe 10 min after we finished the salads. My burger was very tasty looking  as was my GF's meal  and both were temperature appropriate. We each took a big bite of our meals..... and were immediately disappointed in the lack of flavor. For something that is supposed to have big  bold taste  my BBQ burger was wimpy and meek. The bun was tolerable but it quickly got soggy and fell apart  as most gluten free buns are prone to do. The fries were crisp and warm  but over salted. I drained my iced tea to rehydrate my over salted tastebuds  but little did I know that would be the only one I got  as the server never came back by after the initial stop by when the meal was delivered. My GF 's pork chop was heavy on the salt as well. It was juicy but really just lacked any over all flavor besides sodium chloride. The baked potato she ordered as a side looked like someone set it on fire  as it was VERY black on the top. She cut away that part and ate 1/2 of the rest. It was overall a very disappointing meal for what we paid. With so many restaurants in the area  BJs need to tighten up. I don't really plan to stop by here again unless there is just no other choice.
Mare G.,Hollywood  FL,5,18,3,9/14/2017\n            \n\n\n\n\n\nUpdated review,5.0,Kari the bartender awesome always knows what I like without asking. Cory is fabulous always greets us even if he's not our or server!! Love him keeper!
Katia B.,Hollywood  FL,37,164,109,8/25/2016,5.0,Every time we have been here the service has always been excellent.The food is also pretty good American food. You can get things like wings  pizza  steak  ribs  and fries. Basic stuff but it tastes good.What I love is the great service and the great beer... and the pazookies are also great!
Khushboo P.,Buford  GA,73,23,23,5/16/2017,5.0,Sooo much variety! Very good prices! Very clean! Pls end your meal with a pizookie! I have nothing bad to say about BJs
Jessica D.,Hollywood  FL,0,4,,10/5/2017,1.0,This was once our favorite place to eat dinner until tonight. We walked in as a party of 8 on a Thursday night around 7:30 PM for a birthday. The food was great. However  the service was absolutely terrible. It took 35 minutes for our drinks to reach the tables and 40 minutes for our appetizers to come out. Our waters took about an hour to come to the table. Our entrees took an hour plus to come out. The manager John came by to apologize they were short staffed but did absolutely nothing to make sure our drinks were filled as he said he would. A very rude waitress came by to let us know the bar was out of Black Label and did not offer us something different. This place is not the same as it use to be years ago. It's sad because BJ's once was our favorite place but after tonight  we will not be returning. I hate writing bad reviews and being this customer; however something needs to change with this restaurant. Lazy servers and lazy cooks with no ambition. Not worth waiting for the food and spending so much money. You're better off going across the street to Ale House where there is better food  service  and more affordable.
Lourdes G.,Hialeah  FL,42,15,32,9/5/2017,1.0,"Let me start by saying this is the second time We come to the Pembroke Pines location and have a bad experience! We had not come to this one in about a year or so and decided to give them one more chance  well - we order our drinks  a couple of beers and some fried calamari and that arrived pretty quick. My son order a cheddar brocoli soup as a starter. We ordered our food  I ordered a santa fe salad with they make it delicious  my hisband orderd a small (personal pizza) and my son ordered wings. The food arrived - my son got the wings (no soup)  my husband\'s pizza looked like it could fit in his mouth with just one bite! So he told the waiter to bring a small because he mistakenly had written down a ""mini"" . He all ate  20 minutes later - still no small pizza! We asked for the bill  we got billed for the damn pizza we never got! The waiter was surprised we didn\'t get it! It\'s his job to check on our order  nobody\'s fault but his. We told the host up front how we fell  never again will i go in there! Terrible service. Unlike the one at Doral "
Michelle S.,Miramar  FL,104,24,25,8/26/2016\n            \n\n\n\n\n\nUpdated review,5.0,Great restaurant!! Great service...our server Nailah was so professional...attentive and just AMAZING!!!!We'll be back!!!
Lymari R.,Hollywood  FL,49,64,175,3/24/2017,5.0,Absolutely love this place. The Brussel sprouts are my favorite along with ahi tuna salad. They have a great selection of beers  their full barl is good as well
Heather M.,Pembroke Pines  FL,132,85,18,2/21/2017\n            \n\n\n\n\n\nUpdated review,3.0,I've been here a few times and this visit was one of the better visits  but it still only gets 3 stars. I'll explain why.To start things off on a high note  my Pink Cadillac cocktail was very yummy and I really enjoyed it. For my entree  I decided to have the sirloin steak. It was reasonably priced but it was nothing special. My sister had a bison burger and didn't care for it. For dessert  we had beignets. My mom told us how delicious they were  and boy was she right. I was craving more! Deliciously pillowy  not to sweet  and with a side of fresh strawberries  ice cream  and whipped cream. This is not a dessert to pass up!As far as our server goes  she was ok. Her name was Kathy  and she was very busy! It was very clear to me that she was trying to upsell every chance she could. I understand needing to upsell  but I don't like it when it's obvious. Then it's just annoying. She suggested appetizers. Then she suggested more rounds of drinks. Then she suggested dessert. I don't know  maybe it was just me who noticed it  but I heard her doing it at all the other tables as well.Last thing- their website says ALL pizzas are half off on Mondays. That is not the case  and BJ's needs to make it more clear. My mom got a mini deep dish  which was not half off. Overall  forgettable as usual. I'm sure I'll come back for dessert and drinks  but not dying to come back for the food or service.
Camille G.,Fort Lauderdale  FL,17,40,27,7/24/2017,1.0,Food and service here are terrible. My husband and I went here for dinner on a Sunday night. We ordered the fried asparagus ( all clumped together and the breading just fell off when trying to pull them apart)  a mini pepperoni pizza (it tasted like it just came fresh out of the microwave)  and the parmesan crusted chicken ( bland and not crispy  although the mashed potatoes that came with it were decent). The only thing the got right was the drinks. The Long Islands were good. Kudos to the bartender. When we told the waitress we were not satisfied with our meal and asked for the check  we sat there for a half an hour waiting for her to come back. We eventually walked up to the take out counter and asked for the manager. No apologies. We will not be returning to this establishment.
Jacqueline U.,Birmingham  AL,0,1,,11/2/2017,1.0,I have an ID recognized by DOT and ABC but BJs would not serve me. Like most places in Alabama minorities are discriminated against because of what they do and do not have. Will not be back until policies are inclusive and welcoming to all.
John S.,Hollywood  FL,31,7,1,8/21/2017,1.0,we went on a Sunday 530 and the place was empty. we were told that we had to wait 30 min since they didnt have enough servers. We sat at one of the bar tabeles since we didnt want to wait. We had to clean off the table our self. we had to get menus our self. It was very hot and we asked if they could make it cooler we were told that the ac has been broken and they were working on it.
Jillian S.,Weston  FL,114,4,1,8/19/2017\n            \n\n\n\n\n\nUpdated review,1.0,Second time ordering online and it was just as terrible as the first time I ordered online. The pick up time was 6 pm & it wasn't ready until 630. I ordered the fried jalapeo burger and there was no fried jalapeos on it  nor was there fries on the side. The second thing I ordered was sliders with only lettuce pickles and onions  and there was no onions on it. The last thing I ordered was three pizookies and only received one ice cream. Not one thing I ordered was correct. Now my food is cold and I've wasted over an hour here. Save yourself the time and order take out somewhere else
Jimmy S.,Hollywood  FL,0,5,,10/14/2017,5.0,"Outstanding service  went here for a birthday lunch with my Mom  the food was good i\'d give it 3 1/2 to 4 stars but the service was great in the end. My mom loves Longhouse wanted nothing to do with BJ\'s but I convinced her to come here since it was my birthday she was a bit critical because of it  the salads showed up and as the guy was placing them on our table the waitress also showed up with our steaks with that ""oh shit"" look on her face. Not such a big deal really but whatever we pushed the steaks aside for a few minutes finished the salads then while we were finishing the steaks the manager came around and asked how everything was  my moim said everything was great but I told him about the salad and entre showing up at the same time said I didn\'t want to complain but since he was asking it would defeat the purpose if I did not tell him. He said he was going to give us free dessert to make up for it  once again I told him I didn\'t want to complain everything was good it just if he\'s asking for criticism then I want to give it to help him better things. So the waitress comes back says we have free dessert on the house and i\'m not much of a dessert person so I jokingly ask her if I can get another beer instead of dessert a few minutes later she shows up with free dessert for my mom and a free Oktoberfest for myself.. I don\'t really know what to say other than this place goes above and beyond to make sure you\'re happy and it was really refreshing in this day and age. Five star review from me. I will definitely be back."
Keisha P.,Goleta  CA,0,7,8,3/1/2017,4.0,"Went to BJ\'s for lunch. Meal was received quickly. I was in and out within 40 minutes. My dish was very tasty. The server was attentive and very friendly. I\'m satisfied with my visit but only giving a 4 because I didn\'t experience a ""wow"" factor. I will try BJ\'s again."
Toby L.,Hollywood  FL,7,12,38,1/6/2017,3.0,Haven't been here in a while  so when I received an email with a bogo offer  decided to give it a try. We were seated immediately and our server came over shortly and greeted us. She left us to look over the menu and returned quickly with our water. Unfortunately  that was the only quick delivery during the entire meal. Once we placed our order for entrees  it took nearly an hour to receive them. I ordered unsweetened peach tea and had to wait ten minutes for Kelly to return so I could ask for some Splenda. It took another ten minutes to process our payment. Drinks were never refilled. Fortunately the food was delicious. The cherry chipotle salmon had the perfect combination of sweet and spicy. It was not at all too spicy at all. The Parmesan chicken was tender and also cooked well. Five stars for food. Two for service.
Monica M.,Miami  FL,0,4,,10/20/2017,3.0,"Its an ok place. Dont expect anything more than what you would get from any more ther chain restaurant. Its an overhyped ""classy"" TGIF FRIDAY\'s. It gets a 3 because of their good beers."
Chrystin J.,Hollywood  FL,16,8,1,8/4/2016,3.0,"My friend and I met for a Thursday night ""chat feast"". I\'ve been there for an hour  had the soup & Salad Combo (tomato soup  yum). Joined by my friend. Had a couple more glasses of wine and wanted to treat us by paying with points! 393 by the total on my app. But was told that only food could be paid with points. Asked for the manager and corporate contact info. No where on the app or on the full website does it disclose this restriction. Manager  Mr. Chavez agreed and made it right! Nice to see that he was empowered to correct a corporate oversight. Love the restaurant and the FOOD  just need a bit of housecleaning on their rewards program."
Marvin A.,Hialeah  FL,105,127,225,5/15/2016\n            \n\n\n\n\n\nUpdated review,5.0,It's been more than 2 years since I reviewed this establishment and after visiting 4 times in the last 2 months the service is amazing.On our last visit I ordered a salmon kale Brussels dinner salad and unfortunately it arrived as a lunch salad (the difference is in the salmon size and price ofcourse) so I pointed it out to the waitress and she get the manager to immediately replace it with the dinner size.This place keeps getting better and better every time I go. The service is great  the hostesses and waitresses are very attentive. I love having dinner here keep up the good work!
Josh S.,Dallas  OR,15,17,4,4/16/2017,2.0,"First thing\'s first  our server Ebony was Awesome! Her and the two ladies at the take out entrance were the only three professionals we saw. The food was also awesome. I have zero complaints about those three individuals and the food. I would go back for Ebony and the food. With that said  the other employees we witnessed there were terrible. When I say terrible  I mean that I would have fired them on the spot  no questions asked. The first guy we will discuss came out of the back (assuming he worked in the kitchen in some capacity due to his crocs) being loud and incredibly obnoxious. He hung around the bar area for a few minutes with this ""I own this place attitude"". When another employee confronted him and asked him to tone it down  he replied multiple times in a manner inappropriate for the atmosphere ""are you kidding me right now?"" before walking out to purchase Red Bulls from Trader Joes. While enjoying my delicious food  my wife pointed out to me that the bartender was snapping a female employees behind with a towel. This might explain why my drink was terrible and clearly made with a severe lack of knowledge and/or care. Aside from the drink  the actions of the bartender are not only inappropriate  but illegal. While I don\'t know the relationship between these individuals but their behaviour was terribly inappropriate. I will go back but somebody needs to have a serious look at their management. There is clearly too much money invested in this establishment to risk shenanigans like the ones we witnessed."
Yasuyo R.,Pembroke Pines  FL,45,8,20,1/15/2017\n            \n\n\n\n\n\nUpdated review,4.0,This is my 4-5 time but I didn't know about BJ's mobile app. So we asked waitress her name is Angelica. She explained us so well  she was so polite  great energy and well trained. I had great dinner with my son today I highly recommend
