Username,location,friend_count,review_count,photo_count,date,rating,review
Eddie B.,Enterprise  NV,0,14,16,11/12/2017,4.0,First time trying this BJ's   honestly over all it was pretty good. We got a salad which was delicious and a fried chicken burger with a spinach dip. Let me start by saying the service was amazing  but ... the fried chicken as funny as that sounds is a beef patty  but that's not the issue  my issue was the patty smelled and tasted funny. We let the waiter know and he jumped to take it out of the bill for us ... which is fine  but honestly I would have much appreciated if he had asked what the issue with it was so it doesn't happen again than just taking it of the bill. It didn't make me feel good to have him not ask what the issue was and follow up on it. Other than that  the rest of the food and the ambiance was pretty good.
Loreal G.,Las Vegas  NV,239,146,284,8/14/2017\n            \n\n\n\n\n\nUpdated review,4.0,"Today was the standard 1st day of school dinner for my son and I. As usual most of the food was great (mahi/shrimp tacos  and stuffed mushroom appetizer) but my sons chicken tenders and fries were just ok. They literally came out 3 minutes after I ordered them but they weren\'t up to typical BJs standard. Shame on me for ordering from the kids menu. The berry cider was decent but I sure do miss the pear cider  I\'ll live. Amy was our server and she was great  she was fast  friendly and anyone would be lucky to have her as their server. Oh and unless the food is horrendous I don\'t complain I just don\'t order it next time or I don\'t go back. I\'m not a ""talk to the manager"" kinda gal. I\'ve been here a ton of times and I\'ve just about filtered out what\'s good and what\'s not. Just remember that you can\'t go wrong on Mondays when a large pizza is half off!"
Ayanna J.,Southeast  Las Vegas  NV,22,13,35,9/17/2017,1.0,The food at BJs is just ok. Definitely not a place for dinner. I recommend you go here for beer and finger foods
Ivy K.,Paradise  NV,11,16,36,10/25/2017,4.0,Online order review: I placed my order around 3:45pm for a 5:15pm pick up. Traffic was in my favorite that day and was parked curbside at BJ's at 5pm. I followed the directions and called letting them know that I'm here to pick up. The nice gentleman said that my order just came thought and should be out in 10 tens. Sure enough  ten minutes later a nice lady came out with all my food. I received my food and she ran my card and I was on my way. The food was hot and delicious! For my first curbside experience I know to be on time next time around!
Stephan C.,Burbank  CA,114,59,3,9/10/2017,2.0,My friend and I went to the Henderson  NV restaurant on July 20  2017. I ordered a chicken club sandwich with sweet potato fries and coleslaw. My friend had the bison burger. First the sandwich. I come from NY. A club sandwich  aka Triple-Decker has FRESH turkey  bacon  lettuce/tomato with 3 slices of bread and mayo. THAT is a REAL club sandwich. A sliced chicken sandwich from processed chicken as you'd get in a deli on 2 slices of bread is NOT a club sandwich  not now  not ever. I didn't eat it and turned it back  then didn't order anything else. The fries were sparse. The coleslaw.... large chunks of cabbage in a tiny bowl. I make awesome coleslaw at home and have had some of the best coleslaw outside. But this... surely needs to be changed. NEVER use large pieces of cabbage... just as you wouldn't put a thick piece of tomato on a sandwich. This was about the worst I've had.My friend's burger... dried  nothing special. The waitress was great.Personally  I should have known better than to go to a chain restaurant  where everything is tasteless and way over-salted. My fault.We are very disappointed and will not return. America... Chain restaurants  ala Red Lobster and Olive Garden  use loads of sodium. We all know that no matter how old we are  salt is bad for your heart. If not as a teen  then when you get older. It's a fact. Why chains do this is beyond me. Red Lobster packs their fish in frozen ice salt. Their sauces are way oversalted. This is what they told me. Same for Olive Garden. Salt does not bring out the taste... it eventually hurts your organs. Better to find a mom 'n pop shop  not a corporate chain restaurant.There is no shortage of restaurants. Be wise when you choose. I do not suggest BJ's as your place of choice to eat.. 2 times there and I'm done.
Destinee P.,Las Vegas  NV,52,86,39,6/9/2017\n            \n\n\n\n\n\nUpdated review,5.0,I have came to this place a few times. It's very spacious and seems like a nice place to hang out. The food is amazing. The menu is very big which gives you so many options. I like to try different things every time I come here. My favorite drink is the pink Cadillac. It's so good  not too fruity but still pretty awesome. I live pretty close so if I ever want to grab a quick meal and hang out this is the place. I recommend this restaurant to anyone who like a great meal  a great drink and able to just relax and be at a place where you can just be yourself and not have to over dress.
Caitlin B.,Las Vegas  NV,192,142,131,5/27/2017\n            \n\n\n\n\n\nUpdated review,4.0,Came here on Tuesday around 7pm. There was no wait to be seated but it was pretty busy in general. They had a lot of specials going on including half off bottle wine  happy hour and 3$ pizookies. They are also doing buy one entree get one entree free with purchase of two beverages. We ended up with two entrees  an appetizer  and two glasses of wine for 42$! Our server was great too. Portion sizes are good and there is a good variety on the menu.
Katrina P.,Las Vegas  NV,898,273,186,5/21/2017,4.0,We always end up at BJs at one time or another because it's such an easy and casual place to grab a bite to eat and drink to drank! If you're looking for a wide range of food choices  great drinks and beer  a casual atmosphere and friendly service  BJs is a great place for lunch or dinner. We've come with family  friends  and our little one and it never disappoints. The food is a-okay and nothing to write home about but filling for what you're craving. I love the roasted brussel sprouts  salads  and sandwich combos!
Danbee T.,Las Vegas  NV,174,57,90,8/27/2017,5.0,great spot to come for a bite with friends with a wide range of beers and drink specials. i've tried multiple things on the menu  but usually stick to the chicken mediterranean tacos. tried the new salmon pita tacos which were also awesome! grilled salmon with a creamy aioli  crispy green apples and a slaw with toasted  candied walnuts! pita is soft and the side quinoa/couscous is a refreshing palate cleanser between bites. the root beer glazed chicken wings were great. right amount of crispy bite without drying out the inside and the glaze is not overly sweet. my boyfriend loved the crispy chicken salad with the honey mustard style dressing and my bestie loved the wings. we come here once in a blue moon  but overall  for the beer selection & consistency with food quality  i would definitely recommend this spot if you want a little contemporary american cuisine variety. service can be a hit or miss when dining  but i have noticed that the bar seating area with RACHEL is always a win. having had different servers there  i would definitely say she is the friendliest & best at her job. hard to find servers that actually care nowadays about the service quality  so if you're picky about service  find her! definitely worth a shoutout BJ's!
Joseph A.,Henderson  NV,2,33,41,4/20/2017,1.0,Hosts were rude and short upon arrival.  We were dismissed at first then given instructions to stand and wait. Hostess that seated us sprinted to the table and seemed irritated we were behind. Zero engagement. Dining room was empty as well as the bar area. Dining room was dark  even my 14 yr old needed a flashlight to see the menu.Server was prompt and got our order accurately but again there was zero engagement. No suggestions just took our order. Food was ok nothing exciting. If you are just looking to run in and run out maybe this is the place to you. We've been a few times and it has progressively gotten worse  although the hostess seem to be consistently rude.Won't be back for a while if at all  I can get good food at home  I go out for the whole experience.
Patty M.,Henderson  NV,148,51,7,11/1/2017,2.0,This was our second visit to BJ's. We dined at a time when the sun setting and the shades they have are not sufficient to block it out. We were all seeing spots in our eyes for quite a while from the brightness. We asked to change our table  and the second one was a little better but there was still too much sun filtering through the shades. they have what looks like wooden blinds in the front of the restaurant that they should also put on the side windows. Our server was very friendly  but severely lacking in being observant and listening. She took drink orders for my husband and son  but didn't ask me if I wanted anything. I ordered a dinner salad with chicken. Son had a steak and husband had a quinoa bowl. I am a rather slow eater  and my family finished before me. The server came over and asked if we were ready for dessert. I was shocked  as I was clearly still eating. I told her I was still enjoying my salad and she said the pizzookie takes a while  so we should order it even though I was still eating. Well  here I am eating my dinner and less than 5 minutes later the food runner brings this hot cookie topped with ice cream over to our table. I called our server over and told her I was still eating. She asked me if I wanted a box for my salad. I said no  and SHE TOOK IT RIGHT OUT FROM IN FRONT OF ME! MY FORK WAS STILL IN MY HAND! She also left the check and told us to have a good evening. When she came back for the check  I told her I was shocked that she insisted we order dessert while I was still eating and that she also took my meal before I was finished. She smiled  asked if I enjoyed it and made no apologies. When I asked for a manager  she said she was new and would get in trouble  left the check for me to sign and we didn't see her again. My son said while the steak was good  he felt a little queazy after the meal. I enjoyed the salad  but would have enjoyed it more if I had been able to finish it. I hope a manager reads this and responds appropriately.
Urian B.,Las Vegas  NV,287,83,142,4/8/2017,4.0,This location is pretty solid on service and food quality  so no real complaints. I really like BJ's for what it is: a chain restaurant with a thousand options that's open kinda late. Happy hour could be a little happier on the pricing I think.Pizzas are good  but not grand. Tomato bisque here is the god  though. Get the bisque! Monkey bread pizookie is also a winner in my book. Glad to see that option has stuck around on the menu for a while now. Love their fries  too.Totally worth it to sign up for their emails. Free pizookies and decent dollar amount off promotions all the time!
Keisha C.,Henderson  NV,10,15,8,7/25/2017,3.0,$3 PizookieTuesdayssss  whaaaat?!@!! And half off wine It has been over 5 years since I've eaten here and honestly it wasn't too bad. We had a party of 7 lol. Family dinner night! Our table ordered...Mahi Mahi tacos. You can choose between fried or grilled topped with some cabbage  pico de gallo and i think it's some kind of aioli. De-lish!My love got fish & chips and the couscous macncheese. Fish was pretty good. Batter just a hair too much for him BUT that couscous was really good! Who would of thunk?? Couscous mac.Garlic chicken pesto pizza. G-double O-D-GOOD!Sisters got boneless Siracha chicken wings and a guac burger (bleh  b/c I'm *cough* allergic to avacado. And the little cousin got a kids cheese pizza which by the way looked really good and he said  it was delicious And for desert  pizookie of course. Peanut butter  salted caramel  chocolate chunk  monkey bread pizookie. All were delicious and only $3 on Tuesday for a normal sizeAs for our server  she was awesome. I feel horrible bc I don't remember her name BUT she kept our drinks filled  was knowledgeable on the menu  and was fun! I definitely will come back to try other dishes on the menu and will be back for $3 Tuesday pizookies.
Colin C.,Las Vegas  NV,54,176,161,7/13/2016,5.0,I seriously love this place. I had never been to a BJ's until I moved to Vegas last year and now I realize that they are not only on the west coast but spreading back east. Everything I've tried in the 6 or so visits has been delicious. From the deep dish pizza to the jambalaya  to the ribs  Pazookies... All very tasty! In the past  Cheesecake Factory would be my go to place for a large menu with a lot of great choices but BJ's has certainly replaced CF for me. Every time I leave  I cannot wait to go again. During my last visit  I was introduced to their mobile app which I can use to pay and earn rewards. I love user friendly tech additions so BJ's really won me over with this one. If you're looking for a great meal at a reasonable price  definitely give this place a shot.
Shawn C.,Las Vegas  NV,1,37,,10/24/2017,3.0,"I\'ve been to this location a few times  but this review is based upon my experience today:Positives: Waitress was outstanding - right amount of checking and staying away  a true proSat promptly once both in our party arrived for lunchEverything was very cleanNegatives:Only one - if you are putting a sandwich on the ""lunch menu"" at a ""reduced price""  I still expect it to be a decent sandwich. 2 thin slices of ham on a ham and grilled cheese does not cut it  especially at the low  low price of $9.50  c\'mon. Sorry  but I go out to eat for the food  so this significantly drags down my overall experience (flavor was ok).I would still recommend this restaurant  but avoid this paltry sandwich."
Luis F.,Henderson  NV,2,36,130,12/5/2016,5.0,This is a great BJ's  our waitress has been awesome. The service here is and has been . We've landed the same waitress twice and we're so happy. The food has also been good and definitely recommend coming here for lunch. We got seated pretty fast  so that's pretty good.
Sam O.,Las Vegas  NV,105,95,210,1/11/2017,4.0,Had a really great experience here recently! The waiter was very nice and prompt ! I had the triple decker and it was very tasty ! My wife had the pepperoni flat bread and unfortunately was a little on the greasy side !!We love eating here because of all the choices and atmosphere is nice !!
Billie B.,Las Vegas  NV,0,24,6,7/20/2017,5.0,Stopped in here for a late lunch. Sat at the bar and Bill was our server/bartender. Bill was dope and super helpful. I love when people seem to actually enjoy their job  makes for a good reason to come back and ask for them by name. He's a great bartender and when I asked him to make me a surprise cocktail he didn't hesitate and made a great drink. Keep it up Bill. Pizza came out perfect as usual. I've never had a bad bjs pizza though. Good pizza. Great service. We'll be back to this location soon.
Jonathan Z.,Henderson  NV,25,18,7,9/26/2017,4.0,Great variety on menu. Beer list is varied as well.  They sometimes have good beer from their own brewer. The sound is loud. I like their bar and bartenders. The Great White is my favorite white pizza and I usually don't like white pizzas but almost always at least order the mini here even if I am ordering other foods.  Their soups are all greAt!
Spero D.,Henderson  NV,33,11,,6/7/2017,1.0,What a zero establishment. When I got the check  they inserted a business card for Mr. Uphoff  the manager. This implies that he is concerned about your opinion. Not even close. If you are unfortunate enough to get the waitress Jeramie  run. Cold  uninterested  useless and doesn't care about the customer or her job. I wrote Mr. Uphoff a detailed email detailing our experience commenting on positives and negatives. No Response. Not even an auto reply. Zip. After 4 days I forwarded it to corporate. No Response. They are disinterested. Go elsewhere. They food is marginal  service is weak and I spent $65 for lunch for 3 people. No drinks at all. Seriously. Any place is better.
Terry M.,Las Vegas  NV,35,37,1,1/29/2017,4.0,Our first and second time here was an awesome experience!   The food was on par  the service was excellent and we even got the manager to come to our table and take a pic with us and a friend we had brought in with us to try their famous Pazookie dessert.I tried the deep dish Pepperoni and 5 cheese pizza and my ex had a BBQ Brisket sandwich. We practice Dicing 2 eat so the die each made us try a different drink  I had a Black cherry handcrafted soda which I didnt think was that great and he had a soda.  Super crowded but that is usually a good sign and wait time was very minimal.  oh and they have a revolving door to get in and out which I love!The second time we came here  I tried the Paella.  Delicious  not as spicy as they claim it to be but most of the food that people say is spicy doesnt really seem so much so to me  I am so used to eating really spicy food I guess :/   My friend had a steak which was excellent of course.Our Third experience here which was tonight was not that great as far as service goes.  It started off alright and of course the food was excellent as always  The die made me try a flatbread pizza which for me was new as I usually prefer deep dish when we come here  I have had a mini deep dish in the past which was awesome!   My ex who was with me had to try a cocktail called The Strawberry Smash which he said he liked.  And he ordered the bbq Brisket sandwich again which was just as good as the first time he ordered it.  Great thing about Bj's seems to be the food is always consistantly good!When we finished eating though  service became slow and they werent that busy  our waiter disappeared and we waited a full 15 minutes before we finally asked a random server if he could bring us to go boxes for the leftover pizza  some for me  some for him to take.  We waited another 10 mins and never saw our server again  we asked if someone else could take the check for us so we could get going and the man told us that our server was in the back and he would make sure he was told we were ready to go.  Another 10 mins and we were still waiting so we asked a 3rd server if we could pay and he took the credit card and came back a few minutes later.We never saw our server again  no goodbye  sayonara  adios  nothing!  No worries though  we are 20%++ tippers when we are happy and we just were not this time  next time we will ask for a different server.
Presley W.,Henderson  NV,143,7,,9/28/2017,5.0,Bjs is definitely underrated!! I honestly forgot it even exists till recently i've been addicted! definitely fresh delicious food!!! the lunch & dinner options vary my favorite is the santa fe chick salad ahhhhh it is so bomb!!! of course i please myself to a monkey bread pizookie just to make sure i'm extra full & satisfied so i have a difficult time walking to the car lol.. ALSO they have curbside pick up!! or take out orders & the service is always great!
Ricardo M.,Las Vegas  NV,0,13,,5/15/2017,3.0,Only getting 3 stars because of the food !!! Horrible service   took about atleast 10 minutes to be greeted. Server looked like they didnt care much. Ordered my sons food  waited a bit to order mine thinking i would get his quick so he can eat first. funny to say my food STILL came out before his. What a joke!! Awesome food but man get some new staff!
Roo B.,Las Vegas  NV,4,42,4,8/6/2017,5.0,First time at a BJ's...don't know why I waited so long! Great menu options  but opted for the cherry chipotle salmon dish. WOW! Very nice flavors  perfectly cooked. Nice and healthy too. Our server was amazing! Never let our jack and cokes get empty :) Most definitely coming back for the salmon!
Jason C.,Henderson  NV,1,27,1,9/12/2017,3.0,The atmosphere is very welcoming. I ordered a oasis amber beer that was perfect. I also ordered the top sirloin. The steak was just okay  I had to drown it in steak sauce to finish it. The one thing I found to be off putting was the tablet each waitress carries. I felt like I was giving my order to a fast food worker with no personality. I would return  but with lower expectations.
Scott K.,Henderson  NV,0,7,,11/13/2017,2.0,Excellent food and service and atmosphere. Problem is extremely expensive food prices. Two lunches with just water should not cost $50. Please lower your prices. We will not be back until prices are lowered.
Gabriel S.,Las Vegas  NV,122,113,849,12/4/2016,5.0,"Came to this location at 10:30pm on a Sunday night with a friend for a night cap. We got a booth right next to a TV so I could watch sports center while women ramble as usual. Any who.. I got dry rub wings and she got a portobello mushrooms salad  along with a ""Strawberry Splash"" with a little extra vodka inside ;-) Our server Brandon was great  he even took a few bucks off the meal simply because he\'s cool like that! Only other BJ\'s I\'ve been towas in California. I didn\'t know they were a national franchise company. I\'m sure I\'ll return soon. Now that I know about this location. I recommend this place for a nice dinner. Prices not too bad either. Bring 40- 70 bucks with you for 2 people."
Anthony M.,Las Vegas  NV,0,5,,9/27/2017,5.0,Love this place. I have been eating here for the last couple of years. Everything on the menu is great. I really like the pizza as well. Service has always been very good. I would recommend this restaurant to anyone.
David V.,Las Vegas  NV,278,30,11,9/13/2017,5.0,Definitely a better experience this time. I had a RibEye Steak w Spinach Dip for an appetizer and enjoyed both of them. They were pretty busy but my food came quick and the waiter Dan was very attentive.
Gabe S.,Las Vegas  NV,13,34,53,6/9/2017,4.0,I went there in a Friday afternoon and was sat right away even though the place looked really busy. The waitress was really friendly. Food was good. I had the mozzarella sticks which could be served with more marinara sauce. I also had the BBQ salad which as awesome. I asked for Tabasco from a passing waitress who forgot to bring it but the main waitress brought I right away when I asked. Also had some drinks that I thought were on happy hour but we were not sitting in the bar area  so happy hour didn't apply. It would have been nice to know that beforehand. Overall it was a really nice and I enjoyed it.
Shannon W.,Rogue River  OR,0,5,14,9/16/2017,5.0,We love the casual atmosphere and consistency of this place  but the stars go to our server  Rachel. It is quite difficult to dine out with a severe lily allergy. With that being said  she and the rest of staff took extraordinary measures to protect me from a reaction. They created a dish that was so perfect  I actually cleaned the plate. Thank you so very much  I know where I can eat without suffering afterwards! Xx
Trixie N.,Las Vegas  NV,873,269,2921,1/17/2016,4.0,BJs is a favorite for our family. There is always something for everyone when it comes to food and beer selection. Depending on the time of day you arrive  you will probably wait and have to park in the adjacent lot. One trick we used to do growing up that we still do  is drop one person off at the door to put our name down while the other parks. It saves time! At BJs  they have a skinny menu that tells you the calories for the items. For those who don't care  there plenty of higher calorie tasty menu items as well- Burgers  Pizza flatbreads  etcBJs has also jumped on the Sriracha band wagon  a favorite hot sauce to us Asians. They have created a Mac and cheese with Sriracha sauce... Amazing! My daughter likes this dish and I have taken several bites off her plate  I do like it. If you want something spicy or have kids that have jumped on the Sriracha bandwagon  this is a GoTo.I really enjoy their lower calorie items like the seared Ahi tuna salad or their quinoa bowls. The ahi tuna salad is just fantastic. A large bowl of greens  with dabs of wasabi sauce on the sides of the dish. The ahi tuna is nicely seared and adds a fab protein. Highly recommend!
Brian F.,Las Vegas  NV,19,116,261,3/29/2016,4.0,This place has decent food  variety of everything  big menu  full bar  open late. This review is mainly for their Pizzokie's! My go to place to get these wonderful things. Half cooked melty gooey cookie with cold ice cream on top. Hard to beat.Recently came here - I order the Pizzokie trio and the new monkey bread Pizzokie. I ordered the classic (Chocolate Chip Cookie with Vanilla ice cream)  cookies and cream cookie with vanilla ice cream  salted caramel cookie with vanilla ice cream.All were fantastic - the salted caramel with pretzel was my favoriteThe new monkey Bread had great flavor and was delicious! It isn't true monkey bread - but for what it was it was really good!
Ellen A.,Las Vegas  NV,11,13,1,9/1/2017,2.0,On 8/31/17  friends we hadn't seen in over 3 years wanted to take us out. We chose BJ's because even though they are a little pricey  the food has always been good. Not sure what happened but the experience was not what we anticipated. I ordered chicken cobb salad (how can salad get screwed up?). Not sure if it was the dressing  lettuce or cucumber but tasted like it had been doused with bad cologne. My gut still wrenches at the thought. Didn't complain because didn't want to embarrass friends  and they were buying. Just packed up what was left  took it home and threw it out. Husband ordered spaghetti which he said was extremely dry. He didn't want to complain for same reason as me. If I was paying that salad would've been sent back! I'll give you one more chance BJ's. Don't disappoint me.
Abigail T.,Henderson  NV,191,6,,9/9/2017,5.0,BJ's is one of my favorite restaurants! The staff is always very nice and the food is amazing. I usually get the boneless wings (1 LB. of boneless wings for like $12!) and the two best flavors are the dry rub Sriracha or the garlic Parmesan. You can also ask them to do half of the Sriracha and half of the garlic Parmesan. My other favorite thing to order is the guacamole bacon burger. It's amazing and so tasty!
Adelita A.,Henderson  NV,0,9,2,8/21/2017,5.0,We eat here at least once a month. Pazookies are hands down my favorite dessert item. It's worth coming to BJ'S just for the Pazookies. Pizza is also great deep dish.
Kali F.,Henderson  NV,123,23,4,9/3/2017,5.0,Delicious pazzokies  definitely recommend getting the sampler of 3 of them. Our server Julian was excellent and I will definitely be back!
Shawn J.,Henderson  NV,449,792,202,2/12/2016\n            \n\n\n\n\n\nUpdated review,4.0,I've been a fan of BJ's since I moved to Vegas  and the Henderson location in particular. There are a couple of things that keep me coming back. 1: Fast curbside pickup. Pull in  call the number on the sign  and they bring your food right to you. 2: Santa Fe Spring Rolls...YUM! 3: Avocado Egg Rolls are ordered every time  and are always good. 4: Mediterranean Pizza. It's a taste that's not for everyone but if you love Kalamata olives like I do  you know what you want and this is a good place to get it. Inside service can be hit or miss so we just order it to go so we can sit at home and watch Netflix without having to put up with a lot of extra noise  or watch a good game without sound which I don't like doing. 4 Stars...yeah  it's been awhile since I did my last review but 4 years later I'm still going back  and it's still good.
Jill M.,Las Vegas  NV,4,52,83,1/28/2017,5.0,Great atmosphere! The restaurant always keeps busy and has delicious food! I have never been disappointed with the food  service  or drinks. Ask for Dan! He is fun  friendly  and always good for a smile! Your whole family will love it. Don't forget to try the pizookie. My son's favorite is Oreo.
Kevin H.,Las Vegas  NV,25,16,30,3/17/2017,3.0,My family and I decided to visit Bj's instead of Cheese Cake factory. The server was amazing and on point. They've installed a new system that does not allow servers to create meals. In the past I've ordered a Patty melt with no problem. Today due to the new system it was not an option. I've ordered regular nachos as well...again not so able. My sister complained to the manager who was able to by pass the new computer system. While waiting for the food  runners came to the table with the wrong food. The runner apologized stating he read the ticket wrong. The waitresses seemed frustrated because the system is sub par. The food came with sides that were not requested. My wife ordered Chicken Parm with broccoli but instead got mash potatoes. The main meal came prior to the appetizer. The food tasted fair! Aside from the system and few hic-ups...not bad
Melissa S.,Las Vegas  NV,30,71,4,8/1/2017\n            \n\n\n\n\n\nUpdated review,3.0,Booooo went here today for a lunch meeting and my salad was gross! It was water logged and brown.. besides I asked for NO honey mustard on my salad and ranch instead... well when i started eating my salad they did the mistake of adding honey mustard and instead of making a new salad to correct their mistake they dosed it in ranch which made it even more soggy.. disappointed for sure!
