Username,location,friend_count,review_count,photo_count,date,rating,review
Ryan C.,Puyallup  WA,121,137,4,4/21/2016\n            \n\n\n\n\n\nUpdated review,3.0,We've been back once since our bad experience. Things were a little better this time  but service was still slow and some what inattentive. Food was correct  and good this time though so thats good. Still not sure how often we'll be back because there are so many other options in Puyallup  but I suppose we might try again.
Rachel D.,Tacoma  WA,34,22,1,4/15/2017,1.0,Service slow. Ordered a kale and Brussel sprout salad. Received mixed greens but not kale. It was a healthy salad but so much dressing. Ick! And as I got to end of salad   a hair! Gross
Brent T.,WA  WA,1,6,8,2/14/2017,5.0,I have been to BJ's multiple times. Every time I have gone  the food and beer have been great. Last night  I went with a group of 4 adults and two kids. We were quickly seated and the kids (4 year old and almost 2 year old) were given a cup of mixed fruit and a folded breadstick.The avocado egg rolls were a great appetizer. My entree was the Ahi Salad  which was fantastic. The fish was seared (as Ahi should be) and came with wasabi. I also tried the Grilled California Club  which was good. They didn't skimp on the avocado and the bacon was perfectly cooked.As for beer: I recommend the BJ's Blonde or the Jeremiah Red.Service was great. Food came quickly and my water cup never went dry.
Michael C.,Windsor Locks  CT,153,1,,4/1/2017,1.0,Food came out twice cold and under cooked. Getting a waitress to refill your drink is like winning the jackpot.
Bruce W.,Puyallup  WA,0,48,,9/10/2017,1.0,I vowed never to return to this place  but my grand daughter wanted to go so she could try the new dessert  Churro Pizzookie. My previous reviews chided their poor service  and that has not been fixed. When we first arrived about 90% of the tables were empty. I asked for a table for four and the host said it would be about 5-minutes. Really  the place was empty. Our server was very nice  but I don't think this organization has the tools in place for good service. The food is generally OK  but something is always wrong. This time the asparagus was way overcooked and the table behind us also sent it back to the kitchen. The asparagus was obviously not right and should have never been brought to the table. The manager did address our concerns but continued to ask what was wrong with the asparagus. The wait between every step of the meal process was too long for this type of establishment. The new dessert  well the ice cream was good  but the Churros were not prepared properly  were chewy  and honestly tasted like they had just been thawed and dumped under the ice cream. At some level this restaurant (or maybe this chain) needs to find management that gives the employees the tools to run a better place. I think I'm done with BJ's Brewhouse.
Shania S.,Seattle  WA,34,4,2,6/11/2017,5.0,Tonight we decided to go out to Bj's and it was the best decision ever. Corinne was our sever and probably the best one we have ever had. She was very thorough and kind throughout our entire visit. She made sure we had everything we needed at all times. Both of our meals were cooked perfectly and we were both very satisfied. Corinne made us feel very welcome and appreciated. We will definitely drive down to this location to visit her when we can!
Garet K.,Sumner  WA,29,3,,5/13/2017,2.0,I have been here 3 times now and every time the service has been poor. The only reason we came a 3rd time is we received a gift card. Otherwise I would come anymore. The waiter pretty much leave you for long stretches of time.
Cassandra C.,SeaTac  WA,165,114,256,3/4/2016,3.0,I love the ambiance of all BJs restaurants. The one in Southcenter has a place in my heart because that's where I watched the NFC championship game against the 49ers. That is the year Seattle won the super bowl. Also Tacoma is where we found out the gender of our baby by the server putting a pink Splenda packet under our pazooki. Anyways! Enough about me. This visit was great except for the fact that they put dressing on my salad when I asked them not to. However I was so hungry I just ate it and the extra dressing on the side they gave me went unused. *shrug You lost a star guys but to be fair I only give 5* out to an establishment that went above and beyond. Everything else was great. We came on a Friday evening at about 6p. We were seated pretty much right away. A quick 10 minute wait was all. There are TVs perfectly placed so the entire restaurant has a view at their own seats.
Emily S.,Casper  WY,1,28,6,5/11/2017,5.0,This place is great! It is popular so it can get busy and sometimes there is a wait but it's worth it. The homemade cokes are amazing! And the pizza is the best thick crust pizza in town even though it is a chain. The menu is huge so there is something for everyone. Even health conscious or people who are into gluten free. I've never had bad service or a rude waiter. They also have some great lunch deals that they usually let you take advantage of any time of day. The pazookies are incredible! Probably my favorite dessert of all time is the cookies and cream pazookie. I've even gone here before just for dessert. If it is a weekend evening and you are in a hurry or really hungry I suggest calling ahead for a table. It'll save you probably 30+ min.
Alexa C.,Puyallup  WA,128,8,4,6/25/2016,2.0,I usually have a great experience there and I absolutely love the pizooki but the burger I got was no better than something off the dollar menu. The service was crappy and extremely slow and after showing the waiter my burger he just chuckled it off without even asking if I would like more tomato (see picture) overall it's extremely over priced for the off brand Cheesecake Factory it's pretending to be.
Smaly K.,Tacoma  WA,106,404,1490,11/29/2015,3.0,I guess they changed up the menu  because we didn't see a lot of the usual items  including the Cajun Pasta that my cousin and I always order. My cousin ordered the Jambalaya  which was a little too salty. I decided to try the Shrimp and Asparagus Penne  which was a new menu item. It was good  but didn't taste like it was worth $16. It tasted like your simple  basic pasta  the kind you can make at home with a jar of marinara sauce. For dessert  we shared a Chocolate Chunk Pizookie  which never seems to be disappointing. So good wasn't bad  but service wasn't the greatest. Our server was nice  but very quiet and not attentive.
Brian S.,Puyallup  WA,0,7,,4/19/2017,3.0,Good food and beer plan on waiting a while for a table during peak times. Parking sucks here you are lucky if you get a spot in the lot
Avniel Y.,Renton  WA,7,3,,3/7/2017,4.0,So many options! I love using the app to hold a seat  pre-order  and pay. Great place.
Frankie S.,Seattle  WA,1,13,9,9/11/2015,1.0,9/11/2015 Nasty Menu was all sticky. Absolutely no attention to details here. All brain dead employees are mostly concerned about trying to speak politely... They missed it all because it's a restaurant not a place for you to try and learn the English language  just worry about cleanliness and my food...08/16/2015 walked in at 7:04 pm ordered within 5 min... 7:57 pm still no dinner at my table for 2... This is by far one of the slowest BJ'S Restaurants I have been to on the west coast... it must be the hillbilly deluxe style in puyallup...? Yes all the other negative reviews are true... Usually dirty silverware  slow service  and my last time here. Red Robin and a dozen other places are all around within 2 minutes.Slowest Dine in place on earth and disorganized What a Joke For A Restaurant... They provide fast service to cops first for some reason when we were seated first and ordered first... Maybe these state patrol cops that dine here are over paid...
Ryan M.,South Hill  WA,22,1,,5/21/2017,1.0,"This might have been the worst dining experience I\'ve ever had. My son and I came in because we had a free appetizer coupon we wanted to use  on Sunday night around 6:15. The hosts were very friendly and brought us to a table immediately as the restraint was not very busy. The service  however  was atrocious. Our server  April  greeted us in a rude manner  she was definitely not happy to be there and it showed. We had to repeat our drink order because she said she  ""spaced out"". Then she offered the excuse that she had been there since 11:00 AM and was tired. I am a server myself and one thing you should never do is tell your guest you were spaced out when they were ordering  and that essentially you are too tired to do your job! I\'m sorry you were there so long  April  but were you getting paid that whole time? Yes! So do your job or find a different line of work! We ordered our appetizer and she asked us for our dinner order at the same time. Our dinner came out before our appetizer  and we didn\'t have silverware on the table so I asked for some utensils  as I had spaghetti and then April went to take another tables order before giving me silverware. The food was mostly forgettable. The spaghetti was mushy and the meatballs looked underdone. My sons grilled cheese sandwich looked as if it sat in the window for 10 minutes  it was hard and wholly unappealing. 10 or 15 minutes after our food was delivered our appetizer came out  and I declined as we were both finished eating. We asked for the bill and when she brought back my card  she had charged me for another tables bill  double what I should have been charged. She then never came back and we had to get a manager to fix the overcharge. The manager was apologetic and assured me the charge had been reversed and charged my card the correct amount. He told me to keep the free app card we had  which since our app came after the meal  I was going to do anyways. Overall this experience was terrible."
Jason A.,Puyallup  WA,6,50,1,6/9/2016\n            \n\n\n\n\n\nUpdated review,3.0,Usually pretty good food.Took away my chicken tacos which was my go to.Ordered bison burger. Burnt it and Hun was soggy at start. Amazing service though.Avo eggrolls a++++BHave a question or wish to follow up on my review ? Managers or owners : feel free to email me gymfitness253@outlook.com
J C.,Puyallup  WA,0,26,5,2/19/2017,4.0,Beer and food is great. Can be a bit pricey though. Not the best place for date night. It's hard to hear in there sometimes. Try the Tatonka Stout and Jeremiah Red.
Brian D.,Puyallup  WA,8,23,7,11/23/2016,3.0,Wife loves the place  me not so much. I just am not a fan of their menu or beers.
Katie G.,Puyallup  WA,11,29,8,5/26/2016,4.0,We went on a Wednesday night. Were sat pretty quick and our Server Jorge Z came over to get drinks going. He was super  duper attentive and friendly. Having worked in the restaurant world for 8+ yrs I don't praise servers often but he's the Best server in Puyallup that we've encountered so far. We'll be requesting his section from now on. He's THAT awesome. The burgers we delicious. The Pizookie is orgasmic. The beer is good but pricier than Red Robin across the way. Other wise the two are comparable in (burger) prices but you get a swankier feel and better burgers! This BJs was much better than the first one I went to in CA. Looking forward to returning.
Ian S.,Puyallup  WA,2,11,,4/23/2016,2.0,My roommate and myself both started out with the clam chowder. It was very bland and luke warm. We both agreed that it tasted like it came out of a can.For dinner I had the Brisket and Bacon burger. It was acceptable but very dry. My roommate had the same thing. He ordered his medium well and I ordered mine well done (I know well done burgers are not ideal but I get sick from anything less). The burger just did not have any (or very little) sauce and was very dry for both of us. It was also VERY salty and I love salty foods.I gave 2 stars instead of 1 because the waitress was good and kept our drinks full. We should have just went to Red Robin in the same parking lot. We will not be back.
Bridget A.,Modesto  CA,162,25,15,5/8/2016,5.0,Bjs was my goto for an late afternoon beer when I lived in Cali. But Washington is so much better getting to leave with a groweler of their jerry burst was enough to make me never want to leave! Not to mention the coolest bar tenders! This will be my new spot in my new home!
Andrea S. M.,Ashford  WA,7,2,,1/18/2017,5.0,I just had dinner at this restaurant with my husband for the very first time. To put it simply  we are quite impressed. Sujenti was our server  and we really enjoyed conversing with her as well as her service. So the service was awesome  the food was delicious  the restaurant wasn't too loud  we didn't have to wait very long to be seated  and we will definitely go back!
Amanda O.,Spanaway  WA,14,1,,1/11/2017,5.0,This is definitely my favorite restaurant to visit. The service is fantastic and the people are all so kind. Not to mention the food is delicious. They've got the best mashed potatoes. It's a restaurant worth visiting. I've never had a bad experience and I always feel the desire to come back.
Carol H.,Puyallup  WA,6,116,363,4/9/2016\n            \n\n\n\n\n\nUpdated review,4.0,I'm updating my review since our last visit last summer wasn't up to par yet I failed to review it . That visit the service was the worst we'd had at any restaurant in years and the entree salad barely had anything but the greens plus got order mixed up when we finally did get served  ugh. So I'm happy to say yesterdays visit was a pleasant experience given it was celebrating my birthday. We ate in the enclosed outside area which was very nice on a beautiful day. We had two servers  obviously one in training and both were professional. We started off with an app. we'd never had before  the hot spinach dip w/ tortilla chips....really good! Chips hot and fresh and the dip was cheesy goodness with enough art/ spinach. Appetizers are a bit pricey  at 11.50 you'd think it might have shrimp or crab. It was a Friday at 2:00 so we were able to also choose from the weekday lunch specials. I had no clue they offer an UNLIMITED soup/salad for 8.99!! The cool thing is it's not just one type of salad and one or two soups....it's all 3 salads (caprese  ceasar  and blue ch. wedge) and for soups it's 5 offerings (clam chowder  cheesy broccoli  tomato bisque. Ale chili  and chicken tortilla). On the weekends you can do a soup/salad combo at the same price but it's one bowl/one salad not unlimited. It's fun to be able to be able to do a couple different combos before your stuffed to the gills! My first round was caprese' salad (fresh mozz/tomato with diced red on.  basil w/balsamic glaze) with broc/cheese soup. Both were really good  although my personal preference is the sliced larger mozz. over the tiny mozz. balls. The broc/cheese soup was super cheesy  like velveta soup with broccoli but I'm not complaining  lol good but really rich! I was getting full on my first round and it certainly wasn't due to the small light salad. My daughter had the chicken strips/fries and they let her order a side ceasar for only 1.50 more and it was a nice size! She was very happy with everything. My hubby had the california chicken club and it was impressive  nice amount of all the fixing's...bacon  avocado  tomato and of course chicken with a garlic aoli he enjoyed. His only mild complaint was the tarter sauce being on the sweet side. I went on to order a second round of soup/salad. This time I did the clam chowder and ceasar. I noticed this time the soup came in a cup instead of a bowl but that was fine as I knew I wouldn't likely finish even the cup. I must say it wasn't the superb chowder we've had in the past  the problem being the diced potatoes were still firm  eekkkk  disappointing only ate half. My ceasar for some reason was saturated in dressing. Now I like dressing to be on the generous side but this was so heavy the romaine was getting soggy  just way too much so much got left behind. I must mention the drinks. I started with a Ultimate Long Island Ice tea hoping for a little boozy kick  wrong..good but not potent like a good one should be. My daughter changed off between the flavored ice teas and lemonades which was a great deal for 3.25 being able to get refills. My hubby had a craft beer  the new peach one which was refreshing and only 3.95 on the lunch weekday special which ends at 3:00. I had a hefeweizen for my second drink which was really good too. We were all feeling pretty darn full an hour or so later. The servers were very attentive the entire meal and brought me a small complimentary pazookie with a scoop of ice cream to top things off. I had to take it home and enjoyed it later. Those darn cookies are sooooo rich and yummy  wow. Our bill for all this came to 67 bucks  not bad at all. Overall nice experience...the couple mishaps weren't enough to put a damper on the entire lunch. Luckily my first round of soup/salad was a hit.
Jessica T.,Occoquan  VA,47,20,2,3/15/2016,3.0,The food and service are just fine for a lunch. Dinner is another story. It is always a long wait to get anything. They have decent food and I LOVE their always crispy thin fries.
Rachelle S.,Kent  WA,0,3,,7/3/2017,5.0,Took my dad here for Father's day  we were able to find a booth in the bar right away! Our drinks took awhile but our waiter was super nice and a manager came over and gave my dad a coupon and a cool glass to take home! Some special they were doing for all the dads. Love their beer selection  would definitely come back!
Joshua S.,Tacoma  WA,0,13,,7/6/2016,4.0,We generally sit in the bar or in their indoor/outdoor seating. We've always gotten prompt service and cold beer.I wish their menu was laid out more simply and that they paired down their menu so it's not so unruly  but on the bright side there's definitely something in there you haven't tried yet.Good beer and great service. They're even great with kids and work hard to make things right when they make a small mistake.
Debbie L.,Olympia  WA,28,26,12,9/14/2016,2.0,It was noise end they should lower their prices even though the company was good it just wasn't enoungh
Jennifer P.,Puyallup  WA,77,6,,12/14/2016,1.0,When this restaurant first opened  it was great  large portions  great service. As time has gone on  the service is not so hot  and the food is smaller portions  and last time  it had dirty silverware  so bad  the restaurant starting using plastic! Unfortunate the manager blamed it on a new person who washes the dishes  we that couldn't be the case because there was food literally stuck to the forks  meaning faulty dishwasher  not a person!
Tres B.,Seattle  WA,736,1354,1242,3/15/2015\n            \n\n\n\n\n\nUpdated review,3.0,In puyallup  this is a top flight restaurant. It looks beautiful and the service is generally quick.But the food is truly hit or miss. Soe  dishes are spectcular (stuffed mushrooms) while others are intolerably lame (most appetizers) . Also  the beers  which is their calling card  are sub par. That's a bit astonishing.
Blyth D.,Federal Way  WA,0,5,8,4/9/2017,2.0,I have never been to BJ's before. I probably won't be back. The staffs uniforms were dirty (front of the house staff should not be THAT dirty) and the host that sat us looked unkempt and not professional. We sat next to a window that had a really dirty window sill  almost like they never cleaned it. Regardless  I had high hopes because they're Ahi poke and calamari apps were delicious. I had the kale and roasted brussel sprouts salad with salmon. The salad lacked an identity and there was so much going on with the stuff inside the salad  but I will say that the salmon was cooked to perfection. My brother's dish was mediocre but tasty. My sister got the Peruvian quinoa dish which was underwhelming and under seasoned; but like mine  her salmon was cooked well. (if I could I would give the fish station 5 stars.) All of the plates came out dirty and my sister was given a glass with old lipstick marks on it... (she was drinking out of a straw). Now  I don't know that ALL BJ's locations are like this  but I wouldn't recommend the one on South Hill.
Darian B.,Puyallup  WA,0,27,12,3/25/2016,1.0,God awful service  or lack there of. Have been here a few times (not my vote)  and each time the food has just been terrible and the beers I want are always out. The location near Tacoma mall was entirely different. Fast and friendly service  and shockingly delicious food.
Bill G.,Bonney Lake  WA,0,9,,4/21/2017,2.0,My wife and I eat at BJ's twice a month and this particular experience was disappointing. Vegetable under cooked  steak Luke warm and fries cold. I expect more for a $81 tab
Veronica M.,Graham  WA,7,34,17,7/31/2016,3.0,Pizza is great and the service is always nice. But it's time to talk Pizookies- why do they taste like they were made in an easy bake oven??
AngryDiver M.,Bonney Lake  WA,2,8,13,10/24/2015,1.0,Service was slow  food ordered was screwed up  after being comped for a free appey we were double charged. Noticed lots of other patrons waiting long periods for food. Won't be returning.
Stephanie V.,Bonney Lake  WA,0,10,,10/8/2015,1.0,Whenever we go to this location we have a pretty frustrating experience. The wait is ridiculous  like others have said WITH a call ahead we are told 15 min and end up waiting 25-30. Not sure what the point of a call ahead is. It took quite a while to get our drinks but once that happened everything came out pretty quick because we ordered everything (drinks an appetizer and dinner) all at once. It took a while for us to get our dessert and the check wasn't correct and it took 15 minutes just to get the check correct. They didn't know how to get $25 off from their own point rewards program. Face palm. Anyways we gave this place a second shot and it's just not worth the 2.5 hour trip. We even had three kids with us. Thank goodness they were good. Last time we came we sat in the bar and barely saw our waitress and everything took forever  my food was gross  and the place wasn't even busy. I don't know what the issue is but I can guess it's they don't have enough people staffed because I barely see any worked buzzing around. Other locations do a much better job.
C M.,Auburn  WA,32,52,106,12/22/2015,5.0,Amazing! Our server Tony was attentive and authentic  he suggested delicious appetizers and was quick to refill our beverages. The meal was more than satisfying  it was a welcome relief from the bustle of holiday shopping. This B.J.s is much better than others I have visited. I would recommend this place to any who want a slightly pricier meal with superior service and impeccable taste. Thank you B.J.s!
Destiny P.,Shoreline  WA,65,19,8,8/31/2016,2.0,I've been to BJ's a couple of times now because there are only so many options being out in Puyallup for late night snackage. Each time has been mediocre at best...the food is ok  but in my opinion for the quality of it its over priced and nothing special. The customer service is REALLY hit and miss. There have been multiple times when I've gone in and the staff seemed like they just didn't want to be there [which I understand  I have days like that too  but being in the service industry you learn to fake it for your guests].
Kris F.,Puyallup  WA,88,3,,11/1/2015,1.0,My friends and I decided to go have brunch today and we decided to try BJs. That was the worst choice we ever could have made. There was no one in the restaurant which should have been our first clue but we took a seat in the bar anyway. It took almost 45 minutes for our 3 meals to come out even though there was NO ONE in there. We had to physically go to the bar ourselves to refill our water and to get our checks. The waitress was completely rude and they wonder why people hate going there! It's completely ridiculous how even after being open for awhile  this place still can't get their shit together. Honestly if I could have given this place no stars  I would have. If you want BJs Brewhouse  make the trip out to Tacoma or SouthCenter. You will be much happier at either location.
Carlos O.,Las Vegas  NV,0,33,,10/2/2016,5.0,BJs has always been great. They have a great menu with lots of selections. Kind of feels upscale without having to dress up. The only downside was the last time we were in there they had on the Husky game.
Greg C.,Puyallup  WA,12,52,22,7/13/2016,2.0,We live right around the corner so it's very convenient for us - and the food is pretty good  but we have literally never had good service from the staff here. Fool me once  shame on me.. Fool me 10 times  I'm really an idiot for continuing.
Tina M.,Puyallup  WA,17,18,12,7/21/2016,5.0,One of the best places to go for a date night or family. They're great and give me military families their discounts & managers are always friendly and willing to help to explain anything that comes up with your order staff is always friendly and helps with any needs that you might have. One of the best items on their menu is the twisted BLT salad  their burgers are always juicy & barbecue ribs are always flavorful.
Charles S.,Graham  WA,8,4,2,2/21/2016,2.0,Egg rolls were a joke for $11. Southwest salad got a double hit from the spice weasel today. Cooks and wait staff get a D today.
Nesh B.,Puyallup  WA,86,8,,9/4/2016,2.0,Great atmosphere. Great service. Great drinks. Um...... I ordered the deep dish ziti and my boyfriend ordered the jumbo spaghetti and meatballs. The cook is completely against seasoning pastas  it hurts my heart. Pastas need a little extra season for it to stick and I don't think the cook is aware of that because the pasta came out extra plain.
Heather L.,Puyallup  WA,141,23,29,9/2/2016,1.0,Always a crappy long ass wait to get your food....been here for 40 mins with a baby in tow....stillllll waiiitttinnngggggggggggg for a bowl of chili......
Paris C.,Puyallup  WA,20,54,77,10/27/2014,4.0,EDIT:( manager just came out to appologize for the pizza being so small  said it wasnt normally like that. He gave me a giftcard and told me to come back and try it again! Not sure if he saw my review or he realized how tiny it was but im greatful for the customer service and im changing the stars to 4/5 instead of 3)Very average food for an expencive price.Good thing is you can make their hand tossed pizzas vegan if you ask for no cheese and no butter on the crust.I got the vegetarian pizza and it was tiny tiny for 13 bucks. Flavors were OK but didnt fill me up at all. It reminded me of an appetizer. All of my omnivore friends rated their food as very average as well.Pasta dishes come with a ton of pasta. But pizza..... so small :c atleast adjust prices.Dont come an hour before close if you expect good service. Ours kinda sucked  she expressed annoyance of us. Like we were a bother.
Jazmine L.,Columbus  GA,0,17,17,11/11/2015,5.0,Well its veterans today so free is always good. The food was awesome after i finished my food i even helped my husband finish his regardless of the fact that i was full. I had the rootbeer babyback ribs with coleslaw. Those ribs was so tender they fell of the bone and everybit of the that flavor was on point. My husband had siracha  chicken  and bacon macaroni and cheese pasta. That was super delicious i would def. Recommend BJ's and I would gladly return anyday!
Michael H.,Puyallup  WA,2,158,255,10/19/2015,1.0,Nothing towards BJ'S  it's just that our night was ruined due to a lady blowing her nose at the table across from ours. Why do people think that blowing there nose at the table is acceptable? It's nasty  and no one wants to hear buggers being blown while eating. People  stop doing this!!!!
Joseph B.,Spanaway  WA,42,1,,2/6/2016,5.0,Our group of five was waited on by a wonderful young woman named Rose. She has been personable and fun  while also being very on point with our orders and drinks. A mistake happened with our pizza and Daniel  the manager  was very prompt. As people who've worked in food for years  we have been exceptionally impressed. Of course  the Pizza  burgers  beer  and mozzarella sticks were wonderful.
