Username,location,friend_count,review_count,photo_count,date,rating,review
Kiarra G.,Sacramento  CA,214,73,66,9/27/2017,2.0,"I frequent bj\'s often  but this particular visit was distasteful and I left feeling very dissatisfied. If I ever have to express my concern I usually do so in store but this day I was so worn out from work that I didn\'t have the time or energy being that it was later in the evening  Our server was named Patricia and she was cold  rude  and seemed as if we were bugging her. We ordered an appetizer  pizza  and pizookie. The appetizer was delish  but when our pizza came I noticed it had tomatoes which we asked to be excluded. As soon as I mentioned it to her she grabbed the pizza  rolled her eyes  and didn\'t say one word  no apology  no ""I will be right back "" nothing. After about 15-20 mins (which was expected since we figured they would have to make a new pizza) she returned with the same pizza and it was obvious that they only removed the tomatoes instead of making a new one.....it was cold and dry as if it was sitting in a warmer. Again I didn\'t complain  but when she never returned to ask how we were doing that is where my issue is  we were without water and needed refills but she was no where to be found  and I also noted she only had 2 other tables. Finally when she returned she brought us a box and we ordered dessert. It look 18 minutes for our pizookie to come out! The table next to us had ordered and received their food before our dessert even came out! Once we got up and asked for the check she ran our credit card at the table and said she would return with the receipt. We watched her go talk to other workers  hug a friend that came in and chat at the micro before returning with our credit card slip! My biggest problem is that she never apologized for the wait or the mess up (I checked the receipt and she had put in our pizza incorrectly)  she never came back to check on us  then she didn\'t even thank us when she dropped of the check."
Eric B.,Pleasant Hill  CA,2127,5344,4760,5/27/2017,3.0,"I recently ended up at this BJ\'s for Dinner one night. I was staying at the nearby Hilton  who kindly dropped me off here via their shuttle service. Otherwise  there was no way I was walking here  unless I wanted to end up as a pedestrian casualty.When I entered  the place was busy  happy  and noisy. I wasn\'t big on the noise  but there was a nice table available  and the service was friendly  helpful  and prompt throughout. The food and the beer (I had a red ale) were just OK. I had some sort of ""healthy"" stir fry dish  that probably wasn\'t all that good for me. The menu gives you the calories of everything  which ended up causing menu choice paralysis and choosing the best of the worst. The noise added to this confusion  which is why I wanted out of this place post haste. But just because this wasn\'t my thing  doesn\'t mean all of my happy fellow diners weren\'t a little more positive about their experiences."
Janelle M.,Fair Oaks  CA,4347,584,3499,11/2/2016,4.0,I stopped by BJ's for dinner with my honey. I downloaded the BJ's app and I must say I app is great! I like the fact you can reserve a time to dine in or pick up and once you check in at the front they state making your order immediately! In this case we dined in. We were greeted seated and 5 mins later our appetizers came out. I ordered the BLT salad and my honey ordered the Potato skins. I really enjoyed the salad the bacon was crispy and the dressing was delicious. 15 mins later out 2 pizzas came out I ordered the Chicken Philly Pizza it was different yet good they use a Sriracha cheese sauce in place of tomato sauce. The veggies on it was so greedy as well and had great flavor. The second Pizza was half Great White and Chicken Bacon Ranch. The great white was okay nothing special but  the Chicken Bacon Ranch had to be my absolute favorite. The pizza was nice and crispy and had lots of flavor down to the crust having great flavor that the other Pizzas lacked. For the restaurant to be as busy as it was our waiter was still very attentive and made sure or refills of water never totally empty.Next time I'm going to check out BJ's for there happy hour drinks and eats. They also have a nice full bar with plenty of TV's to watch the game which is a huge plus. I  also liked that I could pay my bill from my cellphone  so very convenient!
Corie L.,Burbank  CA,419,380,689,6/12/2017,4.0,Came here for lunch and ordered a small meal since I didn't want leftovers afterwards. I did end up having trouble finishing my food so I had my coworker eat it. BJs is a chain so it's nice their standard is kept the same through out all their restaurants.
Vincent V.,Chico  CA,16,259,5,9/26/2017,3.0,On the pricier side  but the service was very friendly and prompt for how packed it is.The quality isn't worth the price you pay  and the portions aren't much either. However  it is at the Arden-Arcade Mall so you can always go shopping to burn those calories afterwards. The staff were extremely friendly and they gave our good friend a birthday present (forgot the name of their signature desert). I can see BJs here as a go-to spot for celebration.
Johnson R. H.,San Jose  CA,271,11,56,5/8/2017,5.0,ATTENDEES & SITUATION:The service was on point. There were several big parties and they did not skip a beat. We were part of a volleyball tournament near the Cal Expo Center. Apparently  there was a prom near by and they  as well  had many parties as well. I arrived later to my party of 24 guest. Our tables were split between the parents & adults and girls volleyball players.CUSTOMER SERVICE:I ordered a Strawberry Lemonade and pizza. I was never with an empty glass. Our server kept the refills coming. I can't imagine I how many other other glasses he had to tend to. They were all dressed clean and looked very proper to serve. All our food came in a timely manner and just about the same time for each person. Our table was tended by several servers and each and everyone of them handled all our special request regardless if it was their main table; more refills  extra plates  more dressing  milk  utensils  etc. This was the most impressive thing  great customer service.FOOD:The only challenge we had was the 5 Meat Pizza I ordered. It was a bit on the salty for my taste. It could of been caused by the bacon. But it was still hot and fine to eat.EXTRA:Aside the food  we were able to serve a cake specially made by one of the parents. The servers even provided plates and forks for us. With all the big parties there  the table configuration still gave us ample room to surround the birthday girl and sing happy birthday to her.At the end  when the bill came  they were able to split the bill and pair them up with each parent & child. Talk about a juggling act! On point!!ALL-IN-ALL:I would definitely recommend and suggest BJ's Restaurant when in town again. Food was hot  world class customer service. Great Experience!!
Jess J.,Winters  CA,0,23,6,11/16/2017,4.0,We chose to eat here after our eye exam a few suites down. The man found a coupon online and we decided to give them a try. It had been 7 years the last time we tried this chain in another city. The special was to order $35 of food and get $10 off. Restaurant was busy  got sat down quickly and was waited on by Michael B. He was great  not to chatty  courteous and  recommended the hot wings. For drinks we got my ice tea and the mans Hefeweizen and later a Piranha Pale Ale. We ordered two appetizer's. One was the bone in chicken wings-hot and lemonPepper flavored. The other was chips  salsa and guacamole. They were good  can't complain. For the main we ordered the deep dish medium pizza called  BJ favorite. It was really good pizza. The crust was crispy and not greasy and the vegetables were fresh! We mentioned just before ordering that we would use the special and at the end of dinner he mentioned that he would have to run that by the manger. We sat and waited a few minutes and thought maybe we would have issues. He came back showed the new total with $10 off! People forget that even with a coupon or Groupon used that one should tip based on the Original amount! Service industry is tough. The restaurant got really busy as we left with full tummies and good service. We thought that the chain should mention the special to patrons in the beginning of their meal because who wouldn't want to save a few bucks.
Diana H.,Zephyr Cove  NV,312,131,413,2/21/2017,4.0,I've been to many BJ's across west of the US. This one is at the Arden Mall in Sacramento. Great location. Quick and no fuss service. Just exactly what we needed today..The derby Cobb salad was excellent with very good house made avocado dressing. My husband had 12 oz rib eye with Brussel sprouts and asparagus. Cooked to medium temp  perfect. Both dishes perfectly gluten free and paleo.The place was getting packed before noon. Good sign. Clean and good environment. Definitely on the list to return if in the area.
Adeniji A.,Sacramento  CA,0,3,2,6/29/2017,1.0,I am not please with this restaurant today was my second time of visiting and I ended up been so disappointed I was at the Arden mall outlet today and I ended up waiting for for almost 1hr for my food to come and at the end of the day the rice was cold I was so upset that I asked for my manager I don't see why a customer should wait soLong before a order comes I would never visit bjs again I ended up leaving unhappy and satisfied attached is check in time and screen shot was when they brought the food a hell of a l
Cassandra I.,Sacramento  CA,5,11,7,9/3/2017,2.0,I should of ordered from Natomas Location. Food was fine but I also got the couscous mac&cheese....BUT! The amount i had gotten was way less than what I paid for. I probably got not even half a cup of it looks more like 1/3 of a cup. Usually they would have it filled in Natomas but I guess not here on Arden location. Felt like i just wasted money just to get an half empty bowl.
Shelby G.,Elk Grove  CA,11,156,44,3/11/2017,4.0,My daughter and I had lunch at BJ's this past Wednesday; we were there to celebrate my birthday. I opted for the fettuccine Alfredo which had chicken and broccoli in it. I had a side size Cesar salad. Because it was my birthday we could have had the ginormous chocolate cookie with ice cream; we were too full and passed on dessert.No matter which BJ's I visit and have a meal  the food is consistently good. This location didn't disappoint. I love the Cesar salad  as does my daughter. Although I normally get a sandwich or fish and chips  I opted for the lunch size pasta. It was really very good. The broccoli was exceptional. Good customer service  reasonable pricing  great menu selections and consistently good food. My daughter and I will continue to have lunch at BJ's.
Jarrod F.,Sacramento  CA,7,9,,8/9/2017,1.0,The experience here tonight was an epic failure. First  we were sat in the middle of the room and when I asked for a booth because of my wife's phobia of sitting in the situation was sold a song and dance by the hostess and told no. But the server was more than happy to do so. Appetizer and drinks came on  but when entrees arrived the circling toilet water began to go down. Our stakes arrived seriously under cooked mine ordered medium  was served rare and my wife's ordered well done came medium. After a 20 minute re-fire time  my steak came medium well and my wife's sides were changed saying they were out of carrots. The manager came to help resolve the issues but still  the night spiraled down. 45 minutes for dessert  the bill and one more entree( ordered with dessert  and came out 15 minutes after the dessert) the server picks up my card and now 15 minutes passed to get it back. In 2 hours and 20 minutes  the tables in front and back turned over twice. This is reason enough not to increase the minimum wage for such incompetence.
Kim H.,Sacramento  CA,521,84,250,10/15/2016,5.0,I don't know why the rating is so low  but I personally think BJ is really good in terms of service and food quality.My friend and I came in on a busy dinner weekend and we got served in about 15 min when they said the wait would be 30. The server came right away to get our drinks and the food took about 7-10min to come. I've tried many things on their menu including pasta  pizza  flat bread and clam chowder bowl. And my favorite desert that I would get every time is the Pizooki. Price is reasonable  portion is big and quality is delicious. Tony  who took our order  was pleasant and fast. He even took off the $2.75 on my chowder bowl because I mistook the price I was paying for. I give BJ a five star for that. BJ is definitely the place I'd come back over and over again when I'm at Arden Fair Mall.
Michael C.,Irvine  CA,456,58,85,1/18/2017,1.0,"This place makes me sick  and I mean literally. The staff were extremely helpful and nice  but holy hell did I have a problem with their food today. I was pretty crunched on time today since I had to drop off my iPhone at the Apple Store for a battery replacement and then had to go back to work immediately after. I looked up some restaurants at the mall and decided  ""Hey  why NOT go to BJ\'s?"" Well  today\'s visit answered that question pretty clearly. I was helped pretty promptly by one of the folks at the take-out counter  and she offered a few suggestions. I eventually decided on the Bacon Cheeseburger and the Potstickers to bring back to the office to eat. I ordered the food and made my way over to the Apple Store while I waited on my food. By the time I dropped off my phone  the food was ready and I gave my thanks and departed to work. I gave the potstickers to my co-worker as I ate the bacon cheeseburger while I was working. About half-way through  I looked at the burger and realized I made a huge mistake. The inside of the burger was not cooked at all. I\'ve had my fair share of medium-rare burgers in my day  and this was not that. After work  I made my way back to Arden Fair to pick up my iPhone and made a stop at BJ\'s again before I left. I brought the remains of the burger and showed it to a different person at the take-out counter and she said  ""Yeah! Medium-rare is supposed to be undercooked like that!"" That\'s when I took inspiration from my hero  Gordon Ramsay  and used my hands and opened up that patty to reveal the insides. She got the manager  and I asked very specifically whether the medium-rare burgers were supposed to look like that  and he agreed that many parts of the patty appeared uncooked. He took down my name  phone number  and e-mail to get a voucher for a replacement burger. (I was sent a $25 gift voucher from BJ\'s)I\'m not sure whether I\'ll take them up on their offer for another burger; I haven\'t even gotten the voucher yet  but if it\'s going to make me feel nauseous again  no thank you."
Nina W.,Roseville  CA,6,41,20,2/14/2017,3.0,Curbside service: Fast Tomato bisque: thumbs down I pulled into curbside and ordered tomato bisque  which came out in less than 5 minutes. Opened the lid and it looked like someone poured pizza grease from an extra large pizza into my cup. I ran in for an exchange  got a new soup and came back to my car... same thing. Half greasy oil/ half soup. I did end up calling the manager who offered a refund  which I appreciated.
Melissa S.,Sacramento  CA,19,490,297,7/31/2017,2.0,I've come here many times in the past and have had much quicker service. Everytime I've come I've sat in on of the booths in the bar. The food was very tasty. I had the salmon and he had the ribs. Service was fine  I think it was just slow kitchen service.
Alex N.,Arlington  VA,244,101,32,7/27/2017,3.0,Solid 3 star. If you've ever been to a BJ's before  you know what you're signing up for and this locations holds true to the brand. I'm basing my rating primarily on the food - have had BJ's pizza before  and was pretty darn impressed. This night  however  it just wasn't the same. I hear that with chain restaurants  kitchens can vary dramatically  so I'm afraid this may not be the top tier BJ's kitchen. Would recommend to management to assess that. Otherwise  service was good  water was always filled - would be back if the time was right.
Preet K.,Yuba City  CA,0,3,2,11/26/2017,1.0,I love BJ's but i'm giving this one star to a server name Lydia. We were just there and this lady wasn't professional at all. She looked and talked to my fianc the whole time and ignored me like I'm not even there. My fianc over heard an older lady say the same thing to her husband that Lydia was only talking to him and not even looking at her. Anyhow when we asked for the check she ignored me again and asked my fianc if we are paying separate in a very unprofessional manner which we found very INSULTING cuz I'm sure it was pretty obvious that we are a couple if she didn't notice my ring. Customer service should be a significant part of the job description when BJ's hire these people. This wasn't our first weird encounter there but this particular one was a bit insulting.
Summer M.,Sacramento  CA,462,768,1213,12/28/2016,3.0,"I don\'t usually eat at chain restaurants like BJ\'s  but we stopped in since we were at the mall and starving- and the experience was pretty legit. It was the lunch rush with several people waiting for tables  but we were seated right away. The wait time for ordering/getting our food was not too bad- maybe 5 minutes til they came to take our order  10-15 until we were served. I got a orange cream craft soda and the Mediterranean Chicken Pita Tacos  and both were delicious. (Plus  as one of the ""Enlighted Favorites""  the tacos were quite diet-friendly. Score!) Plus they have some kind of rewards program for regular customers that my friend swears by.If you\'re at the mall and want something more substantial than greasy food court fare  give BJ\'s a try."
Donna S.,Roseville  CA,620,709,1055,12/11/2016,5.0,This was my first time in a BJbrew house in any location . It was very comfortable . It's Christmas time so they are extremely busy . The menu is extensive and all sorts of choices from different types of food.Our server was excellent . Very sincere and helpful. Very personable. The food came out quickly and was very satisfying . It's a big place and popular . It's great for families!Yes the sound level is high but is a fun place with plenty of action. If your into sports it's all around you on tvs. You name it   it's on. Fun place and good food!
Ashley S.,Sacramento  CA,14,89,87,6/30/2017,3.0,BJ's restaurant is great when it comes to a nice casual dinner with some friends. Their menu has plenty of different things for anyone to try. I just wish their service was consistent. Some days I would sit  order  eat  and settled out in 45 minutes. Went there a few days ago and it took about 30-40 minutes for our food to come out and we have finished eating  it took about another 30 minutes just to find our server to get our check  and another 15 minutes to get us settled out! We were almost late to our movie..we ordered about 5:45 and we didn't leave until 7:20..when our movie was starting!
Missy T.,Colusa  CA,16,12,2,9/28/2017,1.0,"My husband and I arrived early for dinner with my brother and his wife. I\'ll say we got there at 6:10 for our 6:30 dinner and put our name on the list while we waited for them to arrive. We happened to get sat before their arrival  wonderful we can get a couple drinks and order our appetizer while we wait for them. Our waitress shows  takes our drink order  a Dr Pepper for myself and an 805 for the man  we also ask for the Poke appetizer. She asked if we wanted it started then  we say Yes. She brings back the waters and my Dr Pepper and says she\'ll be right back with his beer. At least 15 minutes passes  our guests join the table  our waitress shows again  to ask for their drink order  still no 805  she says she\'ll check on that for him. We order two more cocktails and a fancy root beer at this time  and she says the poke should be right out. She brings the 805  two cocktails and no rootbeer. ""the keg is flat"". Ok.. we order dinner  still NO appetizer  I order a pasta and added a caeser salad  everyone else orders  she disappears. About 5 minutes later  my salad comes out  still NO appetizer. At this point my husband leaves our group to tell her to go ahead and cancel the scoop of raw fish that has literally taken close to 45 minutes at this point. Dinner comes  my pasta isn\'t everything I hoped for  it\'s bland  cold  and mushy. After dinner we wait with dirty plates for what we assume is the check... Nope  not once  not twice  but THREE times she came back to ask if we wanted dessert. We said No  thank you  ALL 3 TIMES! So now our nice quick dinner with family turned into a 2 hour affair where we didn\'t even get our appetizer. The restaurant was not packed  it wasn\'t busy  many open tables.No table touch by management  EVER. I even left the table under the guise of using the restroom to find the manager to try to get some assistance  and I wasn\'t able to locate one  although I didn\'t specifically ask for one. As the manager  you should be visible and available to your customers. Your corporate office should be embarrassed. And if it\'s local owners  even worse. Lost long time customers this evening. Do yourself a favor  go somewhere else. Poor ServiceSubpar food& a timesuck."
Sereena T.,Sacramento  CA,117,108,74,2/23/2017,5.0,So convenient to have the curbside pick up parking even at the mall! Lately I have been ordering over the phone -- You park in the assigned curbside parking  call the to-go line and they will bring your order out! This location in particular seems super loud  and I was freezing last time I went for drinks with a friend  so I am not too compelled to dine in. I do not have any complaints about the food. It is not gourmet food  so I do not expect anything to decadent or fancy  but I do appreciate a precise and complete order every time I come!
Nate S.,Carmichael  CA,35,9,,8/2/2017,5.0,This BJs location is AWESOME!!!! Excellent service  great food  nice drinks and most importantly an amazing staff! The bartender Sara is fantastic  she always makes the drinks perfectly  provides world class customer service  and is very personable! She definitely deserves a raise for all of her hard work! :) I am a regular and she provides the most superior customer service out of anybody! (But all the employees at this location are great!)5 stats just because of Sara!
Raquel A.,Orangevale  CA,40,64,13,9/8/2017,1.0,I don't like going to a sit down restaurant and having a stressed out waitress because you guys sat her SIX TABLES all within 15 minutes  with one of them being a 10 person table. So not only was she hardly around and spoke a mile a minute  our salad and soup/entrees came out two minutes apart  and the food was barely lukewarm. So we spent almost 90 dollars on a shitty meal that wasn't hot  with a waitress doing the best she can with hosts who could give a shit less that she's one person trying to fufill the needs of 26 people all at different tables. To top it off  managers just stand around at this location. Most of our meal was seeing two assistant managers in clear sight talking it up forever while dinner rush hits at full speed. So it's ok for your employees to pick up the slack for bad lazy management who stand around  while we pay towards their salaries? Also  our whole meal took less than a half hour. I didn't go out to eat to basically be thrown food  an expensive bill  and hasty goodbye. So frustrating and regretful I chose to eat here last night.
Oscar M.,North Natomas  Sacramento  CA,0,3,,11/24/2017,5.0,Great friendly staff... had a great time thanksss for the awesome food and service.i would definitely recommend this location to family and friends
Caroline N.,San Jose  CA,0,41,,11/18/2017,4.0,Great place to grab happy hour items! The atmosphere is very good although the service could be better.
Jatin M.,Sacramento  CA,50,143,5,7/5/2017,4.0,Out of the numerous times I have been to other BJ's locations in Sacramento area (Natomas and Roseville to be specifc)  I have never gotten better service than what I got yesterday at this location. I had a BOGO coupon and our sever was very helpful and accommodating. We didn't like one of our drinks and he gladly changed it for us. Didn't charge me for substituting toppings on my pizza. Thanks to my server  I had a great dining experience at BJ's at last!
