Username,location,friend_count,review_count,photo_count,date,rating,review
Connor G.,Gilbert  AZ,96,15,6,6/20/2017,4.0,Have gone to this Bj's multiple times  but I just wanted to make this review in reference to Father's Day. We went there for a late lunch  and it was pretty busy. They seated us as fast as they could  and the service was very good. They even gave us a free glass and a gift card for a follow up visit just because it was Father's day. The food was good  but the only thing that doesn't make it into the 5 star range is the fact that the food didn't absolutely wow us. The huge 12+ page menu made it hard to make a choice.
Carmik T.,Gilbert  AZ,66,373,692,2/1/2016\n            \n\n\n\n\n\nUpdated review,5.0,Came in after a gymnastics event on Saturday right at lunch time. Busy  but seated right away! We had a party of 9 -served by Jessica; she was outstanding!Had the lettuce wraps  fresh   crispy leaves of lettuce served with a Asian chicken mixture: accompanied by a side of hot mustard & teriyaki sauce!Really good  wonderful light meal.Pizza (6 sliced/ med) Pepperoni & had them add fresh garlic and basil.BBQ chopped chicken salad was piled high to perfection!Caesar salad was a generous portion for a main meal.Side order of fries same deal!Pasta dishes are always on point!Again  this is the place we always end up. Great service  great food for all. Many options!!
Cali F.,Mesa  AZ,421,113,98,2/16/2017,5.0,Came here with a friend yestarday to grab a bite to eat for lunch. The atmosphere was dim lighting  cozy type of feeling. I was promptly greeted by their hostess and escorted to my both. My waitress was there with in minutes and brought our of waters with in minutes. We wornt sure what to get for a appetizer so we asked the waitress what she would recommend. She suggested the avocado spring we went with her suggestion. They were pretty tasty. What ever the sause that they gave you for the dip was amazing. You literally could drink it tasted so good jkkk. My friend ordered there bacon guacamole cheese burger and subbed the french fries for a soup. She really cheeseburger phenomenal. I took a bite of the burger and it was pretty good. I ordered their California club sandwich at the recommendation of the Waitress and sub the Fry's for there Caesar salad. I was surprised at how big the saled was I couldn't even finish it. The sandwich was very good chicken with season perfectly . Good portions I would only eat half of it. For dessert we ordered there mint Pizookie which was phenomena. The only done side was we waited forever to get out desert. Waited way longer then we should have. We did not mention this to our server. After out check arrived the Manger came over to apologize abiut how long ir took our desserts out. That was very much appreciated.
Kate M.,Chandler  AZ,691,376,2820,9/29/2015,5.0,5-star Happy Hour! We had a bunch of beverages and a bunch of food for 35 bucks! Can you believe that? The bartender...I think his name is Geoffrey...took great care of us. Next time we need to leave room for a pizookie. That Harvest Hefeweizen is so good it took me back to old Bavaria AND made me blaspheme. Now that's a great beer! We always enjoy stopping in at BJ's.
Elia B.,Atascadero  CA,15,116,233,8/28/2016,4.0,Ordered to goNo curbside pickup No reserved spots for to go customers They did good though As always PIZZA was greatDefinitely eat in next time
Suzie B.,Gilbert  AZ,0,3,1,3/21/2017,5.0,Great food and great pazookies! Menu is insane...lots to choose from. Highly recommend on Tuesdays - half price wine AND $3 pazookies!! Will be back for sure!
Vladmir T.,Scottsdale  AZ,1233,819,1247,5/5/2016,4.0,My impression of BJs is that many of my guy friends love to meet here for pizza and beers when I am in town... The pizza is good.The service was good considering how busy they can get.They can really accommodate large groups for sure too!Worth a taste.
Clifford S.,Phoenix  AZ,11,34,2,6/30/2017,3.0,First time here and it was interesting. Spent ten minutes waiting for three different hostesses to find a table for me to sit at. There was practically nobody in the place. Food was good. Service was mediocre at best. Don't come here thirsty. They don't give refills even though the menu says free refills. Overall good but for the price and drive I will go across the street to Cheddars.
Stephen F.,Paradise Valley  AZ,0,66,,3/8/2017,3.0,Ill keep this short and sweet.Good: food  some of the beers. Their Piranha Pale Ale was fantastic.Bad: some of the beers. Their Irish red (I forget its name) was one of the worst beers Ive ever had.
Kat P.,Mesa  AZ,43,175,340,3/19/2016,3.0,BJ's Brewhouse Chandler is located at the mall. We met some friends here for dinner on their suggestion. Being at the mall during spring break is not my idea of a good time  so there's that. Parking was a nightmare.Wait time was very short  and the restaurant itself was busy but not too loud. the.menu was great. We started with calamari and salads. The calamari was very salty  but was cooked well  so as not to be rubbery. The Caesar salad was great. Before the main course  I ran out of water. Where's the server? Who knows. Eventually I see her and beg for some.The entrees arrive with perfect timing. Our friends order jumbalaya and the shrimp asparagus penne. I also chose the penne  and my husband the Mahi Mahi with shrimp on couscous. He really enjoyed his meal  as did I. Then  I ran out of water. I steal my husband's. I run out of his water. I don't see the server until everyone is dine and she offers the dessert menu. I drink my water refill in one second flat.We're not quite ready for dessert  bit are chatting and randomly glancing at the menu. For all the mad - dogging and dessert preasure  you'd think that I could get a flippin' glass of water!We eventually order the Pizookie trio  sampling the macadamia nut  Ghirardelli triple chocolate and the salted caramel. Holy chocolate balls these were good! And then I ran out of water. She drops the check before the dessert comes. Some other dude brings dessert. She promptly collects the check and we never see her again. I have imbibed everyone's water. The server was nice enough  but seemed more intent on rushing us through  maybe to get off in time? I'm not a pain in the butt  and I've been a server  so I'm polite  not needy  and tip really well  so I don't think watching the beverages of your tables is too much to ask.And then...the restroom.Going into the restroom felt like a transporter into a bus station bathroom...in Mexico. It was beyond gross. One stall was locked but appeared empty. A staff member had locked herself in another and was on the phone professing her love to her man in Spanish. That left the hc stall. Feces covering the toilet seat  toilet paper everywhere like a bomb went off...just gross. My husband said that the men's room was worse. He said that is was flooded from a toilet and also in severe disarray.While we enjoyed our food and company  we will not likely come back. They need to do some major examination of cleanliness and service practices.
Alice S.,Phoenix  AZ,0,3,2,7/4/2017,2.0,Don't order the pulled pork burger. Poor quality pork  fatty and with mysterious looking pieces of pork. The quality of the meal was poor. Meal was free after complaint.
Lisett V.,Gilbert  AZ,0,3,,10/29/2016,5.0,My husband and I have been a customer for many years. My recent experience was above and beyond. We typically always receive excellent service from Tracy at the bar but I had to reach out to express my gratitude to the Manager David Renish!Under the direction of David Renish the Senior Manager  one of his team members brought to his attention that we dropped some cash on the floor and were unaware of it until the next day.David Renish called me and texted us that night to let us know that he found it and was going to hold it for us until we were able to visit again. The genuineness of the team to let the manager know that we dropped cash and did not keep it  is just another reason why we will be loyal customers of BJ's.I just wanted to let Chandler BJ's members of the team that they are amazing!!!Oh and the food and beer are AMAZING TOO!!
Markesha H.,Yuma  AZ,0,33,,9/8/2017,2.0,Visited this location at lunch time. The server was unattentive and didn't even refill my water. This location will not be visited by me again. I am accustomed to great service at BJs especially when its really empty like at lunch.
Kenny O.,Odessa  TX,23,61,77,5/22/2017,4.0,Important points  good food  fair service.Our server was very attentive  refills on drinks  fast calamari-hot crispy..good. It took 6-minutes. She was the perfect server  but stuck with looking bad because food takes longer. BJ management can see on the food tickets on how long the food takes. Get with it guys  BJ's has a menu unmatched but service has always been a tad challenging. We sat on a Sunday. the wait was 10-15  and we got in in 10. That's good. Religiously  the food takes a while  but a quality product take time. it shouldn't take 25-mites for a lunch. Just think if you have a 1/2-hr for lunch I would not go here. BJ's consistently takes longer. They can improve  but my past 5-years of eats has shown otherwise. Dinners are 28-32-minute wait  great quality  and the TV's are what can help pass the time. I hate to sound racist but  my 15-years of food service industry  I'd hire Hispanic cooks. You can bet if you go to any restaurant and there are Hispanic folks cooking  it will get to you fast. It will be quality food.We had a hand battered chicken strips  very good. The green chili burger was thick  hot and tasty. Not real juicy  cooked well done  but I had a bite it was good. I had the Asian salad  which was great  with the crunchy won ton skins mmm good. My son got the pepperoni deep dish  which is just like Gino's East in Chicago...amazing. This is why I gave this place 4-stars. If they can serve their lunches in 15-minutes  and dinners in 18  then they'd be a hit.
Dana B.,Gilbert  AZ,394,725,582,8/2/2016,2.0,The website features food that is no longer offered so we made the trip here for nothing. The stars are for the server who was professional and friendly. She would get a great review but the business does not.
Jeongwha H.,Phoenix  AZ,1,25,25,5/26/2017,2.0,"When is it ok for a bartender to say ""hold on second"" because she is having important conversations w other customers on what beers She doesn\'t like? Excuse me but since when a customer wants to pay the bill and the bartender says ""hold on second"" with an irritated voice? Impolite and arrogant attitude in customer service brings down anyone who wants to go out. Bj- you are out of my list to go."
Lisa K.,Phoenix  AZ,31,4,2,5/30/2017\n            \n\n\n\n\n\nUpdated review,4.0,After I wrote my previous review  the general manager contacted me within an hour. He apologized for the food and the manager's response. He asked me to return. Dinner on him. My cousin and I returned this past weekend. The food was great. The service was fantastic. I am back in the fan column. Like I said previously. I can accept an off day. I cannot accept disinterest and lack of ownership. Excellent bounce back.
Gavin I.,Chandler  AZ,13,3,,5/9/2017,2.0,Usually we really enjoy this location but the service and food quality has gone downhill. Waiter did not take empty drink glasses from the table and was not very attentive. Some serious re-training needs to happen.
Adam A.,Pearl City  HI,633,298,636,6/10/2016,3.0,I really should stop eating at chains..It's not that they do anything wrong  its that they don't really do anything really well..I get it get the pizza  OMG the pizookie bleh.. any bj across the nation has this  what happened to chains having individuality with their menus? At least their beer selection is local and growlers are available hence the 3 stars  but I think I'll pass on the food in the future...
Andy B.,Cypress  TX,0,21,,4/17/2017,2.0,Monday at 8:30 pm.....why is service terrible?Place isn't crowded  yet I gotta get up from the table to chase down the waiter for another beer. Not being total hater  food was pretty good. Really liked the thin crust pizza.
Margo L.,Tempe  AZ,121,28,1,7/29/2017,2.0,This was my third visit to this location and my boyfriend and I were dissatisfied to say the least. This time around my deep dish pizza came out on a plate  not in the pan  and the bottom was completely mutilated. Once again I was brought nothing to separate the pizza so my fork and butter knife had to suffice. We ordered a pizookie trio  and they brought out the wrong flavor. I told our waiter  (who was awesome by the way) and he brought out another one right away. Which yet again was the incorrect flavor. The manager on duty came by our table to ask about our experience and I told her what happened. She proceeded to attempt to argue with me about what flavor the second pizookie was then quickly walked away and came back with our check. They ended up comping our meal because they goofed up. The first time we came to this location we had a similar experience. Awesome server yet again  but the kitchen staff just couldn't get it right. The food runners brought our food to the wrong table both times  and failed to bring anything to but the pizza with. The first time around we waited an extremely long time for our food to arrive and the restaurant was completely dead. On all three occasions we came it seemed like our servers were the only ones doing anything. The food runners and bus boys stood around gossiping and twiddling their thumbs. Not impressed at all.
Bruno S.,Maricopa  AZ,106,85,118,3/12/2016,5.0,My wife and I went for the first time with a couple friends. Our friends raved the food at B.J.s. My wife had the pulled pork and I had the Jumbalaya. Both were absolutely amazing! We also shared a bowl of some of the best broccoli cheese soup around. The service was great. The wait was quick. The most overwhelming part of the visit was choosing what to eat with an array of options. I am definitely looking forward to taking my children or any family that might visit from out of state.UPDATE: Went here for a second time. The service was great. Most of the food was good. AVOID the boneless wings. Unfortunately they are not that great..for as much good food they have here boneless wings are a no go.
Mary W.,Mesa  AZ,0,13,,8/10/2017,5.0,My sister and her husband asked us to meet them at BJ's. We had never been there so  we didn't know what to expect.What a pleasant surprise!Our server was wonderful.She was very attentive without being intrusive.The food was fantastic and the portions were huge.We all had a cocktail and they were mixed to perfection.We had such a great time and We look forward to visiting BJ's again soon.
Leslie B.,Chandler  AZ,50,153,346,3/16/2015,5.0,We came here on a Saturday around 5 pm . This was our first time here   and it was a very happy find ! We were seated immediately   and had drinks served right away. I tried the very berry cider (very refreshing) for dinner I had the fried fish and wedge cut seasoned fries . It was served steaming hot & fresh . My bf ordered the turkey club and wedge cut seasoned fries . He was thrilled with his dinner as well. We will Definitely be back
Enriqueta Q.,Chandler  AZ,0,3,,10/2/2016,5.0,Manager Shilo and server Dominic you guys are amazing. Last night was our first time ever there and you took care of us. Shilo thank you for taking the time to congratulate my son on his accomplishments. You will see the Quintero's soon!Muchas gracias
Emily G.,Lordsburg  NM,2,6,,5/8/2016,5.0,"If you ever want to have your tits blown clean off because of excellent food and even better service  look no further than this BJ\'s. I came in with 12 people about two hours till closing time and expected the staff to be a bit salty  but they were anything but. Our waitress came in clutch and scored us a nice spot that accommodated everyone - she was super friendly. Next  David (who I assume is the manager) came in and swept us away. He greeted us in a warm manner and made us feel very welcome. Our appetizers came out quickly and were fuckin\' excellent. I swear those mozzarella sticks multiply when you\'re not looking. The potato skins were amazing  too. We never had to ask for our drinks to be refilled  never had to check if our order was put in correctly  never had to complain - everything was wonderful. When it came time to split the check  things got kind of hairy because we wanted to split one giant ass pizzookie twelve ways - but David was like ""I got you  fam "" and split that shit up like it was no one\'s damn business. He was such a sweetheart. The guy taking our cards at the end was hilarious and had a wonderful sense of humor. Squad will definitely be coming here again. 10/10 would recommend"
Beth L.,Mesa  AZ,44,89,375,8/17/2015,4.0,I dined here after work today  Monday. Not crowded but still a good number of people in here. This place is huge. Open and clean. Large out door seating. We were seated promptly and our waiter took our drink order right away. While our waiter got our food and drinks timely  he just didn't give the welcoming feeling. I ordered the Parmesan chicken  mash potatoes and broccoli. I thought the side salad came with the dinner but it doesn't. Charged $3.50 for it. I'm used to getting a dinner salad with my entre at other places  so I was surprised this wasn't included. Daughter ordered the chicken and avocado flat bread pizza. She said the sauce was a little spicy and she picked off the avocados. The food was cooked well and had plenty of flavor. BJ's had a large menu. From tacos  burgers  pizza to steaks and pasta. Something for everyone.
Lyn P.,Chandler  AZ,49,42,10,12/27/2016,3.0,The food was just okay. Service was good. Meals were overpriced and the quality wasn't that great. I'm glad I tried it but I wouldn't go back and probably would not recommend coming here to anyone. Upscale Applebee's type place. I would only go for drinks.
James L.,Chandler  AZ,2,49,63,11/7/2015\n            \n\n\n\n\n\nUpdated review,5.0,August gave us a great experience here. Really superb person  asked us a lot of questions and after a few samples we made some great beer choices. Very friendly and great BJ's staff. The food is wonderful here and really a slick efficient place. We highly recommend   Tracy is serving us tonight  I think we're going on 14 years of her serving us  first class bartender!
Keith J.,Gilbert  AZ,55,63,12,4/30/2016,5.0,I was craving the chicken parmigiana  which evidently had been taken off of the menu for some unknown reason. I asked the waiter about it and they made it anyway. It was awesome. We also had the gluten free pizza which is evidently one of the best around. Even a gluten free pizookie  which was amazing! Very busy  but they do take call a heads with parties of six or less. Conveniently placed sports so that you can converse and not miss the action. A great experience. Thanks  BJ's!
Mike C.,El Paso  TX,9,399,118,4/19/2016,4.0,"I really enjoyed my visit and meal at BJ\'s Restaurant and Brewhouse. Service was definitely excellent  and the food tasted great. I tried one of their blonde beers  and was delighted with the taste. I did notice my mouth was really dry about an hour after eating  so I kinda think they must use flavor enhancers like MSG. MSG doesn\'t sit well with me - makes me tired and thirsty. I also had a glass of tea which was very strong and nice to drink. They offer various flavors of tea  but I just had mine ""plain"". Definitely worth a visit!"
Robert L.,Omaha  NE,101,133,938,7/15/2015,3.0,I've been here before. It's clean  the prices are decent. Great beer and liquor selection- lots of cocktails. Pretty diverse menu but stick with the pub grub. Service was great last night and we had a big group. Downside  beers a little warm and I tired a steak for the first time. Don't bother. Yes  dear  I ate the asparagus and it was quite good- but the fries looked better. All in all  ik place to go but don't stray too far from the traditional menu.
Shazz S.,Phoenix  AZ,1,26,1,11/25/2016,5.0,This is a favorite place for my wife and I. The service and food are always very good. The desert is very good also. We have been here quite a few times and have never been disappointed. Make sure to try the lemon pepper wings and the thin crust pizza.
Jamie A.,Reno  NV,27,24,25,5/28/2017,3.0,Bjs.. well where do I begin. Food has always been so so.. nothing amazing. I come here because its convenient but truly nothin to brag about. One thing I dislike is the fact that all customers expect to wait at Bjs.. its different if you wait and you get 5 star service and food is amazing... but all it you get is Okay. You wait to get seated and you wait a long time to get food  even just appetizers.. when its busy youre lucky if you get your glass refilled with water without having to ask couple of times. This could be a good place... could be.
Nancy M.,Chandler  AZ,21,445,700,3/18/2016,3.0,Let me start by saying that Jeff  our server  is what saved this review from being a 1. I was sorely disappointed by the hostess that greeted us. She was flippant and unprofessional- not a great representation of what I'm sure BJ's would expect your experience to be upon entering their restaurant.  Fast forward to being seated (after a 10-minute wait that the hostess said would be a 25-minute wait). Jeff promptly arrived  introduced himself and took awesome care of us from beginning to end. So he gets 5-stars  hands down!
Vanessa G.,Phoenix  AZ,54,32,,10/18/2016\n            \n\n\n\n\n\nUpdated review,5.0,UPDATE: Not even 24 hours after my previous review  the manager for this particular BJ's eached out to me via phone and asked me about my experience. As a courtesy  they provided me with a gift card for my next visit in lieu of the not-so-great previous experience. I honestly did not expect them to even care enough to read through their reviews and make contact either. This is a clear sign of business that knows what it is doing and knows how to handle themselves. I have always loved BJ's and will continue to visit in the future! Great food and even better staff!
Jayde L.,Chandler  AZ,22,30,3,10/20/2016,3.0,I love the Nutty Brewnette  it's a great beer. The food is pretty decent  but not always amazing. I have good food and I've had OK food. If you're in the area it's worth a try.
