Username,location,friend_count,review_count,photo_count,date,rating,review
Una D.,Northwest Washington  Washington  DC,121,638,,6/5/2017,3.0,this is a solid three star place. nothing glam  nothing to make you have diarrhea  u get me?i came here with one of my girlfriends while visiting from out of town. she did warn me about the lackluster food in the area but we arrived here to shoot the s h  i t.foodribeye-meh  rubbery texture despite being mediumbaked potato-goodsalad-goodserviceour waitress seemed to take a really long time to get things to us and could have been a bit more attentive. but hey   a 20 year old doing this generally isnt doing it as a career incentive so i cut her slack  my friend was not happy about it  though because she had work in the morningpricegood for portion sizeambiancei like this the most about this location  lots of booths which are spaced outparkingfree  lotoverall: standard   american fare. i have been to another location before  this was not the first and it wont be the last..
Annie G.,San Diego  CA,842,105,283,10/24/2016\n            \n\n\n\n\n\nUpdated review,3.0,Let's start with the pros: the beignets on the dessert menu and the overall variety of food/beers.Not sure what's going on here but service is awful (like others have noted). I recently went on a Sunday night with two girlfriends. There was no wait and the restaurant was fairly slow. Despite the empty place  no one checked up on us for the first 15 minutes  which set the tone for the rest of the night. Returning to order - slow. Getting our beers - slow. Getting our check - slow. Everything took a long time. I love the selection on the menu but it's also pricey for average bar/grill food (and $16 pastas).
Lisa W.,Aurora  CO,0,39,8,9/30/2017\n            \n\n\n\n\n\nUpdated review,5.0,This restaurant is still a great place to eat. Ordered a steak and it came out just as orderded  pink inside and it was a thick steak. mashed potatoes were stiff  not even butter did much good but the steak was more impprtant! good jog guys!
Chop H.,Aurora  CO,0,7,,11/10/2017,5.0,Every time we come here the food is spot on  service is very good to excellent  place is clean with a good energy! Keep it up  Aurora doesnt have alot of top notch places to dine in and BJs hasnt failed yet.
Nina B.,Mililani  HI,0,1,,9/16/2017,5.0,Had such an awesome experience this evening! The manager Elka Zlot and server Brittany S took amazing care of us! Thank you! We'll definitely be back!
Ruhama G.,San Francisco  CA,294,92,159,8/29/2016,3.0,Oh BJs  I really want to love you  in fact I've come back time and time again after countless bad outings and you have yet to prove yourself to me. It seems to me that there is definitely some sort of disconnect in the kitchen because orders rarely seem to come out right. This particular visit I got stale fries  and a burnt burger that was in fact supposed to be cooked medium. As far as orderscoming out incorrectly  this has been my experience every time I've come but the food DOES actually taste good (which is why I keep coming back). On a BRIGHTER note  our server Eric was fantastic. He was friendly  prompt with our requests and handled our complaints graciously. It's rare that I feel the need to send back food  I usually just suck it up but this time I couldn't ignore the mistakes. The manager did offer us complimentary soup/salad/dessert etc. which we kindly declined--it was a nice gesture but we were just ready to leave at that point. I'm still holding on to hope for a better experience at BJ's  it has all the makings and potential for a great restaurant -- maybe my run of bad luck with them will end soon. Xo.
Jenn M.,Pueblo  CO,36,127,24,4/12/2017,5.0,Try the root beer. It's really good. I went in for lunch. I was greeted by very friendly staff and seated immediately. The service was quick and friendly. The waitress was upbeat and made recommendations  without being pushy. I ordered the root beer  so yummy. I had the grilled ham and cheese sandwich. I know  not the most exciting thing they serve  but very good. And I don't even like sourdough bread  as a general rule. But this was just drenched in melted cheese  with thick ham slices. The fries were good. Not spectacular  but better than average. The waitress checked on us  without ever being intrusive. I was on a first date that went well  so we were there for awhile. But I never felt rushed. I didn't get to dessert  as my sandwich was so good and filling. But next time  I'm trying that cookie thing. When I left  the staff smiled and said good-bye.The food was very good. The service was above and beyond.
Sarah F.,Aurora  CO,0,3,,8/1/2017,1.0,On 7/29  my husband and I went to dinner. I ordered the sirloin steak cooked well-done. When my steak arrived  it was (at best) cooked medium. My plate was covered in bloody juice. I brought this to the attention of my server. She agreed that it was not cooked per my order. She took my steak back from me on a separate plate. While I waited for my steak  I tried to eat my baked potato. My baked potato was still hard and also not cooked all the way through. Since my steak was already messed up  I didn't both with requesting a new potato. I waited about 15 to 20 more minutes to get my steak back. This time  it is burned. I accepted it and left it at that. When my server came back  she said that her manager wanted to send me out a fresh side of asparagus for my steak since the original steak was undercooked. That never came. The server asked me after when we were finishing up if I still wanted that asparagus since it still hadn't come out. We didn't bother getting it. When I have had my food undercooked at other restaurants  the manager has always been the one to bring it back to me to confirm it being made correctly. I am disappointed that this BJs manager stayed in the back and let the server do all the work. I am also disappointed that the manager would offer a free side and then not follow through with making sure it was delivered. I do believe that after this failure occurred  the manager should have at the very least offered a free dessert or to discount our bill in some way. None of this happened. I very much doubt I'll be coming back to this place any time soon. It was horrible cooking for a $50+ meal. Seriously floored that someone could manage to screw up making a baked potato of all things. I do want to single out Shonte's (Shante?) service. She was great through the whole thing and very apologetic about the situation.
Alycia M.,Aurora  CO,146,39,57,4/18/2017,4.0,We come here every once in a while because the food is really really good! The service has never been outstanding but isn't terrible. There are constantly people walking around so they can help with refills and such. The cookie pies are so delicious! It tends to be a bit pricey but I'm okay with that because I always have leftovers.
Steven C.,Aurora  CO,1,2,2,9/9/2017,5.0,Great food and great service. We love this place. French fries have this light coating that makes them excellent. Ahi tuna salad is one of my favorites.
Kati E.,Denver  CO,121,8,,9/4/2017,5.0,"My ""go to"" after work! Awesome beers and good food! The staff is also very personable! Love the pizza and Brussels!"
Bianca S.,Aurora  CO,42,128,32,6/6/2016,5.0,I seriously love this place. I come here sometimes twice a week! My favorite things on the menu that they have definitely have to be the calamari  seared ahi salad  the crunchy fries  & their flat bread! Sooo freaking good. The seared ahi salad is huge and has just the right amount of wasabi and vinaigrette in it. They also have a to-go type service  you can call them and place your order  they tell you how long  and then you can pull up on the side in the take out parking  call the number on their sign and they'll bring your food out to you. Which is super awesome since I usually come after the gym & do NOT feel like waking into a restaurant to get food. They have this awesome seasonal peach beer and always have awesome seasonal brews. They're house beer is great too. LOVE this place  it's HUGE so there is never a wait when needing to be seated. Staff has always been efficient and friendly.
Anita R.,Aurora  CO,81,31,6,7/4/2016,5.0,This is one of my go-to spots.The Kale and Brussel sprout salad with shrimp is quite good. I've also enjoyed the Mahi-Mahi with shrimp.The menu has a good mix of American fare as well as a large health conscious selection
Russell C.,Aurora  CO,10,148,10,7/25/2016,5.0,This is a very interesting five stars. First off  the service was great! Our server was very attentive and kind. We started with the appetizer sampler. I had the jambalaya as my meal.So  this is where it went wrong. Our meals came out before the app which wasn't good because the app was huge. Our server noticed and apologized. We were a little disappointed because our meals were going to get cold before we finished the app. Without us saying anything  the manager came over  apologized  and comped one meal and the appetizer. I was impressed at how they handled the situation. I have never been treated with that much sincerity after a mix up.The food was awesome! I will definitely be back to get more jambalaya. Their beer is excellent too. I highly recommend the PM Porter  it's so smooth.You get five stars because of the excellent food  awesome beer  great service  and the way you handled the situation. I highly recommend coming here.
Jess M.,Aurora  CO,86,151,31,10/8/2015,3.0,We live right down the street from BJ's so it has turned into a frequent stop for us.We have always sat in the bar area because that's where we're most comforrable. The bartenders have always been very attentive and friendly. They keep a good eye on our drink levels and are quick to talk up the any new beers.The beer selection is good and the seasonals are usually pretty decent. During our last visit we tried the fall seasonals  oktoberfest and the pumpkin. Both were good. The pumpkin was subtle which I liked...a lot. Some pumpkin beers smash you over the head with pumpkin spice. BJ's is noticeable and enjoyable but not in your face.While the beers are always good  the food can be a little hit or miss. Their thin crust pizza and stuffed mushrooms are good. I would steer clear of the sliders. The patty is teeny tiny  like smaller than white castle burgers tiny and they don't have much flavor. The one time we ordered cheese sticks  they weren't melty all the way through. Sad clown face. We ordered both of those food items on the same night so it could have just been an off night for the kitchen maybe? I'm positive we'll continue to go to BJ's and work our way through the menu little by little. It's close to our house so it's convenient and we have always had great service and beers.
Marie C.,Glendale  AZ,0,6,,7/29/2017,5.0,Normally I refrain from chain restaurants. I was traveling with two others. After a long day of work and play we wanted to eat and go to bed. We were so hungry and of course all wanted something different. BJ's it was. It was quick to get to and had a variety of food. I was pleasantly surprised how the menu has changed with excellent vegetarian options past a traditional salad list. They even have small plate options that gave the feel of tapas eating style. Everything was delicious. Our waitress was fabulous! She had personality without losing her professionalism. I'd be happy to go back to that location.
Reese D.,Denver  CO,287,213,412,8/26/2015,4.0,We are moving out of Aurora  so I need to catch up on the reviews from this area. I've been to this BJ's probably a dozen times. I know it's a chain restaurant and many poopoo it  but it is seriously one of the only breweries in Aurora. Yes  it is a brewery. They brew on the premises and have a brewmaster. They have seasonal beers. They host beer-pairing events. They are also a restaurant and update their menu frequently.They have happy hour M-F both early and late night. I've never been disappointed in their pizza. Most of the food I've tried has been good to excellent. I've never had to send something back. Service has been from just okay to phenomenal. So  if I compile all of my reviews into just one star score  it is a 4. If it was less  I wouldn't have kept going back.They also have a rewards program and are constantly sending me freebies via email and their new app. I've never paid full price for a meal there  even if it is just a free Pizookie(tm). (It's a cookie pizza and they have killer flavors like Red Velvet  Salted Caramel  S'Mores  etc.)They once had a Bourbon Barrel Aged Stout that knocked my socks off. If they ever have it again  get it  lots of it. If not  get the Tatonka Stout. My personal fave. All of the other beers are well-crafted and you can't go wrong.So  if you are ever stuck in Aurora  this place is a very very safe bet.
Angela K.,Aurora  CO,202,9,,7/13/2017,2.0,So within a week I had BJ's twice. Once DoorDash delivered it. The food itself was good. But so much was forgotten. This was not a DoorDash issue but BJ's forgetting these items. My boys meals were not complete. DoorDash did rectify the problem. Then a few days later we went to BJ's with my dad who was visiting from out of town. It was strangely busy for a Wednesday night. However  we were seated at a table that still had drinks  napkins and check on it. My dads tacos were wrong and I was missing lemon in my water (small error). The food again was good  but I am becoming more and more unimpressed with service and accountability. With my dads tacos they did correct it before he asked  which was awesome  but all these errors in such short time for parties that are not big is turning me off from wanting to eat there physically or takeout.
Jeri C.,Dillon  MT,0,14,10,9/19/2017,5.0,Stopped in to watch some football. Super friendly staff & good specials during the game. Great place to stop by after shopping in this area.
Kathey H.,Bend  OR,11,2,,6/22/2017,2.0,Six of us came into this restaurant about 5 pm on a Thursday when there were perhaps two or three other tables filled. We were exhausted and thirsty after a long day in the mountains. We ordered water and drinks for 3 of our party first. It took an unusually long time for our waiter to bring them.  We then ordered dinner which was brought quickly enough by other staff. We needed a couple more plates and had to wait to flag down our waiter to bring them.  He never returned to refill our water glasses that sat there empty for most of the meal. We felt that this job might not be what he was cut out for. He was easily confused in taking both our dinner and dessert orders. I really believe when eating out the experience should be about the food and the service. The food here was good but the service left a lot to be desired.
Lindsay M.,Denver  CO,31,20,6,10/4/2016,5.0,Love this place! Great variety  but my favorite is the potato skins appetizer. I just moved to Denver from Saint Louis  MO and my folks recently came into town for a visit. While here  we went to dinner twice at BJ's because they're just THAT good! The service is friendly and they brought me a Pizooki for my birthday without request!
Bria M.,Denver  CO,71,9,11,12/8/2016,4.0,Awesome place for casual dining. Our server was pleasant and attentive. The food tasted fresh and delicious  overall really pleased with our experience here. We had the Honey Sriracha Brussels  Seared Ahi Tuna salad and the Kale and Brussels Salad with Oven Roasted Salmon.
Karmen K.,Aurora  CO,0,11,7,2/21/2016,2.0,I got sick once when I ate here. Even so  My brother wanted to come here for his birthday. Mom ordered online. It lost half the order and screwed up what it kept  first of all  and second  there's still a wait  so don't bother with it. Online or in the restaurant  you're still in for a wait. The ciders weren't cold enough and tasted like cough syrup.The girl who sat us didn't seem to get that we already ordered. She tried to get us to order more. The food: I got the Margherita flatbread. Here's how it looked online and IRL. I could only taste cheese. I figured try the kale and brussel sprouts salad. It was good. That and the staff's willingness to bend over backwards is its saving grace. I did try a bit of brother's birthday pizookie. It was great. At least they used good ice cream.
Jeff S.,Aurora  CO,285,623,19,2/2/2016,4.0,I've no idea how a review of BJ's has eluded my list for so long. If Old Chicago's and Rock Bottom had a child  it would be this. And I'd totally be willing to babysit.I've been here a couple times in the past  but in the last year Jess M. and I have been coming here quite often as it's just down the road from us. It's a place we come for a quick impromptu date night. They have great beers  the wine list isn't too bad either  and they do have some good signature cocktails.We've sampled much from the menu  pizza is tasty  and most of the appetizers are good. The only thing that I would recommend avoiding is the sliders  as the meat is the same size as the pickle on it. Other than that I love everything I've tried here. And I would be remiss if I neglected to make special mention of the pizza cookies (which apparently are bad for my heart and that brings up a source of contention between me and my bride to be which will not affect your review at all provided of course that you make it a point to sneak me a salted caramel as often as possible when she goes to the ladies room but I digress).Service is always great. We always sit at the bar and they have consistently impressed us. And the ladies at the host stand are always smiling and welcoming. Jeremiah Red and Tatonka Stout are my favorite of their own beers  but they also offer outside drafts as well.I really like being close to BJ's  and I've no doubt that I will continue to lend my patronage.Cheers!!
Corinne H.,Aurora  CO,195,167,883,2/26/2016,3.0,Pretty much what I come to expect from chain restaurant food. OK service a bit inattentive and on the slow side for the amount of customers they had. There is literally a 16 page menu...16 pages can be a bit overwhelming but I guess there is something for everyone with that many choices. I had the jambalaya and hubs had fish and chips. He enjoyed it  said it was slightly bland but was good after the addition of the malt vinegar. The jambalaya was okish and recommended by the waiter. Decent flavor  seemed like minute rice  and the veggies in it were way undercooked. We also had a pizookie but it was doughy and also seemed undercooked. This won't be my first choice ever but nothing to bad to keep me from coming back.
Colleen R.,Aurora  CO,19,16,,3/21/2017,3.0,Food was great. The service however was not. Theresa...not very engaging and slow. Didn't even check on us after we first got our food. Isn't that waitressing 101??
Caleb D.,Monument  CO,52,57,43,3/1/2017,2.0,Food was fine once it finally came. Service was below mediocre  server had zero personality and urgency. Very disappointing.
Raven L.,Aurora  CO,1,17,,6/9/2017,2.0,Pretty good food and large portions but the calamari was chewy and we couldn't finish it. Then the waiter kept bringing my daughter rootbeer floats which we assumed were free refills to find them added to the bill $4 each. Then when we were gonna order dessert we were handed the check. Not even asked if we wanted anything else. So we left and had dessert at home. Really overpriced. Will not go back.
Chelsea S.,Thornton  CO,102,26,45,3/2/2017,2.0,Terrible service... after rushing us through ordering  our server left us after the appetizer because her shift ended  then our next server left us before we even got a chance to order dessert... we were told that we would be getting another server but after 35 minutes of no one checking on us  we paid and left... food was good and good quality  but service was terrible... and this was on a Wednesday so it's not like it was a Saturday or something.... we won't be back despite the good being awesome
Cameron S.,Colorado Springs  CO,0,2,,6/4/2017,4.0,Great food and even better beer! Staff is friendly and spends an appropriate amount of time between checking on tables. Also the pizzookie is an instant nap on a plate.
John N.,Tarrant  TX,70,56,1,2/8/2017,3.0,I usually like BJ's but this particular location gave me food poisoning. And the service was slooooow.
Crystal B.,Denver  CO,360,10,11,6/21/2016,2.0,Hate I had to wait at the door with a toddler for 5+ min with servers walking by  eye contact with the bartender and no recognition of existence :( the place was maybe 1/3 full. I'd rather go to Yardhouse personally for dinner. It seems like they have been trying to cut food costs and lowered the quality. This coming from someone who use to go to BJ's all the time.
Dominique C.,La Crosse  WI,0,7,,5/18/2017,5.0,Came here on Thursday and got the Rib special. Came with a salad and two sided and a Dessert cookie. I could be more full or more happy. I will be coming back Thanks !!
Kevin K.,Alexandria  VA,4,56,36,6/15/2016,5.0,I got the salmon and while i was pretty good  I think i would go for something else on the menu next time.
Josh M.,Denver  CO,110,136,3,12/31/2015,2.0,I came here with a friend when our pho joint nearby was closed. The service was good. The menu reminds me of the cheesecake factory since there's so many items on it. I tried two items.The appetizer combo was hit and miss. The Santa Fe spring rolls were good and tasty. The same goes for the spinach and artichoke dip. The mozzarella sticks were room temperature and not melted at all. The avocado rolls got a little soggy.The seared ahi salad was okay. The rice wine vinaigrette was very acidic. Everything else was good about the salad.
Britt C.,Aurora  CO,0,37,,3/22/2017,3.0,Their menu is good  and if youre lucky it will be good. They have a really hard time with consistency here. Sometimes the food comes out all wrong  or takes almost an hour. Service is very hit or miss also. But  they have nice deals during the week and a decent happy hour.
Cody J.,Albuquerque  NM,0,10,1,11/8/2016,1.0,Tables were dirty all around us. Food was pretty good but the servers were on their cellphones. Manager was sitting at the bar end watching tv and talking to servers. She seemed very busy chatting. Not such a big deal but when one of them was my server and I didn't have silverware  it gets annoying. Beer was good. Just not very clean in the whole restaurant.
Camille H.,Denver  CO,78,150,20,12/14/2016,3.0,"Went here a week ago for my hubbys work holiday dinner. It looked like they had a more ""private area"" in a different section of the restaurant but we were all on one long table (multiple tables pushed together to form one long table) so you couldn\'t really converse with anyone that was 3 chairs down from you. We were all able to order what we\'d like from the menu which was nice. I choose poorly on my dish. It was the parmesan crusted chicken and potatoes with broccoli. The potatoes were the best part of the dish. The chicken was eh..had some weird flavored sauce on it which I just didn\'t like. my hubby had a yummy pasta dish  may have been baked ziti. That was really tasty. And a few others had steaks. They looked delicious but getting them was a weird scenario. After the 2 people ordered their steaks  they were told they were all out of them about 10min later. They ask to change up the size of the steaks and prices(I think they asked for 2 7oz steaks for the price of the 14 or something of that nature)  and the server went to ask a manager and then miraculously  they had the original sized steaks. It was just odd. But their steaks were very good they said in the end. They didn\'t really clear away plates and glasses  we had our appetizer plates still sitting on our table when we left.. other than that it was pretty good. Will be back sometime to try a different entre!"
Curt K.,Aurora  CO,0,42,,2/6/2017,4.0,had a nice lunch a couple of times- In the past had a watermelon salad that was so good. This time did the lunch menu. had a dish that was a southern chicken on a bed of potato with corn and gravy. Very tasty and a step up from the sanders version of a chicken bowl. Added a garden salad to it which was a decent salad. I did try the salsa and chips- I liked the salsa a little different flavor than you would expect in a Mexican restaurant but I liked it. The chips were freshly fried or heated. A nice lunch.
Jon G.,Aurora  CO,18,18,5,5/8/2016,5.0,Never been until just a couple of days ago. Service. Awesome  friendly and attentive. Looks of the place. Really clean  warm and inviting. Beer. House wheat beer  great flavor  not the best I've had  yet not the worse. Food. Had the steak  cooked perfect and great flavor. The tomato and mozzarella salad  was really nice. The white cheddar mashed potatoes were the BEST I've ever had. The Pizookie. Had the trio and the white chocolate and macadamia nut one won it for me hands down. Looking forward to the next visit for sure.
Chance H.,Denver  CO,407,158,1779,8/28/2014,1.0,Come to this bjs prob almost 1-2 a week for work lunches  take out & happy hour & it's always hit or miss with service :( one * for service & 4 * for the menu....for some reason in a small party we get not so good service & then in a lrg grp we get EXCELLENT service. Today  Thurs lunch  we sat in the bar for a party of 2 & received terrible service. Server did not check in on us  no utensils or napkins  was told he was bringing ketchup & we got NOTHING until our plates were mostly empty. Keep in mind we obviously needed utensils& napkins we had WINGS  salad  fries  bison burgers & sandwiches... It was my friends 1st time and not a great exp. I tried to get the servers attention probably almost 5x... I never write neg. reviews but was disappointed in the service :(
Sandman L.,Oakland  CA,29,57,5,12/20/2016,4.0,You know what you're getting here  large portions highly salty food. That was the only downside was the food was too salty. I had the seafood jambalaya one day and had the steak the day before. Sat at the bar to watch all the games the bartender was great can't remember her name but she switched the channels when it was necessary. Drinks are priced fairly also they have a wide selection of beer if you prefer. Great value for your money.
Jennie D.,Aurora  CO,4,14,1,1/22/2017,1.0,We love coming here but tonight the service was terrible. I don't know if they were short staffed or what but we felt blatantly ignored. Unfortunately our server didn't try to be anything but mediocre
Joanne E.,Aurora  CO,39,140,435,3/19/2016,2.0,"For some crazy reason I thought they could make a decent fish and chips. Nope. They have to go and ""personalize"" it with some type of tartar sauce that ain\'t. The fish was over cooked in thick batter and was greasy greasy greasy. Why they can\'t just leave the whole fish in one piece is beyond me. Almost everywhere I\'ve been in the states tends to have fish pieces cut up into little chunks. Bleh. Hubbs had the clam chowder which was more potato than clams. Not overly excited to return."
Charles P.,Aurora  CO,16,34,3,12/22/2016,4.0,All and all good service and food tons of stuff to try having a 25 page menu. Lots of craft beer and harder drinks.
Kelcee W.,Sterling  CO,36,11,1,1/11/2017,5.0,Came here with my boyfriend and had a more than perfect dinner. Appetizer was out super quick  drinks were perfect  and our food was out in a timely manner. We were told about the mobile app and downloading it got us a free pizookie and a discount on an entree Our waiter was Dawan Cushinberry. Very attentive  always kept a smile on his face. We were absolutely impressed!!!
Toni D.,Orlando  FL,604,530,566,4/18/2014,2.0,Service was terrible! The waitress took forever with everything. I honestly think she forgot about our table for a while. I ordered the Parmesan crusted chicken And The wedge salad were both delicious.Also  there's a coupon on the website if you spend $20 save $5.
Kaitlyn E.,Myrtle Beach  SC,275,24,85,9/16/2016,5.0,Food was excellent! We had the stuffed mushrooms for an appetizer and that were so full of flavor! I also had the Mediterranean chicken pita  which was delicious!!!! Our server  Jeremy was by far one of the best servers we have had! He was very attentive and full of personality!
Alex R.,Jacksonville  FL,0,2,,1/7/2017,2.0,Howdy This was the first time my brother  mom  and I went to Bjs. I ate at a BJs in Jacksonville and had a great meal there. Needless to say  i hyped it a bit. That being said  my mom ordered the penne shrimp and asparagus and my brother ordered the ribeye with broccoli and mashed potatoes. They were both displeased with the quality of the food they received. The sauce for the shrimp was watery and underseasoned. My brother complained that you couldn't taste the steak. However  you could taste thr char on it.. The service was good. The waitress smiled and was attentive to us  coming around filling our glasses routinely.
Bev C.,Syracuse  NY,21,111,99,9/18/2015,5.0,6 of us enjoy ran early Friday evening out at BJs. The avocado egg rolls were delicious: creamy and with a nice spicy bite. The Brussel sprouts were roasted to perfection - a nice size portion for 2 people. Flat bread pizza appetizers were way too big for one person. We enjoyed beers around and the pumpkin peach had a good pumpkin flavor: good enough for a glass but maybe too much for 2. All in all this was a good place for happy hour. We'll go again!
Samantha G.,Los Angeles  CA,2,4,3,9/15/2016,5.0,I love the pizza from BJ'S I always get the gourmet 5 meat and a berry burst cider or the Jeremiah red. Best pizza you can get for a sit down restaurant. I highly recommend trying the 5 meat pizza with a side of parmesan cheese you won't regret it!
John J.,Northwest  Denver  CO,45,223,19,5/19/2015,5.0,We went to bjs due to the recommendation of an out of town friend and the food network showing Chicago style pizza.Pretty cool place. Open but once seated feels like any other restaurant. Our server Shane quickly greeted us and got us some drinks. He also answered any of our questions and was very patient until we were ready to order. Beer was good  I ordered a Dales and he also brought along a sample of their pale ale... I should have just mustered up and ordered that in the first place. It was delicious! I only ate about a slice of my pizza because I was not very hungry and Shane made sure that everything was okay and that I enjoyed my pizza  which I did.Good pizza  good beer and great service... We will definitely be back for a deep dish!
Brooke F.,Aurora  CO,0,4,5,12/17/2016,5.0,We order from BJ's through GrubHub. Never have been to the restaurant itself  but every single time we order from here  the food is SO good! Brussel sprouts  parm crusted chix  pizookies- everything we have tried  we have loved. Worth the $$ to just order & enjoy at home!
Kathryn T.,Colorado Springs  CO,22,3,,8/9/2016,5.0,Stopped by this restaurant last night for a late dinner and was not disappointed!! We were greeted by a friendly host  wound up sitting in the cocktail area and our server was on top of every detail of our dining experience. Always topping off our drinks  food came out flawlessly  despite the late hour. All of the employees throughout the restaurant were working hard  staying busy getting done what they needed to. It was refreshing to see such a well organized work environment. What really caught our attention though was that the manager on staff  Burt  took time out of his evening duties to greet our table and make sure our dinner was going well. I would definitely recommend this restaurant and we'll be back for more soon!
