status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares
84917689333_10156142332279334,Only place that charges to dress up my beer with #trechas #mexicanproblems ,,status,,2018-02-16 21:29:04,1,1,0
84917689333_10156141904434334,This makes no sense it's a shame you can't even got to grab a bite with out it being about race stop racism I'm no longer eating at Applebee's until they make this right I'm disgusted!!!,,status,,2018-02-16 17:37:05,0,5,0
84917689333_10156140311389334,"Ive signed up numerous times for the Applebees emails, but Ive never received an email from yall yet. Do yall not send email updates/specials/coupons?",,status,,2018-02-16 06:25:01,1,1,0
84917689333_10156136684944334,"Fort Smith, AR location

We went there tonight for Valentines Day. The waiter was awesome. But the food was horrible. We had 2 servings of wings...1 serving was cold and the other serving was so hot you couldnt eat it and know it was microwaved. The sauce with my sons mozzarella sticks was raunchy and tasted old. And then the potatoes my fiance got were horrible and were also microwaved. Lets just hope my fiance doesnt get sick. Then we had the brownie and ice cream. The brownies were undercooked. We had the same thing we had tonight a few weeks ago and it was good. I know today was Valentines day and was but that doesnt mean the food should not be the same quality as it was the last time we were there.",,status,,2018-02-14 20:27:23,1,4,0
84917689333_10156135960654334,Good to know the workers who are responsible got canned. Now how about an apology and compensation(and no I'm not talking about a gift card) for those two women?,,status,,2018-02-14 15:30:46,4,0,0
84917689333_10156133799269334,Applebees North Charleston Mrs.Francis was so helpful amazing customer service from the entire staff.,,status,,2018-02-13 21:24:02,0,0,0
84917689333_10156133208309334," Im sorry. I know this was an isolated event at an AppleBees. But I cant at all eat at an AppleBees until you guys truly make it right. You should compensate them for the humiliation. Not a $50 gift card. $50,000 each is a small price to pay for this disgusting and disturbing incident. AND making those women pay?!?! And leave?! ",,status,,2018-02-13 16:28:20,5,0,0
84917689333_10156132103679334,Glad to see yall took swift action against the Applebee's Grill & Bar workers in the Missouri location. ,,status,,2018-02-13 08:36:44,1,0,0
84917689333_10156130745884334,How come I cant use a gift card and credit card on the same order. I just ordered the classic combo. The total was $14.59. I had a gift card that had s little over $10 left. The other $4 plus went on my debit card. I entered the gift card # and the credit card info. I then sent the order. When looking at my banking info I see all the money was charged to my credit card.,,status,,2018-02-12 18:51:53,0,1,0
84917689333_10156130739949334,,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156130739949334/?type=3,2018-02-12 18:50:01,6142,1495,2226
84917689333_10156130724729334,WE WILL NOT BE REDUCED TO RACIAL PROFILING IN ANY OF YOUR ESTABLISHMENTS!!! #boycottapplebees #blacklivesmatter #blackdollarsmatter ,,status,,2018-02-12 18:42:42,2,0,0
84917689333_10156130559284334,"Hey Applebee's! I was thinking of stopping for dinner tomorrow night, but wanted to make sure I wouldn't be racially profiled and accused of stealing food the day before. Would you be able to help me out? Or should I tell my parents that we might get harassed? Thanks!",,status,,2018-02-12 17:28:47,8,0,0
84917689333_10156130556079334,What is your response to incident with Alexis Brison at one of your restaurants? That experience was humiliating and traumatizing to this young girl. Fix it.,,status,,2018-02-12 17:26:41,1,0,0
84917689333_10156130530394334,Im tell yall right now you simply have to stay away from these low end establishments with an overwhelming number of hillbilly workers. You walk in and youre immediately given the side eye just because youre a POC. Please dont give these businesses your hard earn money!,,status,,2018-02-12 17:14:53,5,1,0
84917689333_10156130477099334,"Nobody is trying to steal your garbage food.

Apologize and compensate the young lady. You know who I am talking about. And more than one person needs to be fired. We are not putting up with this crap any more.",,status,,2018-02-12 16:42:52,7,0,0
84917689333_10156130415769334,"What is Applebees Grill & Bar doing to prevent incidents like this?

",WATCH: Applebees workers in Missouri falsely accuse black women of skipping out on paying for food,link,https://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/,2018-02-12 16:15:58,5,0,0
84917689333_10156130364849334,The Backlash will be catastrophic due to your employees bigotry and ignorance...#North Kansas city location,,status,,2018-02-12 15:49:59,8,0,0
84917689333_10156130322514334,Just saw the horrible video of 2 young Black college students being kicked out of your restaurant in Independence Missouri. It is infuriating and racist. Are these the type of employees that you hire?! The waitress amd manager need to be fired immediately. No human being should be treated this way. I will no longer be a patron of this restaurant until action is immediately taken to remedy this situation. A public apology and restitution needs to be issued immediately to these young ladies.,,status,,2018-02-12 15:26:31,7,0,0
84917689333_10156130290334334,How do you plan to handle the situation that your employees out those two black women in?  Seems like they traumatized that young girl. And that patronizing cop? Ridiculous.,,status,,2018-02-12 15:09:24,7,0,0
84917689333_10156130234154334,I wont ever patronize at any of your establishments!! Toooo many racists Donald Trump tactics!!,,status,,2018-02-12 14:45:01,11,3,0
84917689333_10156130156639334,"I was coming to ask what in the hell you were going to do to fix the obviously racist behavior at one of your establishments, but it seems everyone's got me covered.",,status,,2018-02-12 14:19:00,12,0,0
84917689333_10156130128674334,Applebee's I am absolutely disgusted by the racism displayed in your restaurant. Accusing and calling the cops on black customers simply for being black is wrong and illegal  I hope you not only fire the employees involved but do some serious training and policy overhaul on how customers of color are treated. Get ready to lose business!,,status,,2018-02-12 14:06:22,15,0,0
84917689333_10156130105144334,I am utterly DISGUSTED with how you allowed your customers to be treated.  I will not set foot in another of your restaurants and I will be sure to let everyone know how you handled this.  #boycottapplebees,,status,,2018-02-12 13:54:04,19,0,1
84917689333_10156130104699334,So non-whites aren't welcome?,,status,,2018-02-12 13:53:48,15,0,0
84917689333_10156130089409334,Are you going to address the 2 young ladies who were harassed and embarrassed by your employees?  I wont be spending a dime in your establishments until they are issued a public apology and admission of wrong doing on the business side.,,status,,2018-02-12 13:45:07,11,0,0
84917689333_10156129958074334,"My family and I will not be going to any of your establishments again. This is racist and disgusting behavior by your employees.
https://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/",,status,,2018-02-12 12:56:35,12,0,0
84917689333_10156129854419334,"It's racial profiling without evidence! Yet no one anticipated the pained reaction of the African American female college students. It hurts to be falsely accused with the threat of authority looming over you -- the realized moment when your life is no longer under your control.

The lack of professionalism of the officer or mall cop needs to be called into question also, for he also had the accountability to question the accuser to gauge the validity of the accusation before making an approach. Your staffer's description is seriously far too vague--one was seeking an African American to blame.

Applebee's--you need to execute your actions publicly with acknowledgement of the questionable and ill-warranted actions of YOUR brand staff. To be dismissive without any accountability does a disservice to your staff, your patrons, and your brands...all while further victimizing the heart of these young women.

SHAME ON YOU!!! And you wonder why there's a No Travel Warning for African Americans to venture into Missouri! You could be a conduit of unity and healing through this...but?",,status,,2018-02-12 12:13:33,15,0,0
84917689333_10156129750364334,"I will no longer support Apple bees after watching this video on how they treated this customer and I will make sure this video is shared on all my accounts !!
",APPLEBEES Restaurant RACIALLY PROFILES Two College Student (Vid),link,http://mtonews.com/55043-2-applebees-racial-profile/,2018-02-12 11:27:43,9,0,0
84917689333_10156129747909334,Ok.. So.. *adds Applebees to the racist establishments list*,,status,,2018-02-12 11:26:19,19,1,0
84917689333_10156129698889334,"It's time to boycott Applebee's.....
",WATCH: Applebees workers in Missouri falsely accuse black women of skipping out on paying for food,link,https://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/,2018-02-12 11:04:11,9,0,0
84917689333_10156129689939334,Statement from Applebee's Grill & Bar,,photo,https://www.facebook.com/photo.php?fbid=1738505479539484&set=p.1738505479539484&type=3,2018-02-12 11:01:08,3,1,0
84917689333_10156129685609334,Saqib hassan,,status,,2018-02-12 10:59:06,0,0,0
84917689333_10156129663289334,"http://mtonews.com/55043-2-applebees-racial-profile/
Your food is mediocre!!! How dare you ....sorry trailer trash muthafukkas.....will make sure I never spend another dime at any Applebee's ",APPLEBEES Restaurant RACIALLY PROFILES Two College Student (Vid),link,http://mtonews.com/55043-2-applebees-racial-profile/,2018-02-12 10:50:28,4,0,1
84917689333_10156129591149334,If one were too DINE and DASH why would they go back to the same location the next day? And in Applebee's Grill & Bar out of all places?!? LMAO. Your Missouri location needs a management check ASAP.  Your location must have cameras. Lets see the footage evidence if you have any. I BET you dont.....,,status,,2018-02-12 10:27:29,15,2,0
84917689333_10156129360314334,I am absolutely DISGUSTED with your staff and management at the Independence Mall Location!! You guys owe those two ladies an apology!,,status,,2018-02-12 08:39:51,6,0,0
84917689333_10156129237784334,Just waiting on a statement....,,status,,2018-02-12 07:30:01,6,3,0
84917689333_10156128808879334,"What really boggles my mind, is this seems to have been going on since SATURDAY! Not a single post of apology or anything. You just lost thousands of dollars in revenue due to this crap.",,status,,2018-02-12 03:08:00,6,4,0
84917689333_10156128548804334,"Would you care to explain the accusations against the college students dining and dashing. The accusations were simply built off of a ""skinny black girl who wore make up."" That's horrible and then they embarrassed them with cops and the waitress and store managers kicked these people out of the store. The student left balling in tears.... is Applebees racists? Do you guys profile now???",,status,,2018-02-12 00:35:55,5,2,0
84917689333_10156128529839334,STOP EATING AT THIS RESTAURANT. THE ONLY WAY THEY WILL LEARN IS IF THEY LOSE MONEY,,status,,2018-02-12 00:23:34,3,3,0
84917689333_10156128501694334,"I eat here 1 to 2x a week after viewing that video, how that officer were mocking those ladies and the staff racially profiling I'll happily go elsewhere. i know I'm only 1 person but this is 1 less dollar y'all will receive",,status,,2018-02-12 00:05:12,15,1,0
84917689333_10156128479544334,"Shameful incident in Missouri.The manager and waitress need to be fired, and you need new policies and cultural sensitivity courses implemented ASAP.",,status,,2018-02-11 23:47:43,6,0,0
84917689333_10156128415309334,"Never supporting this place again. Yes, it does take one person to ruin it for everyone. Your team member,  you hired her, get her fired.",,status,,2018-02-11 22:59:08,10,0,0
84917689333_10156128345449334,"What is this dressing? Its terrible. And it doesnt belong to my southwest grilled chicken salad . My fiance went back twice.. twice. First time we got an oriental chicken salad in place of my southwest chicken salad (without chicken and without dressing) . Then we go back to get the correct salad after arguing that it wasnt the right salad. Now i have my southwest chicken salad (without tortilla strips) with the wrong dressing and with tortilla strips. I did try to use it, its just not good. Idk how you get it wrong twice. This was the murdock circle one in port charlotte, fl.",,photo,https://www.facebook.com/photo.php?fbid=1876953635658487&set=p.1876953635658487&type=3,2018-02-11 22:16:57,0,1,0
84917689333_10156128317554334,Y'all racist,,status,,2018-02-11 22:00:14,3,0,0
84917689333_10156128188034334,,,photo,https://www.facebook.com/photo.php?fbid=594290217572909&set=p.594290217572909&type=3,2018-02-11 20:46:54,5,0,0
84917689333_10156128180714334,"Hi Francina- What you have described is far from what we expect for our guests and wed like the opportunity to address this situation with the franchisee. Please contact us here http://www.applebees.com/contact-us or by calling 1-888-592-7753(7AM-7PM, M-F CDT/CST) to speak with a Guest Relations representative directly so we can learn more.   

They responded to this  lady complaint!!",Contact Us - Applebee's,link,http://www.applebees.com/contact-us,2018-02-11 20:42:42,0,0,0
84917689333_10156128069569334,racist establishment. dont go to Applebees.,,status,,2018-02-11 19:36:34,7,0,0
84917689333_10156128037019334,After watching the video with the white waitress and the mall cop totally racial profiling those two black girls I will never patronize your restaurant again. Absolutely disgusting Behavior. Where was the manager while all this went on? It's not a big loss considering Applebee's sucks,,status,,2018-02-11 19:16:50,10,2,0
84917689333_10156127985404334,"So this is a childrens menu burger.  So this actually is the second one that we got after the first complaint. So evidently you can't get a unburned burger on the kids menu.  Ok I get you don't want a child to eat under cooked meat,  but does it have to be burnt?? How is a 3 year old supposed to chew  this??? And to top it off the manager argued with me that it wasn't burnt. Hello I've been cooking for 20 yrs. Btw waitress was great.",,photo,https://www.facebook.com/photo.php?fbid=2009971489042859&set=p.2009971489042859&type=3,2018-02-11 18:49:16,0,6,0
84917689333_10156127983854334,Rename yourselves to AppleSleazys. Losers,,status,,2018-02-11 18:48:41,5,0,0
84917689333_10156127974334334,Leave Hawaii. Racism shouldn't be tolerated.,,status,,2018-02-11 18:45:28,5,0,0
84917689333_10156127955729334,"I am so very disappointed with how your Black customers are treated at your Independence, Missouri location. You were my happy hour weekday locale with some friends of mine. I dont think we can return without feeling sick to our stomachs.",,status,,2018-02-11 18:38:50,14,0,0
84917689333_10156127949579334,Concerning racial profiling in independence Arkansas. A independent cop and staff asked two women to leave while dining because they were black without further investigating the claim against them. You are guilty of racial profiling someone and harassing customers based on their skin color. I will not be dining there ever.,,status,,2018-02-11 18:36:15,7,1,0
84917689333_10156127711194334,I want to see action taken at the Applebees location in Missouri. Fire the manager immediately! As for now Ill be taking my money to Chilis... we all know their food is better anyway plus it doesnt taste like RACISM AND HATE!!!!,,status,,2018-02-11 16:46:02,12,2,0
84917689333_10156127636559334,Racists!!!!!!!,,status,,2018-02-11 16:08:36,2,0,0
84917689333_10156127584564334,So are you going to address the two young African American college students that were racially profiled in your restaurant? I will NEVER eat at Applebees again. Please address this.,,status,,2018-02-11 15:45:15,10,0,0
84917689333_10156127570054334,So how are y'all addressing this racial profiling video??? Y'all don't care?,,status,,2018-02-11 15:36:28,6,1,0
84917689333_10156127538959334,My family or friends will never eat there again Missouri,,status,,2018-02-11 15:19:02,4,0,0
84917689333_10156127458779334,So sad y'all allow racist actions in your establishment Applebee's lost my money and support especially if I'm in KC ,,status,,2018-02-11 14:43:46,4,0,0
84917689333_10156127436444334,No justice no peace...guess the pofiling is for just us...shared with the 800  + fb friends and asking to share with their friends,,status,,2018-02-11 14:34:34,4,0,0
84917689333_10156127336089334,Shame on you!!!,,status,,2018-02-11 13:55:53,3,0,0
84917689333_10156127336054334,"And if your server had been doing her job and paying attention then whomever it was probably wouldnt have had the chance to dine and dash....your problem is with your server who cant be attentive or remember faces...Im sure shes screwed up some orders with her bad memory. 
I
Will
Never
Eat
Applebees
Again!!

#BoycottApplebees",,status,,2018-02-11 13:55:51,2,1,0
84917689333_10156127184784334,We are waiting for your reply on the disgusting racism and discrimination Alexis Brison endured at one of your locations.,,status,,2018-02-11 12:47:33,11,1,0
84917689333_10156127057434334,First of all... your food is disgusting and then you want to discriminate against a black woman??? You all will never see another penny of my money. Understand that part!,,status,,2018-02-11 12:06:43,7,0,0
84917689333_10156126913614334,"#boycottApplebees 
You need to do something about the staff at the restaurant in Independence Mall that profiled falsely accused and mistreated those two young ladies!  After the issue with the vet you would think you would have trained your staff better!  I guess you are telling the African American community you do not need or want our business!  You got it!",,status,,2018-02-11 11:29:08,9,0,0
84917689333_10156126749749334,The racism displayed by your company is sad and pathetic. I'm done spending any money at Applebee's.,,status,,2018-02-11 10:39:14,5,0,0
84917689333_10156126416929334,"Not only did we wait an hour and 45 minutes for food yesterday at the Applebee's grill & bar (11120 abercorn, savannah, ga),  but when we recieved our partial order it was terrible. Over cooked burgers and cold shrimp on my salad. A portion of our order had to be takin ina  to go box because it didnt come out in time to be eatin in the restaurant.  When I asked to speak to a manager 3 times about our bill she never came to the table. The waitress told me I could split the check myself at the table...when we hadnt even recieved part if our food yet and needed to leave! It was 2 pm! (We arrived at 12:15) It was total chaos and customers were walking out left and right. Eventually the waitress told us to leave and not worry about the bill since the manager refused to come speak to us. 
To make matters worse when we got in the car so my friend could eat her to go burger it had hair in it! This restaurant needs to be shut down...it is almost laughable that the service was THIS bad. Pictures of hairy burger on comments.",,status,,2018-02-11 08:08:51,2,7,0
84917689333_10156125928224334,This is 2018 it is too much going on in this world for you guys to be pulling stunts like that. I have a feeling just like H&M you will not be here much longer. We are not going to keep spending our money with you for you guys to embarrass us and treat us like we are beneath you. Enough is enough and soon you will see how tired people are of this.,,status,,2018-02-11 02:51:08,7,0,0
84917689333_10156125604254334,"Repost: Hey facebook friends and family I need your help reposting this. Especially in black history month black people cannot continue to be treated this way. My friend and I were shopping at the independence center in independence, Missouri(Near Kansas City), when we were done we decided to get a bite to eat at Applebees. About an hour into out dinner we were approached by a Independence police officer, a mall cop, and the restaurant manager. We were told that we were accused of eating and not paying for CHICKEN the day before (dining and dashing). Mind you that we have proof that can show our whereabouts and its not even in our character to steal. After being mocked, humiliated, and embarrassed we were asked to pay for our food, leave, and not come back. After leaving, calls were made to the restaurant and the manager stated that our accuser remembered that there was a SKINNY girl and a girl who wore MAKEUP. In 2018 is this really what were debased to? Our weight and whether or not we wore makeup. She could not recognize any facial features or any defining characteristics . This is a clear example of RACIAL PROFILING that should not be stood for. Just because we are black does not mean we are all criminals and I will not be treated as

https://m.facebook.com/story.php?story_fbid=406312049782736&id=100012118323171

 such. #repost Applebee's Grill & Bar",,status,,2018-02-10 23:32:58,7,5,0
84917689333_10156125450029334,You have a sorry a** crew you need to get decent cooks and wait staff. No tip for you. Wont be going back.,,status,,2018-02-10 21:50:24,6,2,0
84917689333_10156125362574334,"Why is it that Im having yet another underwhelming experience?  Seriously, is lack of competence a job requirement?

In New Orleans, youre in awesome...here in Central Florida youre one of the worst in town. ",,status,,2018-02-10 20:55:18,0,1,0
84917689333_10156125275914334,"Visited the location in Santa Fe, NM.  Our waiter, name not given was TERRIBLE (tall, thin build, dark hair in a shag cut).  We got our drinks, got our appetizer, had to ask for silverware to eat the appetizer.  Food came and that was the last we saw of the waiter.  Mind you we're still with our original fill on our beverages.  Never asked if we needed refills.  My food looked like it was haphazardly thrown together and my daughter's triple bacon burger was missing the BBQ sauce.  We would have complained to the waiter, if he ever bothered to show himself again.   We unhappily ate.  My husband finished his sofa and proceeded to drink my tea with me since no one was around for refills.  We paid at the kiosk (no tip) since he never brought us a check or asked if we wanted dessert.  Finally noticed we we're there as my husband filled out the survey on the kiosk and asked if we wanted boxes.  Brought two boxes and said have a good night or something with a thumbs up.  We've never had such a terrible experience there.",,status,,2018-02-10 20:06:00,2,3,0
84917689333_10156124915239334,I like how we been waiting for a server at your one of your location in Charlotte at your University location and no one has shown up. Never got to order drinks,,status,,2018-02-10 17:18:50,0,1,0
84917689333_10156124777049334,Vacation is a state of mind. Especially if youre thinking about our $1 Bahama Mama. #DollarMama,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156124777049334/?type=3,2018-02-10 16:12:01,1041,1014,257
84917689333_10156123330424334,"I am not one to complain on social media, but my attempt at dinner tonight at your South Boston, VA left me incredibly upset. My complaint is long winded, but I felt you should have all the details. I am a mother of 17 month old twins, and, needless to say, we dont go out to eat often-maybe once or twice a month- so tonight was a treat. 

We arrived a few minutes after 7pm as part of a party of 8 + two in high chairs and were seated promptly in a large corner booth, as the restaurant wasnt full. 
We had to ask for high chairs again 20 minutes later, and when they arrived two servers told me they couldnt have high chairs in the aisle and moved us to the booth directly beside our group. Ok, no big deal...so we moved the 4 of us over. I ordered a tea and French fries to keep the twins busy because dinner was impromptu and I had come straight from the babysitter and had no snacks in their bag. Thankfully, those made it to us. 

Approximately 40 minutes after we ordered, and 10-15 minutes after my husband had to walk over and ask the hostess to help us get our check because of the lack of service, his salad arrived. We had already packed up the diaper bag, and I had gotten one of the twins out of the high chair and sat him in my lap while we waited to pay for the untouched salad, tea, and fries. The beer my husband ordered when we sat down, along with our appetizer, had never made it to us. Let me interject at this point that our twins were still I good spirits and had not been fussy, which is always a plus when youre going out as a family. 

Right after the salad came my entree, and I was going to ask for a box, but when our server brought it and rudely dumped it on our table, she disrespected my family by saying loudly enough for several tables to hear, in regards to the twin still sitting and the two high chairs, These things are in the way! and pushed the empty one angrily (but wait, shes one of the two servers who moved us from one booth to the other...)

At this point I became very upset because her actions not only were uncalled for, but several tables started looking over at us. I stood up with the baby in my lap, grabbed the diaper bag, and walked to the waiting area by the front door to wait on my husband to pay.  It was at this point that twin started crying, so I walked out to put him in the car. 

My husbands entree came as I was standing up to leave, and he told the server we were leaving and that he wanted to pay for the tea and French fries we ate, like he told the hostess 10-15 minutes before we got any of the entrees. A server called a manager over, and he told my husband we had to pay for it all because it was already prepped. So, my husband asked to have the two entrees boxed, to which he was told they couldnt because his entree had already been taken back to the kitchen. As the final blow, he was told we had to pay for it all, even though we had been trying to get the check well before the entrees arrived at our table. 

So, nearly an hour after we had been seated, we went home $25 lighter, with no meal to show for it.",,status,,2018-02-10 04:00:18,1,2,0
84917689333_10156122812649334,"Treating WWII Vet with respect. 
Going above and beyond. 
Making a person feel good to eat here.",,photo,https://www.facebook.com/photo.php?fbid=1921861901476655&set=p.1921861901476655&type=3,2018-02-09 22:11:33,1,1,0
84917689333_10156121831079334,"If your New Years resolution was to be more responsible with money, let us help. Introducing our new $1 Bahama Mama.",Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156121831079334/?type=3,2018-02-09 14:00:01,685,289,122
84917689333_10156119474564334,The Perfect Margarita. Only at Applebees.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156119474564334/?type=3,2018-02-08 18:52:00,666,191,71
84917689333_10156116804854334,"I would like to say thank you for the great time I had at your establishment in Crosby Texas after a long day of work. I ordered boneless buffalo wings that I couldn't eat because utensils was not brought to table which I thought was supposed to be standard practice. And then my
Grilled Chicken Ceaser salad with extra grilled chicken I ordered came with crispy chicken tenders cut up. In the end I some how ended up paying 4.11 for a tea that has a menu price of 2.79. It was a fabulous evening. Thanks for every thing!",,status,,2018-02-08 00:21:55,1,2,0
84917689333_10156116306354334,They have good food but there steaks have gotten smaller and there two much Dat on them for the price they charge the steaks better look better then they do and have less fat on them,,status,,2018-02-07 19:38:57,0,0,0
84917689333_10156116035319334,"If something sounds too good to be true, it usually is. But in this case a $1 Bahama Mama is all too real. #DollarMama",Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156116035319334/?type=3,2018-02-07 18:00:00,1063,353,264
84917689333_10156115007959334,And here is the bottom half of my email,,photo,https://www.facebook.com/photo.php?fbid=10155313235402405&set=p.10155313235402405&type=3,2018-02-07 10:55:21,0,0,0
84917689333_10156115006424334,Applebees; yet another retailer that makes absolutely no sense; I get an email today saying twice; once in the subject of the email and again on the bottom of the email that it is but one get one free today but then in the email in pictures it says buy one get one half off; so which one is it; if your gonna run a business do it right; now Im just annoyed.,,photo,https://www.facebook.com/photo.php?fbid=10155313234317405&set=p.10155313234317405&type=3,2018-02-07 10:54:47,1,0,0
84917689333_10156113303474334,Nothing beats saving while satisfying late night cravings with half-priced apps.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156113303474334/?type=3,2018-02-06 19:00:00,1581,193,78
84917689333_10156110446154334,The best taco recipe is the one that you don't have to make yourself.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156110446154334/?type=3,2018-02-05 17:21:01,1016,135,75
84917689333_10156107979424334,A burger. Inside a quesadilla. This thing is wild.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156107979424334/?type=3,2018-02-04 19:00:00,1015,208,171
84917689333_10156107545924334,I absolutely believe this has been the worst restaurant and servers ever. Manger doesnt seem to interested in helping! Dont think we will ever go back to the Bessemer location. Had to ask 3-4 time to get ranch dressing and sweet tea refilled. Totally unacceptable!!!,,status,,2018-02-04 15:45:46,0,1,0
84917689333_10156107315954334,Suns out buns out.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156107315954334/?type=3,2018-02-04 14:00:00,830,98,107
84917689333_10156107065059334,to the applebees in superior wisconsin the riblets that i ordered were the best i've ever tasted plus i didn't need to add any ketchup to it it was perfect and ur honey barbecue boneless wings were tasty,,status,,2018-02-04 12:19:09,0,0,0
84917689333_10156105265539334,"Tonight was the worst experience I have had there. First of no line to be seated yet waited 5 mins for the hostess to return. Second no I silverware provided. Third 30 mins to get the appetizers, and additional 15 to get our entrees. Then the waitress was extremely scatter brained. Two other orders were incorrect when recieved. One was an undercooked steak, the other was an incorrect side brought out with the order. I get being busy, but this is the first experience I've ever had and I watched people walk out bc unsatisifactory services tonight. I'm extremely selective where I take my family to eat. At this point this establishment is no longer on my list.",,status,,2018-02-03 20:23:57,0,3,0
84917689333_10156105056509334,Wtf...really?!,,photo,https://www.facebook.com/photo.php?fbid=1708530919186301&set=p.1708530919186301&type=3,2018-02-03 18:35:16,3,6,0
84917689333_10156104929694334,A watch party without Boneless Wings? That's a flag on the play.,Timeline Photos,photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156104929694334/?type=3,2018-02-03 17:47:29,463,56,35
84917689333_10156104468659334,Had a late night dinner with my husband and son at Applebee's at Gateway Mall last night. Very good and had a great waitress.,,status,,2018-02-03 14:05:05,0,0,0
84917689333_10156102812424334,"I just returned from the Palmhurst, Texas Applebees and ordered the Sriracha Shrimp because they look so good in the picture and in the description. I'm not sure what scam that location is pulling, but the shrimp looked like a larger sized version of Gordon's Popcorn Shrimp, soggy, and not tossed in any form of a ""Sriracha"" sauce as depicted in your pictures. In fact, the shrimp were basically brown popcorn shrimp drizzled with a small amount of a Chipotle/Southwest ranch type sauce. They were horrible and we sent them back. And the Quesadilla Burger was nothing more than meat and cheese with a small amount of sauce; none of the other ingredients were present ON the burger. Instead, a monster piece of white lettuce with 2 slices of tomatoes, 3 soggy red onion rings, and 3 pickle chips were brought on a side plate like a bizarre salad.  This really needs to be addressed because at this point, it was false advertisement, and shows a complete lack of consistency in your products.",,status,,2018-02-02 23:49:19,2,1,0
