status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares
7854678793_10156106992423794,"b'Thanks to Red Robin To-Go, you can totally satisfy your cravings on Valentine\xe2\x80\x99s Day. \xf0\x9f\x98\x89 Get yours at http://bit.ly/2FUtfh5.'",b'Timeline Photos',photo,https://www.facebook.com/RedRobin/photos/a.175207518793.119904.7854678793/10156106992423794/?type=3,2018-02-10 14:26:00,442,48,16
7854678793_10156104157078794,b'Our favorite winter competition? The Bottomless Root Beer Float challenge.',b'Bottomless Root Beer Float Challenege',video,https://www.facebook.com/RedRobin/videos/10156104157078794/,2018-02-09 15:17:26,221,60,29
7854678793_10156097571553794,"b'Yes sir, the Sir Acha Tavern Double is delicious. And it starts at only $6.99!'",b'Timeline Photos',photo,https://www.facebook.com/RedRobin/photos/a.175207518793.119904.7854678793/10156097571553794/?type=3,2018-02-07 13:57:00,406,64,34
7854678793_10156092481258794,b'Enjoy your Red Robin To-Go: order.redrobin.com',"b""Red Robin Gourmet Burgers's cover photo""",photo,https://www.facebook.com/RedRobin/photos/a.10150690146538794.415054.7854678793/10155963951623794/?type=3,2018-02-05 15:07:54,176,20,14
7854678793_10156086307678794,"b'Well hellllooo there, Gooey Chocolate Brownie Cake.'",b'Red Robin Gooey Chocolate Cake',video,https://www.facebook.com/RedRobin/videos/10156086307678794/,2018-02-03 12:51:22,548,88,101
7854678793_10156084789948794,b'Please get a \xe2\x80\x9clight\xe2\x80\x9d salad dressing option! Crazy that you don\xe2\x80\x99t have one!',,status,,2018-02-02 22:54:11,0,0,0
7854678793_10156081386473794,b'Score a burger win! Get a FREE $10 Gift Card when you cater with Red Robin for the big game. http://bit.ly/2DS5NAo\n\nValid 2/2 - 2/4 at participating locations.',,video,https://www.facebook.com/RedRobin/videos/10156081386473794/,2018-02-01 16:11:17,111,14,22
7854678793_10156075551693794,b'Sweet.birthday dinner YEA!!!!!!!!!',,status,,2018-01-30 14:16:45,0,0,1
7854678793_10156073431373794,b'we need a RR closer to 717/hanover',,status,,2018-01-29 20:44:12,0,0,0
7854678793_10156072397283794,"b""Just got DOUBLE charged at Red Robin in Everett WA.  Paid once at their Kiosk, but it said something was wrong.  Told me to try again.  But the money came out of my checking account right then - I was able to look up my checking account and see the money was gone.  I couldn't get a receipt, and called the waitress who called over the manager.  I showed the manager and the waitress our account.  The manager said there was NOTHING SHE COULD DO, so she charged us again. We have a large family, so it was a big bill to begin with.  $189 with tip and tax.  (The bill seemed high, but looked right.)  Now it's double that.  SO out of our account this morning, was $360 for burgers.  You better believe I'm upset.""",,status,,2018-01-29 13:30:33,4,2,0
7854678793_10156072362083794,"b'Normally, I like Red Robin. I eat at your Columbia, MD store. Last night, we celebrated my nephew\'s Birthday at your Newnan, Georgia store. What a disappointment.\n\nSeveral people\'s food came out cold. Refills of drinks and bottomless food never came. All around inattentive service. But the worst part was that I ordered something off the menu (I am vegan) that was literally purported to be vegan. ""Order the veggie burger vegan and get it with bottomless broccoli."" I asked for my veggie to come vegan. The first time it came with cheese on it and with fries. I sent it back and repeated that I wanted it vegan. The second time it came with mayo and fries again. At this point, I just told them not to bring anything but just to take it off the check. \n\nOne of the other guests (another aunt) manages another restaurant in the area. She tried to talk to the manager to get this all addressed. Apparently, they took a slight amount off both checks. But the manager never came by our table. He didn\'t seem interested in making things right and there was no apology from him and barely one from our server.\n\nEveryone else at the table ate their food while I sat in front of an empty place setting. How embarrassing and uncomfortable. I ended up going to Subway and getting a salad on our way home. \n\nI am disappointed and saddened by the treatment we received and by the lack of service and redress once we made the manager and the server aware of the issues.\n\nCertainly, I will not go to the Newnan store again, and I will now need to think about whether or not to go to any of your other places if this is the level of service we can expect in the future.'",,status,,2018-01-29 13:17:42,0,1,0
7854678793_10156072348133794,b'Which bottomless fry upgrade do you want more of - Sweet Potato or Garlic Parmesan?',b'Bottomless Fry Upgrade.mp4',video,https://www.facebook.com/RedRobin/videos/10156072348133794/,2018-01-29 13:11:30,2167,1411,173
7854678793_10156067855648794,b'Ate here yesterday after giving it months of not eating at Red Robin due to food not good and bad customer service. Needless to say the food is still bad Im sure anyone can cook better at home and you took the tavern fries off the menu! Ugh',,status,,2018-01-27 20:47:34,1,1,0
7854678793_10156067162338794,"b'Just had THE BEST burger , THE BEST fries and friendliest service ever. It was an amazing lunch.\n\nYep. It was at 5 GUYS BURGERS AND FRIES.'",,status,,2018-01-27 15:43:23,2,0,0
7854678793_10156065322238794,"b""im having a real issue with ordering from you with doordash and since i cant find any way to contact you on your website i have to try here. i've tried to order from my local red robbin near disneyland a few times, the doordash site says delivery till 10:30 and i've tried to order before that time and each time had my order was accepted, but by the time the doordash person gets there the store is closed and they cancel my order. why would you accept an order and not let the driver in to complete it? other companies do just that. tonight i tried to order at 9;30 and was waiting, now i have complained to doordash about this before today not knowing whose fault this is but tonight it looked liked it was in progresss but after about 20 minutes or so i saw no progress on the app on my phone or the website, the delivery dashers phone number was there on my app and i called him only to hear that they told him i cancelled, i did not. i guess since i have complained through doordash about this i may be blacklisted or something, this is troubling to me, when i go to one of your stores i have always had great service and great food but now i am not sure if i will ever set foot in one of your stores again and i definitely wont try to order online again, its just been a bad experience for me, i doubt i will get an answer on this but i had to get this off my chest, sorry for my rant.""",,status,,2018-01-27 02:05:43,0,1,0
7854678793_10156064351073794,"b""I picked up an order last week. I always order 3 sides of bacon aioli with my meal. Got bacon bits in mayo(wtf?..took me days to get over it!). My friend just went to get an order and they told her they don't carry bacon aioli anymore. THIS IS UNACCEPTABLE!!! BRING BACK THE BACON AIOLI! I AM NOT SURE I WILL RECOVER FROM THIS ATROCITY!! FOR THE LOVE OF ALL THINGS DELICIOUS PLEASE BRING BACK THE CREAMY BACONY GOODNESS!\n\nPlease!!!""",,status,,2018-01-26 18:52:58,1,4,0
7854678793_10156063412678794,"b'I put my hand up to my lips. When I dip, you dip, we dip.'",b'Red Robin Creamy Artichoke & Spinach Dip.mp4',video,https://www.facebook.com/RedRobin/videos/10156063412678794/,2018-01-26 12:09:29,129,32,9
7854678793_10156063271103794,b'are you onion rings vegan?',,status,,2018-01-26 11:03:23,0,0,0
7854678793_10156061074833794,b'Just had dinner at our Roseville Red Robin and all I can say is...YUMMM!',,status,,2018-01-25 18:09:22,1,0,0
7854678793_10156060973273794,b'It\xe2\x80\x99s cold out there. Come in and Tai one on.',,video,https://www.facebook.com/RedRobin/videos/10156060973273794/,2018-01-25 17:17:17,55,12,8
7854678793_10156057216208794,"b'Our gluten-free buns are so good, you\xe2\x80\x99d never guess they\xe2\x80\x99re wheat-free. Can you guess which one it is?'",,video,https://www.facebook.com/RedRobin/videos/10156057216208794/,2018-01-24 13:28:24,1268,287,124
7854678793_10156055550168794,b'Interesting finding when I tried to pay today on the table console tonight in a RR outlet. I guess RR had good judgement of the math level of this country. Better fix this before people notice!',,photo,https://www.facebook.com/photo.php?fbid=142688776404741&set=p.142688776404741&type=3,2018-01-23 23:10:03,2,1,0
7854678793_10156054637538794,b'Which method do you use to eat your Taco Tavern Double?',b'Timeline Photos',photo,https://www.facebook.com/RedRobin/photos/a.175207518793.119904.7854678793/10156054637538794/?type=3,2018-01-23 16:42:00,235,82,15
7854678793_10156054098668794,"b""When you send out an email for a B1G1 free deal, or any other deal, it'd be great if you sent it out before lunch...  Just got back and now I see that I have an email from you.  Ah well.""",,status,,2018-01-23 14:00:08,0,0,0
7854678793_10156053917223794,b'Catering for the BIG GAME starts now! https://www.redrobin.com/catering.html',"b""Red Robin Gourmet Burgers's cover photo""",photo,https://www.facebook.com/RedRobin/photos/a.10150690146538794.415054.7854678793/10156053917008794/?type=3,2018-01-23 12:40:02,97,12,57
7854678793_10156052336623794,"b""What happened to fixing your app on Google play store? Can't do anything with it. My question is, those who did sign up last year, I hope you are still honoring those who are with the Red Robin club, for those who get a free burger for their birthday. Imo, your company owes that to its loyal customers.""",,status,,2018-01-22 23:20:52,0,0,0
7854678793_10156048940303794,"b'I developed extreme Celiac Disease after having 9 months of radical chemotherapy in 2011/2012.\nIf I eat at most fast food places I can end up in the ER. I was overjoyed when you opened a Red Robin near to me at the Palisades Mall, West Nyack, NY. I have eaten there (and at other Red Robins) on many occasions and only got sick once when I believe I was accidentally given a non gluten-free bun.\nYour Company impressed me - took serious notice of my complaint and took steps to ensure that it would not happen again.\nLOVE your burgers, the bottomless fries, your cocktails. Faithful Royalty Club member, but one question.\nWhy, oh WHY do you not have gluten free desserts? \nMentioned that to one of your servers recently and he said ""PLEASE ask the Company that - we get asked all the time"".\nRed Robin gets mentioned on my local gluten free FB Group regularly and has favorable commments on the ""Find Me Gluten Free"" mobile phone app.\nYou would be doing yourselves a BIG favor if you added gluten free desserts to your menu.'",,status,,2018-01-22 00:01:47,1,1,0
7854678793_10156047416153794,b'So I got a birthday coupon for a free gourmet burger. I don\xe2\x80\x99t eat red meat and so I called my local red Robin and asked if I could do clucks and fries instead. He told me I could do a chicken sandwich but not clucks and fries despite the fact that it\xe2\x80\x99s the same price. Really annoying and not great customer service!',,status,,2018-01-21 12:10:25,0,1,0
7854678793_10156046349303794,"b'Was at the Langley BC location  at around 4:30 or so tonight and you may want the, management staff to talk to the staff working as hostesses tonight (especially one by the name of Adalie) about how they treat guests of large groups. I was there tonight with my sister, her husband and their four oldest kids for my birthday and the birthday of one of my niece, and the hostess staff (specificly Adalie) on how dismissive they were to us and one or two other large groups. The management staff and our server (Nikkie I believe her name is) were amazing comped us some appies for the hour or so long wait to be seated'",,status,,2018-01-21 01:53:28,0,1,0
7854678793_10156044547798794,b'Our Four Cheese Melt makes it easy to be cheesy.',b'Four Cheese Melt.mp4',video,https://www.facebook.com/RedRobin/videos/10156044547798794/,2018-01-20 12:07:23,272,32,18
7854678793_10156042831618794,b'Your webform for adding credit to Red Robin Royalty club is not working. I need to add credit for my last visit.',,status,,2018-01-19 20:27:38,0,1,0
7854678793_10156042339568794,b'Any news when the Conway Arkansas location will be open?',,status,,2018-01-19 16:15:24,0,0,0
7854678793_10156041346423794,"b""I think it was very rude of your company to shove it in my face that the macaroni and cheese burger was delicious. I never had a chance to get it and I feel like saying something like that was a slap in the face. I don't understand why you would say that to me when I never even had the burger. I want an explanation as to why you brag about something that someone never has had and won't be able to get since you decided to discontinue it. I figure you could at least made the macaroni and cheese burger a permanent part of the menu but no you did not. I feel like you don't listen to the customers when they ask for you to keep certain food on the menu.""",,status,,2018-01-19 09:31:06,6,6,0
7854678793_10156039590318794,"b'I love the Red Robin ads that come through my Facebook news feed.  However, they now only pop up for a few split seconds and then totally disappear.  I do not know how to complain to Facebook about this.  I WANT your ads on my news feed.'",,status,,2018-01-18 16:47:33,0,0,0
7854678793_10156039586798794,"b'I love the Red Robin ads that come through on my news feed.  However, as of late, your ads pop up on my news feed for a few split seconds and then totally disappear.  I do not know how to complain to Facebook about this.  I love Red Robin.'",,status,,2018-01-18 16:46:07,1,0,0
7854678793_10156036501743794,"b'Hershey\xe2\x80\x99s syrup and vanilla soft serve, handspun and topped with rainbow-sprinkled love.'",b'Red Robin Classic Milkshake',video,https://www.facebook.com/RedRobin/videos/10156036501743794/,2018-01-17 15:25:19,659,60,40
7854678793_10156035508413794,b'Burger and fries were really good!',,status,,2018-01-17 08:50:49,0,0,0
7854678793_10156033468648794,"b'You could try to make your own Taco Tavern Double at home, or you could come in here and get the original, starting at only $6.99.'",b'Taco Tavern Tutorial',video,https://www.facebook.com/RedRobin/videos/10156033468648794/,2018-01-16 14:10:32,203,45,17
7854678793_10156032755788794,"b'Thank you so much for having such wonderful choices for folks on various types of eating plans.  Each one of our group of 4 was able to find something to suit our diet, and everything was fresh & delicious!  I chose the Wedgie Burger with a side of broccoli, and could not have been happier.  Our server here in the Nashua restaurant was very accommodating and patient with our many requests.  We will be back!'",,photo,https://www.facebook.com/photo.php?fbid=10155155488691828&set=p.10155155488691828&type=3,2018-01-16 08:33:57,0,1,0
7854678793_10156030701228794,b'Went to web site to leave unfortunate bad experience 1/1/2018...have sent like 3 or 4 followups to get a response...and here I am 2 weeks after the incident at our local Red Robin and I have not gotten anything more than a form letter stating you read and respond to all feedback....ref 00933957  \n\nref:_00Di0awLZ._5001Y10hyyM:ref',,status,,2018-01-15 12:13:58,0,0,0
7854678793_10156030701233794,b'Went to web site to leave unfortunate bad experience 1/1/2018...have sent like 3 or 4 followups to get a response...and here I am 2 weeks after the incident at our local Red Robin and I have not gotten anything more than a form letter stating you read and respond to all feedback....ref 00933957  \n\nref:_00Di0awLZ._5001Y10hyyM:ref',,status,,2018-01-15 12:13:58,0,0,0
7854678793_10156028247738794,"b""Let me know when you bring back the old Garden Burger.  The new Veggie Burger is... very underwhelming.  I'm not a fan.""",,status,,2018-01-14 13:59:15,6,2,0
7854678793_10156026522613794,"b'Thanks to the manager of the Nashua location for taking care of our online order last night!! Great food, and great service! With Rachel Lynn'",,status,,2018-01-13 20:51:08,1,1,0
7854678793_10156026089288794,b'BRING  THIS PASTA BACK AT TURLOCK CA LOCATION THANNKKK U',,photo,https://www.facebook.com/photo.php?fbid=1636781146378553&set=p.1636781146378553&type=3,2018-01-13 17:05:34,0,0,0
7854678793_10156025731978794,"b'Well what do you think of this for 62nd lunch, pls respond so I can book for next week'",,status,,2018-01-13 14:33:32,0,0,0
7854678793_10156025476908794,b'Our Bottomless Freckled Lemonade is like sunshine in a glass. #Yummm',b'Timeline Photos',photo,https://www.facebook.com/RedRobin/photos/a.175207518793.119904.7854678793/10156025476908794/?type=3,2018-01-13 12:40:01,345,33,13
7854678793_10156023902248794,b'I am so disappointed with your service tonight and your assistant manger at your gulf coast Fort Myers Florida location. First my 4 years dinner didn\xe2\x80\x99t come out till everyone\xe2\x80\x99s meal was over. I didn\xe2\x80\x99t complain or throw a fit I said I understand things happen. Then we made sure we told our waiter as soon as we sat down that it was my 8 years birthday and he is really looking forward to the song. Meals ends the waiter brings out the ice cream alone and says I couldn\xe2\x80\x99t get anyone to come sing sorry we are to busy to sing tonight. Then not even 5 minutes later all wait staff starts singing to a bunch of teenage girls. My husband told your manger Matthew Hollenbeck how that\xe2\x80\x99s not right. All he said was call Corp. no I\xe2\x80\x99m sorry I\xe2\x80\x99ll see if I can grab some staff. Nothing just call Corp and tell them to get me more staff. He totally miss the point you had staff for teenage girls but not a 8 year old who has been coming every year since he was one.',,status,,2018-01-12 20:27:40,0,2,0
7854678793_10156022364418794,"b'Still no iPhone app for loyalty rewards?  It\xe2\x80\x99s been a very long time since iOS 11 was released. Is it that hard to have someone write an app?  I used the old one regularly, but you failed to update it.'",,status,,2018-01-12 08:27:31,0,0,0
7854678793_10156020732548794,b'Was trying to take advantage of the training exercise on the website but when I click Make Reservation it fires me over to Yelp! Is it just a matter of first come first serve in those time periods?',,status,,2018-01-11 14:46:00,0,0,0
7854678793_10156016296638794,"b""Laying off all your expos and busboys to save money?   Won't see another dime from me,  hope it's worth it.""",,status,,2018-01-09 20:07:06,5,0,0
7854678793_10156015961043794,"b""I'd appreciate it if corporate management would address this.  Please understand that I am a long time customer and I have choices.  I can go elsewhere.\n\nEliminate the expos? That may explain why it seems to take longer and longer to get food that is further and further from what I ordered. Eliminate the bus boys next? That means the wait staff will have to clean and clear the tables which means it will take the hostess longer to find an empty table for me to sit at while I wait for the wrong burger.""",b'Red Robin will offset minimum wage hikes by canning busboys',link,https://nypost.com/2018/01/08/red-robin-will-offset-minimum-wage-hikes-by-canning-busboys/,2018-01-09 17:08:05,4,0,0
7854678793_10156015721838794,"b'New year, new meat! Swap the chicken on our Avo-Cobb-O salad for a juicy, pan-seared salmon fillet instead.'",b'Avo-Cobb-O Protein Swap',video,https://www.facebook.com/RedRobin/videos/10156015721838794/,2018-01-09 15:25:19,281,42,12
7854678793_10156013606863794,b'Your balloon skills are excellent. We just PCS\xe2\x80\x99d from Fort Bragg to Fort Campbell (611+ miles) and found this today. Our household goods were picked up on 22 Dec and delivered today and this balloon still had air! This really made us smile after a long day of unpacking. Sadly the closest Red Robin now is over 50 miles away so our little Red Robin lover will have to hold onto this one until we can visit again.',,photo,https://www.facebook.com/photo.php?fbid=10100320484249382&set=p.10100320484249382&type=3,2018-01-08 22:57:48,0,0,0
7854678793_10156012384303794,b'Finish the lyrics to this famous song to name this delicious burger.',,video,https://www.facebook.com/RedRobin/videos/10156012384303794/,2018-01-08 13:05:18,237,60,16
7854678793_10156009954488794,"b'My family and I had the worst dining experience at one of your restaurants on Friday. Almost two hours for carry out after your \xe2\x80\x9ccall center\xe2\x80\x9d didn\xe2\x80\x99t relay our order to the restaurant, and then when we show up to pick up our order, the restaurant had no idea that we placed an order and made it seem like we were bothering them just to get things figured out. Well, sorry for the inconvenience to you guys, we won\xe2\x80\x99t be going back. \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbb\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9'",,status,,2018-01-07 13:35:11,0,1,0
7854678793_10156007751308794,b'The people are so nice and the food is great at the red robin in Paramus nj',,status,,2018-01-06 15:32:18,0,0,0
7854678793_10156004931603794,b'Why did you change the Pig Out? It is basically a double cheeseburger now!',,status,,2018-01-05 15:23:08,0,0,0
7854678793_10156004894193794,"b'The restaurant ""go-to\'s""'",,status,,2018-01-05 15:02:51,0,0,0
7854678793_10156004620093794,b'Question we have made a reservation at your new winchester va location coming up next week we actually made two different ones under my name for 4 people each because we have a bigger family for two tables because i know each one is up to 4 people. Do i just print out both reservations even though they are all under my name the same name?',,status,,2018-01-05 14:13:59,0,1,0
7854678793_10156004586843794,"b'Jan 5th, 2018, I stopped in with my fiancee and her granddaughter. Riley promnptly the French Onion Soup and side Garden Salad and a Coors Light. As the Germans say, ""Mittagessen war koestlich!"" Lunch was delicious! A great place for lunch!'",,status,,2018-01-05 14:01:22,1,1,0
7854678793_10156004416193794,"b""Hi Red Robin social media team!  I purchased a gift card I still haven't received way back on December 1st.  My support ticket (261720) and multiple follow up inquiries haven't generated any response.  Do you know how I can get through to someone to get this fixed before escalating?   Thanks much!""",,status,,2018-01-05 12:28:35,0,1,0
7854678793_10156004263843794,"b'When you want a hot body, but you also want burgers.'",b'Resolution: Burgers',video,https://www.facebook.com/RedRobin/videos/10156004263843794/,2018-01-05 11:15:28,684,144,110
7854678793_10155999746593794,b'We ate at a Red Robin about two weeks ago and had a terrible experience. I left the review with zero response or follow up. So disappointed.',,photo,https://www.facebook.com/photo.php?fbid=10155551799888303&set=p.10155551799888303&type=3,2018-01-03 22:20:06,0,2,0
7854678793_10155998287653794,"b'Still waiting for a Red Robin to come to Lafayette Indiana , Can you tell me if you are still planning to have a restaurant here and when?'",,status,,2018-01-03 11:03:12,0,1,0
7854678793_10155997710178794,"b'Wanted to write a quick thank you to the Bloomington, MN location for the great meal and service, as well as being accommodating to my service animal.  It was nice to get out with some friends for the evening.  Thank you again.'",,status,,2018-01-03 06:01:31,0,1,0
7854678793_10155996797363794,"b""I don't eat burgers and got a gift card for Christmas.   Trying to view your menu and it is not user friendly.  I don't care about your categories or pictures....I just want a list of what you have.   Just a list.""",,status,,2018-01-02 19:54:37,0,1,0
7854678793_10155995537903794,b'do you just ignore messages? what is a free sneak preview what can you order get for new winchester va location coming up???',,status,,2018-01-02 10:55:20,0,2,0
7854678793_10155992684638794,b'are you open today?',,status,,2018-01-01 07:05:48,0,0,0
7854678793_10155990368318794,"b""We're open! Stop in and burger pre-game before your champagne campaign. #NewYears""",b'RRBP077769_17_RR_Dec_Social_NYE_Pre-Game r2.mp4',video,https://www.facebook.com/RedRobin/videos/10155990368318794/,2017-12-31 14:10:41,493,37,10
7854678793_10155987661218794,"b""Very disappointing. My wife has an intolerance to mayo and pickles. She requested her sandwich without those items. this fell on deaf ears. Her sandwich had both items, didn't realize it until we got home and looked at the sandwich we brought home. unfortunately she got sick from those items on her sandwich. Didn't think we would have to dismantle the sandwich to check. WE KNOW BETTER NOW!""",,status,,2017-12-30 14:56:12,0,1,0
7854678793_10155987403528794,b'What\xe2\x80\x99s your favorite way to celebrate National Bacon Day?',,video,https://www.facebook.com/RedRobin/videos/10155987403528794/,2017-12-30 13:20:25,664,53,46
7854678793_10155986935178794,"b""$11 salad but where's the dressing? Oh wait it didn't have any! The location messed up a little over a year ago and decided to try again last night.  Our table had a $133 order and our waiter laughed at me when I showed him my toast which was a crouton topped with a tablespoon of garlic, never asked how the meal was, was nowhere in sight when our table and another table spilled drinks, took 10 minutes for to go boxes and I had to ask someone else for check. Maybe a year wasn't long enough.  I should've taken my guest from out of town, the other 3 somewhere else and the to go order for someone who was working in a hospital somewhere else!  How embarrassing and disappointing! Oh and by the way I finally got my dressing when I asked for a to go container!""",,photo,https://www.facebook.com/photo.php?fbid=10154897733106216&set=p.10154897733106216&type=3,2017-12-30 09:46:34,1,2,0
7854678793_10155986210143794,"b""The original Red Robin was great; The service came with a smile, employees wore a uniform, the food was hot, the kitchen sounded like a kitchen and not a receiving-dock with pallets and pans being thrown against walls or floor. I miss the old days. Now, it's just yuck.""",,status,,2017-12-30 01:00:30,0,1,0
7854678793_10155986195688794,"b""I think you need to rethink your to go strategy or rethink who is responsible for to go orders. I went to my local location after ordering to go and was quoted that my food would be ready in 15 minutes. I arrived 3 minutes before and proceeded to wait 35 minutes while the person responsible for to go orders took orders that were after mine and gave them their food, gave other people the wrong food or food that wasn't right, and never once acknowledged that I or other people were there.\n\nThat was a bad experience and when I asked to talk to the manager he was rude, said that the quoted time was wrong and that it was taking longer. That would be fine if we didn't see the person taking 5 minutes or more to get change for the person that ordered after us. If I were a manager I would have at least said sorry for the delay and asked how he could help us but he didn't care. I've been to many Red Robins, had up and down service, but never a manager that responded and acted that bad. \n\nIf you quote someone a time and after 35 minutes past that time they don't have their food then you should be doing some kind of a discount or compensation for the wait or else people are going to be skipping Red Robin for other restaurants.""",,status,,2017-12-30 00:45:31,1,2,0
7854678793_10155985314318794,b'Red Robin....I am sooooo disappointed in ur decision to take the boca patty off ur menu and replace it with a mushy vegetable burger.  So nasty!  U were my favorite restaurant up until now...not coming back until the boca does!  \xf0\x9f\x98\x9d',,status,,2017-12-29 15:13:07,3,0,0
7854678793_10155983806448794,b'Might want to check your table kiosk in your Escondido store. I used my Amex there there a few days ago and it got skimmed. Just got call from Amex my card has been compromised. Narrowed it down to your restaurant.',,status,,2017-12-29 00:44:59,0,1,0
7854678793_10155982984718794,b'No other way to contact Red Robin but I had to tell you that your new version of the vegetarian burger is just awful. I wish you would have stayed with the old version of the veggie patty. That burger was delicious; this new version makes me want to throw up. Horrible taste!',,status,,2017-12-28 17:26:30,5,0,0
7854678793_10155982978053794,b'This was one of the worse burgers I have ever had.  Terribly overpriced for a thin burger which is already prepared.  Basically a fast food burger for $11.00.',,status,,2017-12-28 17:22:30,0,1,0
7854678793_10155982179768794,"b'THE BOAT: is Seeking Sponsors to help provide Veterans with Fishing Trips and Free Ash Scatterings at Sea\nWould you help by donating your company\xe2\x80\x99s products, services or cash donation?. Join the group and Share this with all your friends!\nhttps://www.facebook.com/groups/945320308893705'",,status,,2017-12-28 11:02:47,0,0,0
7854678793_10155980556543794,b'New Year\xe2\x80\x99s resolution: Eat more burgers.',b'Red Robin Gourmet Burgers',link,https://www.redrobin.com/,2017-12-27 16:50:00,226,16,14
7854678793_10155980072303794,"b""It's been several months since our family has been to your restaraunt since Red Robin took away the only vegan burger option, which btw the mgr. and waitress both said were very popular and even they didn't understand why the Boca burger was being pulled.  Will Red Robin be offering the Boca burger burgers again?""",,status,,2017-12-27 13:36:45,5,1,0
7854678793_10155979927703794,"b'Loaded with tangy BBQ pulled pork, Cheddar cheese, dill pickle planks, tortilla strips and more, the limited time burger is boss. #BBQBossHog'",b'Timeline Photos',photo,https://www.facebook.com/RedRobin/photos/a.175207518793.119904.7854678793/10155979927703794/?type=3,2017-12-27 12:31:02,392,35,29
