status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares
79746038702_10156053222213703,"b'Made a reservation for 22 people and was assured by Cameron, the manager that we would be served and on our way within an hour and a half ~no problem.  We had a play to get to.  All were on time but only 1 server taking drink and dinner orders.  Needless to say we were late getting served and even with my help bringing checks and credit cards up to the manager we were not only rushed but late to our play.  Food is consistently good;  will not go back when I have a time crunch'",,status,,2018-01-29 13:05:05,0,2,0
79746038702_10156045316738703,"b'When are you going to finish and open the CPK in Cool Springs, south of Nashville, TN?'",,status,,2018-01-26 20:48:09,0,1,0
79746038702_10156045049848703,"b""WOULD LOVE TO WIN THIS FOR VALENTINE'S DAY FOR ME AND MY HONEY!""",,status,,2018-01-26 19:01:12,1,1,0
79746038702_10156042819358703,"b""Valentine sweet deal for two sounds great.  We'll be there!""",,status,,2018-01-26 01:29:46,0,1,0
79746038702_10156042818058703,b'Love CPK!!!',,status,,2018-01-26 01:28:47,0,0,0
79746038702_10156042560503703,"b'The crew at the Scarsdale NY location always goes over and above with great food and service. The staff makes sure you feel valued and have a great dining experience. If there is something new on the menu, it always is pointed out. They make it feel like you are dining in a local restaurant and NOT a chain. Marie,Maria,Dana,Taylor Alysia,Peggy, Alex and Jess are just a few of the phenominal ( staff) The new manager  graciously stopped by our table on my last visit'",,status,,2018-01-25 22:45:32,1,1,0
79746038702_10156035805018703,b'Bring back the Thai chicken frozen pizza it is awesome and none of your others are as good',,status,,2018-01-23 18:40:06,0,1,0
79746038702_10156010841043703,b'It all starts with love\xf0\x9f\x92\x9b #MLK',,video,https://www.facebook.com/californiapizzakitchen/videos/10156010841043703/,2018-01-15 12:00:00,29,5,4
79746038702_10155995871578703,"b'Sad experience at one of your restaurants this evening. Went in to order my favorite ""white pizza"" only to see it is no longer on the menu. I ordered the pepperoni instead and my husband ordered the bbq chicken. There was little, if any sauce on either of our pizzas. The only taste on my pizza came from the pepperoni. My husband\'s tasted like bland chicken with onions thrown on. I used to love coming here, but I don\'t think I will be returning. It is over priced, poor quality pizza.'",,status,,2018-01-09 00:20:54,0,1,0
79746038702_10155992470123703,"b'So a few days ago my family n friends n I decided to eat dinner at CPK Kapolei. We have been there twice for lunch and both experiences were great. This time we went for dinner. We were told the wait was about an hr. Which is usually fine,  90mins (1 1/2hr) goes by and my friend asked the front  how long more of a wait,  the lady in front told him there was 7 more parties ahead of you.  He comes back tells us that,  and at this point kids are starving. Mind you the entire back is empty, there were a few tables open when I looked in. We wait for another 20mins and still no call.  I approached the front and asked if she could give me an update,  she looked at me and couldnt give an answer. I then asked if I could place a order for the kids so that it could be ready when we sat since kids were starving. She said ""no"", I then asked for a manager explained to her what was going on and how long we waited (1hr 50mins ) and then she seats us a few minutes later.  Next we order water,  1 beer,  and our food since we all knew what we wanted. The waitress was not the issue here at this point.  We ask for bread and she said it was still being baked. 30mins go by, NO beer, NO bread. 45mins go by.. and a plate of bread comes,  1 piece for each person.  We ask for more since we still had not received our food,  she states again.. its being baked.  Food comes out almost 50mins after being sat. Burnt n overcooked food! At this point kids were beyond starvning and ate the crispy burnt pizza,  i recieved Salmon took one bite and was so disappointed on how dry it wasit was overcooked ..i couldnt eat it. My husband steak wasn\'t medium cooked, but he was starving and just ate it. My friends eggrolls n pizza was also burnt. We didn\'t end up eatting the 1 pizza, egg rolls nor salmon. Finally the beer comes in and get this!!! It comes 1/2 glass full,  waitress states the keg needs to be changed out. Mind you 50mins later after being sat it took 1/2 glass drink to come out along with Overcooked burnt food.  Worst ever and to make matters worst we returned the food and they only took it off the bill. Still ended up paying for an over cooked steak, burnt pizza and a 1/2 of beer...all for 3hrs\xef\xbf\xbd. Guess we will be staying at the CPK at Pearlridge.'",,status,,2018-01-07 13:40:31,0,0,0
79746038702_10155982295483703,"b""#RecipeOfTheDay: Banh Mi Power Bowl\xf0\x9f\x92\xaa\xf0\x9f\x8c\xbf\nGet ready for a protein-packed powerhouse at CPK --or at home!\n\nFeatured in People's newest issue hitting newsstands this Friday\xf0\x9f\x98\x8d!\n[http://people.com/food/california-pizza-kitchen-banh-mi-power-bowl/]""",,photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155982295223703/?type=3,2018-01-03 16:13:13,106,12,28
79746038702_10155977752393703,,"b""California Pizza Kitchen's cover photo""",photo,https://www.facebook.com/californiapizzakitchen/photos/a.10150701980853703.423075.79746038702/10155977752368703/?type=3,2018-01-01 21:41:09,70,5,4
79746038702_10155973578378703,"b""2018, let's do this!\xe2\x9c\xa8\n#NewYearsEve""",,video,https://www.facebook.com/californiapizzakitchen/videos/10155973578378703/,2017-12-31 12:58:09,12,3,5
79746038702_10155965305873703,b'Save 30% off California Kitchen Pizza with Target Digital Coupon https://kcqpon.com/2pLqMCA',b'Save 30% off California Kitchen Pizza with Target Digital Coupon',link,https://kcqpon.com/2pLqMCA,2017-12-28 06:31:28,0,0,0
79746038702_10155950845193703,"b""Psst... It's okay to stare. \xf0\x9f\x98\x8d\xf0\x9f\x98\x8b\xf0\x9f\x8d\xb4\n\nA delicious look-back on new menu faves of 2017.\nWhich is calling your name?\xf0\x9f\xa4\x94""","b""Photos from California Pizza Kitchen's post""",photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155950831513703/?type=3,2017-12-27 16:00:00,81,9,12
79746038702_10215108256045034,"b'Not to be cheesy, but this dynamic duo\xe2\x80\x99s got it going on. \xf0\x9f\xa7\x80 \xf0\x9f\x98\x8d  Available now at participating locations #newCPK'",,video,https://www.facebook.com/californiapizzakitchen/videos/10215108256045034/,2017-12-27 15:53:33,203,21,10
79746038702_10155950656053703,"b'And most importantly, cherish your loved ones\xf0\x9f\x92\x9b \xf0\x9f\x8e\x84\n\nFrom our family to yours, Happy Holidays!'",,video,https://www.facebook.com/californiapizzakitchen/videos/10155950656053703/,2017-12-25 12:00:00,75,6,8
79746038702_10155920891993703,"b""CPK, please read # 3 and 5.  Still waiting for acknowledgement of your error and an apology for publicly treating me like a criminal.  This won't go away by ignoring it... """,b'Customer Service: 5 Reasons You Should Never Treat A Customer Badly - SylvianeNuccio.com',link,http://www.sylvianenuccio.com/customerservice/,2017-12-11 08:39:12,0,0,0
79746038702_10155910627708703,b'Dear CPK. I would love to eat your Pizzas again but I am a Vgan now and prefer well made Vegan Pizza with Vegan cheeze. :) would you move that way in the future?',,status,,2017-12-07 11:56:03,1,0,0
79746038702_10214969724421830,"b'Because we\xe2\x80\x99ve all been \xe2\x80\x98nice\xe2\x80\x99...right?\xf0\x9f\x98\x89  Get a $20 promotional card, when you purchase $100 in gift cards, now through 1/1/18.'","b'Why thanks, Santa! \xf0\x9f\x8e\x81'",video,https://www.facebook.com/californiapizzakitchen/videos/10214969724421830/,2017-12-06 09:38:43,216,23,43
79746038702_10155907030153703,b'Every night I go to my local safeway and buy the four cheese or white pizza frozen pie. I love them so much and cant get enough! I tell all my friends to try them. Best frozen pizza Ive ever had!',,status,,2017-12-06 04:30:57,2,0,0
79746038702_10155904943468703,"b'I\xe2\x80\x99d post a picture but it\xe2\x80\x99s gone... we\xe2\x80\x99ve now consumed 2 gluten free BBQ chicken pizzas from the freezer section made by CPK. It is my go-to pizza now, even over carry out GF pizzas in my area and ones that I make at home. Thank you!!!'",,status,,2017-12-05 11:03:09,1,1,0
79746038702_10155902142388703,b'Maya Panahi',,status,,2017-12-04 12:36:18,0,0,0
79746038702_10155897620798703,"b'I hope you will start offering some vegan options soon. There are so many great ways to cook vegan... and so few choices where we live for vegans. If you were to offer some exciting vegan dishes, then my family would certainly go back to eating at your restaurants.  8-)'",,status,,2017-12-02 20:33:27,0,0,0
79746038702_10155889064408703,b'One for you. One for me.\xf0\x9f\x8d\x95\xf0\x9f\x8e\x81\xf0\x9f\x98\x89\n\neGift Cards available at http://bit.ly/CPKegift.\n\nPRO TIP: Give $100. Get $20. Receive a $20 promotional card for every $100 in gift cards purchased. Gift cards must be purchased now through 1.1.18. $20 promotional cards valid 1.8.18 \xe2\x80\x93 2.25.18.\n\n\xf0\x9f\x93\xb7: The Girl From Vegas by Amanda Pamblanco',,photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155889063248703/?type=3,2017-12-02 15:00:00,34,8,5
79746038702_10155896592968703,"b'The staff was very friendly and great customer service.  My Babe liked the Chicken BBQ Pizza.  I liked their Chicken Tequila Fettuccine, however, it would be great if they put more chicken meat on it.  Chicken meat is not too expensive at the supermarket.'",,status,,2017-12-02 12:08:26,0,1,0
79746038702_10155896195863703,"b'We were so disappointed to see that you STILL don\'t have a vegan entre other than salad (and even most of those have meat).  Since the menu changed this past spring, we had stopped going to the restaurant.  Last night we had an out of town visitor who wanted to go so we did.  Unlike the last time, it was impossible for the kitchen staff to provide pasta with any vegetables.  We could however purchase one of the meat based entrees without the meat (but we\'d still pay for it).  Talk about a money grab!  \n\nOur out of town guest wanted a small side salad but only expensive half salads were available - she wanted without the bacon and other high calorie items and asked to substitute plain veggies which was also denied.\n\nThe wait staff was cordial. and really tried to be helpful going back to the kitchen a few times to see what they could do.  He seemed genuinely sad when the answer was basically ""nothing"".    When I talked to the person who appeared to be the manager, he said they\'ve had similar complaints before but didn\'t really seem to care.    \n\nUntil I see a menu change announcement, you\'ve lost three customers.'",,status,,2017-12-02 09:13:19,0,0,0
79746038702_10155892003618703,b'I hope that California Pizza Kitchen will soon make available pizzas with vegan cheese.',,status,,2017-11-30 19:14:28,0,0,0
79746038702_10155891024198703,b'How about adding vegan cheese as an option?',,status,,2017-11-30 11:24:00,0,0,0
79746038702_10155890786793703,"b'Please consider adding vegan cheese! For those with ethical, dietary preferences and those with allergy restrictions!\n\nxoxo'",,status,,2017-11-30 09:15:48,0,0,0
79746038702_10155890706313703,"b'In August I held a fundraiser at California Pizza Kitchen under the pretext that a percentage of meals would be donated back to my non profit. \nDuring the event there were many displays of ""hospitality"", and ""customer service"" so I wrote reviews, positive emails etc. Boy was I fooled! It\'s now 2 days away from December and after tons of emails, phone calls, submitting and  resubmitting paperwork that I wasn\'t told was needed in the first place, and empty promises of ""I\'ll personally deliver to you"" and "" it will be here in three weeks"", and "" after extensive follow up, check was cut on 11/16 and will be here shortly"". Still no check. This is a horrible way of doing business. Never ever again will I do business, or dine in your restaurants.'",,status,,2017-11-30 08:23:57,0,1,0
79746038702_10155889234423703,b'Sure hope the pizzas in your restaurants taste better than your frozen pizzas.',,status,,2017-11-29 16:45:46,0,0,0
79746038702_10155888985293703,b'Hoping to see vegan cheese onthe menue somthat we can take family and friends to CPK for the holidays and beyond!',,status,,2017-11-29 14:36:21,0,0,0
79746038702_10155888983993703,b'Hoping to see vegan cheese on the menu at CPK So we can come and enjoy delicious pizza witvegan and non- vegan friends at Christmas and beyond!!',,status,,2017-11-29 14:35:23,0,0,0
79746038702_10155888944828703,b'YUP. Cauliflower fields forever\xf0\x9f\x98\x8d\xf0\x9f\x8d\x95\xf0\x9f\x8e\xb6\n\nDelicious sneak peek available at select locations.\nFind out more about this new slice of culinary innovation below with PopSugar.',"b'BRB, OMW to California Pizza Kitchen: They Have Cauliflower Pizza Crust Now!'",link,https://www.popsugar.com/fitness/California-Pizza-Kitchen-Cauliflower-Crust-44302850?utm_campaign=desktop_share&utm_medium=facebook&utm_source=popsugar,2017-11-29 14:15:00,69,17,6
79746038702_10155886255843703,b'Hey there! I miss visiting the Lenox Square CPK... bring in some vegan cheese and I\xe2\x80\x99ll be the first in line! Thanks \xf0\x9f\x8d\x95',,status,,2017-11-28 15:45:33,0,0,0
79746038702_10155884221213703,"b'Betty, Derrick, Raeanne, Taylor, Nicole....you ROCK!!!!!'",,status,,2017-11-27 20:12:14,0,0,0
79746038702_10155879025003703,b'great place to shop',,status,,2017-11-25 19:49:24,0,0,0
79746038702_10155871164848703,b'Tap\xf0\x9f\x91\x86. Tap\xf0\x9f\x91\x86. Done\xe2\x9c\x94\xef\xb8\x8f\n\n(Fuzzy slippers not included\xf0\x9f\x98\x89)\n\nbit.ly/CPKegift | #BlackFriday',b'Lmtd Time: Give $100. Get $20.',video,https://www.facebook.com/californiapizzakitchen/videos/10155871164848703/,2017-11-24 11:00:00,15,0,1
79746038702_10155871196448703,b'Eat. Drink. & Be Thankful\xf0\x9f\x92\x9b\n(wearing stretchy pants too is a bonus!\xf0\x9f\x99\x83)',,video,https://www.facebook.com/californiapizzakitchen/videos/10155871196448703/,2017-11-23 13:00:00,51,1,3
79746038702_10155865455588703,b'Ready for a sneak peek at our newest culinary innovation!? Deliciousness is coming to your table in early 2018. \xf0\x9f\x8d\x95\xf0\x9f\x8e\x89',b'California Pizza Kitchen Is Rolling Out Pizza Crust Made of Cauliflower',link,http://people.com/food/california-pizza-kitchen-cauliflower-pizza-crust/,2017-11-20 14:14:13,174,35,53
79746038702_10155863631378703,"b""I had the jambalaya pasta on Saturday, walked in took a short time. Had extra tomatoes on the side no crawfish. Fast forward till tonight Sunday. Call used curb side, gave the same order, but add 1 extra jambalaya with crawfish. Extra sauce for both w/tomatoes on the side. Lady comes to the car, they aren't labeled, no extra sauce for one, no tomatoes. Was charged for sauce and was told tomatoes are in the sauce. Totally displeased with the representative""",,status,,2017-11-19 21:29:24,0,1,0
79746038702_10155862828173703,b'Was extremely disappointed to find out you have discontinued the Pear and Gorgonzola pizza. That was my favorite. Please bring it back.',,status,,2017-11-19 15:26:45,0,1,0
79746038702_10155862766223703,"b'Had a great experience yesterday at dinner at the #CPKPacificViewMallinVentura.\n\nWe had the most attentive, sweet, and amazing server! My daughter and i were heading home from a day trip for a HS band comp from Riverside and were pretty exhausted. We stopped at the Ventura Pacific VIew Mall for dinner we were heading home to SB. Our food was great but the service was amazing. Our server Maria was just amazing!!! You need more Maria\xe2\x80\x99s at your place! She was attentive and happy!!\n\nThank you CPK the rest of our drive was easier!'",,status,,2017-11-19 14:52:12,0,1,0
79746038702_10155857817163703,b'Looking forward to your vegetarian pizza!',,status,,2017-11-17 19:32:21,0,1,0
79746038702_10155836128933703,b'The hottest couple this Fall? Seasonal Chile-Braised Short Ribs + Chipotle Mac \xe2\x80\x98N\xe2\x80\x99 Cheese! \xf0\x9f\xa7\x80 \xf0\x9f\x94\xa5\xf0\x9f\x98\x8d Available at participating locations #newCPK',,photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155836128863703/?type=3,2017-11-17 11:29:21,621,93,43
79746038702_10155852878003703,"b""Please, please give us Vegan's a great pizza to buy from you all!!!!""",,status,,2017-11-15 21:47:24,0,0,0
79746038702_10155851912108703,"b""Cheeseless pizza just isn't the same with so many places offering a dairy-free cheese for their vegan & dairy-intolerant customers. My family loves CPK and I'd love to have family dinners here again. \n\nPlease add vegan cheese!""",,photo,https://www.facebook.com/photo.php?fbid=10155222535337309&set=p.10155222535337309&type=3,2017-11-15 14:13:44,1,0,0
79746038702_10155851659953703,"b""I love California Pizza Kitchen, but I went vegan almost 2 years ago and now I am not able to eat here.  It would be AMAZING if you could offer vegan options, using vegan cheese (it's just not pizza without cheese!!), and perhaps vegan sausage?  I really miss CPK!!!""",,status,,2017-11-15 12:27:00,1,0,0
79746038702_10155849982218703,"b""We went to cpk tonight for my wife's birthday meal. All she wanted was the Chinese chicken salad. Shame on you for ruining her birthday""",,status,,2017-11-14 21:04:35,1,10,0
79746038702_10155849711933703,b'please use vegan cheese...be kind!!!',,status,,2017-11-14 18:52:50,1,0,0
79746038702_10155849008653703,"b""There's a California Pizza Kitchen in the Walt Whitman Mall in Huntington, NY that is 10 minutes from my home.  When CPK offers a vegan cheese option, I'll return to being one of their patrons.  I previously called the manager of the restaurant in Huntington Station to urge him to pass this message along to top management, and I await the day when vegan cheese pizza will be available for customers at all their locations.""",,status,,2017-11-14 13:31:28,0,0,0
79746038702_10214794177233260,"b'Early birds only!\xf0\x9f\x90\xa3 \nGet an ADDITIONAL $10 bonus card with your complimentary $20 promo card, when you buy $100 in gift cards now through 11/22/17.'",b'Buy Early & Get ($10) More! \xf0\x9f\xa4\x91',video,https://www.facebook.com/californiapizzakitchen/videos/10214794177233260/,2017-11-13 17:40:10,50,0,8
79746038702_10155845035753703,b'there is demand for vegan cheese pizza.  i would appreciate CPK making it easier to eat vegan food at your national chain! Thank you!',,status,,2017-11-13 00:52:46,2,0,0
79746038702_10155842052018703,"b'Please reduce animal suffering, help the environment and improve the health of your patrons -- offer vegan cheese please!'",,status,,2017-11-11 21:04:27,0,0,0
79746038702_10155841775953703,"b""Our daughter turned 8 and what better way to celebrate than with a Saturday brunch with her friends.  Making pizzas and memories and loading up on sweets too!!! \n\nThank you so much CPK for the unique party experience and awesome customer service from the staff at the Glendale, CA location.  \n\nThe aprons were awesome enough for her guests, but the priceless look on her face to get a custom embroidered chef's coat was utterly amazing.  \n\nYou guys rock!!!""",,photo,https://www.facebook.com/photo.php?fbid=10155133883873927&set=p.10155133883873927&type=3,2017-11-11 18:54:22,6,1,0
79746038702_10155841016873703,"b""Because freedom isn't always free. We humbly salute our brave #heroes. From the bottom of our hearts (and pizzas), we thank you \xf0\x9f\x92\x9b\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #veteransday""",b'Timeline Photos',photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155841016873703/?type=3,2017-11-11 13:01:01,98,2,9
79746038702_10155839156083703,"b'Tonight I enjoyed dinner at California Pizza with Tom and my sister, Lynn, who uses a portable oxygen concentrator transported on top of a walker.  Dinner was great, service wonderful and when we were about to leave, another customer complained about the space the walker was taking.  Kudos to the California Pizza staff who apologized to my sister and explained to the other patron why it was ok for the walker to take up space.  Not everyone is so understanding of those with special needs.  Thanks again California Pizza in Sarasota, FL.'",,status,,2017-11-10 21:06:05,5,2,1
79746038702_10155838937433703,"b""First, and probably last, time I decide to try one of your pizza's....the Roasted Garlic Chicken pizza. Highly dissatisfied with the quality of this high-dollar pizza. Not enough sauce, bare spots on the crust, minimal chicken and very bland flavor! Oh, there was plenty of garlic but dumped into just a few spots. This is the pre-baked photo...can't really tell, so another pic is in comments.""",,photo,https://www.facebook.com/photo.php?fbid=10215253679362194&set=p.10215253679362194&type=3,2017-11-10 19:26:54,0,2,0
79746038702_10155838897818703,b'Randall Forell',,status,,2017-11-10 19:10:01,0,0,0
79746038702_10155838833648703,"b""Please offer a vegan cheese option!  There is no need to separate calves from mothers, isolate them in crates, kill the males, confine the females, and ultimately slaughter the mothers too, just to make delicious cheese. It's 2017, there are so many delicious plant based cheese options.  More and more people are rejecting the cruelty, environmental devastation and uhealthiness of dairy.  I promise your chain will make money if you get with the future (actually, the present) and use some Miyoko's mozzarella, or Daiya, or So Delicious, or make your own!  I make cashew mozzarella at home, quiet easily, and I'm not even a chef!""",,status,,2017-11-10 18:39:09,0,0,0
79746038702_10155838625323703,b'Can we get vegan cheese!!! Please!!!! \xe2\x98\xae\xe2\x9d\xa4\xf0\x9f\x8c\xb1',,status,,2017-11-10 16:57:47,0,0,0
79746038702_10155838539633703,"b""Please bring vegan cheese to your pizzas and I'll be there everyday :)""",,status,,2017-11-10 16:27:17,0,0,0
79746038702_10155838531248703,b'Gift card ordered and was suppoed to have included a $20 bonus card but that has not been received',,status,,2017-11-10 16:22:55,0,2,0
79746038702_10155836971723703,b'I would love to be a customer if you would add vegan cheese!',,status,,2017-11-10 03:21:44,1,0,0
79746038702_10155836408478703,"b'Dear California Pizza Kitchen,\nCan you please provide vegan cheeses for our pizza?'",,status,,2017-11-09 21:02:04,1,0,0
79746038702_10155836259808703,"b""I used to love your Rosemary Chicken Potato Pizza but then I went vegan. I'm not sure if it's still on your menu but if you add vegan cheese, I could go and find out and leave off the chicken. Or order a different vegan pizza. \xf0\x9f\x98\x80\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f""",,status,,2017-11-09 19:30:45,1,0,0
79746038702_10155834045413703,"b""I'm vegan, and I love pizza!""",,status,,2017-11-08 23:22:51,1,0,0
79746038702_10155833715783703,b'Please add Vegan options to your menu so the many Vegan and Vegetarian customers may have a choice and not have to dine elsewhere.',,status,,2017-11-08 19:57:09,2,0,0
79746038702_10155833160878703,"b'There are vegan pizzerias here in the San Francisco Bay Area,  and it would be easy for large pizza chains to offer pizzas with vegan cheese, imitation meats, etc. as an alternative. If shifting to a plant-based diet is as easy as using margarine in place of butter, it will make it easier for millions of Americans to transition to veganism. \n\nAttention: armchair activists! Through a slight change in lifestyle, we can save redwoods and rainforests, the ozone layer, and end global hunger, global warming, the energy, environmental, population and water crises. Abortion and war are the karma for killing animals, too!'",,status,,2017-11-08 15:45:42,2,0,0
79746038702_10155833158033703,b'Before becoming vegan I used to buy CPK pizzas all the time.  I would do so again if they carried a vegan option.  Please consider adding a vegan pizza to your products.',,status,,2017-11-08 15:43:36,3,0,0
79746038702_10155833011383703,b'vegan cheese',,status,,2017-11-08 14:33:18,2,0,0
79746038702_10155832983073703,"b'Please offer vegan cheese!  There are many people like me who have breathing problems, which are exacerbated by dairy.  Vegan cheese is delicious without the cruelty involved with dairy animals.'",,status,,2017-11-08 14:19:42,1,0,0
79746038702_10155832951063703,"b""The pizza looks great! But as someone who doesn't eat meat or cheese, it would be amazing if you guys could sell a vegan pizza.""",,status,,2017-11-08 14:02:28,2,0,0
79746038702_10155832871778703,b'Hello!  I would love to see a Vegan Pizza on your menu...is this possible?? Thank you!',,status,,2017-11-08 13:22:03,2,0,0
79746038702_10155832810053703,b'It would be great if you offered vegan cheese on your pizza and to shake onto pasta.... this is our new world emerging.. be a part of it....',,status,,2017-11-08 13:08:26,1,0,0
79746038702_10155830695233703,b'GET. READY. TO. FEAST\xf0\x9f\x98\x8d\xf0\x9f\x8d\xb4\n\nNew seasonals & faves are here!\nSee you soon\xf0\x9f\x98\x89 #newCPK',"b""Photos from California Pizza Kitchen's post""",photo,https://www.facebook.com/californiapizzakitchen/photos/a.90785803702.84244.79746038702/10155830687658703/?type=3,2017-11-07 17:45:48,121,25,19
