status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares
84917689333_10156130724729334,b'WE WILL NOT BE REDUCED TO RACIAL PROFILING IN ANY OF YOUR ESTABLISHMENTS!!! #boycottapplebees #blacklivesmatter #blackdollarsmatter \xe2\x9c\x8a\xf0\x9f\x8f\xbd',,status,,2018-02-12 18:42:42,1,0,0
84917689333_10156130559284334,"b""Hey Applebee's! I was thinking of stopping for dinner tomorrow night, but wanted to make sure I wouldn't be racially profiled and accused of stealing food the day before. Would you be able to help me out? Or should I tell my parents that we might get harassed? Thanks!""",,status,,2018-02-12 17:28:47,8,0,0
84917689333_10156130556079334,b'What is your response to incident with Alexis Brison at one of your restaurants? That experience was humiliating and traumatizing to this young girl. Fix it.',,status,,2018-02-12 17:26:41,1,0,0
84917689333_10156130530394334,b'I\xe2\x80\x99m tell y\xe2\x80\x99all right now you simply have to stay away from these low end establishments with an overwhelming number of hillbilly workers. You walk in and you\xe2\x80\x99re immediately given the side eye just because you\xe2\x80\x99re a POC. Please don\xe2\x80\x99t give these businesses your hard earn money!',,status,,2018-02-12 17:14:53,5,1,0
84917689333_10156130477099334,b'Nobody is trying to steal your garbage food.\n\nApologize and compensate the young lady. You know who I am talking about. And more than one person needs to be fired. We are not putting up with this crap any more.',,status,,2018-02-12 16:42:52,7,0,0
84917689333_10156130415769334,b'What is Applebee\xe2\x80\x99s Grill & Bar doing to prevent incidents like this?\n\n',b'WATCH: Applebee\xe2\x80\x99s workers in Missouri falsely accuse black women of skipping out on paying for food',link,https://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/,2018-02-12 16:15:58,5,0,0
84917689333_10156130364849334,b'The Backlash will be catastrophic due to your employees bigotry and ignorance...#North Kansas city location',,status,,2018-02-12 15:49:59,8,0,0
84917689333_10156130322514334,b'Just saw the horrible video of 2 young Black college students being kicked out of your restaurant in Independence Missouri. It is infuriating and racist. Are these the type of employees that you hire?! The waitress amd manager need to be fired immediately. No human being should be treated this way. I will no longer be a patron of this restaurant until action is immediately taken to remedy this situation. A public apology and restitution needs to be issued immediately to these young ladies.',,status,,2018-02-12 15:26:31,7,0,0
84917689333_10156130290334334,b'How do you plan to handle the situation that your employees out those two black women in?  Seems like they traumatized that young girl. And that patronizing cop? Ridiculous.',,status,,2018-02-12 15:09:24,7,0,0
84917689333_10156130234154334,b'I won\xe2\x80\x99t ever patronize at any of your establishments!! Toooo many racists \xe2\x80\x9cDonald Trump\xe2\x80\x9d tactics!!',,status,,2018-02-12 14:45:01,11,3,0
84917689333_10156130156639334,"b""I was coming to ask what in the hell you were going to do to fix the obviously racist behavior at one of your establishments, but it seems everyone's got me covered.""",,status,,2018-02-12 14:19:00,12,0,0
84917689333_10156130128674334,"b""Applebee's I am absolutely disgusted by the racism displayed in your restaurant. Accusing and calling the cops on black customers simply for being black is wrong and illegal  I hope you not only fire the employees involved but do some serious training and policy overhaul on how customers of color are treated. Get ready to lose business!""",,status,,2018-02-12 14:06:22,15,0,0
84917689333_10156130105144334,b'I am utterly DISGUSTED with how you allowed your customers to be treated.  I will not set foot in another of your restaurants and I will be sure to let everyone know how you handled this.  #boycottapplebees',,status,,2018-02-12 13:54:04,19,0,1
84917689333_10156130104699334,"b""So non-whites aren't welcome?""",,status,,2018-02-12 13:53:48,15,0,0
84917689333_10156130089409334,b'Are you going to address the 2 young ladies who were harassed and embarrassed by your employees?  I won\xe2\x80\x99t be spending a dime in your establishments until they are issued a public apology and admission of wrong doing on the business side.',,status,,2018-02-12 13:45:07,11,0,0
84917689333_10156129958074334,b'My family and I will not be going to any of your establishments again. This is racist and disgusting behavior by your employees.\nhttps://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/',,status,,2018-02-12 12:56:35,12,0,0
84917689333_10156129854419334,"b""It's racial profiling without evidence! Yet no one anticipated the pained reaction of the African American female college students. It hurts to be falsely accused with the threat of authority looming over you -- the realized moment when your life is no longer under your control.\n\nThe lack of professionalism of the officer or mall cop needs to be called into question also, for he also had the accountability to question the accuser to gauge the validity of the accusation before making an approach. Your staffer's description is seriously far too vague--one was seeking an African American to blame.\n\nApplebee's--you need to execute your actions publicly with acknowledgement of the questionable and ill-warranted actions of YOUR brand staff. To be dismissive without any accountability does a disservice to your staff, your patrons, and your brands...all while further victimizing the heart of these young women.\n\nSHAME ON YOU!!! And you wonder why there's a No Travel Warning for African Americans to venture into Missouri! You could be a conduit of unity and healing through this...but?""",,status,,2018-02-12 12:13:33,15,0,0
84917689333_10156129750364334,b'I will no longer support Apple bees after watching this video on how they treated this customer and I will make sure this video is shared on all my accounts !!\n',b'APPLEBEES Restaurant RACIALLY PROFILES Two College Student (Vid)',link,http://mtonews.com/55043-2-applebees-racial-profile/,2018-02-12 11:27:43,9,0,0
84917689333_10156129747909334,b'Ok.. So.. *adds Applebees to the racist establishments list*',,status,,2018-02-12 11:26:19,19,1,0
84917689333_10156129698889334,"b""It's time to boycott Applebee's.....\n""",b'WATCH: Applebee\xe2\x80\x99s workers in Missouri falsely accuse black women of skipping out on paying for food',link,https://www.rawstory.com/2018/02/watch-applebees-workers-missouri-falsely-accuse-black-women-skipping-paying-food/,2018-02-12 11:04:11,9,0,0
84917689333_10156129689939334,"b""Statement from Applebee's Grill & Bar""",,photo,https://www.facebook.com/photo.php?fbid=1738505479539484&set=p.1738505479539484&type=3,2018-02-12 11:01:08,3,1,0
84917689333_10156129685609334,b'Saqib hassan',,status,,2018-02-12 10:59:06,0,0,0
84917689333_10156129663289334,"b""http://mtonews.com/55043-2-applebees-racial-profile/\nYour food is mediocre!!! How dare you ....sorry trailer trash muthafukkas.....will make sure I never spend another dime at any Applebee's \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1""",b'APPLEBEES Restaurant RACIALLY PROFILES Two College Student (Vid)',link,http://mtonews.com/55043-2-applebees-racial-profile/,2018-02-12 10:50:28,4,0,1
84917689333_10156129591149334,"b""If one were too DINE and DASH why would they go back to the same location the next day? And in Applebee's Grill & Bar out of all places?!? LMAO. Your Missouri location needs a management check ASAP.  Your location must have cameras. Let\xe2\x80\x99s see the footage evidence if you have any. I BET you don\xe2\x80\x99t.....\xf0\x9f\xa4\x94\xf0\x9f\x98\xb3\xf0\x9f\x99\x84""",,status,,2018-02-12 10:27:29,15,2,0
84917689333_10156129360314334,b'I am absolutely DISGUSTED with your staff and management at the Independence Mall Location!! You guys owe those two ladies an apology!',,status,,2018-02-12 08:39:51,6,0,0
84917689333_10156129237784334,b'Just waiting on a statement....',,status,,2018-02-12 07:30:01,6,3,0
84917689333_10156128808879334,"b'What really boggles my mind, is this seems to have been going on since SATURDAY! Not a single post of apology or anything. You just lost thousands of dollars in revenue due to this crap.'",,status,,2018-02-12 03:08:00,6,4,0
84917689333_10156128586429334,b'Never putting another penny into Applebee\xe2\x80\x99s. They are racist and have the WORST service. Servers are always racially profiling I hope Applebee\xe2\x80\x99s catches a case soon and gets sued for all they have.',,status,,2018-02-12 01:03:32,7,2,0
84917689333_10156128548804334,"b'Would you care to explain the accusations against the college students dining and dashing. The accusations were simply built off of a ""skinny black girl who wore make up."" That\'s horrible and then they embarrassed them with cops and the waitress and store managers kicked these people out of the store. The student left balling in tears.... is Applebees racists? Do you guys profile now???'",,status,,2018-02-12 00:35:55,5,2,0
84917689333_10156128529839334,b'STOP EATING AT THIS RESTAURANT. THE ONLY WAY THEY WILL LEARN IS IF THEY LOSE MONEY',,status,,2018-02-12 00:23:34,3,3,0
84917689333_10156128501694334,"b""I eat here 1 to 2x a week after viewing that video, how that officer were mocking those ladies and the staff racially profiling I'll happily go elsewhere. i know I'm only 1 person but this is 1 less dollar y'all will receive""",,status,,2018-02-12 00:05:12,15,1,0
84917689333_10156128479544334,"b'Shameful incident in Missouri.The manager and waitress need to be fired, and you need new policies and cultural sensitivity courses implemented ASAP.'",,status,,2018-02-11 23:47:43,6,0,0
84917689333_10156128415309334,"b'Never supporting this place again. Yes, it does take one person to ruin it for everyone. Your team member,  you hired her, get her fired.'",,status,,2018-02-11 22:59:08,10,0,0
84917689333_10156128345449334,"b'What is this dressing? Its terrible. And it doesnt belong to my southwest grilled chicken salad \xf0\x9f\x98\xa3. My fiance went back twice.. twice. First time we got an oriental chicken salad in place of my southwest chicken salad (without chicken and without dressing) \xf0\x9f\x98\x92. Then we go back to get the correct salad after arguing that it wasnt the right salad. Now i have my southwest chicken salad (without tortilla strips) with the wrong dressing and with tortilla strips. I did try to use it, its just not good. Idk how you get it wrong twice. This was the murdock circle one in port charlotte, fl.'",,photo,https://www.facebook.com/photo.php?fbid=1876953635658487&set=p.1876953635658487&type=3,2018-02-11 22:16:57,0,1,0
84917689333_10156128317554334,"b""Y'all racist""",,status,,2018-02-11 22:00:14,3,0,0
84917689333_10156128188034334,,,photo,https://www.facebook.com/photo.php?fbid=594290217572909&set=p.594290217572909&type=3,2018-02-11 20:46:54,5,0,0
84917689333_10156128180714334,"b'Hi Francina- What you have described is far from what we expect for our guests and we\xe2\x80\x99d like the opportunity to address this situation with the franchisee. Please contact us here http://www.applebees.com/contact-us or by calling 1-888-592-7753(7AM-7PM, M-F CDT/CST) to speak with a Guest Relations representative directly so we can learn more.   \n\nThey responded to this  lady complaint!!'","b""Contact Us - Applebee's""",link,http://www.applebees.com/contact-us,2018-02-11 20:42:42,0,0,0
84917689333_10156128069569334,b'racist establishment. don\xe2\x80\x99t go to Applebee\xe2\x80\x99s.',,status,,2018-02-11 19:36:34,7,0,0
84917689333_10156128037019334,"b""After watching the video with the white waitress and the mall cop totally racial profiling those two black girls I will never patronize your restaurant again. Absolutely disgusting Behavior. Where was the manager while all this went on? It's not a big loss considering Applebee's sucks""",,status,,2018-02-11 19:16:50,10,2,0
84917689333_10156127985404334,"b""So this is a childrens menu burger.  So this actually is the second one that we got after the first complaint. So evidently you can't get a unburned burger on the kids menu.  Ok I get you don't want a child to eat under cooked meat,  but does it have to be burnt?? How is a 3 year old supposed to chew  this??? And to top it off the manager argued with me that it wasn't burnt. Hello I've been cooking for 20 yrs. Btw waitress was great.""",,photo,https://www.facebook.com/photo.php?fbid=2009971489042859&set=p.2009971489042859&type=3,2018-02-11 18:49:16,0,6,0
84917689333_10156127983854334,b'Rename yourselves to AppleSleazys. Losers',,status,,2018-02-11 18:48:41,5,0,0
84917689333_10156127974334334,"b""Leave Hawaii. Racism shouldn't be tolerated.""",,status,,2018-02-11 18:45:28,5,0,0
84917689333_10156127955729334,"b'I am so very disappointed with how your Black customers are treated at your Independence, Missouri location. You were my happy hour weekday locale with some friends of mine. I don\xe2\x80\x99t think we can return without feeling sick to our stomachs.'",,status,,2018-02-11 18:38:50,14,0,0
84917689333_10156127949579334,b'Concerning racial profiling in independence Arkansas. A independent cop and staff asked two women to leave while dining because they were black without further investigating the claim against them. You are guilty of racial profiling someone and harassing customers based on their skin color. I will not be dining there ever.',,status,,2018-02-11 18:36:15,7,1,0
84917689333_10156127711194334,b'I want to see action taken at the Applebee\xe2\x80\x99s location in Missouri. Fire the manager immediately! As for now I\xe2\x80\x99ll be taking my money to Chili\xe2\x80\x99s... we all know their food is better anyway plus it doesn\xe2\x80\x99t taste like RACISM AND HATE!!!!',,status,,2018-02-11 16:46:02,12,2,0
84917689333_10156127636559334,b'Racists!!!!!!!',,status,,2018-02-11 16:08:36,2,0,0
84917689333_10156127584564334,b'So are you going to address the two young African American college students that were racially profiled in your restaurant? I will NEVER eat at Applebee\xe2\x80\x99s again. Please address this.',,status,,2018-02-11 15:45:15,10,0,0
84917689333_10156127570054334,"b""So how are y'all addressing this racial profiling video??? Y'all don't care?""",,status,,2018-02-11 15:36:28,6,1,0
84917689333_10156127538959334,b'My family or friends will never eat there again Missouri',,status,,2018-02-11 15:19:02,4,0,0
84917689333_10156127458779334,"b""So sad y'all allow racist actions in your establishment Applebee's lost my money and support especially if I'm in KC \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e""",,status,,2018-02-11 14:43:46,4,0,0
84917689333_10156127436444334,b'No justice no peace...guess the pofiling is for just us...shared with the 800  + fb friends and asking to share with their friends',,status,,2018-02-11 14:34:34,4,0,0
84917689333_10156127398124334,"b""Hey facebook friends and family I need your help reposting this. Especially in black history month black people cannot continue to be treated this way. My friend and I were shopping at the independence center in independence, Missouri(Near Kansas City), when we were done we decided to get a bite to eat at Applebee\xe2\x80\x99s. About an hour into out dinner we were approached by a Independence police officer, a mall cop, and the restaurant manager. We were told that we were accused of eating and not paying for CHICKEN the day before (dining and dashing). Mind you that we have proof that can show our whereabouts and it\xe2\x80\x99s not even in our character to steal. After being mocked, humiliated, and embarrassed we were asked to pay for our food, leave, and not come back. After leaving, calls were made to the restaurant and the manager stated that our accuser remembered that there was a SKINNY girl and a girl who wore MAKEUP. In 2018 is this really what we\xe2\x80\x99re debased to? Our weight and whether or not we wore makeup. She could not recognize any facial features or any defining characteristics . This is a clear example of RACIAL PROFILING that should not be stood for. Just because we are black does not mean we are all criminals and I will not be treated as such. #repost Applebee's Grill & Bar""",,status,,2018-02-11 14:23:02,4,0,0
84917689333_10156127336089334,b'Shame on you!!!',,status,,2018-02-11 13:55:53,3,0,0
84917689333_10156127336054334,b'And if your server had been doing her job and paying attention then whomever it was probably wouldn\xe2\x80\x99t have had the chance to dine and dash....your problem is with your server who can\xe2\x80\x99t be attentive or remember faces...I\xe2\x80\x99m sure she\xe2\x80\x99s screwed up some orders with her bad memory. \nI\nWill\nNever\nEat\nApplebee\xe2\x80\x99s\nAgain!!\n\n#BoycottApplebees',,status,,2018-02-11 13:55:51,2,1,0
84917689333_10156127184784334,b'We are waiting for your reply on the disgusting racism and discrimination Alexis Brison endured at one of your locations.',,status,,2018-02-11 12:47:33,11,1,0
84917689333_10156127057434334,b'First of all... your food is disgusting and then you want to discriminate against a black woman??? You all will never see another penny of my money. Understand that part!',,status,,2018-02-11 12:06:43,7,0,0
84917689333_10156126913614334,b'#boycottApplebees \nYou need to do something about the staff at the restaurant in Independence Mall that profiled falsely accused and mistreated those two young ladies!  After the issue with the vet you would think you would have trained your staff better!  I guess you are telling the African American community you do not need or want our business!  You got it!',,status,,2018-02-11 11:29:08,9,0,0
84917689333_10156126749749334,"b""The racism displayed by your company is sad and pathetic. I'm done spending any money at Applebee's.""",,status,,2018-02-11 10:39:14,5,0,0
84917689333_10156126416929334,"b""Not only did we wait an hour and 45 minutes for food yesterday at the Applebee's grill & bar (11120 abercorn, savannah, ga),  but when we recieved our partial order it was terrible. Over cooked burgers and cold shrimp on my salad. A portion of our order had to be takin ina  to go box because it didnt come out in time to be eatin in the restaurant.  When I asked to speak to a manager 3 times about our bill she never came to the table. The waitress told me I could split the check myself at the table...when we hadnt even recieved part if our food yet and needed to leave! It was 2 pm! (We arrived at 12:15) It was total chaos and customers were walking out left and right. Eventually the waitress told us to leave and not worry about the bill since the manager refused to come speak to us. \nTo make matters worse when we got in the car so my friend could eat her to go burger it had hair in it! This restaurant needs to be shut down...it is almost laughable that the service was THIS bad. Pictures of hairy burger on comments.""",,status,,2018-02-11 08:08:51,2,7,0
84917689333_10156125928224334,b'This is 2018 it is too much going on in this world for you guys to be pulling stunts like that. I have a feeling just like H&M you will not be here much longer. We are not going to keep spending our money with you for you guys to embarrass us and treat us like we are beneath you. Enough is enough and soon you will see how tired people are of this.',,status,,2018-02-11 02:51:08,7,0,0
84917689333_10156125604254334,"b""Repost: Hey facebook friends and family I need your help reposting this. Especially in black history month black people cannot continue to be treated this way. My friend and I were shopping at the independence center in independence, Missouri(Near Kansas City), when we were done we decided to get a bite to eat at Applebee\xe2\x80\x99s. About an hour into out dinner we were approached by a Independence police officer, a mall cop, and the restaurant manager. We were told that we were accused of eating and not paying for CHICKEN the day before (dining and dashing). Mind you that we have proof that can show our whereabouts and it\xe2\x80\x99s not even in our character to steal. After being mocked, humiliated, and embarrassed we were asked to pay for our food, leave, and not come back. After leaving, calls were made to the restaurant and the manager stated that our accuser remembered that there was a SKINNY girl and a girl who wore MAKEUP. In 2018 is this really what we\xe2\x80\x99re debased to? Our weight and whether or not we wore makeup. She could not recognize any facial features or any defining characteristics . This is a clear example of RACIAL PROFILING that should not be stood for. Just because we are black does not mean we are all criminals and I will not be treated as\n\nhttps://m.facebook.com/story.php?story_fbid=406312049782736&id=100012118323171\n\n such. #repost Applebee's Grill & Bar""",,status,,2018-02-10 23:32:58,7,5,0
84917689333_10156125450029334,b'You have a sorry a** crew you need to get decent cooks and wait staff. No tip for you. Won\xe2\x80\x99t be going back.',,status,,2018-02-10 21:50:24,6,2,0
84917689333_10156125362574334,"b'Why is it that I\xe2\x80\x99m having yet another underwhelming experience?  Seriously, is lack of competence a job requirement?\n\nIn New Orleans, you\xe2\x80\x99re in awesome...here in Central Florida you\xe2\x80\x99re one of the worst in town. \xf0\x9f\x98\xad\xf0\x9f\x98\xa1'",,status,,2018-02-10 20:55:18,0,1,0
84917689333_10156125275914334,"b""Visited the location in Santa Fe, NM.  Our waiter, name not given was TERRIBLE (tall, thin build, dark hair in a shag cut).  We got our drinks, got our appetizer, had to ask for silverware to eat the appetizer.  Food came and that was the last we saw of the waiter.  Mind you we're still with our original fill on our beverages.  Never asked if we needed refills.  My food looked like it was haphazardly thrown together and my daughter's triple bacon burger was missing the BBQ sauce.  We would have complained to the waiter, if he ever bothered to show himself again.   We unhappily ate.  My husband finished his sofa and proceeded to drink my tea with me since no one was around for refills.  We paid at the kiosk (no tip) since he never brought us a check or asked if we wanted dessert.  Finally noticed we we're there as my husband filled out the survey on the kiosk and asked if we wanted boxes.  Brought two boxes and said have a good night or something with a thumbs up.  We've never had such a terrible experience there.""",,status,,2018-02-10 20:06:00,2,3,0
84917689333_10156124915239334,b'I like how we been waiting for a server at your one of your location in Charlotte at your University location and no one has shown up. Never got to order drinks',,status,,2018-02-10 17:18:50,0,1,0
84917689333_10156124777049334,b'Vacation is a state of mind. Especially if you\xe2\x80\x99re thinking about our $1 Bahama Mama. #DollarMama',b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156124777049334/?type=3,2018-02-10 16:12:01,1000,974,226
84917689333_10156123330424334,"b'I am not one to complain on social media, but my attempt at dinner tonight at your South Boston, VA left me incredibly upset. My complaint is long winded, but I felt you should have all the details. I am a mother of 17 month old twins, and, needless to say, we don\xe2\x80\x99t go out to eat often-maybe once or twice a month- so tonight was a treat. \n\nWe arrived a few minutes after 7pm as part of a party of 8 + two in high chairs and were seated promptly in a large corner booth, as the restaurant wasn\xe2\x80\x99t full. \nWe had to ask for high chairs again 20 minutes later, and when they arrived two servers told me they couldn\xe2\x80\x99t have high chairs in the aisle and moved us to the booth directly beside our group. Ok, no big deal...so we moved the 4 of us over. I ordered a tea and French fries to keep the twins busy because dinner was impromptu and I had come straight from the babysitter and had no snacks in their bag. Thankfully, those made it to us. \n\nApproximately 40 minutes after we ordered, and 10-15 minutes after my husband had to walk over and ask the hostess to help us get our check because of the lack of service, his salad arrived. We had already packed up the diaper bag, and I had gotten one of the twins out of the high chair and sat him in my lap while we waited to pay for the untouched salad, tea, and fries. The beer my husband ordered when we sat down, along with our appetizer, had never made it to us. Let me interject at this point that our twins were still I good spirits and had not been fussy, which is always a plus when you\xe2\x80\x99re going out as a family. \n\nRight after the salad came my entree, and I was going to ask for a box, but when our server brought it and rudely dumped it on our table, she disrespected my family by saying loudly enough for several tables to hear, in regards to the twin still sitting and the two high chairs, \xe2\x80\x9cThese things are in the way!\xe2\x80\x9d and pushed the empty one angrily (but wait, she\xe2\x80\x99s one of the two servers who moved us from one booth to the other...)\n\nAt this point I became very upset because her actions not only were uncalled for, but several tables started looking over at us. I stood up with the baby in my lap, grabbed the diaper bag, and walked to the waiting area by the front door to wait on my husband to pay.  It was at this point that twin started crying, so I walked out to put him in the car. \n\nMy husband\xe2\x80\x99s entree came as I was standing up to leave, and he told the server we were leaving and that he wanted to pay for the tea and French fries we ate, like he told the hostess 10-15 minutes before we got any of the entrees. A server called a manager over, and he told my husband we had to pay for it all because it was \xe2\x80\x9calready prepped.\xe2\x80\x9d So, my husband asked to have the two entrees boxed, to which he was told they couldn\xe2\x80\x99t because his entree had already been taken back to the kitchen. As the final blow, he was told we had to pay for it all, even though we had been trying to get the check well before the entrees arrived at our table. \n\nSo, nearly an hour after we had been seated, we went home $25 lighter, with no meal to show for it.'",,status,,2018-02-10 04:00:18,1,2,0
84917689333_10156122812649334,b'Treating WWII Vet with respect. \nGoing above and beyond. \nMaking a person feel good to eat here.',,photo,https://www.facebook.com/photo.php?fbid=1921861901476655&set=p.1921861901476655&type=3,2018-02-09 22:11:33,1,1,0
84917689333_10156121831079334,"b'If your New Year\xe2\x80\x99s resolution was to be more responsible with money, let us help. Introducing our new $1 Bahama Mama.'",b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156121831079334/?type=3,2018-02-09 14:00:01,675,285,121
84917689333_10156119474564334,b'The Perfect Margarita. Only at Applebee\xe2\x80\x99s.',b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156119474564334/?type=3,2018-02-08 18:52:00,657,190,71
84917689333_10156116804854334,"b""I would like to say thank you for the great time I had at your establishment in Crosby Texas after a long day of work. I ordered boneless buffalo wings that I couldn't eat because utensils was not brought to table which I thought was supposed to be standard practice. And then my\nGrilled Chicken Ceaser salad with extra grilled chicken I ordered came with crispy chicken tenders cut up. In the end I some how ended up paying 4.11 for a tea that has a menu price of 2.79. It was a fabulous evening. Thanks for every thing!""",,status,,2018-02-08 00:21:55,1,2,0
84917689333_10156116306354334,b'They have good food but there steaks have gotten smaller and there two much Dat on them for the price they charge the steaks better look better then they do and have less fat on them',,status,,2018-02-07 19:38:57,0,0,0
84917689333_10156116035319334,"b'If something sounds too good to be true, it usually is. But in this case a $1 Bahama Mama is all too real. #DollarMama'",b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156116035319334/?type=3,2018-02-07 18:00:00,1053,350,256
84917689333_10156115007959334,b'And here is the bottom half of my email',,photo,https://www.facebook.com/photo.php?fbid=10155313235402405&set=p.10155313235402405&type=3,2018-02-07 10:55:21,0,0,0
84917689333_10156115006424334,b'Applebee\xe2\x80\x99s; yet another retailer that makes absolutely no sense; I get an email today saying twice; once in the subject of the email and again on the bottom of the email that it is but one get one free today but then in the email in pictures it says buy one get one half off; so which one is it; if your gonna run a business do it right; now I\xe2\x80\x99m just annoyed.',,photo,https://www.facebook.com/photo.php?fbid=10155313234317405&set=p.10155313234317405&type=3,2018-02-07 10:54:47,1,0,0
84917689333_10156113303474334,b'Nothing beats saving while satisfying late night cravings with half-priced apps.',b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156113303474334/?type=3,2018-02-06 19:00:00,1568,191,77
84917689333_10156110446154334,"b""The best taco recipe is the one that you don't have to make yourself.""",b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156110446154334/?type=3,2018-02-05 17:21:01,1006,134,74
84917689333_10156107979424334,b'A burger. Inside a quesadilla. This thing is wild.',b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156107979424334/?type=3,2018-02-04 19:00:00,1002,204,166
84917689333_10156107545924334,b'I absolutely believe this has been the worst restaurant and servers ever. Manger doesn\xe2\x80\x99t seem to interested in helping! Don\xe2\x80\x99t think we will ever go back to the Bessemer location. Had to ask 3-4 time to get ranch dressing and sweet tea refilled. Totally unacceptable!!!',,status,,2018-02-04 15:45:46,0,1,0
84917689333_10156107315954334,b'Suns out buns out.',b'Timeline Photos',photo,https://www.facebook.com/applebees/photos/a.106500769333.92005.84917689333/10156107315954334/?type=3,2018-02-04 14:00:00,829,94,107
